"tensor(3.7272, device='cuda:0')","tensor(-3.1033, device='cuda:0')","tensor(-0.4790, device='cuda:0')"
"tensor(-3.7219, device='cuda:0')","tensor(3.0299, device='cuda:0')","tensor(-0.0002, device='cuda:0')"
"tensor(-3.2957, device='cuda:0')","tensor(3.1641, device='cuda:0')","tensor(-0.2928, device='cuda:0')"
"tensor(-3.3044, device='cuda:0')","tensor(4.0122, device='cuda:0')","tensor(-1.2096, device='cuda:0')"
"tensor(-0.2730, device='cuda:0')","tensor(-1.0340, device='cuda:0')","tensor(1.1216, device='cuda:0')"
"tensor(-3.4127, device='cuda:0')","tensor(3.6554, device='cuda:0')","tensor(-0.7254, device='cuda:0')"
"tensor(-3.6183, device='cuda:0')","tensor(4.3679, device='cuda:0')","tensor(-1.2337, device='cuda:0')"
"tensor(-3.2373, device='cuda:0')","tensor(3.4650, device='cuda:0')","tensor(-0.7748, device='cuda:0')"
"tensor(-3.4973, device='cuda:0')","tensor(3.7899, device='cuda:0')","tensor(-0.7505, device='cuda:0')"
"tensor(-3.3140, device='cuda:0')","tensor(3.9812, device='cuda:0')","tensor(-1.1493, device='cuda:0')"
"tensor(-3.1103, device='cuda:0')","tensor(3.9146, device='cuda:0')","tensor(-1.2988, device='cuda:0')"
"tensor(-3.2998, device='cuda:0')","tensor(3.7452, device='cuda:0')","tensor(-0.9084, device='cuda:0')"
"tensor(-3.4966, device='cuda:0')","tensor(4.1309, device='cuda:0')","tensor(-1.1309, device='cuda:0')"
"tensor(-3.3208, device='cuda:0')","tensor(4.1830, device='cuda:0')","tensor(-1.3227, device='cuda:0')"
"tensor(-3.3924, device='cuda:0')","tensor(3.7901, device='cuda:0')","tensor(-0.8936, device='cuda:0')"
"tensor(-3.0471, device='cuda:0')","tensor(3.2113, device='cuda:0')","tensor(-0.6434, device='cuda:0')"
"tensor(-1.0785, device='cuda:0')","tensor(0.2292, device='cuda:0')","tensor(0.5813, device='cuda:0')"
"tensor(-2.7505, device='cuda:0')","tensor(4.2051, device='cuda:0')","tensor(-1.9241, device='cuda:0')"
"tensor(-4.7333, device='cuda:0')","tensor(4.2827, device='cuda:0')","tensor(-0.1696, device='cuda:0')"
"tensor(2.4744, device='cuda:0')","tensor(-1.1390, device='cuda:0')","tensor(-1.1539, device='cuda:0')"
"tensor(-4.3381, device='cuda:0')","tensor(4.7430, device='cuda:0')","tensor(-1.1351, device='cuda:0')"
"tensor(-2.4513, device='cuda:0')","tensor(2.3598, device='cuda:0')","tensor(-0.5931, device='cuda:0')"
"tensor(-3.9242, device='cuda:0')","tensor(5.1949, device='cuda:0')","tensor(-1.7632, device='cuda:0')"
"tensor(-1.3423, device='cuda:0')","tensor(0.5441, device='cuda:0')","tensor(0.5320, device='cuda:0')"
"tensor(-2.5360, device='cuda:0')","tensor(3.4698, device='cuda:0')","tensor(-1.4576, device='cuda:0')"
"tensor(-4.4821, device='cuda:0')","tensor(3.5541, device='cuda:0')","tensor(0.3303, device='cuda:0')"
"tensor(-4.3334, device='cuda:0')","tensor(4.6934, device='cuda:0')","tensor(-0.8918, device='cuda:0')"
"tensor(-3.6851, device='cuda:0')","tensor(3.7845, device='cuda:0')","tensor(-0.5835, device='cuda:0')"
"tensor(-5.4061, device='cuda:0')","tensor(3.5858, device='cuda:0')","tensor(0.9503, device='cuda:0')"
"tensor(-3.8996, device='cuda:0')","tensor(3.4696, device='cuda:0')","tensor(-0.0709, device='cuda:0')"
"tensor(-2.6235, device='cuda:0')","tensor(2.1751, device='cuda:0')","tensor(-0.0983, device='cuda:0')"
"tensor(-4.3864, device='cuda:0')","tensor(3.2629, device='cuda:0')","tensor(0.6132, device='cuda:0')"
"tensor(-3.4281, device='cuda:0')","tensor(3.1899, device='cuda:0')","tensor(-0.2957, device='cuda:0')"
"tensor(-2.3181, device='cuda:0')","tensor(-0.3249, device='cuda:0')","tensor(2.2689, device='cuda:0')"
"tensor(-3.7685, device='cuda:0')","tensor(4.4510, device='cuda:0')","tensor(-1.1992, device='cuda:0')"
"tensor(-3.6878, device='cuda:0')","tensor(3.1582, device='cuda:0')","tensor(-0.1350, device='cuda:0')"
"tensor(-3.8329, device='cuda:0')","tensor(3.5802, device='cuda:0')","tensor(-0.2485, device='cuda:0')"
"tensor(-3.1233, device='cuda:0')","tensor(2.0377, device='cuda:0')","tensor(0.4032, device='cuda:0')"
"tensor(-3.6577, device='cuda:0')","tensor(3.8917, device='cuda:0')","tensor(-0.7501, device='cuda:0')"
"tensor(-2.9464, device='cuda:0')","tensor(3.9532, device='cuda:0')","tensor(-1.4800, device='cuda:0')"
"tensor(-4.1123, device='cuda:0')","tensor(4.3042, device='cuda:0')","tensor(-0.7222, device='cuda:0')"
"tensor(-3.9790, device='cuda:0')","tensor(4.4440, device='cuda:0')","tensor(-0.9806, device='cuda:0')"
"tensor(-3.1924, device='cuda:0')","tensor(3.1668, device='cuda:0')","tensor(-0.2869, device='cuda:0')"
"tensor(-3.7180, device='cuda:0')","tensor(4.0679, device='cuda:0')","tensor(-0.8950, device='cuda:0')"
"tensor(-3.4895, device='cuda:0')","tensor(3.9839, device='cuda:0')","tensor(-1.0038, device='cuda:0')"
"tensor(-1.9270, device='cuda:0')","tensor(2.2043, device='cuda:0')","tensor(-0.9032, device='cuda:0')"
"tensor(-0.9815, device='cuda:0')","tensor(2.6439, device='cuda:0')","tensor(-1.9380, device='cuda:0')"
"tensor(-3.5783, device='cuda:0')","tensor(4.5337, device='cuda:0')","tensor(-1.4395, device='cuda:0')"
"tensor(-3.1088, device='cuda:0')","tensor(3.5790, device='cuda:0')","tensor(-0.8032, device='cuda:0')"
"tensor(-2.1466, device='cuda:0')","tensor(2.7578, device='cuda:0')","tensor(-0.8957, device='cuda:0')"
"tensor(-3.6153, device='cuda:0')","tensor(4.4919, device='cuda:0')","tensor(-1.3846, device='cuda:0')"
"tensor(-3.3893, device='cuda:0')","tensor(3.2882, device='cuda:0')","tensor(-0.4420, device='cuda:0')"
"tensor(-3.9518, device='cuda:0')","tensor(2.4503, device='cuda:0')","tensor(1.0194, device='cuda:0')"
"tensor(-3.8010, device='cuda:0')","tensor(2.4823, device='cuda:0')","tensor(0.8466, device='cuda:0')"
"tensor(-4.9925, device='cuda:0')","tensor(4.4523, device='cuda:0')","tensor(-0.0113, device='cuda:0')"
"tensor(-3.9010, device='cuda:0')","tensor(3.1904, device='cuda:0')","tensor(0.2386, device='cuda:0')"
"tensor(-4.4358, device='cuda:0')","tensor(1.8088, device='cuda:0')","tensor(1.8747, device='cuda:0')"
"tensor(-4.8061, device='cuda:0')","tensor(3.1495, device='cuda:0')","tensor(1.1277, device='cuda:0')"
"tensor(-5.0813, device='cuda:0')","tensor(3.0827, device='cuda:0')","tensor(1.2090, device='cuda:0')"
"tensor(-3.9924, device='cuda:0')","tensor(3.4382, device='cuda:0')","tensor(-0.0061, device='cuda:0')"
"tensor(-5.4518, device='cuda:0')","tensor(2.1439, device='cuda:0')","tensor(2.4546, device='cuda:0')"
"tensor(-4.0072, device='cuda:0')","tensor(2.1895, device='cuda:0')","tensor(1.2672, device='cuda:0')"
"tensor(-5.9766, device='cuda:0')","tensor(0.8616, device='cuda:0')","tensor(4.3077, device='cuda:0')"
"tensor(-4.4141, device='cuda:0')","tensor(2.4450, device='cuda:0')","tensor(1.1027, device='cuda:0')"
"tensor(-2.5841, device='cuda:0')","tensor(2.4942, device='cuda:0')","tensor(-0.3821, device='cuda:0')"
"tensor(-4.4785, device='cuda:0')","tensor(0.9415, device='cuda:0')","tensor(2.8627, device='cuda:0')"
"tensor(-5.2761, device='cuda:0')","tensor(3.3926, device='cuda:0')","tensor(1.3533, device='cuda:0')"
"tensor(-3.9117, device='cuda:0')","tensor(2.1712, device='cuda:0')","tensor(0.9526, device='cuda:0')"
"tensor(-2.6714, device='cuda:0')","tensor(2.2264, device='cuda:0')","tensor(-0.0391, device='cuda:0')"
"tensor(-5.5818, device='cuda:0')","tensor(0.9411, device='cuda:0')","tensor(3.9911, device='cuda:0')"
"tensor(-3.6394, device='cuda:0')","tensor(3.6881, device='cuda:0')","tensor(-0.6026, device='cuda:0')"
"tensor(-6.9474, device='cuda:0')","tensor(1.6876, device='cuda:0')","tensor(4.3430, device='cuda:0')"
"tensor(-3.7869, device='cuda:0')","tensor(1.5783, device='cuda:0')","tensor(1.6884, device='cuda:0')"
"tensor(-3.3630, device='cuda:0')","tensor(3.5396, device='cuda:0')","tensor(-0.6066, device='cuda:0')"
"tensor(-2.7888, device='cuda:0')","tensor(0.8324, device='cuda:0')","tensor(1.5533, device='cuda:0')"
"tensor(-5.3503, device='cuda:0')","tensor(1.2731, device='cuda:0')","tensor(3.4090, device='cuda:0')"
"tensor(-4.4950, device='cuda:0')","tensor(2.4350, device='cuda:0')","tensor(1.3150, device='cuda:0')"
"tensor(-5.5742, device='cuda:0')","tensor(2.3807, device='cuda:0')","tensor(2.4684, device='cuda:0')"
"tensor(-4.5312, device='cuda:0')","tensor(3.3232, device='cuda:0')","tensor(0.5923, device='cuda:0')"
"tensor(-3.8712, device='cuda:0')","tensor(2.7636, device='cuda:0')","tensor(0.7622, device='cuda:0')"
"tensor(-4.2112, device='cuda:0')","tensor(3.1242, device='cuda:0')","tensor(0.5294, device='cuda:0')"
"tensor(-4.9852, device='cuda:0')","tensor(2.5302, device='cuda:0')","tensor(1.6330, device='cuda:0')"
"tensor(-3.4078, device='cuda:0')","tensor(2.5794, device='cuda:0')","tensor(0.3851, device='cuda:0')"
"tensor(-4.3499, device='cuda:0')","tensor(2.8555, device='cuda:0')","tensor(0.8968, device='cuda:0')"
"tensor(-4.8007, device='cuda:0')","tensor(3.3351, device='cuda:0')","tensor(0.7596, device='cuda:0')"
"tensor(-4.9299, device='cuda:0')","tensor(3.4100, device='cuda:0')","tensor(1.1026, device='cuda:0')"
"tensor(-4.8005, device='cuda:0')","tensor(3.5160, device='cuda:0')","tensor(0.5814, device='cuda:0')"
"tensor(-5.1720, device='cuda:0')","tensor(2.7644, device='cuda:0')","tensor(1.7407, device='cuda:0')"
"tensor(-3.4375, device='cuda:0')","tensor(4.1713, device='cuda:0')","tensor(-1.2742, device='cuda:0')"
"tensor(-4.8253, device='cuda:0')","tensor(3.2894, device='cuda:0')","tensor(0.8125, device='cuda:0')"
"tensor(-5.6865, device='cuda:0')","tensor(2.2108, device='cuda:0')","tensor(2.6712, device='cuda:0')"
"tensor(-4.0014, device='cuda:0')","tensor(1.7675, device='cuda:0')","tensor(1.6084, device='cuda:0')"
"tensor(-3.1713, device='cuda:0')","tensor(1.0138, device='cuda:0')","tensor(1.3307, device='cuda:0')"
"tensor(-5.9940, device='cuda:0')","tensor(-0.6454, device='cuda:0')","tensor(5.5910, device='cuda:0')"
"tensor(-3.2013, device='cuda:0')","tensor(1.4772, device='cuda:0')","tensor(1.2300, device='cuda:0')"
"tensor(-2.7159, device='cuda:0')","tensor(-2.5285, device='cuda:0')","tensor(4.8443, device='cuda:0')"
"tensor(-2.3093, device='cuda:0')","tensor(3.9208, device='cuda:0')","tensor(-1.9487, device='cuda:0')"
"tensor(-5.0110, device='cuda:0')","tensor(1.0967, device='cuda:0')","tensor(3.4045, device='cuda:0')"
"tensor(-4.1954, device='cuda:0')","tensor(3.2318, device='cuda:0')","tensor(0.3926, device='cuda:0')"
"tensor(-4.3439, device='cuda:0')","tensor(-1.2408, device='cuda:0')","tensor(4.9659, device='cuda:0')"
"tensor(-4.7320, device='cuda:0')","tensor(1.4647, device='cuda:0')","tensor(2.4388, device='cuda:0')"
"tensor(-4.6939, device='cuda:0')","tensor(3.5039, device='cuda:0')","tensor(0.3789, device='cuda:0')"
"tensor(-3.2619, device='cuda:0')","tensor(-1.3862, device='cuda:0')","tensor(4.2197, device='cuda:0')"
"tensor(-3.5464, device='cuda:0')","tensor(2.6939, device='cuda:0')","tensor(0.4428, device='cuda:0')"
"tensor(-4.5863, device='cuda:0')","tensor(3.3203, device='cuda:0')","tensor(0.5288, device='cuda:0')"
"tensor(-3.6268, device='cuda:0')","tensor(1.1174, device='cuda:0')","tensor(2.0022, device='cuda:0')"
"tensor(-4.4688, device='cuda:0')","tensor(-0.0269, device='cuda:0')","tensor(3.8604, device='cuda:0')"
"tensor(-3.6737, device='cuda:0')","tensor(3.2135, device='cuda:0')","tensor(-0.0311, device='cuda:0')"
"tensor(-4.2490, device='cuda:0')","tensor(3.1844, device='cuda:0')","tensor(0.6241, device='cuda:0')"
"tensor(-3.1179, device='cuda:0')","tensor(2.2186, device='cuda:0')","tensor(0.3388, device='cuda:0')"
"tensor(-4.3224, device='cuda:0')","tensor(3.0226, device='cuda:0')","tensor(0.5889, device='cuda:0')"
"tensor(-4.4217, device='cuda:0')","tensor(4.5138, device='cuda:0')","tensor(-0.8963, device='cuda:0')"
"tensor(-3.1480, device='cuda:0')","tensor(3.7967, device='cuda:0')","tensor(-1.1406, device='cuda:0')"
"tensor(-3.3527, device='cuda:0')","tensor(2.8657, device='cuda:0')","tensor(0.0821, device='cuda:0')"
"tensor(-4.5351, device='cuda:0')","tensor(2.4319, device='cuda:0')","tensor(1.4846, device='cuda:0')"
"tensor(-4.1178, device='cuda:0')","tensor(3.7114, device='cuda:0')","tensor(0.1508, device='cuda:0')"
"tensor(-4.3218, device='cuda:0')","tensor(2.2527, device='cuda:0')","tensor(1.5042, device='cuda:0')"
"tensor(-4.4647, device='cuda:0')","tensor(4.3723, device='cuda:0')","tensor(-0.2435, device='cuda:0')"
"tensor(-4.2274, device='cuda:0')","tensor(3.7976, device='cuda:0')","tensor(-0.2203, device='cuda:0')"
"tensor(-2.0495, device='cuda:0')","tensor(2.8591, device='cuda:0')","tensor(-0.8432, device='cuda:0')"
"tensor(-4.9206, device='cuda:0')","tensor(2.2990, device='cuda:0')","tensor(1.9268, device='cuda:0')"
"tensor(-3.8690, device='cuda:0')","tensor(2.2576, device='cuda:0')","tensor(0.9855, device='cuda:0')"
"tensor(-3.8256, device='cuda:0')","tensor(3.2884, device='cuda:0')","tensor(-0.0539, device='cuda:0')"
"tensor(-3.5484, device='cuda:0')","tensor(3.9961, device='cuda:0')","tensor(-0.9584, device='cuda:0')"
"tensor(-1.6582, device='cuda:0')","tensor(0.8886, device='cuda:0')","tensor(0.4296, device='cuda:0')"
"tensor(-0.3602, device='cuda:0')","tensor(-0.6705, device='cuda:0')","tensor(0.7060, device='cuda:0')"
"tensor(-4.3017, device='cuda:0')","tensor(2.8957, device='cuda:0')","tensor(0.6929, device='cuda:0')"
"tensor(-3.7802, device='cuda:0')","tensor(2.7707, device='cuda:0')","tensor(0.4362, device='cuda:0')"
"tensor(-4.7599, device='cuda:0')","tensor(1.9459, device='cuda:0')","tensor(2.0743, device='cuda:0')"
"tensor(0.1958, device='cuda:0')","tensor(-3.6584, device='cuda:0')","tensor(3.2894, device='cuda:0')"
"tensor(-1.0548, device='cuda:0')","tensor(0.3686, device='cuda:0')","tensor(0.3619, device='cuda:0')"
"tensor(-4.9328, device='cuda:0')","tensor(3.5580, device='cuda:0')","tensor(0.6435, device='cuda:0')"
"tensor(-2.5963, device='cuda:0')","tensor(2.6702, device='cuda:0')","tensor(-0.5751, device='cuda:0')"
"tensor(-3.1831, device='cuda:0')","tensor(2.1820, device='cuda:0')","tensor(0.7642, device='cuda:0')"
"tensor(-4.1954, device='cuda:0')","tensor(3.2284, device='cuda:0')","tensor(0.4002, device='cuda:0')"
"tensor(-3.8980, device='cuda:0')","tensor(3.9492, device='cuda:0')","tensor(-0.6997, device='cuda:0')"
"tensor(-5.6837, device='cuda:0')","tensor(5.3406, device='cuda:0')","tensor(-0.3007, device='cuda:0')"
"tensor(-3.1952, device='cuda:0')","tensor(2.7379, device='cuda:0')","tensor(-0.0582, device='cuda:0')"
"tensor(-3.8391, device='cuda:0')","tensor(2.2050, device='cuda:0')","tensor(1.0598, device='cuda:0')"
"tensor(-3.9490, device='cuda:0')","tensor(4.0628, device='cuda:0')","tensor(-0.5459, device='cuda:0')"
"tensor(-5.4462, device='cuda:0')","tensor(3.2251, device='cuda:0')","tensor(1.3008, device='cuda:0')"
"tensor(-4.2451, device='cuda:0')","tensor(2.7793, device='cuda:0')","tensor(1.0000, device='cuda:0')"
"tensor(-4.1565, device='cuda:0')","tensor(2.4682, device='cuda:0')","tensor(1.3073, device='cuda:0')"
"tensor(-4.0321, device='cuda:0')","tensor(3.4385, device='cuda:0')","tensor(0.0339, device='cuda:0')"
"tensor(-3.7207, device='cuda:0')","tensor(1.8383, device='cuda:0')","tensor(1.1353, device='cuda:0')"
"tensor(-4.2829, device='cuda:0')","tensor(1.9377, device='cuda:0')","tensor(1.5020, device='cuda:0')"
"tensor(-3.1815, device='cuda:0')","tensor(3.9972, device='cuda:0')","tensor(-1.3505, device='cuda:0')"
"tensor(-4.5400, device='cuda:0')","tensor(2.3656, device='cuda:0')","tensor(1.6808, device='cuda:0')"
"tensor(-1.3569, device='cuda:0')","tensor(-0.7446, device='cuda:0')","tensor(1.6435, device='cuda:0')"
"tensor(-3.9385, device='cuda:0')","tensor(3.4633, device='cuda:0')","tensor(-0.0995, device='cuda:0')"
"tensor(-2.5605, device='cuda:0')","tensor(1.1930, device='cuda:0')","tensor(0.8383, device='cuda:0')"
"tensor(-1.5710, device='cuda:0')","tensor(-2.3107, device='cuda:0')","tensor(3.4206, device='cuda:0')"
"tensor(-3.8537, device='cuda:0')","tensor(2.0194, device='cuda:0')","tensor(1.2966, device='cuda:0')"
"tensor(-3.9533, device='cuda:0')","tensor(2.4124, device='cuda:0')","tensor(0.7822, device='cuda:0')"
"tensor(-6.6016, device='cuda:0')","tensor(2.5978, device='cuda:0')","tensor(3.0492, device='cuda:0')"
"tensor(-4.1604, device='cuda:0')","tensor(1.9744, device='cuda:0')","tensor(1.6087, device='cuda:0')"
"tensor(-5.9307, device='cuda:0')","tensor(3.5475, device='cuda:0')","tensor(1.5745, device='cuda:0')"
"tensor(-3.6896, device='cuda:0')","tensor(0.7321, device='cuda:0')","tensor(2.5462, device='cuda:0')"
"tensor(-6.2869, device='cuda:0')","tensor(1.8789, device='cuda:0')","tensor(3.6005, device='cuda:0')"
"tensor(-4.8276, device='cuda:0')","tensor(1.8629, device='cuda:0')","tensor(2.1887, device='cuda:0')"
"tensor(-5.6449, device='cuda:0')","tensor(1.8033, device='cuda:0')","tensor(2.8994, device='cuda:0')"
"tensor(-3.2874, device='cuda:0')","tensor(3.3586, device='cuda:0')","tensor(-0.5541, device='cuda:0')"
"tensor(-5.0440, device='cuda:0')","tensor(4.5362, device='cuda:0')","tensor(-0.0368, device='cuda:0')"
"tensor(-3.2454, device='cuda:0')","tensor(3.8919, device='cuda:0')","tensor(-1.1275, device='cuda:0')"
"tensor(-3.5121, device='cuda:0')","tensor(4.0493, device='cuda:0')","tensor(-1.0594, device='cuda:0')"
"tensor(-4.4803, device='cuda:0')","tensor(3.4825, device='cuda:0')","tensor(0.4466, device='cuda:0')"
"tensor(-5.1376, device='cuda:0')","tensor(1.1241, device='cuda:0')","tensor(3.3062, device='cuda:0')"
"tensor(-3.1330, device='cuda:0')","tensor(3.1473, device='cuda:0')","tensor(-0.4847, device='cuda:0')"
"tensor(-4.6182, device='cuda:0')","tensor(3.6896, device='cuda:0')","tensor(0.3228, device='cuda:0')"
"tensor(-3.2491, device='cuda:0')","tensor(2.3712, device='cuda:0')","tensor(0.3655, device='cuda:0')"
"tensor(-4.1966, device='cuda:0')","tensor(2.4778, device='cuda:0')","tensor(1.2280, device='cuda:0')"
"tensor(-3.5254, device='cuda:0')","tensor(4.7186, device='cuda:0')","tensor(-1.7352, device='cuda:0')"
"tensor(-3.0659, device='cuda:0')","tensor(3.8094, device='cuda:0')","tensor(-1.2473, device='cuda:0')"
"tensor(3.0084, device='cuda:0')","tensor(-0.5748, device='cuda:0')","tensor(-2.5058, device='cuda:0')"
"tensor(-3.8128, device='cuda:0')","tensor(3.6441, device='cuda:0')","tensor(-0.3448, device='cuda:0')"
"tensor(-4.4396, device='cuda:0')","tensor(2.3819, device='cuda:0')","tensor(1.1879, device='cuda:0')"
"tensor(-2.6794, device='cuda:0')","tensor(3.2080, device='cuda:0')","tensor(-1.0407, device='cuda:0')"
"tensor(-3.2984, device='cuda:0')","tensor(3.3479, device='cuda:0')","tensor(-0.5626, device='cuda:0')"
"tensor(-4.2774, device='cuda:0')","tensor(-1.9553, device='cuda:0')","tensor(5.4416, device='cuda:0')"
"tensor(-3.3531, device='cuda:0')","tensor(2.9961, device='cuda:0')","tensor(-0.1431, device='cuda:0')"
"tensor(-3.7145, device='cuda:0')","tensor(3.3468, device='cuda:0')","tensor(-0.1350, device='cuda:0')"
"tensor(-3.9492, device='cuda:0')","tensor(4.0043, device='cuda:0')","tensor(-0.5490, device='cuda:0')"
"tensor(-3.8437, device='cuda:0')","tensor(4.5702, device='cuda:0')","tensor(-1.1927, device='cuda:0')"
"tensor(-3.1919, device='cuda:0')","tensor(3.5011, device='cuda:0')","tensor(-0.7819, device='cuda:0')"
"tensor(-4.4367, device='cuda:0')","tensor(2.8692, device='cuda:0')","tensor(0.9851, device='cuda:0')"
"tensor(-4.3391, device='cuda:0')","tensor(3.7253, device='cuda:0')","tensor(0.0124, device='cuda:0')"
"tensor(-5.3510, device='cuda:0')","tensor(5.6132, device='cuda:0')","tensor(-0.9017, device='cuda:0')"
"tensor(-3.6133, device='cuda:0')","tensor(3.9860, device='cuda:0')","tensor(-0.8603, device='cuda:0')"
"tensor(-2.9477, device='cuda:0')","tensor(3.6910, device='cuda:0')","tensor(-1.4554, device='cuda:0')"
"tensor(-2.6834, device='cuda:0')","tensor(2.5405, device='cuda:0')","tensor(-0.3528, device='cuda:0')"
"tensor(-3.5327, device='cuda:0')","tensor(3.9374, device='cuda:0')","tensor(-0.9054, device='cuda:0')"
"tensor(-4.2793, device='cuda:0')","tensor(3.1995, device='cuda:0')","tensor(0.4675, device='cuda:0')"
"tensor(-3.4286, device='cuda:0')","tensor(3.9761, device='cuda:0')","tensor(-1.0489, device='cuda:0')"
"tensor(-3.8290, device='cuda:0')","tensor(3.9288, device='cuda:0')","tensor(-0.5955, device='cuda:0')"
"tensor(-3.6475, device='cuda:0')","tensor(3.6140, device='cuda:0')","tensor(-0.4538, device='cuda:0')"
"tensor(-3.8928, device='cuda:0')","tensor(2.7469, device='cuda:0')","tensor(0.7101, device='cuda:0')"
"tensor(-4.2222, device='cuda:0')","tensor(3.4853, device='cuda:0')","tensor(0.5387, device='cuda:0')"
"tensor(-3.6609, device='cuda:0')","tensor(3.7321, device='cuda:0')","tensor(-0.5975, device='cuda:0')"
"tensor(-1.2381, device='cuda:0')","tensor(2.3002, device='cuda:0')","tensor(-1.3914, device='cuda:0')"
"tensor(0.4579, device='cuda:0')","tensor(-0.2122, device='cuda:0')","tensor(-0.4538, device='cuda:0')"
"tensor(-3.3156, device='cuda:0')","tensor(1.5183, device='cuda:0')","tensor(1.4591, device='cuda:0')"
"tensor(-3.1497, device='cuda:0')","tensor(3.5761, device='cuda:0')","tensor(-0.9088, device='cuda:0')"
"tensor(-2.9718, device='cuda:0')","tensor(0.8524, device='cuda:0')","tensor(1.8273, device='cuda:0')"
"tensor(-3.3291, device='cuda:0')","tensor(3.5571, device='cuda:0')","tensor(-0.7477, device='cuda:0')"
"tensor(-3.6617, device='cuda:0')","tensor(3.9157, device='cuda:0')","tensor(-0.7894, device='cuda:0')"
"tensor(-5.3317, device='cuda:0')","tensor(5.5679, device='cuda:0')","tensor(-0.8373, device='cuda:0')"
"tensor(-3.8848, device='cuda:0')","tensor(4.5727, device='cuda:0')","tensor(-1.1681, device='cuda:0')"
"tensor(-4.8052, device='cuda:0')","tensor(3.2673, device='cuda:0')","tensor(0.8155, device='cuda:0')"
"tensor(-4.4391, device='cuda:0')","tensor(4.7973, device='cuda:0')","tensor(-0.6556, device='cuda:0')"
"tensor(-3.6848, device='cuda:0')","tensor(0.5110, device='cuda:0')","tensor(2.7484, device='cuda:0')"
"tensor(-4.2691, device='cuda:0')","tensor(3.6621, device='cuda:0')","tensor(0.1715, device='cuda:0')"
"tensor(-3.1269, device='cuda:0')","tensor(2.9597, device='cuda:0')","tensor(-0.2941, device='cuda:0')"
"tensor(-3.4757, device='cuda:0')","tensor(3.9829, device='cuda:0')","tensor(-1.0102, device='cuda:0')"
"tensor(-3.6099, device='cuda:0')","tensor(3.6739, device='cuda:0')","tensor(-0.5749, device='cuda:0')"
"tensor(-4.2950, device='cuda:0')","tensor(3.9888, device='cuda:0')","tensor(-0.1263, device='cuda:0')"
"tensor(-2.6855, device='cuda:0')","tensor(2.3041, device='cuda:0')","tensor(-0.0040, device='cuda:0')"
"tensor(-3.2414, device='cuda:0')","tensor(3.3285, device='cuda:0')","tensor(-0.5669, device='cuda:0')"
"tensor(-2.9588, device='cuda:0')","tensor(3.6399, device='cuda:0')","tensor(-1.1646, device='cuda:0')"
"tensor(0.1222, device='cuda:0')","tensor(0.6843, device='cuda:0')","tensor(-1.0320, device='cuda:0')"
"tensor(-3.8597, device='cuda:0')","tensor(-0.1758, device='cuda:0')","tensor(3.5056, device='cuda:0')"
"tensor(-3.6570, device='cuda:0')","tensor(-0.3697, device='cuda:0')","tensor(3.2863, device='cuda:0')"
"tensor(-3.7648, device='cuda:0')","tensor(3.3870, device='cuda:0')","tensor(-0.1716, device='cuda:0')"
"tensor(-4.1785, device='cuda:0')","tensor(0.6240, device='cuda:0')","tensor(2.9561, device='cuda:0')"
"tensor(-4.4084, device='cuda:0')","tensor(3.0285, device='cuda:0')","tensor(0.7535, device='cuda:0')"
"tensor(-5.6272, device='cuda:0')","tensor(2.8858, device='cuda:0')","tensor(2.2080, device='cuda:0')"
"tensor(-3.2574, device='cuda:0')","tensor(2.4038, device='cuda:0')","tensor(0.0645, device='cuda:0')"
"tensor(-4.6511, device='cuda:0')","tensor(2.3665, device='cuda:0')","tensor(1.5166, device='cuda:0')"
"tensor(-6.1565, device='cuda:0')","tensor(1.7616, device='cuda:0')","tensor(3.5342, device='cuda:0')"
"tensor(-2.5914, device='cuda:0')","tensor(3.2368, device='cuda:0')","tensor(-1.0319, device='cuda:0')"
"tensor(-4.1084, device='cuda:0')","tensor(3.2867, device='cuda:0')","tensor(0.2943, device='cuda:0')"
"tensor(-4.0972, device='cuda:0')","tensor(3.1484, device='cuda:0')","tensor(0.2547, device='cuda:0')"
"tensor(-4.0887, device='cuda:0')","tensor(1.3521, device='cuda:0')","tensor(1.9992, device='cuda:0')"
"tensor(-4.2624, device='cuda:0')","tensor(2.9934, device='cuda:0')","tensor(0.5718, device='cuda:0')"
"tensor(-4.6662, device='cuda:0')","tensor(2.6028, device='cuda:0')","tensor(1.4934, device='cuda:0')"
"tensor(-3.9801, device='cuda:0')","tensor(2.2861, device='cuda:0')","tensor(0.8851, device='cuda:0')"
"tensor(-4.1099, device='cuda:0')","tensor(2.2149, device='cuda:0')","tensor(1.0829, device='cuda:0')"
"tensor(-4.6387, device='cuda:0')","tensor(3.9123, device='cuda:0')","tensor(-0.0652, device='cuda:0')"
"tensor(-0.3797, device='cuda:0')","tensor(-2.4562, device='cuda:0')","tensor(2.7624, device='cuda:0')"
"tensor(-5.0841, device='cuda:0')","tensor(1.1521, device='cuda:0')","tensor(3.0364, device='cuda:0')"
"tensor(-5.0006, device='cuda:0')","tensor(4.1286, device='cuda:0')","tensor(0.0979, device='cuda:0')"
"tensor(-2.6667, device='cuda:0')","tensor(-1.1936, device='cuda:0')","tensor(3.3730, device='cuda:0')"
"tensor(-4.7891, device='cuda:0')","tensor(1.0205, device='cuda:0')","tensor(3.2213, device='cuda:0')"
"tensor(-4.7822, device='cuda:0')","tensor(3.2299, device='cuda:0')","tensor(0.8507, device='cuda:0')"
