"tensor(0.0317, device='cuda:0')","tensor(-0.0170, device='cuda:0')","tensor(-0.0442, device='cuda:0')"
"tensor(-0.1290, device='cuda:0')","tensor(0.0975, device='cuda:0')","tensor(-0.0467, device='cuda:0')"
"tensor(-0.1037, device='cuda:0')","tensor(0.0453, device='cuda:0')","tensor(0.0160, device='cuda:0')"
"tensor(0.0258, device='cuda:0')","tensor(-0.0105, device='cuda:0')","tensor(-0.0278, device='cuda:0')"
"tensor(-0.0160, device='cuda:0')","tensor(0.0204, device='cuda:0')","tensor(-0.0402, device='cuda:0')"
"tensor(-0.1031, device='cuda:0')","tensor(0.0339, device='cuda:0')","tensor(0.0247, device='cuda:0')"
"tensor(-0.0714, device='cuda:0')","tensor(0.0362, device='cuda:0')","tensor(-0.0095, device='cuda:0')"
"tensor(-0.1165, device='cuda:0')","tensor(0.0628, device='cuda:0')","tensor(-0.0094, device='cuda:0')"
"tensor(-0.0684, device='cuda:0')","tensor(0.0118, device='cuda:0')","tensor(0.0340, device='cuda:0')"
"tensor(-0.0840, device='cuda:0')","tensor(0.0450, device='cuda:0')","tensor(-0.0147, device='cuda:0')"
"tensor(-0.0626, device='cuda:0')","tensor(0.0605, device='cuda:0')","tensor(-0.0756, device='cuda:0')"
"tensor(0.0105, device='cuda:0')","tensor(-0.0195, device='cuda:0')","tensor(-0.0027, device='cuda:0')"
"tensor(-0.0645, device='cuda:0')","tensor(0.0322, device='cuda:0')","tensor(-0.0049, device='cuda:0')"
"tensor(-0.0967, device='cuda:0')","tensor(0.0255, device='cuda:0')","tensor(0.0322, device='cuda:0')"
"tensor(-0.0041, device='cuda:0')","tensor(-0.0106, device='cuda:0')","tensor(-0.0143, device='cuda:0')"
"tensor(-0.0161, device='cuda:0')","tensor(-0.0103, device='cuda:0')","tensor(0.0049, device='cuda:0')"
"tensor(-0.0580, device='cuda:0')","tensor(0.0109, device='cuda:0')","tensor(0.0142, device='cuda:0')"
"tensor(-0.0169, device='cuda:0')","tensor(0.0193, device='cuda:0')","tensor(-0.0386, device='cuda:0')"
"tensor(-0.0324, device='cuda:0')","tensor(0.0058, device='cuda:0')","tensor(-0.0043, device='cuda:0')"
"tensor(0.1093, device='cuda:0')","tensor(-0.0519, device='cuda:0')","tensor(-0.0671, device='cuda:0')"
"tensor(0.0726, device='cuda:0')","tensor(-0.0526, device='cuda:0')","tensor(-0.0290, device='cuda:0')"
"tensor(0.0207, device='cuda:0')","tensor(0.0054, device='cuda:0')","tensor(-0.0794, device='cuda:0')"
"tensor(0.0196, device='cuda:0')","tensor(-0.0144, device='cuda:0')","tensor(-0.0395, device='cuda:0')"
"tensor(-0.0987, device='cuda:0')","tensor(0.0499, device='cuda:0')","tensor(-0.0101, device='cuda:0')"
"tensor(-0.0239, device='cuda:0')","tensor(0.0303, device='cuda:0')","tensor(-0.0542, device='cuda:0')"
"tensor(-0.0577, device='cuda:0')","tensor(0.0425, device='cuda:0')","tensor(-0.0467, device='cuda:0')"
"tensor(-0.0215, device='cuda:0')","tensor(0.0163, device='cuda:0')","tensor(-0.0326, device='cuda:0')"
"tensor(-0.0924, device='cuda:0')","tensor(0.0556, device='cuda:0')","tensor(-0.0237, device='cuda:0')"
"tensor(0.0116, device='cuda:0')","tensor(0.0045, device='cuda:0')","tensor(-0.0561, device='cuda:0')"
"tensor(-0.0853, device='cuda:0')","tensor(0.0198, device='cuda:0')","tensor(0.0320, device='cuda:0')"
"tensor(0.0060, device='cuda:0')","tensor(0.0102, device='cuda:0')","tensor(-0.0576, device='cuda:0')"
"tensor(-0.1252, device='cuda:0')","tensor(0.0729, device='cuda:0')","tensor(-0.0081, device='cuda:0')"
"tensor(0.0335, device='cuda:0')","tensor(-0.0329, device='cuda:0')","tensor(-0.0143, device='cuda:0')"
"tensor(0.0284, device='cuda:0')","tensor(-0.0356, device='cuda:0')","tensor(-0.0020, device='cuda:0')"
"tensor(-0.0548, device='cuda:0')","tensor(0.0146, device='cuda:0')","tensor(0.0103, device='cuda:0')"
"tensor(-0.0642, device='cuda:0')","tensor(0.0379, device='cuda:0')","tensor(-0.0117, device='cuda:0')"
"tensor(0.0307, device='cuda:0')","tensor(-0.0353, device='cuda:0')","tensor(-0.0156, device='cuda:0')"
"tensor(-0.0148, device='cuda:0')","tensor(-0.0006, device='cuda:0')","tensor(-0.0178, device='cuda:0')"
"tensor(0.0240, device='cuda:0')","tensor(0.0079, device='cuda:0')","tensor(-0.0851, device='cuda:0')"
"tensor(-0.0696, device='cuda:0')","tensor(0.0543, device='cuda:0')","tensor(-0.0316, device='cuda:0')"
"tensor(-0.0360, device='cuda:0')","tensor(0.0223, device='cuda:0')","tensor(-0.0256, device='cuda:0')"
"tensor(0.0212, device='cuda:0')","tensor(-0.0192, device='cuda:0')","tensor(-0.0252, device='cuda:0')"
"tensor(-0.0515, device='cuda:0')","tensor(0.0217, device='cuda:0')","tensor(-0.0058, device='cuda:0')"
"tensor(-0.0949, device='cuda:0')","tensor(0.0498, device='cuda:0')","tensor(-0.0005, device='cuda:0')"
"tensor(-0.0336, device='cuda:0')","tensor(0.0118, device='cuda:0')","tensor(-0.0122, device='cuda:0')"
"tensor(-0.0640, device='cuda:0')","tensor(0.0407, device='cuda:0')","tensor(-0.0251, device='cuda:0')"
"tensor(-0.1333, device='cuda:0')","tensor(0.0668, device='cuda:0')","tensor(0.0182, device='cuda:0')"
"tensor(0.1131, device='cuda:0')","tensor(-0.0216, device='cuda:0')","tensor(-0.1272, device='cuda:0')"
"tensor(-0.0061, device='cuda:0')","tensor(-0.0190, device='cuda:0')","tensor(0.0012, device='cuda:0')"
"tensor(-0.0621, device='cuda:0')","tensor(0.0289, device='cuda:0')","tensor(-0.0191, device='cuda:0')"
"tensor(0.0727, device='cuda:0')","tensor(-0.0267, device='cuda:0')","tensor(-0.0726, device='cuda:0')"
"tensor(-0.0907, device='cuda:0')","tensor(0.0293, device='cuda:0')","tensor(0.0227, device='cuda:0')"
"tensor(0.0057, device='cuda:0')","tensor(0.0090, device='cuda:0')","tensor(-0.0542, device='cuda:0')"
"tensor(-0.0449, device='cuda:0')","tensor(0.0264, device='cuda:0')","tensor(-0.0275, device='cuda:0')"
"tensor(-0.1148, device='cuda:0')","tensor(0.0465, device='cuda:0')","tensor(0.0219, device='cuda:0')"
"tensor(0.0270, device='cuda:0')","tensor(-0.0063, device='cuda:0')","tensor(-0.0592, device='cuda:0')"
"tensor(-0.0126, device='cuda:0')","tensor(0.0067, device='cuda:0')","tensor(-0.0410, device='cuda:0')"
"tensor(-0.0371, device='cuda:0')","tensor(0.0051, device='cuda:0')","tensor(0.0069, device='cuda:0')"
"tensor(-0.0825, device='cuda:0')","tensor(0.0274, device='cuda:0')","tensor(0.0200, device='cuda:0')"
"tensor(0.0597, device='cuda:0')","tensor(-0.0366, device='cuda:0')","tensor(-0.0369, device='cuda:0')"
"tensor(-0.0671, device='cuda:0')","tensor(0.0354, device='cuda:0')","tensor(-0.0046, device='cuda:0')"
"tensor(-0.0467, device='cuda:0')","tensor(0.0253, device='cuda:0')","tensor(-0.0223, device='cuda:0')"
"tensor(-0.0335, device='cuda:0')","tensor(0.0178, device='cuda:0')","tensor(-0.0246, device='cuda:0')"
"tensor(-0.0104, device='cuda:0')","tensor(0.0063, device='cuda:0')","tensor(-0.0405, device='cuda:0')"
"tensor(-0.0307, device='cuda:0')","tensor(0.0211, device='cuda:0')","tensor(-0.0385, device='cuda:0')"
"tensor(0.0150, device='cuda:0')","tensor(-0.0135, device='cuda:0')","tensor(-0.0323, device='cuda:0')"
"tensor(0.0120, device='cuda:0')","tensor(-0.0295, device='cuda:0')","tensor(0.0071, device='cuda:0')"
"tensor(0.0316, device='cuda:0')","tensor(-0.0154, device='cuda:0')","tensor(-0.0380, device='cuda:0')"
"tensor(-0.0843, device='cuda:0')","tensor(0.0328, device='cuda:0')","tensor(0.0174, device='cuda:0')"
"tensor(-0.0791, device='cuda:0')","tensor(0.0367, device='cuda:0')","tensor(0.0089, device='cuda:0')"
"tensor(-0.0832, device='cuda:0')","tensor(0.0237, device='cuda:0')","tensor(0.0269, device='cuda:0')"
"tensor(-0.0032, device='cuda:0')","tensor(-0.0077, device='cuda:0')","tensor(-0.0227, device='cuda:0')"
"tensor(-0.0757, device='cuda:0')","tensor(0.0691, device='cuda:0')","tensor(-0.0566, device='cuda:0')"
"tensor(-0.0630, device='cuda:0')","tensor(0.0225, device='cuda:0')","tensor(0.0057, device='cuda:0')"
"tensor(-0.1406, device='cuda:0')","tensor(0.0689, device='cuda:0')","tensor(0.0130, device='cuda:0')"
"tensor(-0.0567, device='cuda:0')","tensor(0.0147, device='cuda:0')","tensor(0.0184, device='cuda:0')"
"tensor(0.0451, device='cuda:0')","tensor(-0.0428, device='cuda:0')","tensor(-0.0096, device='cuda:0')"
"tensor(0.0411, device='cuda:0')","tensor(-0.0146, device='cuda:0')","tensor(-0.0524, device='cuda:0')"
"tensor(0.0086, device='cuda:0')","tensor(-0.0281, device='cuda:0')","tensor(0.0079, device='cuda:0')"
"tensor(-0.0292, device='cuda:0')","tensor(-0.0196, device='cuda:0')","tensor(0.0250, device='cuda:0')"
"tensor(-0.0874, device='cuda:0')","tensor(0.0355, device='cuda:0')","tensor(0.0136, device='cuda:0')"
"tensor(0.1012, device='cuda:0')","tensor(-0.0177, device='cuda:0')","tensor(-0.1219, device='cuda:0')"
"tensor(-0.0432, device='cuda:0')","tensor(0.0130, device='cuda:0')","tensor(-0.0042, device='cuda:0')"
"tensor(-0.0209, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(-0.1079, device='cuda:0')"
"tensor(-0.0986, device='cuda:0')","tensor(0.0394, device='cuda:0')","tensor(0.0173, device='cuda:0')"
"tensor(-0.0879, device='cuda:0')","tensor(0.0328, device='cuda:0')","tensor(0.0130, device='cuda:0')"
"tensor(-0.0715, device='cuda:0')","tensor(0.0483, device='cuda:0')","tensor(-0.0180, device='cuda:0')"
"tensor(-0.0680, device='cuda:0')","tensor(0.0283, device='cuda:0')","tensor(0.0049, device='cuda:0')"
"tensor(-0.0353, device='cuda:0')","tensor(0.0083, device='cuda:0')","tensor(-0.0049, device='cuda:0')"
"tensor(-0.0629, device='cuda:0')","tensor(-0.0061, device='cuda:0')","tensor(0.0514, device='cuda:0')"
"tensor(-0.1525, device='cuda:0')","tensor(0.0501, device='cuda:0')","tensor(0.0769, device='cuda:0')"
"tensor(-0.0481, device='cuda:0')","tensor(0.0073, device='cuda:0')","tensor(0.0051, device='cuda:0')"
"tensor(0.0054, device='cuda:0')","tensor(-0.0322, device='cuda:0')","tensor(0.0100, device='cuda:0')"
"tensor(-0.0506, device='cuda:0')","tensor(0.0005, device='cuda:0')","tensor(0.0226, device='cuda:0')"
"tensor(0.0034, device='cuda:0')","tensor(-0.0316, device='cuda:0')","tensor(0.0272, device='cuda:0')"
"tensor(-0.1066, device='cuda:0')","tensor(0.0461, device='cuda:0')","tensor(0.0058, device='cuda:0')"
"tensor(0.0373, device='cuda:0')","tensor(-0.0360, device='cuda:0')","tensor(-0.0184, device='cuda:0')"
"tensor(0.0182, device='cuda:0')","tensor(-0.0229, device='cuda:0')","tensor(-0.0171, device='cuda:0')"
"tensor(-0.0084, device='cuda:0')","tensor(0.0169, device='cuda:0')","tensor(-0.0497, device='cuda:0')"
"tensor(-0.0034, device='cuda:0')","tensor(-0.0147, device='cuda:0')","tensor(-0.0084, device='cuda:0')"
"tensor(-0.0526, device='cuda:0')","tensor(0.0446, device='cuda:0')","tensor(-0.0451, device='cuda:0')"
"tensor(0.0439, device='cuda:0')","tensor(-0.0060, device='cuda:0')","tensor(-0.0638, device='cuda:0')"
"tensor(0.0600, device='cuda:0')","tensor(-0.0614, device='cuda:0')","tensor(-0.0065, device='cuda:0')"
"tensor(-0.0156, device='cuda:0')","tensor(-0.0148, device='cuda:0')","tensor(-0.0001, device='cuda:0')"
"tensor(-0.1223, device='cuda:0')","tensor(0.0501, device='cuda:0')","tensor(0.0209, device='cuda:0')"
"tensor(-0.0906, device='cuda:0')","tensor(0.0646, device='cuda:0')","tensor(-0.0257, device='cuda:0')"
"tensor(-0.0253, device='cuda:0')","tensor(-0.0111, device='cuda:0')","tensor(0.0210, device='cuda:0')"
"tensor(-0.2226, device='cuda:0')","tensor(0.0545, device='cuda:0')","tensor(0.1207, device='cuda:0')"
"tensor(-0.0175, device='cuda:0')","tensor(-0.0158, device='cuda:0')","tensor(0.0226, device='cuda:0')"
"tensor(-0.0654, device='cuda:0')","tensor(0.0385, device='cuda:0')","tensor(-0.0225, device='cuda:0')"
"tensor(-0.0390, device='cuda:0')","tensor(-0.0030, device='cuda:0')","tensor(0.0148, device='cuda:0')"
"tensor(-0.0396, device='cuda:0')","tensor(-0.0009, device='cuda:0')","tensor(0.0111, device='cuda:0')"
"tensor(-0.0478, device='cuda:0')","tensor(0.0065, device='cuda:0')","tensor(0.0050, device='cuda:0')"
"tensor(-0.0100, device='cuda:0')","tensor(-0.0024, device='cuda:0')","tensor(-0.0151, device='cuda:0')"
"tensor(0.1306, device='cuda:0')","tensor(-0.0727, device='cuda:0')","tensor(-0.0652, device='cuda:0')"
"tensor(-0.0430, device='cuda:0')","tensor(0.0364, device='cuda:0')","tensor(-0.0487, device='cuda:0')"
"tensor(-0.1582, device='cuda:0')","tensor(0.0683, device='cuda:0')","tensor(0.0308, device='cuda:0')"
"tensor(0.0080, device='cuda:0')","tensor(-0.0009, device='cuda:0')","tensor(-0.0474, device='cuda:0')"
"tensor(-0.0420, device='cuda:0')","tensor(0.0169, device='cuda:0')","tensor(-0.0060, device='cuda:0')"
"tensor(0.0756, device='cuda:0')","tensor(-0.0264, device='cuda:0')","tensor(-0.0642, device='cuda:0')"
"tensor(-0.1057, device='cuda:0')","tensor(0.0755, device='cuda:0')","tensor(-0.0499, device='cuda:0')"
"tensor(0.0061, device='cuda:0')","tensor(-0.0229, device='cuda:0')","tensor(0.0018, device='cuda:0')"
"tensor(-0.0455, device='cuda:0')","tensor(0.0154, device='cuda:0')","tensor(-0.0062, device='cuda:0')"
"tensor(-0.0786, device='cuda:0')","tensor(0.0512, device='cuda:0')","tensor(-0.0193, device='cuda:0')"
"tensor(0.0490, device='cuda:0')","tensor(-0.0452, device='cuda:0')","tensor(-0.0116, device='cuda:0')"
"tensor(-0.0635, device='cuda:0')","tensor(0.0347, device='cuda:0')","tensor(-0.0062, device='cuda:0')"
"tensor(-0.0421, device='cuda:0')","tensor(0.0140, device='cuda:0')","tensor(-0.0156, device='cuda:0')"
"tensor(0.0993, device='cuda:0')","tensor(-0.0536, device='cuda:0')","tensor(-0.0628, device='cuda:0')"
"tensor(-0.0855, device='cuda:0')","tensor(0.0161, device='cuda:0')","tensor(0.0369, device='cuda:0')"
"tensor(-0.1100, device='cuda:0')","tensor(0.0551, device='cuda:0')","tensor(-0.0001, device='cuda:0')"
"tensor(-0.0378, device='cuda:0')","tensor(0.0146, device='cuda:0')","tensor(-0.0210, device='cuda:0')"
"tensor(-0.0378, device='cuda:0')","tensor(0.0122, device='cuda:0')","tensor(0.0022, device='cuda:0')"
"tensor(-0.0481, device='cuda:0')","tensor(0.0515, device='cuda:0')","tensor(-0.0685, device='cuda:0')"
"tensor(0.0557, device='cuda:0')","tensor(-0.0244, device='cuda:0')","tensor(-0.0581, device='cuda:0')"
"tensor(-0.0299, device='cuda:0')","tensor(0.0064, device='cuda:0')","tensor(-0.0162, device='cuda:0')"
"tensor(0.0464, device='cuda:0')","tensor(-0.0373, device='cuda:0')","tensor(-0.0325, device='cuda:0')"
"tensor(-0.1196, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0.0010, device='cuda:0')"
"tensor(0.0081, device='cuda:0')","tensor(-0.0071, device='cuda:0')","tensor(-0.0236, device='cuda:0')"
"tensor(-0.0351, device='cuda:0')","tensor(-0.0104, device='cuda:0')","tensor(0.0200, device='cuda:0')"
"tensor(-0.0269, device='cuda:0')","tensor(0.0027, device='cuda:0')","tensor(-0.0036, device='cuda:0')"
"tensor(0.0237, device='cuda:0')","tensor(-0.0307, device='cuda:0')","tensor(-0.0167, device='cuda:0')"
"tensor(0.0108, device='cuda:0')","tensor(0.0616, device='cuda:0')","tensor(-0.1394, device='cuda:0')"
"tensor(-0.0884, device='cuda:0')","tensor(0.0039, device='cuda:0')","tensor(0.0680, device='cuda:0')"
"tensor(-0.1436, device='cuda:0')","tensor(0.0315, device='cuda:0')","tensor(0.0915, device='cuda:0')"
"tensor(0.0058, device='cuda:0')","tensor(-0.0278, device='cuda:0')","tensor(0.0016, device='cuda:0')"
"tensor(0.0060, device='cuda:0')","tensor(-0.0116, device='cuda:0')","tensor(-0.0215, device='cuda:0')"
"tensor(0.0332, device='cuda:0')","tensor(-0.0231, device='cuda:0')","tensor(-0.0262, device='cuda:0')"
"tensor(-0.0709, device='cuda:0')","tensor(-0.0043, device='cuda:0')","tensor(0.0545, device='cuda:0')"
"tensor(-0.0835, device='cuda:0')","tensor(0.0242, device='cuda:0')","tensor(0.0327, device='cuda:0')"
"tensor(0.0205, device='cuda:0')","tensor(-0.0216, device='cuda:0')","tensor(-0.0187, device='cuda:0')"
"tensor(-0.0302, device='cuda:0')","tensor(0.0035, device='cuda:0')","tensor(0.0052, device='cuda:0')"
"tensor(-0.1028, device='cuda:0')","tensor(0.0498, device='cuda:0')","tensor(-0.0059, device='cuda:0')"
"tensor(-0.0767, device='cuda:0')","tensor(0.0268, device='cuda:0')","tensor(0.0139, device='cuda:0')"
"tensor(-0.1329, device='cuda:0')","tensor(0.1083, device='cuda:0')","tensor(-0.0549, device='cuda:0')"
"tensor(-0.2038, device='cuda:0')","tensor(0.1199, device='cuda:0')","tensor(0.0095, device='cuda:0')"
"tensor(-0.0230, device='cuda:0')","tensor(0.0066, device='cuda:0')","tensor(-0.0132, device='cuda:0')"
"tensor(0.0233, device='cuda:0')","tensor(-0.0210, device='cuda:0')","tensor(-0.0360, device='cuda:0')"
"tensor(-0.0866, device='cuda:0')","tensor(0.0477, device='cuda:0')","tensor(-0.0219, device='cuda:0')"
"tensor(-0.0624, device='cuda:0')","tensor(0.0074, device='cuda:0')","tensor(0.0336, device='cuda:0')"
"tensor(0.0334, device='cuda:0')","tensor(-0.0507, device='cuda:0')","tensor(0.0218, device='cuda:0')"
"tensor(-0.1067, device='cuda:0')","tensor(0.0156, device='cuda:0')","tensor(0.0701, device='cuda:0')"
"tensor(-0.0200, device='cuda:0')","tensor(0.0076, device='cuda:0')","tensor(-0.0297, device='cuda:0')"
"tensor(0.0780, device='cuda:0')","tensor(-0.0583, device='cuda:0')","tensor(-0.0363, device='cuda:0')"
"tensor(-0.0302, device='cuda:0')","tensor(0.0022, device='cuda:0')","tensor(0.0043, device='cuda:0')"
"tensor(-0.0828, device='cuda:0')","tensor(0.0722, device='cuda:0')","tensor(-0.0616, device='cuda:0')"
"tensor(-0.0891, device='cuda:0')","tensor(0.0189, device='cuda:0')","tensor(0.0435, device='cuda:0')"
"tensor(0.0270, device='cuda:0')","tensor(-0.0529, device='cuda:0')","tensor(0.0210, device='cuda:0')"
"tensor(-0.0441, device='cuda:0')","tensor(0.0295, device='cuda:0')","tensor(-0.0323, device='cuda:0')"
"tensor(-0.0722, device='cuda:0')","tensor(0.0416, device='cuda:0')","tensor(-0.0144, device='cuda:0')"
"tensor(-0.0203, device='cuda:0')","tensor(0.0154, device='cuda:0')","tensor(-0.0268, device='cuda:0')"
"tensor(-0.0404, device='cuda:0')","tensor(0.0342, device='cuda:0')","tensor(-0.0430, device='cuda:0')"
"tensor(-0.1056, device='cuda:0')","tensor(0.0341, device='cuda:0')","tensor(0.0367, device='cuda:0')"
"tensor(-0.2094, device='cuda:0')","tensor(0.1067, device='cuda:0')","tensor(0.0311, device='cuda:0')"
"tensor(0.0225, device='cuda:0')","tensor(-0.0134, device='cuda:0')","tensor(-0.0347, device='cuda:0')"
"tensor(0.0012, device='cuda:0')","tensor(-0.0160, device='cuda:0')","tensor(-0.0110, device='cuda:0')"
"tensor(0.1269, device='cuda:0')","tensor(-0.0797, device='cuda:0')","tensor(-0.0475, device='cuda:0')"
"tensor(-0.0623, device='cuda:0')","tensor(0.0157, device='cuda:0')","tensor(0.0056, device='cuda:0')"
"tensor(-0.0398, device='cuda:0')","tensor(0.0076, device='cuda:0')","tensor(-0.0008, device='cuda:0')"
"tensor(-0.1307, device='cuda:0')","tensor(0.0868, device='cuda:0')","tensor(-0.0075, device='cuda:0')"
"tensor(-0.1098, device='cuda:0')","tensor(0.0277, device='cuda:0')","tensor(0.0458, device='cuda:0')"
"tensor(-0.0379, device='cuda:0')","tensor(-0.0090, device='cuda:0')","tensor(0.0321, device='cuda:0')"
"tensor(-0.0825, device='cuda:0')","tensor(0.0374, device='cuda:0')","tensor(0.0026, device='cuda:0')"
"tensor(-0.0146, device='cuda:0')","tensor(-0.0210, device='cuda:0')","tensor(0.0144, device='cuda:0')"
"tensor(0.0002, device='cuda:0')","tensor(-0.0065, device='cuda:0')","tensor(-0.0170, device='cuda:0')"
"tensor(-0.0845, device='cuda:0')","tensor(0.0192, device='cuda:0')","tensor(0.0238, device='cuda:0')"
"tensor(-0.0868, device='cuda:0')","tensor(0.0560, device='cuda:0')","tensor(-0.0238, device='cuda:0')"
"tensor(-0.0340, device='cuda:0')","tensor(0.0272, device='cuda:0')","tensor(-0.0454, device='cuda:0')"
"tensor(-0.0294, device='cuda:0')","tensor(0.0125, device='cuda:0')","tensor(-0.0143, device='cuda:0')"
"tensor(-0.0123, device='cuda:0')","tensor(-0.0027, device='cuda:0')","tensor(-0.0079, device='cuda:0')"
"tensor(-0.1242, device='cuda:0')","tensor(0.0662, device='cuda:0')","tensor(-0.0098, device='cuda:0')"
"tensor(-0.0009, device='cuda:0')","tensor(0.0151, device='cuda:0')","tensor(-0.0600, device='cuda:0')"
"tensor(-0.0131, device='cuda:0')","tensor(-0.0072, device='cuda:0')","tensor(-0.0063, device='cuda:0')"
"tensor(-0.0614, device='cuda:0')","tensor(0.0288, device='cuda:0')","tensor(-0.0153, device='cuda:0')"
"tensor(-0.0542, device='cuda:0')","tensor(0.0172, device='cuda:0')","tensor(0.0069, device='cuda:0')"
"tensor(-0.0937, device='cuda:0')","tensor(0.0434, device='cuda:0')","tensor(-0.0015, device='cuda:0')"
"tensor(-0.0339, device='cuda:0')","tensor(0.0141, device='cuda:0')","tensor(-0.0111, device='cuda:0')"
"tensor(0.0167, device='cuda:0')","tensor(-0.0101, device='cuda:0')","tensor(-0.0252, device='cuda:0')"
"tensor(-0.0711, device='cuda:0')","tensor(0.0067, device='cuda:0')","tensor(0.0343, device='cuda:0')"
"tensor(-0.0294, device='cuda:0')","tensor(-0.0258, device='cuda:0')","tensor(0.0577, device='cuda:0')"
"tensor(-0.0688, device='cuda:0')","tensor(0.0494, device='cuda:0')","tensor(-0.0447, device='cuda:0')"
"tensor(-0.0973, device='cuda:0')","tensor(0.0193, device='cuda:0')","tensor(0.0528, device='cuda:0')"
"tensor(-0.0491, device='cuda:0')","tensor(-0.0014, device='cuda:0')","tensor(0.0201, device='cuda:0')"
"tensor(-0.0089, device='cuda:0')","tensor(-0.0112, device='cuda:0')","tensor(0.0011, device='cuda:0')"
"tensor(-0.1127, device='cuda:0')","tensor(0.0154, device='cuda:0')","tensor(0.0670, device='cuda:0')"
"tensor(-0.0414, device='cuda:0')","tensor(0.0136, device='cuda:0')","tensor(-0.0036, device='cuda:0')"
"tensor(-0.0552, device='cuda:0')","tensor(0.0322, device='cuda:0')","tensor(-0.0082, device='cuda:0')"
"tensor(-0.0275, device='cuda:0')","tensor(-0.0115, device='cuda:0')","tensor(0.0208, device='cuda:0')"
"tensor(-0.0472, device='cuda:0')","tensor(0.0162, device='cuda:0')","tensor(-0.0093, device='cuda:0')"
"tensor(0.0054, device='cuda:0')","tensor(-0.0287, device='cuda:0')","tensor(0.0090, device='cuda:0')"
"tensor(0.0299, device='cuda:0')","tensor(-0.0175, device='cuda:0')","tensor(-0.0346, device='cuda:0')"
"tensor(0.1423, device='cuda:0')","tensor(-0.0754, device='cuda:0')","tensor(-0.0787, device='cuda:0')"
"tensor(-0.0673, device='cuda:0')","tensor(0.0249, device='cuda:0')","tensor(0.0019, device='cuda:0')"
"tensor(-0.0379, device='cuda:0')","tensor(0.0102, device='cuda:0')","tensor(-0.0073, device='cuda:0')"
"tensor(0.0494, device='cuda:0')","tensor(-0.0651, device='cuda:0')","tensor(0.0208, device='cuda:0')"
"tensor(-0.0172, device='cuda:0')","tensor(-0.0021, device='cuda:0')","tensor(-0.0075, device='cuda:0')"
"tensor(-0.0500, device='cuda:0')","tensor(0.0095, device='cuda:0')","tensor(0.0106, device='cuda:0')"
"tensor(-0.0656, device='cuda:0')","tensor(0.0329, device='cuda:0')","tensor(-0.0061, device='cuda:0')"
"tensor(0.0384, device='cuda:0')","tensor(-0.0102, device='cuda:0')","tensor(-0.0538, device='cuda:0')"
"tensor(-0.1112, device='cuda:0')","tensor(0.0658, device='cuda:0')","tensor(-0.0023, device='cuda:0')"
"tensor(-0.0378, device='cuda:0')","tensor(0.0180, device='cuda:0')","tensor(-0.0239, device='cuda:0')"
"tensor(-0.0478, device='cuda:0')","tensor(0.0093, device='cuda:0')","tensor(0.0082, device='cuda:0')"
"tensor(-0.0424, device='cuda:0')","tensor(0.0113, device='cuda:0')","tensor(0.0018, device='cuda:0')"
"tensor(0.0386, device='cuda:0')","tensor(-0.0072, device='cuda:0')","tensor(-0.0676, device='cuda:0')"
"tensor(-0.0631, device='cuda:0')","tensor(0.0191, device='cuda:0')","tensor(0.0097, device='cuda:0')"
"tensor(-0.0004, device='cuda:0')","tensor(-0.0080, device='cuda:0')","tensor(-0.0154, device='cuda:0')"
"tensor(-0.0157, device='cuda:0')","tensor(0.0104, device='cuda:0')","tensor(-0.0277, device='cuda:0')"
"tensor(0.0045, device='cuda:0')","tensor(0.0106, device='cuda:0')","tensor(-0.0588, device='cuda:0')"
"tensor(-0.0673, device='cuda:0')","tensor(0.0253, device='cuda:0')","tensor(0.0076, device='cuda:0')"
"tensor(-0.1140, device='cuda:0')","tensor(0.0273, device='cuda:0')","tensor(0.0616, device='cuda:0')"
"tensor(-0.0548, device='cuda:0')","tensor(0.0145, device='cuda:0')","tensor(0.0059, device='cuda:0')"
"tensor(-0.0776, device='cuda:0')","tensor(0.0344, device='cuda:0')","tensor(0.0102, device='cuda:0')"
"tensor(-0.1272, device='cuda:0')","tensor(0.0708, device='cuda:0')","tensor(0.0021, device='cuda:0')"
"tensor(-0.1324, device='cuda:0')","tensor(0.1044, device='cuda:0')","tensor(-0.0499, device='cuda:0')"
"tensor(-0.0908, device='cuda:0')","tensor(0.0232, device='cuda:0')","tensor(0.0363, device='cuda:0')"
"tensor(0.0089, device='cuda:0')","tensor(-0.0306, device='cuda:0')","tensor(0.0122, device='cuda:0')"
"tensor(0.0461, device='cuda:0')","tensor(-0.0247, device='cuda:0')","tensor(-0.0418, device='cuda:0')"
"tensor(0.0061, device='cuda:0')","tensor(-0.0044, device='cuda:0')","tensor(-0.0343, device='cuda:0')"
"tensor(-0.0481, device='cuda:0')","tensor(0.0200, device='cuda:0')","tensor(-0.0172, device='cuda:0')"
"tensor(-0.0241, device='cuda:0')","tensor(-0.0065, device='cuda:0')","tensor(0.0080, device='cuda:0')"
"tensor(0.0509, device='cuda:0')","tensor(-0.0294, device='cuda:0')","tensor(-0.0427, device='cuda:0')"
"tensor(-0.1200, device='cuda:0')","tensor(0.0547, device='cuda:0')","tensor(0.0131, device='cuda:0')"
"tensor(0.0388, device='cuda:0')","tensor(-0.0064, device='cuda:0')","tensor(-0.0807, device='cuda:0')"
