"tensor(3.1011, device='cuda:0')","tensor(-2.5336, device='cuda:0')","tensor(-0.9804, device='cuda:0')"
"tensor(-2.4156, device='cuda:0')","tensor(2.7314, device='cuda:0')","tensor(-0.8992, device='cuda:0')"
"tensor(-2.8529, device='cuda:0')","tensor(3.3666, device='cuda:0')","tensor(-1.2146, device='cuda:0')"
"tensor(-2.8538, device='cuda:0')","tensor(3.3902, device='cuda:0')","tensor(-1.2626, device='cuda:0')"
"tensor(-1.9781, device='cuda:0')","tensor(1.8692, device='cuda:0')","tensor(-0.2027, device='cuda:0')"
"tensor(-2.6340, device='cuda:0')","tensor(3.2976, device='cuda:0')","tensor(-1.4250, device='cuda:0')"
"tensor(-2.4098, device='cuda:0')","tensor(2.9174, device='cuda:0')","tensor(-1.1806, device='cuda:0')"
"tensor(-0.7367, device='cuda:0')","tensor(1.4043, device='cuda:0')","tensor(-1.3021, device='cuda:0')"
"tensor(-0.2024, device='cuda:0')","tensor(1.3252, device='cuda:0')","tensor(-1.9189, device='cuda:0')"
"tensor(-2.5395, device='cuda:0')","tensor(3.0294, device='cuda:0')","tensor(-1.1351, device='cuda:0')"
"tensor(-2.4945, device='cuda:0')","tensor(2.9702, device='cuda:0')","tensor(-1.1549, device='cuda:0')"
"tensor(-1.9825, device='cuda:0')","tensor(2.3056, device='cuda:0')","tensor(-0.8673, device='cuda:0')"
"tensor(-2.7276, device='cuda:0')","tensor(3.1462, device='cuda:0')","tensor(-1.0600, device='cuda:0')"
"tensor(-2.5227, device='cuda:0')","tensor(3.1962, device='cuda:0')","tensor(-1.3322, device='cuda:0')"
"tensor(-2.6716, device='cuda:0')","tensor(2.1120, device='cuda:0')","tensor(0.2055, device='cuda:0')"
"tensor(-1.8311, device='cuda:0')","tensor(0.9860, device='cuda:0')","tensor(0.7015, device='cuda:0')"
"tensor(-2.7317, device='cuda:0')","tensor(2.8777, device='cuda:0')","tensor(-0.6821, device='cuda:0')"
"tensor(-2.1747, device='cuda:0')","tensor(2.0159, device='cuda:0')","tensor(-0.1566, device='cuda:0')"
"tensor(-2.4709, device='cuda:0')","tensor(1.9300, device='cuda:0')","tensor(0.2693, device='cuda:0')"
"tensor(-2.6349, device='cuda:0')","tensor(2.5896, device='cuda:0')","tensor(-0.4029, device='cuda:0')"
"tensor(-2.8820, device='cuda:0')","tensor(2.4296, device='cuda:0')","tensor(0.0499, device='cuda:0')"
"tensor(-2.8605, device='cuda:0')","tensor(3.0442, device='cuda:0')","tensor(-0.7711, device='cuda:0')"
"tensor(-2.6634, device='cuda:0')","tensor(1.3819, device='cuda:0')","tensor(1.1753, device='cuda:0')"
"tensor(-2.1880, device='cuda:0')","tensor(1.6818, device='cuda:0')","tensor(0.2750, device='cuda:0')"
"tensor(-2.8237, device='cuda:0')","tensor(1.4959, device='cuda:0')","tensor(1.2518, device='cuda:0')"
"tensor(-2.6052, device='cuda:0')","tensor(2.0140, device='cuda:0')","tensor(0.2789, device='cuda:0')"
"tensor(-1.8464, device='cuda:0')","tensor(1.8186, device='cuda:0')","tensor(-0.3459, device='cuda:0')"
"tensor(-2.3982, device='cuda:0')","tensor(0.5578, device='cuda:0')","tensor(1.8980, device='cuda:0')"
"tensor(-2.9251, device='cuda:0')","tensor(2.7941, device='cuda:0')","tensor(-0.2597, device='cuda:0')"
"tensor(-1.6663, device='cuda:0')","tensor(1.6901, device='cuda:0')","tensor(-0.4094, device='cuda:0')"
"tensor(-1.8830, device='cuda:0')","tensor(1.7650, device='cuda:0')","tensor(-0.2096, device='cuda:0')"
"tensor(-2.2310, device='cuda:0')","tensor(0.4528, device='cuda:0')","tensor(1.8944, device='cuda:0')"
"tensor(-2.5702, device='cuda:0')","tensor(2.8762, device='cuda:0')","tensor(-0.9087, device='cuda:0')"
"tensor(-3.0410, device='cuda:0')","tensor(1.6533, device='cuda:0')","tensor(1.3655, device='cuda:0')"
"tensor(-2.5361, device='cuda:0')","tensor(1.7701, device='cuda:0')","tensor(0.5430, device='cuda:0')"
"tensor(-2.6927, device='cuda:0')","tensor(2.2710, device='cuda:0')","tensor(0.0394, device='cuda:0')"
"tensor(-0.6774, device='cuda:0')","tensor(-0.5665, device='cuda:0')","tensor(1.1645, device='cuda:0')"
"tensor(-2.4523, device='cuda:0')","tensor(0.9929, device='cuda:0')","tensor(1.4816, device='cuda:0')"
"tensor(-2.8640, device='cuda:0')","tensor(1.8609, device='cuda:0')","tensor(0.7967, device='cuda:0')"
"tensor(-3.0234, device='cuda:0')","tensor(1.9962, device='cuda:0')","tensor(0.7957, device='cuda:0')"
"tensor(-2.7066, device='cuda:0')","tensor(2.3954, device='cuda:0')","tensor(-0.0835, device='cuda:0')"
"tensor(-2.8359, device='cuda:0')","tensor(2.1755, device='cuda:0')","tensor(0.3770, device='cuda:0')"
"tensor(-2.8395, device='cuda:0')","tensor(2.5595, device='cuda:0')","tensor(-0.1505, device='cuda:0')"
"tensor(-2.7324, device='cuda:0')","tensor(1.9068, device='cuda:0')","tensor(0.5562, device='cuda:0')"
"tensor(-1.9250, device='cuda:0')","tensor(2.2300, device='cuda:0')","tensor(-0.7654, device='cuda:0')"
"tensor(-2.7831, device='cuda:0')","tensor(2.1736, device='cuda:0')","tensor(0.2838, device='cuda:0')"
"tensor(-2.5048, device='cuda:0')","tensor(2.4776, device='cuda:0')","tensor(-0.4226, device='cuda:0')"
"tensor(-2.2762, device='cuda:0')","tensor(1.3873, device='cuda:0')","tensor(0.8156, device='cuda:0')"
"tensor(-2.6854, device='cuda:0')","tensor(2.9093, device='cuda:0')","tensor(-0.7789, device='cuda:0')"
"tensor(-3.3963, device='cuda:0')","tensor(2.4829, device='cuda:0')","tensor(0.6011, device='cuda:0')"
"tensor(-2.5065, device='cuda:0')","tensor(2.7925, device='cuda:0')","tensor(-0.8596, device='cuda:0')"
"tensor(-2.6592, device='cuda:0')","tensor(2.5840, device='cuda:0')","tensor(-0.3950, device='cuda:0')"
"tensor(-2.7414, device='cuda:0')","tensor(2.0739, device='cuda:0')","tensor(0.3555, device='cuda:0')"
"tensor(-2.0925, device='cuda:0')","tensor(1.4537, device='cuda:0')","tensor(0.4150, device='cuda:0')"
"tensor(-1.3345, device='cuda:0')","tensor(0.8994, device='cuda:0')","tensor(0.1153, device='cuda:0')"
"tensor(-1.5314, device='cuda:0')","tensor(-1.1961, device='cuda:0')","tensor(3.4043, device='cuda:0')"
"tensor(-1.9049, device='cuda:0')","tensor(0.2623, device='cuda:0')","tensor(1.6746, device='cuda:0')"
"tensor(-1.5291, device='cuda:0')","tensor(-0.7011, device='cuda:0')","tensor(2.8414, device='cuda:0')"
"tensor(-2.1784, device='cuda:0')","tensor(2.7532, device='cuda:0')","tensor(-1.2113, device='cuda:0')"
"tensor(-2.6007, device='cuda:0')","tensor(0.3349, device='cuda:0')","tensor(2.5408, device='cuda:0')"
"tensor(-2.7506, device='cuda:0')","tensor(2.5800, device='cuda:0')","tensor(-0.3003, device='cuda:0')"
"tensor(-1.5100, device='cuda:0')","tensor(-0.3323, device='cuda:0')","tensor(2.3873, device='cuda:0')"
"tensor(-2.0749, device='cuda:0')","tensor(0.8234, device='cuda:0')","tensor(1.1709, device='cuda:0')"
"tensor(-2.5331, device='cuda:0')","tensor(2.6003, device='cuda:0')","tensor(-0.5773, device='cuda:0')"
"tensor(-1.9592, device='cuda:0')","tensor(0.0221, device='cuda:0')","tensor(2.2770, device='cuda:0')"
"tensor(-2.3668, device='cuda:0')","tensor(2.2004, device='cuda:0')","tensor(-0.1983, device='cuda:0')"
"tensor(-2.1432, device='cuda:0')","tensor(0.5624, device='cuda:0')","tensor(1.7179, device='cuda:0')"
"tensor(-2.4384, device='cuda:0')","tensor(0.9484, device='cuda:0')","tensor(1.5043, device='cuda:0')"
"tensor(-2.3067, device='cuda:0')","tensor(-0.3945, device='cuda:0')","tensor(2.9751, device='cuda:0')"
"tensor(-2.2203, device='cuda:0')","tensor(1.3401, device='cuda:0')","tensor(0.7960, device='cuda:0')"
"tensor(-3.0437, device='cuda:0')","tensor(2.5493, device='cuda:0')","tensor(0.1053, device='cuda:0')"
"tensor(-2.0700, device='cuda:0')","tensor(2.1165, device='cuda:0')","tensor(-0.5116, device='cuda:0')"
"tensor(-2.4088, device='cuda:0')","tensor(2.0217, device='cuda:0')","tensor(0.0413, device='cuda:0')"
"tensor(-2.6824, device='cuda:0')","tensor(2.9202, device='cuda:0')","tensor(-0.7895, device='cuda:0')"
"tensor(-2.1550, device='cuda:0')","tensor(2.7195, device='cuda:0')","tensor(-1.2006, device='cuda:0')"
"tensor(-2.6788, device='cuda:0')","tensor(2.8299, device='cuda:0')","tensor(-0.6800, device='cuda:0')"
"tensor(-2.6198, device='cuda:0')","tensor(1.6230, device='cuda:0')","tensor(0.7591, device='cuda:0')"
"tensor(-2.8531, device='cuda:0')","tensor(2.5474, device='cuda:0')","tensor(-0.1244, device='cuda:0')"
"tensor(-2.4582, device='cuda:0')","tensor(1.2127, device='cuda:0')","tensor(1.1821, device='cuda:0')"
"tensor(-2.7351, device='cuda:0')","tensor(2.8241, device='cuda:0')","tensor(-0.6327, device='cuda:0')"
"tensor(-2.8914, device='cuda:0')","tensor(2.8911, device='cuda:0')","tensor(-0.4848, device='cuda:0')"
"tensor(-2.8852, device='cuda:0')","tensor(2.6058, device='cuda:0')","tensor(-0.1349, device='cuda:0')"
"tensor(-2.0659, device='cuda:0')","tensor(0.8178, device='cuda:0')","tensor(1.1286, device='cuda:0')"
"tensor(-2.3425, device='cuda:0')","tensor(2.0316, device='cuda:0')","tensor(-0.0384, device='cuda:0')"
"tensor(-2.6306, device='cuda:0')","tensor(2.3138, device='cuda:0')","tensor(-0.0811, device='cuda:0')"
"tensor(-2.4938, device='cuda:0')","tensor(2.9778, device='cuda:0')","tensor(-1.1467, device='cuda:0')"
"tensor(-1.7147, device='cuda:0')","tensor(1.8795, device='cuda:0')","tensor(-0.4307, device='cuda:0')"
"tensor(-0.5200, device='cuda:0')","tensor(-0.1803, device='cuda:0')","tensor(0.7586, device='cuda:0')"
"tensor(-3.1881, device='cuda:0')","tensor(2.2750, device='cuda:0')","tensor(0.6190, device='cuda:0')"
"tensor(-2.1000, device='cuda:0')","tensor(2.1805, device='cuda:0')","tensor(-0.5054, device='cuda:0')"
"tensor(-2.9645, device='cuda:0')","tensor(2.2964, device='cuda:0')","tensor(0.3335, device='cuda:0')"
"tensor(0.4777, device='cuda:0')","tensor(-1.6827, device='cuda:0')","tensor(1.4618, device='cuda:0')"
"tensor(-1.6357, device='cuda:0')","tensor(1.8713, device='cuda:0')","tensor(-0.5027, device='cuda:0')"
"tensor(-2.9761, device='cuda:0')","tensor(3.0187, device='cuda:0')","tensor(-0.6087, device='cuda:0')"
"tensor(-2.1375, device='cuda:0')","tensor(2.3938, device='cuda:0')","tensor(-0.7479, device='cuda:0')"
"tensor(-2.4945, device='cuda:0')","tensor(2.4642, device='cuda:0')","tensor(-0.4169, device='cuda:0')"
"tensor(-2.6492, device='cuda:0')","tensor(2.5066, device='cuda:0')","tensor(-0.3027, device='cuda:0')"
"tensor(-2.5977, device='cuda:0')","tensor(2.7925, device='cuda:0')","tensor(-0.7373, device='cuda:0')"
"tensor(-3.2586, device='cuda:0')","tensor(3.2335, device='cuda:0')","tensor(-0.5437, device='cuda:0')"
"tensor(-1.6433, device='cuda:0')","tensor(2.1449, device='cuda:0')","tensor(-1.0483, device='cuda:0')"
"tensor(-2.4558, device='cuda:0')","tensor(2.0504, device='cuda:0')","tensor(0.0823, device='cuda:0')"
"tensor(-3.0584, device='cuda:0')","tensor(3.3741, device='cuda:0')","tensor(-1.0057, device='cuda:0')"
"tensor(-2.6796, device='cuda:0')","tensor(2.5678, device='cuda:0')","tensor(-0.2964, device='cuda:0')"
"tensor(-2.3612, device='cuda:0')","tensor(2.4155, device='cuda:0')","tensor(-0.5245, device='cuda:0')"
"tensor(-2.7249, device='cuda:0')","tensor(1.7295, device='cuda:0')","tensor(0.7851, device='cuda:0')"
"tensor(-2.9630, device='cuda:0')","tensor(3.0583, device='cuda:0')","tensor(-0.6700, device='cuda:0')"
"tensor(-1.4589, device='cuda:0')","tensor(1.4597, device='cuda:0')","tensor(-0.3546, device='cuda:0')"
"tensor(-2.4687, device='cuda:0')","tensor(1.9180, device='cuda:0')","tensor(0.2560, device='cuda:0')"
"tensor(-2.0165, device='cuda:0')","tensor(2.6132, device='cuda:0')","tensor(-1.2320, device='cuda:0')"
"tensor(-3.0570, device='cuda:0')","tensor(2.5216, device='cuda:0')","tensor(0.1555, device='cuda:0')"
"tensor(-1.4133, device='cuda:0')","tensor(0.4364, device='cuda:0')","tensor(1.0675, device='cuda:0')"
"tensor(-2.6871, device='cuda:0')","tensor(2.9849, device='cuda:0')","tensor(-0.8722, device='cuda:0')"
"tensor(-1.2993, device='cuda:0')","tensor(0.3457, device='cuda:0')","tensor(0.7515, device='cuda:0')"
"tensor(-0.9296, device='cuda:0')","tensor(-0.6793, device='cuda:0')","tensor(2.0043, device='cuda:0')"
"tensor(-2.3523, device='cuda:0')","tensor(2.2775, device='cuda:0')","tensor(-0.3434, device='cuda:0')"
"tensor(-2.2598, device='cuda:0')","tensor(2.1231, device='cuda:0')","tensor(-0.2918, device='cuda:0')"
"tensor(-3.2047, device='cuda:0')","tensor(1.4395, device='cuda:0')","tensor(1.7067, device='cuda:0')"
"tensor(-2.3953, device='cuda:0')","tensor(1.0894, device='cuda:0')","tensor(1.2731, device='cuda:0')"
"tensor(-3.3885, device='cuda:0')","tensor(2.4851, device='cuda:0')","tensor(0.5706, device='cuda:0')"
"tensor(-2.0184, device='cuda:0')","tensor(0.0095, device='cuda:0')","tensor(2.1468, device='cuda:0')"
"tensor(-3.0974, device='cuda:0')","tensor(1.9779, device='cuda:0')","tensor(1.0325, device='cuda:0')"
"tensor(-2.6870, device='cuda:0')","tensor(1.8830, device='cuda:0')","tensor(0.5794, device='cuda:0')"
"tensor(-2.9252, device='cuda:0')","tensor(1.2772, device='cuda:0')","tensor(1.5607, device='cuda:0')"
"tensor(-1.9651, device='cuda:0')","tensor(2.1270, device='cuda:0')","tensor(-0.6304, device='cuda:0')"
"tensor(-3.0525, device='cuda:0')","tensor(3.2090, device='cuda:0')","tensor(-0.7378, device='cuda:0')"
"tensor(-2.3511, device='cuda:0')","tensor(2.9430, device='cuda:0')","tensor(-1.2634, device='cuda:0')"
"tensor(-2.5433, device='cuda:0')","tensor(3.0071, device='cuda:0')","tensor(-1.0856, device='cuda:0')"
"tensor(-2.8988, device='cuda:0')","tensor(2.8542, device='cuda:0')","tensor(-0.5708, device='cuda:0')"
"tensor(-2.6368, device='cuda:0')","tensor(1.2677, device='cuda:0')","tensor(1.3234, device='cuda:0')"
"tensor(-2.7387, device='cuda:0')","tensor(2.7894, device='cuda:0')","tensor(-0.5372, device='cuda:0')"
"tensor(-2.7173, device='cuda:0')","tensor(2.6651, device='cuda:0')","tensor(-0.3767, device='cuda:0')"
"tensor(-1.7184, device='cuda:0')","tensor(2.0080, device='cuda:0')","tensor(-0.7996, device='cuda:0')"
"tensor(-2.9164, device='cuda:0')","tensor(2.2766, device='cuda:0')","tensor(0.3089, device='cuda:0')"
"tensor(-2.5467, device='cuda:0')","tensor(3.3883, device='cuda:0')","tensor(-1.6521, device='cuda:0')"
"tensor(-1.5036, device='cuda:0')","tensor(2.4867, device='cuda:0')","tensor(-1.7423, device='cuda:0')"
"tensor(1.3016, device='cuda:0')","tensor(-0.0019, device='cuda:0')","tensor(-1.9147, device='cuda:0')"
"tensor(-2.7513, device='cuda:0')","tensor(3.0481, device='cuda:0')","tensor(-0.8960, device='cuda:0')"
"tensor(-2.6163, device='cuda:0')","tensor(1.6194, device='cuda:0')","tensor(0.8202, device='cuda:0')"
"tensor(-1.6645, device='cuda:0')","tensor(2.3037, device='cuda:0')","tensor(-1.2892, device='cuda:0')"
"tensor(-2.4297, device='cuda:0')","tensor(2.7245, device='cuda:0')","tensor(-0.8620, device='cuda:0')"
"tensor(-1.4376, device='cuda:0')","tensor(-0.8744, device='cuda:0')","tensor(2.9054, device='cuda:0')"
"tensor(-2.3380, device='cuda:0')","tensor(2.7152, device='cuda:0')","tensor(-0.9104, device='cuda:0')"
"tensor(-2.5745, device='cuda:0')","tensor(2.5551, device='cuda:0')","tensor(-0.4491, device='cuda:0')"
"tensor(-2.7088, device='cuda:0')","tensor(2.8449, device='cuda:0')","tensor(-0.6880, device='cuda:0')"
"tensor(-2.7963, device='cuda:0')","tensor(3.1837, device='cuda:0')","tensor(-1.0018, device='cuda:0')"
"tensor(-2.4940, device='cuda:0')","tensor(2.9222, device='cuda:0')","tensor(-1.0538, device='cuda:0')"
"tensor(-2.5555, device='cuda:0')","tensor(2.4746, device='cuda:0')","tensor(-0.2475, device='cuda:0')"
"tensor(-2.5782, device='cuda:0')","tensor(2.6174, device='cuda:0')","tensor(-0.5391, device='cuda:0')"
"tensor(-3.0113, device='cuda:0')","tensor(3.3100, device='cuda:0')","tensor(-0.9569, device='cuda:0')"
"tensor(-2.3071, device='cuda:0')","tensor(2.6051, device='cuda:0')","tensor(-0.8464, device='cuda:0')"
"tensor(-1.7212, device='cuda:0')","tensor(2.6391, device='cuda:0')","tensor(-1.6376, device='cuda:0')"
"tensor(-2.1401, device='cuda:0')","tensor(2.4147, device='cuda:0')","tensor(-0.7845, device='cuda:0')"
"tensor(-2.5827, device='cuda:0')","tensor(2.9930, device='cuda:0')","tensor(-1.0554, device='cuda:0')"
"tensor(-2.6815, device='cuda:0')","tensor(2.1864, device='cuda:0')","tensor(0.1146, device='cuda:0')"
"tensor(-2.3477, device='cuda:0')","tensor(2.8646, device='cuda:0')","tensor(-1.1466, device='cuda:0')"
"tensor(-2.5966, device='cuda:0')","tensor(2.7465, device='cuda:0')","tensor(-0.6743, device='cuda:0')"
"tensor(-2.6558, device='cuda:0')","tensor(2.8569, device='cuda:0')","tensor(-0.7504, device='cuda:0')"
"tensor(-1.9830, device='cuda:0')","tensor(1.6164, device='cuda:0')","tensor(0.1377, device='cuda:0')"
"tensor(-1.7695, device='cuda:0')","tensor(-0.4709, device='cuda:0')","tensor(2.7748, device='cuda:0')"
"tensor(-2.6664, device='cuda:0')","tensor(2.9183, device='cuda:0')","tensor(-0.8509, device='cuda:0')"
"tensor(-1.5660, device='cuda:0')","tensor(2.3241, device='cuda:0')","tensor(-1.4539, device='cuda:0')"
"tensor(-0.8941, device='cuda:0')","tensor(1.5596, device='cuda:0')","tensor(-1.0068, device='cuda:0')"
"tensor(-2.3724, device='cuda:0')","tensor(2.4492, device='cuda:0')","tensor(-0.4044, device='cuda:0')"
"tensor(-2.4551, device='cuda:0')","tensor(2.8723, device='cuda:0')","tensor(-1.0241, device='cuda:0')"
"tensor(-1.7545, device='cuda:0')","tensor(2.1128, device='cuda:0')","tensor(-0.7031, device='cuda:0')"
"tensor(-2.5064, device='cuda:0')","tensor(2.8608, device='cuda:0')","tensor(-0.9324, device='cuda:0')"
"tensor(-2.6276, device='cuda:0')","tensor(2.9872, device='cuda:0')","tensor(-0.9634, device='cuda:0')"
"tensor(-2.9571, device='cuda:0')","tensor(3.0524, device='cuda:0')","tensor(-0.6873, device='cuda:0')"
"tensor(-3.0219, device='cuda:0')","tensor(3.4302, device='cuda:0')","tensor(-1.0768, device='cuda:0')"
"tensor(-2.3708, device='cuda:0')","tensor(2.2277, device='cuda:0')","tensor(-0.2867, device='cuda:0')"
"tensor(-3.1088, device='cuda:0')","tensor(3.4814, device='cuda:0')","tensor(-1.0968, device='cuda:0')"
"tensor(-1.4171, device='cuda:0')","tensor(0.8082, device='cuda:0')","tensor(0.5975, device='cuda:0')"
"tensor(-2.9844, device='cuda:0')","tensor(2.9869, device='cuda:0')","tensor(-0.5105, device='cuda:0')"
"tensor(-1.8619, device='cuda:0')","tensor(2.1084, device='cuda:0')","tensor(-0.7214, device='cuda:0')"
"tensor(-2.6466, device='cuda:0')","tensor(3.1741, device='cuda:0')","tensor(-1.1815, device='cuda:0')"
"tensor(-2.4759, device='cuda:0')","tensor(2.7624, device='cuda:0')","tensor(-0.8649, device='cuda:0')"
"tensor(-3.1967, device='cuda:0')","tensor(3.0644, device='cuda:0')","tensor(-0.3155, device='cuda:0')"
"tensor(-1.9740, device='cuda:0')","tensor(1.4956, device='cuda:0')","tensor(0.2119, device='cuda:0')"
"tensor(-2.0486, device='cuda:0')","tensor(2.6339, device='cuda:0')","tensor(-1.1785, device='cuda:0')"
"tensor(-1.6639, device='cuda:0')","tensor(2.4473, device='cuda:0')","tensor(-1.4825, device='cuda:0')"
"tensor(-1.5050, device='cuda:0')","tensor(1.8322, device='cuda:0')","tensor(-0.5736, device='cuda:0')"
"tensor(-1.3244, device='cuda:0')","tensor(0.3741, device='cuda:0')","tensor(1.1463, device='cuda:0')"
"tensor(-1.6032, device='cuda:0')","tensor(-0.1695, device='cuda:0')","tensor(1.8257, device='cuda:0')"
"tensor(-2.6551, device='cuda:0')","tensor(3.0295, device='cuda:0')","tensor(-1.0211, device='cuda:0')"
"tensor(-2.2496, device='cuda:0')","tensor(0.8585, device='cuda:0')","tensor(1.4106, device='cuda:0')"
"tensor(-2.9247, device='cuda:0')","tensor(2.3338, device='cuda:0')","tensor(0.2363, device='cuda:0')"
"tensor(-3.1713, device='cuda:0')","tensor(2.6411, device='cuda:0')","tensor(0.1864, device='cuda:0')"
"tensor(-2.5405, device='cuda:0')","tensor(2.2740, device='cuda:0')","tensor(-0.1223, device='cuda:0')"
"tensor(-2.5235, device='cuda:0')","tensor(1.8973, device='cuda:0')","tensor(0.3084, device='cuda:0')"
"tensor(-3.0752, device='cuda:0')","tensor(1.2476, device='cuda:0')","tensor(1.8233, device='cuda:0')"
"tensor(-2.4898, device='cuda:0')","tensor(2.7945, device='cuda:0')","tensor(-0.8342, device='cuda:0')"
"tensor(-2.6944, device='cuda:0')","tensor(2.3689, device='cuda:0')","tensor(-0.0796, device='cuda:0')"
"tensor(-2.4435, device='cuda:0')","tensor(2.2700, device='cuda:0')","tensor(-0.2509, device='cuda:0')"
"tensor(-2.7466, device='cuda:0')","tensor(1.7252, device='cuda:0')","tensor(0.7946, device='cuda:0')"
"tensor(-2.4340, device='cuda:0')","tensor(2.4089, device='cuda:0')","tensor(-0.4330, device='cuda:0')"
"tensor(-2.7667, device='cuda:0')","tensor(1.6271, device='cuda:0')","tensor(0.9902, device='cuda:0')"
"tensor(-1.7109, device='cuda:0')","tensor(1.7467, device='cuda:0')","tensor(-0.4162, device='cuda:0')"
"tensor(-2.1000, device='cuda:0')","tensor(2.0826, device='cuda:0')","tensor(-0.3693, device='cuda:0')"
"tensor(-2.5879, device='cuda:0')","tensor(2.4565, device='cuda:0')","tensor(-0.2823, device='cuda:0')"
"tensor(-0.3190, device='cuda:0')","tensor(-0.3805, device='cuda:0')","tensor(0.8824, device='cuda:0')"
"tensor(-3.0436, device='cuda:0')","tensor(1.3810, device='cuda:0')","tensor(1.5910, device='cuda:0')"
"tensor(-2.8218, device='cuda:0')","tensor(2.5962, device='cuda:0')","tensor(-0.2129, device='cuda:0')"
"tensor(-1.5575, device='cuda:0')","tensor(0.7188, device='cuda:0')","tensor(0.8947, device='cuda:0')"
"tensor(-2.2039, device='cuda:0')","tensor(1.2146, device='cuda:0')","tensor(0.8700, device='cuda:0')"
"tensor(-2.5054, device='cuda:0')","tensor(1.7240, device='cuda:0')","tensor(0.4917, device='cuda:0')"
"tensor(-2.5369, device='cuda:0')","tensor(0.4505, device='cuda:0')","tensor(2.2590, device='cuda:0')"
"tensor(-1.9116, device='cuda:0')","tensor(0.9833, device='cuda:0')","tensor(0.9252, device='cuda:0')"
"tensor(-2.9042, device='cuda:0')","tensor(3.4029, device='cuda:0')","tensor(-1.2062, device='cuda:0')"
"tensor(-2.7168, device='cuda:0')","tensor(2.7546, device='cuda:0')","tensor(-0.5450, device='cuda:0')"
"tensor(-1.2373, device='cuda:0')","tensor(0.1765, device='cuda:0')","tensor(1.2257, device='cuda:0')"
"tensor(0.1499, device='cuda:0')","tensor(-1.1981, device='cuda:0')","tensor(1.2710, device='cuda:0')"
"tensor(-2.7166, device='cuda:0')","tensor(1.7876, device='cuda:0')","tensor(0.8479, device='cuda:0')"
"tensor(-2.5351, device='cuda:0')","tensor(2.1643, device='cuda:0')","tensor(-0.0075, device='cuda:0')"
"tensor(-2.2218, device='cuda:0')","tensor(0.9459, device='cuda:0')","tensor(1.3126, device='cuda:0')"
"tensor(-0.7667, device='cuda:0')","tensor(-1.1284, device='cuda:0')","tensor(2.3693, device='cuda:0')"
"tensor(-2.5102, device='cuda:0')","tensor(1.3860, device='cuda:0')","tensor(0.9737, device='cuda:0')"
"tensor(-2.4277, device='cuda:0')","tensor(1.2683, device='cuda:0')","tensor(1.0360, device='cuda:0')"
"tensor(-1.8805, device='cuda:0')","tensor(2.0438, device='cuda:0')","tensor(-0.6913, device='cuda:0')"
"tensor(-2.1366, device='cuda:0')","tensor(0.7851, device='cuda:0')","tensor(1.4163, device='cuda:0')"
"tensor(-3.3208, device='cuda:0')","tensor(2.1896, device='cuda:0')","tensor(0.8584, device='cuda:0')"
"tensor(-2.5010, device='cuda:0')","tensor(3.4308, device='cuda:0')","tensor(-1.7614, device='cuda:0')"
"tensor(-2.1573, device='cuda:0')","tensor(1.6627, device='cuda:0')","tensor(0.2385, device='cuda:0')"
"tensor(-2.6252, device='cuda:0')","tensor(2.2645, device='cuda:0')","tensor(0.0062, device='cuda:0')"
"tensor(-2.5723, device='cuda:0')","tensor(2.8817, device='cuda:0')","tensor(-0.8744, device='cuda:0')"
"tensor(-2.6674, device='cuda:0')","tensor(1.6013, device='cuda:0')","tensor(0.8525, device='cuda:0')"
"tensor(-2.5975, device='cuda:0')","tensor(1.9349, device='cuda:0')","tensor(0.3881, device='cuda:0')"
"tensor(-2.3932, device='cuda:0')","tensor(2.2982, device='cuda:0')","tensor(-0.3459, device='cuda:0')"
"tensor(-2.9065, device='cuda:0')","tensor(3.4133, device='cuda:0')","tensor(-1.1927, device='cuda:0')"
"tensor(-2.7653, device='cuda:0')","tensor(2.3790, device='cuda:0')","tensor(-0.0083, device='cuda:0')"
"tensor(-2.0789, device='cuda:0')","tensor(1.9229, device='cuda:0')","tensor(-0.2118, device='cuda:0')"
"tensor(-2.7104, device='cuda:0')","tensor(1.2959, device='cuda:0')","tensor(1.3254, device='cuda:0')"
"tensor(-2.7382, device='cuda:0')","tensor(1.6105, device='cuda:0')","tensor(0.9388, device='cuda:0')"
"tensor(-2.0756, device='cuda:0')","tensor(1.9055, device='cuda:0')","tensor(0.0500, device='cuda:0')"
"tensor(-1.9094, device='cuda:0')","tensor(1.2113, device='cuda:0')","tensor(0.5517, device='cuda:0')"
"tensor(-2.4250, device='cuda:0')","tensor(2.4915, device='cuda:0')","tensor(-0.5595, device='cuda:0')"
"tensor(-2.3213, device='cuda:0')","tensor(1.9982, device='cuda:0')","tensor(-0.0030, device='cuda:0')"
"tensor(0.0820, device='cuda:0')","tensor(-1.2182, device='cuda:0')","tensor(1.2619, device='cuda:0')"
"tensor(-1.7821, device='cuda:0')","tensor(-0.1425, device='cuda:0')","tensor(2.1784, device='cuda:0')"
"tensor(1.4682, device='cuda:0')","tensor(-3.0266, device='cuda:0')","tensor(1.8619, device='cuda:0')"
"tensor(-2.2721, device='cuda:0')","tensor(2.7352, device='cuda:0')","tensor(-1.0632, device='cuda:0')"
"tensor(-1.6271, device='cuda:0')","tensor(1.1223, device='cuda:0')","tensor(0.4542, device='cuda:0')"
"tensor(-2.5377, device='cuda:0')","tensor(2.1998, device='cuda:0')","tensor(-0.0518, device='cuda:0')"
