tensor(1.6471, device='cuda:0'),tensor(1.8323, device='cuda:0'),tensor(-1.2495, device='cuda:0'),tensor(-1.0122, device='cuda:0')
tensor(-2.1380, device='cuda:0'),tensor(0.9255, device='cuda:0'),tensor(1.0393, device='cuda:0'),tensor(0.2742, device='cuda:0')
tensor(-0.5467, device='cuda:0'),tensor(-1.0140, device='cuda:0'),tensor(-0.0441, device='cuda:0'),tensor(1.4824, device='cuda:0')
tensor(0.2268, device='cuda:0'),tensor(0.9004, device='cuda:0'),tensor(0.2080, device='cuda:0'),tensor(-0.7232, device='cuda:0')
tensor(-2.4828, device='cuda:0'),tensor(0.1884, device='cuda:0'),tensor(-0.0293, device='cuda:0'),tensor(2.5166, device='cuda:0')
tensor(-1.3435, device='cuda:0'),tensor(-0.7140, device='cuda:0'),tensor(-0.3234, device='cuda:0'),tensor(2.2175, device='cuda:0')
tensor(-1.3092, device='cuda:0'),tensor(-0.2900, device='cuda:0'),tensor(2.3813, device='cuda:0'),tensor(-0.7214, device='cuda:0')
tensor(-1.9713, device='cuda:0'),tensor(-0.6198, device='cuda:0'),tensor(-0.6462, device='cuda:0'),tensor(3.3446, device='cuda:0')
tensor(2.4340, device='cuda:0'),tensor(-2.1634, device='cuda:0'),tensor(-0.1746, device='cuda:0'),tensor(0.0985, device='cuda:0')
tensor(-1.1693, device='cuda:0'),tensor(-1.0904, device='cuda:0'),tensor(-1.2752, device='cuda:0'),tensor(3.4889, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(-1.3772, device='cuda:0'),tensor(0.2613, device='cuda:0'),tensor(0.8369, device='cuda:0'),tensor(0.5712, device='cuda:0')
tensor(-2.4762, device='cuda:0'),tensor(-0.8068, device='cuda:0'),tensor(-1.3089, device='cuda:0'),tensor(5.3504, device='cuda:0')
tensor(-0.9383, device='cuda:0'),tensor(-0.2287, device='cuda:0'),tensor(1.4944, device='cuda:0'),tensor(-0.5971, device='cuda:0')
tensor(-0.1760, device='cuda:0'),tensor(-0.5526, device='cuda:0'),tensor(-0.0215, device='cuda:0'),tensor(0.7829, device='cuda:0')
tensor(0.4649, device='cuda:0'),tensor(-0.5238, device='cuda:0'),tensor(-0.1941, device='cuda:0'),tensor(0.2890, device='cuda:0')
tensor(0.4223, device='cuda:0'),tensor(-0.3697, device='cuda:0'),tensor(0.0544, device='cuda:0'),tensor(-0.0133, device='cuda:0')
tensor(-0.0701, device='cuda:0'),tensor(1.5326, device='cuda:0'),tensor(-1.5574, device='cuda:0'),tensor(1.0844, device='cuda:0')
tensor(-0.5652, device='cuda:0'),tensor(-0.7207, device='cuda:0'),tensor(2.2746, device='cuda:0'),tensor(-0.8743, device='cuda:0')
tensor(-0.2418, device='cuda:0'),tensor(-0.6025, device='cuda:0'),tensor(0.1968, device='cuda:0'),tensor(0.6097, device='cuda:0')
tensor(3.7033, device='cuda:0'),tensor(0.6372, device='cuda:0'),tensor(-2.0553, device='cuda:0'),tensor(-0.4587, device='cuda:0')
tensor(-0.1499, device='cuda:0'),tensor(0.0227, device='cuda:0'),tensor(0.4075, device='cuda:0'),tensor(-0.2439, device='cuda:0')
tensor(4.3572, device='cuda:0'),tensor(-0.4009, device='cuda:0'),tensor(-1.7895, device='cuda:0'),tensor(-0.8205, device='cuda:0')
tensor(-1.0524, device='cuda:0'),tensor(0.1740, device='cuda:0'),tensor(1.3712, device='cuda:0'),tensor(-0.8353, device='cuda:0')
tensor(0.7132, device='cuda:0'),tensor(-0.9815, device='cuda:0'),tensor(0.1538, device='cuda:0'),tensor(0.0841, device='cuda:0')
tensor(-0.7264, device='cuda:0'),tensor(-1.2487, device='cuda:0'),tensor(-0.3334, device='cuda:0'),tensor(2.0882, device='cuda:0')
tensor(-1.3394, device='cuda:0'),tensor(0.0040, device='cuda:0'),tensor(0.4831, device='cuda:0'),tensor(0.9503, device='cuda:0')
tensor(0.4182, device='cuda:0'),tensor(2.8836, device='cuda:0'),tensor(-1.1195, device='cuda:0'),tensor(-1.0478, device='cuda:0')
tensor(-0.1943, device='cuda:0'),tensor(-0.1498, device='cuda:0'),tensor(0.5140, device='cuda:0'),tensor(-0.3087, device='cuda:0')
tensor(-1.1769, device='cuda:0'),tensor(-0.0928, device='cuda:0'),tensor(1.4070, device='cuda:0'),tensor(-0.1800, device='cuda:0')
tensor(-0.5073, device='cuda:0'),tensor(-0.7579, device='cuda:0'),tensor(-0.3250, device='cuda:0'),tensor(1.5680, device='cuda:0')
tensor(-1.8764, device='cuda:0'),tensor(-1.5033, device='cuda:0'),tensor(-1.2182, device='cuda:0'),tensor(4.4104, device='cuda:0')
tensor(0.2735, device='cuda:0'),tensor(3.3577, device='cuda:0'),tensor(-0.8428, device='cuda:0'),tensor(-1.6885, device='cuda:0')
tensor(2.2553, device='cuda:0'),tensor(3.0376, device='cuda:0'),tensor(-2.0026, device='cuda:0'),tensor(-1.7435, device='cuda:0')
tensor(-1.3530, device='cuda:0'),tensor(-0.7345, device='cuda:0'),tensor(3.2702, device='cuda:0'),tensor(-1.0163, device='cuda:0')
tensor(1.5439, device='cuda:0'),tensor(-0.2755, device='cuda:0'),tensor(-2.4200, device='cuda:0'),tensor(2.1942, device='cuda:0')
tensor(-2.2848, device='cuda:0'),tensor(-1.4261, device='cuda:0'),tensor(-1.0594, device='cuda:0'),tensor(4.6311, device='cuda:0')
tensor(-1.3397, device='cuda:0'),tensor(0.4534, device='cuda:0'),tensor(1.1946, device='cuda:0'),tensor(-0.2121, device='cuda:0')
tensor(1.2029, device='cuda:0'),tensor(-0.5501, device='cuda:0'),tensor(-0.7060, device='cuda:0'),tensor(0.4484, device='cuda:0')
tensor(-0.4360, device='cuda:0'),tensor(1.0113, device='cuda:0'),tensor(0.1951, device='cuda:0'),tensor(-0.7388, device='cuda:0')
tensor(4.9761, device='cuda:0'),tensor(-0.7203, device='cuda:0'),tensor(-1.6988, device='cuda:0'),tensor(-1.1902, device='cuda:0')
tensor(1.7143, device='cuda:0'),tensor(-0.8628, device='cuda:0'),tensor(-0.0577, device='cuda:0'),tensor(-0.7269, device='cuda:0')
tensor(3.5251, device='cuda:0'),tensor(0.0364, device='cuda:0'),tensor(-1.5857, device='cuda:0'),tensor(-0.9539, device='cuda:0')
tensor(-0.8605, device='cuda:0'),tensor(0.8527, device='cuda:0'),tensor(0.0300, device='cuda:0'),tensor(0.0656, device='cuda:0')
tensor(2.7307, device='cuda:0'),tensor(2.0840, device='cuda:0'),tensor(-1.7413, device='cuda:0'),tensor(-1.5390, device='cuda:0')
tensor(-1.3569, device='cuda:0'),tensor(-1.6085, device='cuda:0'),tensor(-1.3885, device='cuda:0'),tensor(4.3896, device='cuda:0')
tensor(-0.3157, device='cuda:0'),tensor(-0.3216, device='cuda:0'),tensor(1.1490, device='cuda:0'),tensor(-0.4584, device='cuda:0')
tensor(-3.1858, device='cuda:0'),tensor(0.7654, device='cuda:0'),tensor(-0.3493, device='cuda:0'),tensor(3.0554, device='cuda:0')
tensor(7.3017, device='cuda:0'),tensor(-1.3981, device='cuda:0'),tensor(-2.4781, device='cuda:0'),tensor(-1.0703, device='cuda:0')
tensor(-2.9712, device='cuda:0'),tensor(1.9879, device='cuda:0'),tensor(2.3206, device='cuda:0'),tensor(-1.4104, device='cuda:0')
tensor(-0.8818, device='cuda:0'),tensor(-1.2184, device='cuda:0'),tensor(-0.6383, device='cuda:0'),tensor(2.5995, device='cuda:0')
tensor(1.6718, device='cuda:0'),tensor(1.9411, device='cuda:0'),tensor(-1.2108, device='cuda:0'),tensor(-1.1300, device='cuda:0')
tensor(-0.5536, device='cuda:0'),tensor(0.3725, device='cuda:0'),tensor(0.2090, device='cuda:0'),tensor(0.4161, device='cuda:0')
tensor(0.0276, device='cuda:0'),tensor(-0.7993, device='cuda:0'),tensor(-0.0632, device='cuda:0'),tensor(0.7529, device='cuda:0')
tensor(-1.2607, device='cuda:0'),tensor(-0.5464, device='cuda:0'),tensor(-0.2840, device='cuda:0'),tensor(2.2807, device='cuda:0')
tensor(3.4806, device='cuda:0'),tensor(-0.4964, device='cuda:0'),tensor(-1.4578, device='cuda:0'),tensor(-1.0814, device='cuda:0')
tensor(-3.9178, device='cuda:0'),tensor(5.0559, device='cuda:0'),tensor(0.9054, device='cuda:0'),tensor(-0.6959, device='cuda:0')
tensor(-0.2117, device='cuda:0'),tensor(-0.1561, device='cuda:0'),tensor(0.2465, device='cuda:0'),tensor(0.0042, device='cuda:0')
tensor(-1.5562, device='cuda:0'),tensor(0.0531, device='cuda:0'),tensor(0.1672, device='cuda:0'),tensor(1.3575, device='cuda:0')
tensor(-2.0183, device='cuda:0'),tensor(-0.8149, device='cuda:0'),tensor(-0.4805, device='cuda:0'),tensor(3.2675, device='cuda:0')
tensor(0.2726, device='cuda:0'),tensor(-0.4162, device='cuda:0'),tensor(1.1545, device='cuda:0'),tensor(-0.5652, device='cuda:0')
tensor(-1.8848, device='cuda:0'),tensor(1.1365, device='cuda:0'),tensor(2.9497, device='cuda:0'),tensor(-1.3260, device='cuda:0')
tensor(4.3209, device='cuda:0'),tensor(-0.1949, device='cuda:0'),tensor(-1.9604, device='cuda:0'),tensor(-1.0268, device='cuda:0')
tensor(-0.9851, device='cuda:0'),tensor(-0.1832, device='cuda:0'),tensor(1.1490, device='cuda:0'),tensor(-0.2300, device='cuda:0')
tensor(-1.0731, device='cuda:0'),tensor(-0.4442, device='cuda:0'),tensor(2.1871, device='cuda:0'),tensor(-0.1007, device='cuda:0')
tensor(3.4623, device='cuda:0'),tensor(1.0900, device='cuda:0'),tensor(-1.6923, device='cuda:0'),tensor(-1.4502, device='cuda:0')
tensor(0.6830, device='cuda:0'),tensor(0.2164, device='cuda:0'),tensor(-0.2608, device='cuda:0'),tensor(-0.6170, device='cuda:0')
tensor(-1.0223, device='cuda:0'),tensor(-0.0087, device='cuda:0'),tensor(1.2291, device='cuda:0'),tensor(-0.2228, device='cuda:0')
tensor(-1.0291, device='cuda:0'),tensor(-0.2222, device='cuda:0'),tensor(2.7085, device='cuda:0'),tensor(-1.4089, device='cuda:0')
tensor(-0.6277, device='cuda:0'),tensor(-0.4241, device='cuda:0'),tensor(-0.1120, device='cuda:0'),tensor(1.0701, device='cuda:0')
tensor(1.0569, device='cuda:0'),tensor(2.0414, device='cuda:0'),tensor(-0.9519, device='cuda:0'),tensor(-0.9579, device='cuda:0')
tensor(3.1387, device='cuda:0'),tensor(0.0429, device='cuda:0'),tensor(-1.5138, device='cuda:0'),tensor(-0.2694, device='cuda:0')
tensor(-0.4277, device='cuda:0'),tensor(0.5071, device='cuda:0'),tensor(0.2280, device='cuda:0'),tensor(-0.3218, device='cuda:0')
tensor(-0.8155, device='cuda:0'),tensor(-0.6873, device='cuda:0'),tensor(-0.8011, device='cuda:0'),tensor(2.4957, device='cuda:0')
tensor(-0.0326, device='cuda:0'),tensor(-0.7207, device='cuda:0'),tensor(0.3758, device='cuda:0'),tensor(0.3687, device='cuda:0')
tensor(-2.3325, device='cuda:0'),tensor(-1.4870, device='cuda:0'),tensor(-1.9257, device='cuda:0'),tensor(5.5103, device='cuda:0')
tensor(4.1502, device='cuda:0'),tensor(-0.3970, device='cuda:0'),tensor(-1.3437, device='cuda:0'),tensor(-1.1765, device='cuda:0')
tensor(2.0673, device='cuda:0'),tensor(-1.3990, device='cuda:0'),tensor(0.0248, device='cuda:0'),tensor(-0.5343, device='cuda:0')
tensor(1.6291, device='cuda:0'),tensor(1.9016, device='cuda:0'),tensor(-1.2100, device='cuda:0'),tensor(-1.1024, device='cuda:0')
tensor(2.9055, device='cuda:0'),tensor(2.8608, device='cuda:0'),tensor(-2.2473, device='cuda:0'),tensor(-1.8274, device='cuda:0')
tensor(-1.2832, device='cuda:0'),tensor(0.0562, device='cuda:0'),tensor(1.0555, device='cuda:0'),tensor(0.1786, device='cuda:0')
tensor(-3.0342, device='cuda:0'),tensor(0.5520, device='cuda:0'),tensor(3.5522, device='cuda:0'),tensor(-1.3573, device='cuda:0')
tensor(1.3577, device='cuda:0'),tensor(-0.2224, device='cuda:0'),tensor(-0.3580, device='cuda:0'),tensor(-0.5542, device='cuda:0')
tensor(0.0070, device='cuda:0'),tensor(-0.4571, device='cuda:0'),tensor(0.6224, device='cuda:0'),tensor(-0.3374, device='cuda:0')
tensor(0.1759, device='cuda:0'),tensor(-0.5005, device='cuda:0'),tensor(0.2972, device='cuda:0'),tensor(-0.0065, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(3.9438, device='cuda:0'),tensor(-0.2651, device='cuda:0'),tensor(-1.6148, device='cuda:0'),tensor(-0.8309, device='cuda:0')
tensor(4.3658, device='cuda:0'),tensor(-0.4800, device='cuda:0'),tensor(-1.8076, device='cuda:0'),tensor(-0.7637, device='cuda:0')
tensor(0.9684, device='cuda:0'),tensor(0.0905, device='cuda:0'),tensor(-0.4735, device='cuda:0'),tensor(-0.4870, device='cuda:0')
tensor(-1.0651, device='cuda:0'),tensor(-0.5026, device='cuda:0'),tensor(2.5014, device='cuda:0'),tensor(-0.9496, device='cuda:0')
tensor(3.9175, device='cuda:0'),tensor(-0.7502, device='cuda:0'),tensor(-1.4764, device='cuda:0'),tensor(-0.5628, device='cuda:0')
tensor(-2.9674, device='cuda:0'),tensor(1.1331, device='cuda:0'),tensor(1.3259, device='cuda:0'),tensor(0.9642, device='cuda:0')
tensor(-1.3056, device='cuda:0'),tensor(0.1892, device='cuda:0'),tensor(2.9572, device='cuda:0'),tensor(-1.8501, device='cuda:0')
tensor(0.9700, device='cuda:0'),tensor(0.8149, device='cuda:0'),tensor(-1.0586, device='cuda:0'),tensor(-0.3188, device='cuda:0')
tensor(-2.6443, device='cuda:0'),tensor(2.8653, device='cuda:0'),tensor(0.7134, device='cuda:0'),tensor(-0.5427, device='cuda:0')
tensor(3.7139, device='cuda:0'),tensor(-0.5020, device='cuda:0'),tensor(-1.6267, device='cuda:0'),tensor(-0.3650, device='cuda:0')
tensor(-1.0978, device='cuda:0'),tensor(1.2531, device='cuda:0'),tensor(-0.5090, device='cuda:0'),tensor(0.9871, device='cuda:0')
tensor(0.9654, device='cuda:0'),tensor(-0.0255, device='cuda:0'),tensor(-0.5710, device='cuda:0'),tensor(-0.1725, device='cuda:0')
tensor(-1.2304, device='cuda:0'),tensor(-0.6793, device='cuda:0'),tensor(-0.1472, device='cuda:0'),tensor(2.5601, device='cuda:0')
tensor(-1.3732, device='cuda:0'),tensor(0.1398, device='cuda:0'),tensor(-0.0190, device='cuda:0'),tensor(1.0784, device='cuda:0')
tensor(0.9202, device='cuda:0'),tensor(-0.9669, device='cuda:0'),tensor(0.0158, device='cuda:0'),tensor(0.2931, device='cuda:0')
tensor(-1.9933, device='cuda:0'),tensor(0.5608, device='cuda:0'),tensor(-0.0651, device='cuda:0'),tensor(1.8929, device='cuda:0')
tensor(1.4788, device='cuda:0'),tensor(0.0298, device='cuda:0'),tensor(-0.4054, device='cuda:0'),tensor(-0.3364, device='cuda:0')
tensor(-0.4752, device='cuda:0'),tensor(0.5274, device='cuda:0'),tensor(1.5693, device='cuda:0'),tensor(-1.3194, device='cuda:0')
tensor(-0.3039, device='cuda:0'),tensor(-0.5898, device='cuda:0'),tensor(1.2341, device='cuda:0'),tensor(-0.3656, device='cuda:0')
tensor(-0.9162, device='cuda:0'),tensor(-1.5535, device='cuda:0'),tensor(-1.0421, device='cuda:0'),tensor(3.2717, device='cuda:0')
tensor(2.0594, device='cuda:0'),tensor(0.2393, device='cuda:0'),tensor(-1.0866, device='cuda:0'),tensor(-0.6274, device='cuda:0')
tensor(-0.3436, device='cuda:0'),tensor(1.9628, device='cuda:0'),tensor(0.5918, device='cuda:0'),tensor(-1.7286, device='cuda:0')
tensor(-1.3423, device='cuda:0'),tensor(-0.0145, device='cuda:0'),tensor(0.5359, device='cuda:0'),tensor(0.9189, device='cuda:0')
tensor(-1.2327, device='cuda:0'),tensor(0.7719, device='cuda:0'),tensor(-0.1221, device='cuda:0'),tensor(0.8476, device='cuda:0')
tensor(-0.0633, device='cuda:0'),tensor(0.7632, device='cuda:0'),tensor(0.3162, device='cuda:0'),tensor(-0.7631, device='cuda:0')
tensor(0.0886, device='cuda:0'),tensor(2.2664, device='cuda:0'),tensor(0.1664, device='cuda:0'),tensor(-1.8879, device='cuda:0')
tensor(3.4117, device='cuda:0'),tensor(1.1294, device='cuda:0'),tensor(-0.8334, device='cuda:0'),tensor(-2.4854, device='cuda:0')
tensor(-0.9064, device='cuda:0'),tensor(-0.6303, device='cuda:0'),tensor(1.3249, device='cuda:0'),tensor(0.1157, device='cuda:0')
tensor(-0.5862, device='cuda:0'),tensor(2.1639, device='cuda:0'),tensor(-0.1757, device='cuda:0'),tensor(-0.9799, device='cuda:0')
tensor(0.8426, device='cuda:0'),tensor(-1.1212, device='cuda:0'),tensor(1.5163, device='cuda:0'),tensor(-1.1390, device='cuda:0')
tensor(1.6423, device='cuda:0'),tensor(-0.7076, device='cuda:0'),tensor(-0.4521, device='cuda:0'),tensor(-0.3115, device='cuda:0')
tensor(-2.0310, device='cuda:0'),tensor(-1.8022, device='cuda:0'),tensor(0.6599, device='cuda:0'),tensor(2.9592, device='cuda:0')
tensor(-1.0445, device='cuda:0'),tensor(3.9803, device='cuda:0'),tensor(-0.0637, device='cuda:0'),tensor(-2.6226, device='cuda:0')
tensor(-0.4451, device='cuda:0'),tensor(-0.4827, device='cuda:0'),tensor(1.3974, device='cuda:0'),tensor(-0.5877, device='cuda:0')
tensor(0.6595, device='cuda:0'),tensor(2.2155, device='cuda:0'),tensor(-1.0092, device='cuda:0'),tensor(-0.8158, device='cuda:0')
tensor(4.4010, device='cuda:0'),tensor(-0.3250, device='cuda:0'),tensor(-1.8649, device='cuda:0'),tensor(-0.7528, device='cuda:0')
tensor(0.8173, device='cuda:0'),tensor(-0.0580, device='cuda:0'),tensor(0.3960, device='cuda:0'),tensor(-0.4312, device='cuda:0')
tensor(-0.8108, device='cuda:0'),tensor(-0.5316, device='cuda:0'),tensor(-1.1729, device='cuda:0'),tensor(2.5799, device='cuda:0')
tensor(-1.6748, device='cuda:0'),tensor(0.0196, device='cuda:0'),tensor(-0.2239, device='cuda:0'),tensor(1.8238, device='cuda:0')
tensor(2.6472, device='cuda:0'),tensor(0.5269, device='cuda:0'),tensor(-1.4904, device='cuda:0'),tensor(-0.5143, device='cuda:0')
tensor(-0.5135, device='cuda:0'),tensor(2.5396, device='cuda:0'),tensor(0.3187, device='cuda:0'),tensor(-1.4649, device='cuda:0')
tensor(-1.1891, device='cuda:0'),tensor(2.5780, device='cuda:0'),tensor(-1.2158, device='cuda:0'),tensor(0.7759, device='cuda:0')
tensor(-0.5329, device='cuda:0'),tensor(-0.4084, device='cuda:0'),tensor(0.3549, device='cuda:0'),tensor(0.6704, device='cuda:0')
tensor(-0.2096, device='cuda:0'),tensor(-0.4555, device='cuda:0'),tensor(-0.5715, device='cuda:0'),tensor(1.0388, device='cuda:0')
tensor(-1.4123, device='cuda:0'),tensor(-0.7072, device='cuda:0'),tensor(-0.1762, device='cuda:0'),tensor(2.2196, device='cuda:0')
tensor(-0.8087, device='cuda:0'),tensor(-0.9278, device='cuda:0'),tensor(-0.4787, device='cuda:0'),tensor(2.1392, device='cuda:0')
tensor(3.0017, device='cuda:0'),tensor(-0.8160, device='cuda:0'),tensor(-0.6826, device='cuda:0'),tensor(-0.6539, device='cuda:0')
tensor(1.1905, device='cuda:0'),tensor(-1.4956, device='cuda:0'),tensor(-0.7932, device='cuda:0'),tensor(1.1420, device='cuda:0')
tensor(0.0513, device='cuda:0'),tensor(1.5050, device='cuda:0'),tensor(-0.3224, device='cuda:0'),tensor(-0.7750, device='cuda:0')
tensor(4.6327, device='cuda:0'),tensor(-0.6164, device='cuda:0'),tensor(-1.6632, device='cuda:0'),tensor(-1.1738, device='cuda:0')
tensor(1.7226, device='cuda:0'),tensor(-0.8655, device='cuda:0'),tensor(-0.2877, device='cuda:0'),tensor(-0.5723, device='cuda:0')
tensor(2.4696, device='cuda:0'),tensor(0.5650, device='cuda:0'),tensor(-1.5433, device='cuda:0'),tensor(-0.1744, device='cuda:0')
tensor(-0.2001, device='cuda:0'),tensor(1.6436, device='cuda:0'),tensor(-0.3475, device='cuda:0'),tensor(-0.9700, device='cuda:0')
tensor(-2.6034, device='cuda:0'),tensor(2.7179, device='cuda:0'),tensor(0.6074, device='cuda:0'),tensor(-0.2698, device='cuda:0')
tensor(3.5935, device='cuda:0'),tensor(0.4565, device='cuda:0'),tensor(-1.9129, device='cuda:0'),tensor(-0.8287, device='cuda:0')
tensor(0.5232, device='cuda:0'),tensor(-0.5909, device='cuda:0'),tensor(-0.2040, device='cuda:0'),tensor(0.2293, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(0.4084, device='cuda:0'),tensor(-0.7124, device='cuda:0'),tensor(0.2782, device='cuda:0'),tensor(0.1113, device='cuda:0')
tensor(-1.6634, device='cuda:0'),tensor(0.4467, device='cuda:0'),tensor(1.6185, device='cuda:0'),tensor(-0.3981, device='cuda:0')
tensor(-0.5793, device='cuda:0'),tensor(-0.4313, device='cuda:0'),tensor(0.2617, device='cuda:0'),tensor(0.5115, device='cuda:0')
tensor(-0.1643, device='cuda:0'),tensor(0.9528, device='cuda:0'),tensor(0.1767, device='cuda:0'),tensor(-0.5218, device='cuda:0')
tensor(-2.3679, device='cuda:0'),tensor(-0.8344, device='cuda:0'),tensor(2.3479, device='cuda:0'),tensor(0.8115, device='cuda:0')
tensor(-1.2885, device='cuda:0'),tensor(1.3656, device='cuda:0'),tensor(0.7143, device='cuda:0'),tensor(-0.2744, device='cuda:0')
tensor(0.8664, device='cuda:0'),tensor(1.5811, device='cuda:0'),tensor(-1.5836, device='cuda:0'),tensor(-0.2112, device='cuda:0')
tensor(2.8643, device='cuda:0'),tensor(1.5919, device='cuda:0'),tensor(-2.0504, device='cuda:0'),tensor(-1.0432, device='cuda:0')
tensor(-0.7005, device='cuda:0'),tensor(1.2878, device='cuda:0'),tensor(1.4933, device='cuda:0'),tensor(-1.9101, device='cuda:0')
tensor(-0.6392, device='cuda:0'),tensor(2.0258, device='cuda:0'),tensor(0.1429, device='cuda:0'),tensor(-1.2311, device='cuda:0')
tensor(1.0478, device='cuda:0'),tensor(3.0272, device='cuda:0'),tensor(-1.8707, device='cuda:0'),tensor(-0.6879, device='cuda:0')
tensor(-2.6032, device='cuda:0'),tensor(2.7098, device='cuda:0'),tensor(0.6015, device='cuda:0'),tensor(-0.2604, device='cuda:0')
tensor(-0.8663, device='cuda:0'),tensor(-0.0488, device='cuda:0'),tensor(2.4130, device='cuda:0'),tensor(-1.4208, device='cuda:0')
tensor(1.6315, device='cuda:0'),tensor(-0.3203, device='cuda:0'),tensor(-0.8613, device='cuda:0'),tensor(0.0116, device='cuda:0')
tensor(0.4551, device='cuda:0'),tensor(-0.1342, device='cuda:0'),tensor(1.2317, device='cuda:0'),tensor(-1.2579, device='cuda:0')
tensor(0.8196, device='cuda:0'),tensor(0.3456, device='cuda:0'),tensor(0.3819, device='cuda:0'),tensor(-1.3301, device='cuda:0')
tensor(-1.0707, device='cuda:0'),tensor(2.4714, device='cuda:0'),tensor(0.8547, device='cuda:0'),tensor(-1.5260, device='cuda:0')
tensor(-2.5198, device='cuda:0'),tensor(-0.0243, device='cuda:0'),tensor(0.6700, device='cuda:0'),tensor(2.1091, device='cuda:0')
tensor(0.1759, device='cuda:0'),tensor(-0.5005, device='cuda:0'),tensor(0.2972, device='cuda:0'),tensor(-0.0065, device='cuda:0')
tensor(2.3166, device='cuda:0'),tensor(-0.6800, device='cuda:0'),tensor(-1.0868, device='cuda:0'),tensor(0.0239, device='cuda:0')
tensor(-1.0142, device='cuda:0'),tensor(1.2563, device='cuda:0'),tensor(-0.0461, device='cuda:0'),tensor(-0.0984, device='cuda:0')
tensor(-1.4147, device='cuda:0'),tensor(-1.0783, device='cuda:0'),tensor(-0.1016, device='cuda:0'),tensor(2.3958, device='cuda:0')
tensor(-1.8895, device='cuda:0'),tensor(-0.8996, device='cuda:0'),tensor(1.8360, device='cuda:0'),tensor(0.8627, device='cuda:0')
tensor(-0.6877, device='cuda:0'),tensor(-0.0033, device='cuda:0'),tensor(0.8888, device='cuda:0'),tensor(-0.2641, device='cuda:0')
tensor(0.8251, device='cuda:0'),tensor(3.1007, device='cuda:0'),tensor(-1.2494, device='cuda:0'),tensor(-1.4601, device='cuda:0')
tensor(-0.9850, device='cuda:0'),tensor(0.2071, device='cuda:0'),tensor(3.3342, device='cuda:0'),tensor(-2.3736, device='cuda:0')
tensor(-0.3523, device='cuda:0'),tensor(-0.7921, device='cuda:0'),tensor(1.2932, device='cuda:0'),tensor(-0.0588, device='cuda:0')
tensor(0.4215, device='cuda:0'),tensor(-0.6918, device='cuda:0'),tensor(0.5617, device='cuda:0'),tensor(0.0222, device='cuda:0')
tensor(-1.1373, device='cuda:0'),tensor(-0.4889, device='cuda:0'),tensor(1.0068, device='cuda:0'),tensor(0.2062, device='cuda:0')
tensor(-1.8046, device='cuda:0'),tensor(-0.3778, device='cuda:0'),tensor(0.6219, device='cuda:0'),tensor(1.3124, device='cuda:0')
tensor(-1.2363, device='cuda:0'),tensor(-0.5740, device='cuda:0'),tensor(-0.3048, device='cuda:0'),tensor(2.2916, device='cuda:0')
tensor(0.1141, device='cuda:0'),tensor(0.3526, device='cuda:0'),tensor(0.6895, device='cuda:0'),tensor(-0.5179, device='cuda:0')
tensor(-2.0214, device='cuda:0'),tensor(-0.8200, device='cuda:0'),tensor(-0.3594, device='cuda:0'),tensor(3.1521, device='cuda:0')
tensor(2.7936, device='cuda:0'),tensor(0.4778, device='cuda:0'),tensor(-1.7052, device='cuda:0'),tensor(-0.0599, device='cuda:0')
tensor(-1.2832, device='cuda:0'),tensor(-0.7142, device='cuda:0'),tensor(0.0107, device='cuda:0'),tensor(2.3528, device='cuda:0')
tensor(0.4957, device='cuda:0'),tensor(-0.0415, device='cuda:0'),tensor(0.4158, device='cuda:0'),tensor(-0.4680, device='cuda:0')
tensor(-0.6254, device='cuda:0'),tensor(-0.5678, device='cuda:0'),tensor(1.8030, device='cuda:0'),tensor(-1.0870, device='cuda:0')
tensor(4.4646, device='cuda:0'),tensor(-0.2487, device='cuda:0'),tensor(-1.8642, device='cuda:0'),tensor(-0.8868, device='cuda:0')
tensor(-0.9763, device='cuda:0'),tensor(1.2186, device='cuda:0'),tensor(-0.3493, device='cuda:0'),tensor(0.7628, device='cuda:0')
tensor(4.9180, device='cuda:0'),tensor(-1.0490, device='cuda:0'),tensor(-1.8307, device='cuda:0'),tensor(-0.4777, device='cuda:0')
tensor(-0.2468, device='cuda:0'),tensor(-0.0146, device='cuda:0'),tensor(0.5410, device='cuda:0'),tensor(-0.2449, device='cuda:0')
tensor(-2.4148, device='cuda:0'),tensor(-0.5719, device='cuda:0'),tensor(0.7224, device='cuda:0'),tensor(2.5149, device='cuda:0')
tensor(-0.3915, device='cuda:0'),tensor(2.3997, device='cuda:0'),tensor(-0.5282, device='cuda:0'),tensor(-1.2334, device='cuda:0')
tensor(-3.2755, device='cuda:0'),tensor(-0.4830, device='cuda:0'),tensor(-0.7446, device='cuda:0'),tensor(4.4636, device='cuda:0')
tensor(-0.0569, device='cuda:0'),tensor(0.0617, device='cuda:0'),tensor(0.0249, device='cuda:0'),tensor(0.1621, device='cuda:0')
