"tensor(0.0147, device='cuda:0')","tensor(0.2197, device='cuda:0')","tensor(-0.2639, device='cuda:0')"
"tensor(0.1806, device='cuda:0')","tensor(-0.1648, device='cuda:0')","tensor(-0.0600, device='cuda:0')"
"tensor(0.1525, device='cuda:0')","tensor(-0.0485, device='cuda:0')","tensor(-0.1526, device='cuda:0')"
"tensor(-0.0914, device='cuda:0')","tensor(0.0104, device='cuda:0')","tensor(0.0437, device='cuda:0')"
"tensor(-0.3610, device='cuda:0')","tensor(0.4054, device='cuda:0')","tensor(-0.0730, device='cuda:0')"
"tensor(-0.0062, device='cuda:0')","tensor(-0.0732, device='cuda:0')","tensor(0.0431, device='cuda:0')"
"tensor(-0.0010, device='cuda:0')","tensor(-0.0496, device='cuda:0')","tensor(0.0117, device='cuda:0')"
"tensor(-0.1830, device='cuda:0')","tensor(0.3622, device='cuda:0')","tensor(-0.2259, device='cuda:0')"
"tensor(-0.3675, device='cuda:0')","tensor(0.2140, device='cuda:0')","tensor(0.1179, device='cuda:0')"
"tensor(0.1153, device='cuda:0')","tensor(-0.3341, device='cuda:0')","tensor(0.1845, device='cuda:0')"
"tensor(-0.6338, device='cuda:0')","tensor(0.4195, device='cuda:0')","tensor(0.1838, device='cuda:0')"
"tensor(-0.2481, device='cuda:0')","tensor(0.2491, device='cuda:0')","tensor(-0.0367, device='cuda:0')"
"tensor(-0.6434, device='cuda:0')","tensor(0.4630, device='cuda:0')","tensor(0.1654, device='cuda:0')"
"tensor(-0.3518, device='cuda:0')","tensor(0.2600, device='cuda:0')","tensor(0.0565, device='cuda:0')"
"tensor(-0.2130, device='cuda:0')","tensor(0.0960, device='cuda:0')","tensor(0.0799, device='cuda:0')"
"tensor(0.2018, device='cuda:0')","tensor(-0.1443, device='cuda:0')","tensor(-0.1047, device='cuda:0')"
"tensor(-0.2455, device='cuda:0')","tensor(0.1257, device='cuda:0')","tensor(0.0876, device='cuda:0')"
"tensor(-0.2761, device='cuda:0')","tensor(0.1566, device='cuda:0')","tensor(0.0826, device='cuda:0')"
"tensor(-0.2188, device='cuda:0')","tensor(0.0612, device='cuda:0')","tensor(0.1234, device='cuda:0')"
"tensor(-0.2155, device='cuda:0')","tensor(0.0764, device='cuda:0')","tensor(0.1047, device='cuda:0')"
"tensor(-0.1050, device='cuda:0')","tensor(-0.0036, device='cuda:0')","tensor(0.0694, device='cuda:0')"
"tensor(0.1648, device='cuda:0')","tensor(-0.1351, device='cuda:0')","tensor(-0.0745, device='cuda:0')"
"tensor(0.2428, device='cuda:0')","tensor(-0.1559, device='cuda:0')","tensor(-0.1373, device='cuda:0')"
"tensor(-0.4163, device='cuda:0')","tensor(0.2752, device='cuda:0')","tensor(0.1114, device='cuda:0')"
"tensor(0.0110, device='cuda:0')","tensor(-0.0627, device='cuda:0')","tensor(0.0141, device='cuda:0')"
"tensor(-0.2848, device='cuda:0')","tensor(0.3697, device='cuda:0')","tensor(-0.1247, device='cuda:0')"
"tensor(-0.1283, device='cuda:0')","tensor(-0.1363, device='cuda:0')","tensor(0.2367, device='cuda:0')"
"tensor(0.1405, device='cuda:0')","tensor(-0.1399, device='cuda:0')","tensor(-0.0465, device='cuda:0')"
"tensor(-0.1159, device='cuda:0')","tensor(0.0720, device='cuda:0')","tensor(0.0054, device='cuda:0')"
"tensor(0.9469, device='cuda:0')","tensor(-0.5886, device='cuda:0')","tensor(-0.4264, device='cuda:0')"
"tensor(-0.4043, device='cuda:0')","tensor(0.2424, device='cuda:0')","tensor(0.1375, device='cuda:0')"
"tensor(-0.1699, device='cuda:0')","tensor(0.0782, device='cuda:0')","tensor(0.0553, device='cuda:0')"
"tensor(0.1061, device='cuda:0')","tensor(-0.0827, device='cuda:0')","tensor(-0.0679, device='cuda:0')"
"tensor(-0.3497, device='cuda:0')","tensor(0.3077, device='cuda:0')","tensor(0.0204, device='cuda:0')"
"tensor(0.5286, device='cuda:0')","tensor(-0.2131, device='cuda:0')","tensor(-0.3718, device='cuda:0')"
"tensor(-0.1354, device='cuda:0')","tensor(0.0257, device='cuda:0')","tensor(0.0703, device='cuda:0')"
"tensor(-0.6390, device='cuda:0')","tensor(0.3023, device='cuda:0')","tensor(0.3120, device='cuda:0')"
"tensor(0.1240, device='cuda:0')","tensor(-0.0568, device='cuda:0')","tensor(-0.1132, device='cuda:0')"
"tensor(-0.4313, device='cuda:0')","tensor(0.1649, device='cuda:0')","tensor(0.2352, device='cuda:0')"
"tensor(-0.1970, device='cuda:0')","tensor(0.2181, device='cuda:0')","tensor(-0.0521, device='cuda:0')"
"tensor(-0.1814, device='cuda:0')","tensor(0.1473, device='cuda:0')","tensor(-0.0062, device='cuda:0')"
"tensor(-0.1453, device='cuda:0')","tensor(0.2549, device='cuda:0')","tensor(-0.1482, device='cuda:0')"
"tensor(-0.2149, device='cuda:0')","tensor(0.1616, device='cuda:0')","tensor(0.0204, device='cuda:0')"
"tensor(-0.1649, device='cuda:0')","tensor(0.0129, device='cuda:0')","tensor(0.1160, device='cuda:0')"
"tensor(-0.0204, device='cuda:0')","tensor(-0.0240, device='cuda:0')","tensor(0.0075, device='cuda:0')"
"tensor(0.0190, device='cuda:0')","tensor(-0.0255, device='cuda:0')","tensor(-0.0364, device='cuda:0')"
"tensor(-0.7883, device='cuda:0')","tensor(0.6928, device='cuda:0')","tensor(0.0758, device='cuda:0')"
"tensor(-0.3523, device='cuda:0')","tensor(0.1629, device='cuda:0')","tensor(0.1613, device='cuda:0')"
"tensor(-0.2276, device='cuda:0')","tensor(0.1287, device='cuda:0')","tensor(0.0627, device='cuda:0')"
"tensor(-0.6868, device='cuda:0')","tensor(0.4937, device='cuda:0')","tensor(0.1748, device='cuda:0')"
"tensor(-0.2251, device='cuda:0')","tensor(0.0050, device='cuda:0')","tensor(0.1832, device='cuda:0')"
"tensor(0.3277, device='cuda:0')","tensor(-0.2156, device='cuda:0')","tensor(-0.1627, device='cuda:0')"
"tensor(-0.5426, device='cuda:0')","tensor(0.3839, device='cuda:0')","tensor(0.1321, device='cuda:0')"
"tensor(-0.0652, device='cuda:0')","tensor(-0.0329, device='cuda:0')","tensor(0.0735, device='cuda:0')"
"tensor(-0.5021, device='cuda:0')","tensor(0.2508, device='cuda:0')","tensor(0.2183, device='cuda:0')"
"tensor(-0.2011, device='cuda:0')","tensor(0.1185, device='cuda:0')","tensor(0.0497, device='cuda:0')"
"tensor(-0.3064, device='cuda:0')","tensor(0.2536, device='cuda:0')","tensor(0.0214, device='cuda:0')"
"tensor(-0.2404, device='cuda:0')","tensor(0.1059, device='cuda:0')","tensor(0.1056, device='cuda:0')"
"tensor(-0.4529, device='cuda:0')","tensor(0.2210, device='cuda:0')","tensor(0.1997, device='cuda:0')"
"tensor(-0.2289, device='cuda:0')","tensor(0.1255, device='cuda:0')","tensor(0.0698, device='cuda:0')"
"tensor(-0.3509, device='cuda:0')","tensor(0.0745, device='cuda:0')","tensor(0.2374, device='cuda:0')"
"tensor(0.3168, device='cuda:0')","tensor(-0.2325, device='cuda:0')","tensor(-0.1292, device='cuda:0')"
"tensor(-0.0342, device='cuda:0')","tensor(0.0506, device='cuda:0')","tensor(-0.0589, device='cuda:0')"
"tensor(0.0237, device='cuda:0')","tensor(-0.1238, device='cuda:0')","tensor(0.0594, device='cuda:0')"
"tensor(-0.1426, device='cuda:0')","tensor(-0.0417, device='cuda:0')","tensor(0.1488, device='cuda:0')"
"tensor(0.4352, device='cuda:0')","tensor(-0.3029, device='cuda:0')","tensor(-0.1794, device='cuda:0')"
"tensor(-0.0528, device='cuda:0')","tensor(-0.0892, device='cuda:0')","tensor(0.1057, device='cuda:0')"
"tensor(0.0788, device='cuda:0')","tensor(-0.1313, device='cuda:0')","tensor(0.0108, device='cuda:0')"
"tensor(0.0644, device='cuda:0')","tensor(0.1612, device='cuda:0')","tensor(-0.2636, device='cuda:0')"
"tensor(-0.0510, device='cuda:0')","tensor(0.2167, device='cuda:0')","tensor(-0.2137, device='cuda:0')"
"tensor(0.4771, device='cuda:0')","tensor(-0.3301, device='cuda:0')","tensor(-0.2020, device='cuda:0')"
"tensor(0.4036, device='cuda:0')","tensor(-0.2456, device='cuda:0')","tensor(-0.2044, device='cuda:0')"
"tensor(0.0311, device='cuda:0')","tensor(-0.0997, device='cuda:0')","tensor(0.0278, device='cuda:0')"
"tensor(-0.0257, device='cuda:0')","tensor(0.0241, device='cuda:0')","tensor(-0.0417, device='cuda:0')"
"tensor(0.1840, device='cuda:0')","tensor(-0.0090, device='cuda:0')","tensor(-0.2258, device='cuda:0')"
"tensor(-0.4815, device='cuda:0')","tensor(0.2125, device='cuda:0')","tensor(0.2393, device='cuda:0')"
"tensor(-0.0313, device='cuda:0')","tensor(-0.0416, device='cuda:0')","tensor(0.0310, device='cuda:0')"
"tensor(-0.1607, device='cuda:0')","tensor(0.0229, device='cuda:0')","tensor(0.1056, device='cuda:0')"
"tensor(-0.2387, device='cuda:0')","tensor(-0.0015, device='cuda:0')","tensor(0.2151, device='cuda:0')"
"tensor(-0.3626, device='cuda:0')","tensor(0.1786, device='cuda:0')","tensor(0.1603, device='cuda:0')"
"tensor(-0.0958, device='cuda:0')","tensor(-0.0525, device='cuda:0')","tensor(0.1117, device='cuda:0')"
"tensor(-0.4008, device='cuda:0')","tensor(0.2510, device='cuda:0')","tensor(0.1210, device='cuda:0')"
"tensor(-0.2593, device='cuda:0')","tensor(0.2044, device='cuda:0')","tensor(0.0175, device='cuda:0')"
"tensor(0.1299, device='cuda:0')","tensor(-0.0998, device='cuda:0')","tensor(-0.0724, device='cuda:0')"
"tensor(-0.0460, device='cuda:0')","tensor(-0.0247, device='cuda:0')","tensor(0.0329, device='cuda:0')"
"tensor(-0.1739, device='cuda:0')","tensor(0.0060, device='cuda:0')","tensor(0.1347, device='cuda:0')"
"tensor(0.3307, device='cuda:0')","tensor(-0.2770, device='cuda:0')","tensor(-0.1048, device='cuda:0')"
"tensor(-0.3385, device='cuda:0')","tensor(0.1221, device='cuda:0')","tensor(0.1880, device='cuda:0')"
"tensor(-0.1306, device='cuda:0')","tensor(0.1252, device='cuda:0')","tensor(-0.0285, device='cuda:0')"
"tensor(-0.2777, device='cuda:0')","tensor(0.1116, device='cuda:0')","tensor(0.1315, device='cuda:0')"
"tensor(0.0375, device='cuda:0')","tensor(-0.0435, device='cuda:0')","tensor(-0.0320, device='cuda:0')"
"tensor(0.0815, device='cuda:0')","tensor(-0.0449, device='cuda:0')","tensor(-0.0780, device='cuda:0')"
"tensor(-0.2211, device='cuda:0')","tensor(-0.0446, device='cuda:0')","tensor(0.2351, device='cuda:0')"
"tensor(-0.0779, device='cuda:0')","tensor(0.1201, device='cuda:0')","tensor(-0.0875, device='cuda:0')"
"tensor(-0.4044, device='cuda:0')","tensor(0.3072, device='cuda:0')","tensor(0.0632, device='cuda:0')"
"tensor(-0.6042, device='cuda:0')","tensor(0.2988, device='cuda:0')","tensor(0.2763, device='cuda:0')"
"tensor(0.0227, device='cuda:0')","tensor(-0.0717, device='cuda:0')","tensor(0.0094, device='cuda:0')"
"tensor(-0.3198, device='cuda:0')","tensor(0.1729, device='cuda:0')","tensor(0.1137, device='cuda:0')"
"tensor(-0.2329, device='cuda:0')","tensor(0.1111, device='cuda:0')","tensor(0.0821, device='cuda:0')"
"tensor(-0.2025, device='cuda:0')","tensor(0.1384, device='cuda:0')","tensor(0.0332, device='cuda:0')"
"tensor(-0.2165, device='cuda:0')","tensor(0.0181, device='cuda:0')","tensor(0.1638, device='cuda:0')"
"tensor(-0.3231, device='cuda:0')","tensor(0.2638, device='cuda:0')","tensor(0.0248, device='cuda:0')"
"tensor(-0.3838, device='cuda:0')","tensor(0.3010, device='cuda:0')","tensor(0.0504, device='cuda:0')"
"tensor(-0.4586, device='cuda:0')","tensor(0.3380, device='cuda:0')","tensor(0.0913, device='cuda:0')"
"tensor(-0.3332, device='cuda:0')","tensor(0.1604, device='cuda:0')","tensor(0.1475, device='cuda:0')"
"tensor(-0.1712, device='cuda:0')","tensor(0.0833, device='cuda:0')","tensor(0.0477, device='cuda:0')"
"tensor(-0.0874, device='cuda:0')","tensor(0.1214, device='cuda:0')","tensor(-0.0800, device='cuda:0')"
"tensor(-0.3899, device='cuda:0')","tensor(0.4203, device='cuda:0')","tensor(-0.0615, device='cuda:0')"
"tensor(-0.0220, device='cuda:0')","tensor(-0.0969, device='cuda:0')","tensor(0.0804, device='cuda:0')"
"tensor(-0.1425, device='cuda:0')","tensor(-0.0025, device='cuda:0')","tensor(0.1150, device='cuda:0')"
"tensor(0.2933, device='cuda:0')","tensor(-0.1848, device='cuda:0')","tensor(-0.1568, device='cuda:0')"
"tensor(-0.1113, device='cuda:0')","tensor(-0.0152, device='cuda:0')","tensor(0.0935, device='cuda:0')"
"tensor(-0.3350, device='cuda:0')","tensor(0.3537, device='cuda:0')","tensor(-0.0578, device='cuda:0')"
"tensor(-0.1724, device='cuda:0')","tensor(0.0853, device='cuda:0')","tensor(0.0513, device='cuda:0')"
"tensor(-0.3810, device='cuda:0')","tensor(0.2073, device='cuda:0')","tensor(0.1372, device='cuda:0')"
"tensor(-0.2177, device='cuda:0')","tensor(0.0923, device='cuda:0')","tensor(0.0864, device='cuda:0')"
"tensor(0.3339, device='cuda:0')","tensor(-0.2269, device='cuda:0')","tensor(-0.1571, device='cuda:0')"
"tensor(-0.5443, device='cuda:0')","tensor(0.4280, device='cuda:0')","tensor(0.0900, device='cuda:0')"
"tensor(-0.1824, device='cuda:0')","tensor(0.1038, device='cuda:0')","tensor(0.0442, device='cuda:0')"
"tensor(0.1757, device='cuda:0')","tensor(-0.0972, device='cuda:0')","tensor(-0.1239, device='cuda:0')"
"tensor(-0.1119, device='cuda:0')","tensor(-0.0072, device='cuda:0')","tensor(0.0833, device='cuda:0')"
"tensor(-0.2239, device='cuda:0')","tensor(0.1576, device='cuda:0')","tensor(0.0321, device='cuda:0')"
"tensor(-0.4887, device='cuda:0')","tensor(0.3961, device='cuda:0')","tensor(0.0706, device='cuda:0')"
"tensor(-0.2724, device='cuda:0')","tensor(0.0993, device='cuda:0')","tensor(0.1445, device='cuda:0')"
"tensor(0.0781, device='cuda:0')","tensor(-0.1775, device='cuda:0')","tensor(0.0663, device='cuda:0')"
"tensor(-0.5483, device='cuda:0')","tensor(0.4076, device='cuda:0')","tensor(0.1168, device='cuda:0')"
"tensor(-0.2869, device='cuda:0')","tensor(0.0671, device='cuda:0')","tensor(0.1916, device='cuda:0')"
"tensor(-0.0437, device='cuda:0')","tensor(0.0724, device='cuda:0')","tensor(-0.0655, device='cuda:0')"
"tensor(-0.1181, device='cuda:0')","tensor(0.0219, device='cuda:0')","tensor(0.0644, device='cuda:0')"
"tensor(-0.1855, device='cuda:0')","tensor(0.1600, device='cuda:0')","tensor(-0.0120, device='cuda:0')"
"tensor(0.0468, device='cuda:0')","tensor(-0.0769, device='cuda:0')","tensor(-0.0177, device='cuda:0')"
"tensor(-0.3781, device='cuda:0')","tensor(0.3396, device='cuda:0')","tensor(0.0056, device='cuda:0')"
"tensor(-0.2313, device='cuda:0')","tensor(0.3258, device='cuda:0')","tensor(-0.1309, device='cuda:0')"
"tensor(-0.1413, device='cuda:0')","tensor(0.0501, device='cuda:0')","tensor(0.0531, device='cuda:0')"
"tensor(-0.1802, device='cuda:0')","tensor(0.0353, device='cuda:0')","tensor(0.1095, device='cuda:0')"
"tensor(-0.1751, device='cuda:0')","tensor(0.2048, device='cuda:0')","tensor(-0.0661, device='cuda:0')"
"tensor(-0.1397, device='cuda:0')","tensor(0.0224, device='cuda:0')","tensor(0.0794, device='cuda:0')"
"tensor(-0.1598, device='cuda:0')","tensor(0.1561, device='cuda:0')","tensor(-0.0333, device='cuda:0')"
"tensor(-0.2348, device='cuda:0')","tensor(0.1195, device='cuda:0')","tensor(0.0804, device='cuda:0')"
"tensor(0.4147, device='cuda:0')","tensor(-0.3508, device='cuda:0')","tensor(-0.1111, device='cuda:0')"
"tensor(-0.0910, device='cuda:0')","tensor(0.0495, device='cuda:0')","tensor(0.0015, device='cuda:0')"
"tensor(0.1082, device='cuda:0')","tensor(-0.0842, device='cuda:0')","tensor(-0.0705, device='cuda:0')"
"tensor(-0.3056, device='cuda:0')","tensor(0.1855, device='cuda:0')","tensor(0.0894, device='cuda:0')"
"tensor(-0.2170, device='cuda:0')","tensor(-0.1304, device='cuda:0')","tensor(0.3036, device='cuda:0')"
"tensor(-0.3836, device='cuda:0')","tensor(0.3595, device='cuda:0')","tensor(-0.0169, device='cuda:0')"
"tensor(-0.2208, device='cuda:0')","tensor(0.0089, device='cuda:0')","tensor(0.1764, device='cuda:0')"
"tensor(0.1253, device='cuda:0')","tensor(-0.0578, device='cuda:0')","tensor(-0.1116, device='cuda:0')"
"tensor(-0.2378, device='cuda:0')","tensor(0.0966, device='cuda:0')","tensor(0.1061, device='cuda:0')"
"tensor(0.2064, device='cuda:0')","tensor(-0.1362, device='cuda:0')","tensor(-0.1152, device='cuda:0')"
"tensor(0.1468, device='cuda:0')","tensor(-0.1738, device='cuda:0')","tensor(-0.0111, device='cuda:0')"
"tensor(-0.0378, device='cuda:0')","tensor(0.2663, device='cuda:0')","tensor(-0.2817, device='cuda:0')"
"tensor(-0.5133, device='cuda:0')","tensor(0.2346, device='cuda:0')","tensor(0.2502, device='cuda:0')"
"tensor(-0.6134, device='cuda:0')","tensor(0.4298, device='cuda:0')","tensor(0.1474, device='cuda:0')"
"tensor(-0.2808, device='cuda:0')","tensor(0.1226, device='cuda:0')","tensor(0.1222, device='cuda:0')"
"tensor(-0.0128, device='cuda:0')","tensor(-0.0379, device='cuda:0')","tensor(0.0114, device='cuda:0')"
"tensor(-0.2392, device='cuda:0')","tensor(0.1558, device='cuda:0')","tensor(0.0556, device='cuda:0')"
"tensor(0.0708, device='cuda:0')","tensor(-0.0374, device='cuda:0')","tensor(-0.0737, device='cuda:0')"
"tensor(-0.2352, device='cuda:0')","tensor(0.1301, device='cuda:0')","tensor(0.0782, device='cuda:0')"
"tensor(-0.4499, device='cuda:0')","tensor(0.2210, device='cuda:0')","tensor(0.2041, device='cuda:0')"
"tensor(-0.3929, device='cuda:0')","tensor(-0.1819, device='cuda:0')","tensor(0.5527, device='cuda:0')"
"tensor(-0.4390, device='cuda:0')","tensor(0.2541, device='cuda:0')","tensor(0.1529, device='cuda:0')"
"tensor(-0.1616, device='cuda:0')","tensor(0.0632, device='cuda:0')","tensor(0.0651, device='cuda:0')"
"tensor(-0.1195, device='cuda:0')","tensor(0.0269, device='cuda:0')","tensor(0.0558, device='cuda:0')"
"tensor(0.3715, device='cuda:0')","tensor(-0.3493, device='cuda:0')","tensor(-0.0751, device='cuda:0')"
"tensor(-0.0101, device='cuda:0')","tensor(-0.0657, device='cuda:0')","tensor(0.0288, device='cuda:0')"
"tensor(0.2463, device='cuda:0')","tensor(-0.1911, device='cuda:0')","tensor(-0.1036, device='cuda:0')"
"tensor(-0.1348, device='cuda:0')","tensor(0.0467, device='cuda:0')","tensor(0.0524, device='cuda:0')"
"tensor(-0.0821, device='cuda:0')","tensor(0.0134, device='cuda:0')","tensor(0.0317, device='cuda:0')"
"tensor(-0.2401, device='cuda:0')","tensor(0.3348, device='cuda:0')","tensor(-0.1374, device='cuda:0')"
"tensor(-0.2821, device='cuda:0')","tensor(0.1660, device='cuda:0')","tensor(0.0814, device='cuda:0')"
"tensor(-0.2765, device='cuda:0')","tensor(0.1153, device='cuda:0')","tensor(0.1271, device='cuda:0')"
"tensor(-0.0467, device='cuda:0')","tensor(-0.0794, device='cuda:0')","tensor(0.0878, device='cuda:0')"
"tensor(-0.6882, device='cuda:0')","tensor(0.5207, device='cuda:0')","tensor(0.1355, device='cuda:0')"
"tensor(-0.0528, device='cuda:0')","tensor(-0.0077, device='cuda:0')","tensor(0.0232, device='cuda:0')"
"tensor(0.0277, device='cuda:0')","tensor(-0.1895, device='cuda:0')","tensor(0.1240, device='cuda:0')"
"tensor(-0.6388, device='cuda:0')","tensor(0.5851, device='cuda:0')","tensor(0.0327, device='cuda:0')"
"tensor(-0.2024, device='cuda:0')","tensor(0.1539, device='cuda:0')","tensor(0.0104, device='cuda:0')"
"tensor(-0.2524, device='cuda:0')","tensor(0.1097, device='cuda:0')","tensor(0.1112, device='cuda:0')"
"tensor(0.1211, device='cuda:0')","tensor(-0.0748, device='cuda:0')","tensor(-0.0894, device='cuda:0')"
"tensor(0.0904, device='cuda:0')","tensor(-0.0594, device='cuda:0')","tensor(-0.0749, device='cuda:0')"
"tensor(0.2142, device='cuda:0')","tensor(-0.2521, device='cuda:0')","tensor(-0.0128, device='cuda:0')"
"tensor(-0.3742, device='cuda:0')","tensor(0.2196, device='cuda:0')","tensor(0.1240, device='cuda:0')"
"tensor(0.8393, device='cuda:0')","tensor(-0.5466, device='cuda:0')","tensor(-0.3524, device='cuda:0')"
"tensor(0.1938, device='cuda:0')","tensor(-0.0071, device='cuda:0')","tensor(-0.2341, device='cuda:0')"
"tensor(-0.3945, device='cuda:0')","tensor(0.3099, device='cuda:0')","tensor(0.0513, device='cuda:0')"
"tensor(-0.6338, device='cuda:0')","tensor(0.5240, device='cuda:0')","tensor(0.0755, device='cuda:0')"
"tensor(-0.5809, device='cuda:0')","tensor(0.3555, device='cuda:0')","tensor(0.1969, device='cuda:0')"
"tensor(-0.2698, device='cuda:0')","tensor(0.1969, device='cuda:0')","tensor(0.0376, device='cuda:0')"
"tensor(0.0273, device='cuda:0')","tensor(0.1180, device='cuda:0')","tensor(-0.1861, device='cuda:0')"
"tensor(-0.2957, device='cuda:0')","tensor(0.2233, device='cuda:0')","tensor(0.0366, device='cuda:0')"
"tensor(-0.2095, device='cuda:0')","tensor(0.1878, device='cuda:0')","tensor(-0.0150, device='cuda:0')"
"tensor(0.4726, device='cuda:0')","tensor(-0.3048, device='cuda:0')","tensor(-0.2290, device='cuda:0')"
"tensor(-0.2947, device='cuda:0')","tensor(0.1883, device='cuda:0')","tensor(0.0735, device='cuda:0')"
"tensor(-0.1896, device='cuda:0')","tensor(0.1320, device='cuda:0')","tensor(0.0277, device='cuda:0')"
"tensor(-0.2346, device='cuda:0')","tensor(0.1220, device='cuda:0')","tensor(0.0762, device='cuda:0')"
"tensor(-0.1271, device='cuda:0')","tensor(0.0004, device='cuda:0')","tensor(0.0864, device='cuda:0')"
"tensor(-0.5353, device='cuda:0')","tensor(0.2884, device='cuda:0')","tensor(0.2099, device='cuda:0')"
"tensor(0.1421, device='cuda:0')","tensor(-0.1004, device='cuda:0')","tensor(-0.0779, device='cuda:0')"
"tensor(0.1196, device='cuda:0')","tensor(-0.0555, device='cuda:0')","tensor(-0.1113, device='cuda:0')"
"tensor(-0.0651, device='cuda:0')","tensor(-0.0332, device='cuda:0')","tensor(0.0666, device='cuda:0')"
"tensor(-0.0105, device='cuda:0')","tensor(0.0497, device='cuda:0')","tensor(-0.0798, device='cuda:0')"
"tensor(-0.1499, device='cuda:0')","tensor(0.1040, device='cuda:0')","tensor(0.0096, device='cuda:0')"
"tensor(-0.1844, device='cuda:0')","tensor(0.0107, device='cuda:0')","tensor(0.1392, device='cuda:0')"
"tensor(-0.3398, device='cuda:0')","tensor(0.1977, device='cuda:0')","tensor(0.1129, device='cuda:0')"
"tensor(-0.3424, device='cuda:0')","tensor(0.1045, device='cuda:0')","tensor(0.2089, device='cuda:0')"
"tensor(-0.1960, device='cuda:0')","tensor(0.0840, device='cuda:0')","tensor(0.0770, device='cuda:0')"
"tensor(-0.5129, device='cuda:0')","tensor(0.2365, device='cuda:0')","tensor(0.2544, device='cuda:0')"
"tensor(-0.1964, device='cuda:0')","tensor(-0.0712, device='cuda:0')","tensor(0.2360, device='cuda:0')"
"tensor(-0.4831, device='cuda:0')","tensor(0.3102, device='cuda:0')","tensor(0.1457, device='cuda:0')"
"tensor(-0.0708, device='cuda:0')","tensor(-0.0681, device='cuda:0')","tensor(0.0879, device='cuda:0')"
"tensor(-0.1390, device='cuda:0')","tensor(-0.0126, device='cuda:0')","tensor(0.1232, device='cuda:0')"
"tensor(-0.5163, device='cuda:0')","tensor(-0.0535, device='cuda:0')","tensor(0.5517, device='cuda:0')"
"tensor(-0.3047, device='cuda:0')","tensor(0.2133, device='cuda:0')","tensor(0.0588, device='cuda:0')"
"tensor(0.4211, device='cuda:0')","tensor(-0.2843, device='cuda:0')","tensor(-0.1846, device='cuda:0')"
"tensor(-0.1452, device='cuda:0')","tensor(0.1134, device='cuda:0')","tensor(-0.0075, device='cuda:0')"
"tensor(-0.2817, device='cuda:0')","tensor(0.2148, device='cuda:0')","tensor(0.0392, device='cuda:0')"
"tensor(-0.4680, device='cuda:0')","tensor(0.1852, device='cuda:0')","tensor(0.2572, device='cuda:0')"
"tensor(-0.3993, device='cuda:0')","tensor(0.3274, device='cuda:0')","tensor(0.0305, device='cuda:0')"
"tensor(-0.2049, device='cuda:0')","tensor(0.1932, device='cuda:0')","tensor(-0.0238, device='cuda:0')"
"tensor(-0.1433, device='cuda:0')","tensor(0.1034, device='cuda:0')","tensor(0.0010, device='cuda:0')"
"tensor(-0.3710, device='cuda:0')","tensor(0.2502, device='cuda:0')","tensor(0.0931, device='cuda:0')"
"tensor(-0.0014, device='cuda:0')","tensor(-0.0526, device='cuda:0')","tensor(0.0142, device='cuda:0')"
"tensor(-0.4404, device='cuda:0')","tensor(0.2640, device='cuda:0')","tensor(0.1459, device='cuda:0')"
"tensor(-0.4677, device='cuda:0')","tensor(0.4356, device='cuda:0')","tensor(-0.0064, device='cuda:0')"
"tensor(0.4264, device='cuda:0')","tensor(-0.2444, device='cuda:0')","tensor(-0.2357, device='cuda:0')"
"tensor(-0.3502, device='cuda:0')","tensor(0.0602, device='cuda:0')","tensor(0.2625, device='cuda:0')"
"tensor(-0.0882, device='cuda:0')","tensor(0.0868, device='cuda:0')","tensor(-0.0300, device='cuda:0')"
"tensor(-0.1048, device='cuda:0')","tensor(-0.0101, device='cuda:0')","tensor(0.0830, device='cuda:0')"
"tensor(0.3220, device='cuda:0')","tensor(-0.1715, device='cuda:0')","tensor(-0.1965, device='cuda:0')"
"tensor(-0.3338, device='cuda:0')","tensor(0.0798, device='cuda:0')","tensor(0.2233, device='cuda:0')"
"tensor(-0.4164, device='cuda:0')","tensor(0.2964, device='cuda:0')","tensor(0.0919, device='cuda:0')"
"tensor(-0.4055, device='cuda:0')","tensor(0.1970, device='cuda:0')","tensor(0.1820, device='cuda:0')"
"tensor(-0.4002, device='cuda:0')","tensor(0.0651, device='cuda:0')","tensor(0.3052, device='cuda:0')"
"tensor(-0.3880, device='cuda:0')","tensor(0.0184, device='cuda:0')","tensor(0.3474, device='cuda:0')"
"tensor(-0.3173, device='cuda:0')","tensor(0.0456, device='cuda:0')","tensor(0.2364, device='cuda:0')"
"tensor(0.3699, device='cuda:0')","tensor(-0.2299, device='cuda:0')","tensor(-0.1917, device='cuda:0')"
"tensor(0.1433, device='cuda:0')","tensor(-0.0818, device='cuda:0')","tensor(-0.1069, device='cuda:0')"
"tensor(0.3656, device='cuda:0')","tensor(-0.2736, device='cuda:0')","tensor(-0.1384, device='cuda:0')"
"tensor(0.2044, device='cuda:0')","tensor(-0.1791, device='cuda:0')","tensor(-0.0735, device='cuda:0')"
"tensor(0.1060, device='cuda:0')","tensor(-0.0363, device='cuda:0')","tensor(-0.1144, device='cuda:0')"
"tensor(0.0121, device='cuda:0')","tensor(-0.1054, device='cuda:0')","tensor(0.0492, device='cuda:0')"
"tensor(-0.4050, device='cuda:0')","tensor(0.1039, device='cuda:0')","tensor(0.2734, device='cuda:0')"
"tensor(0.0268, device='cuda:0')","tensor(-0.1621, device='cuda:0')","tensor(0.0988, device='cuda:0')"
