tensor(4.7280, device='cuda:0'),tensor(0.4028, device='cuda:0'),tensor(-3.5686, device='cuda:0'),tensor(-2.2360, device='cuda:0')
tensor(-2.1217, device='cuda:0'),tensor(-1.7384, device='cuda:0'),tensor(4.8645, device='cuda:0'),tensor(-1.5469, device='cuda:0')
tensor(-1.8833, device='cuda:0'),tensor(3.0220, device='cuda:0'),tensor(-0.0181, device='cuda:0'),tensor(-1.5557, device='cuda:0')
tensor(4.9624, device='cuda:0'),tensor(-1.0529, device='cuda:0'),tensor(-3.4196, device='cuda:0'),tensor(-1.1768, device='cuda:0')
tensor(-1.0171, device='cuda:0'),tensor(-1.2469, device='cuda:0'),tensor(-1.8459, device='cuda:0'),tensor(3.3522, device='cuda:0')
tensor(-1.1382, device='cuda:0'),tensor(2.4359, device='cuda:0'),tensor(0.7500, device='cuda:0'),tensor(-2.3318, device='cuda:0')
tensor(-0.7138, device='cuda:0'),tensor(2.5223, device='cuda:0'),tensor(0.1811, device='cuda:0'),tensor(-2.2611, device='cuda:0')
tensor(-1.8803, device='cuda:0'),tensor(3.1694, device='cuda:0'),tensor(0.5557, device='cuda:0'),tensor(-2.1531, device='cuda:0')
tensor(1.3721, device='cuda:0'),tensor(1.6986, device='cuda:0'),tensor(-1.8901, device='cuda:0'),tensor(-1.6835, device='cuda:0')
tensor(4.5448, device='cuda:0'),tensor(-1.0298, device='cuda:0'),tensor(-2.2012, device='cuda:0'),tensor(-1.9092, device='cuda:0')
tensor(-1.4493, device='cuda:0'),tensor(-1.4843, device='cuda:0'),tensor(3.6867, device='cuda:0'),tensor(-1.3922, device='cuda:0')
tensor(5.4380, device='cuda:0'),tensor(-1.0896, device='cuda:0'),tensor(-2.7746, device='cuda:0'),tensor(-2.1608, device='cuda:0')
tensor(-0.4257, device='cuda:0'),tensor(2.3513, device='cuda:0'),tensor(-0.8774, device='cuda:0'),tensor(-1.4275, device='cuda:0')
tensor(-0.1609, device='cuda:0'),tensor(-1.9877, device='cuda:0'),tensor(-1.7942, device='cuda:0'),tensor(3.4379, device='cuda:0')
tensor(5.5661, device='cuda:0'),tensor(-0.7328, device='cuda:0'),tensor(-3.2647, device='cuda:0'),tensor(-2.2494, device='cuda:0')
tensor(-1.8090, device='cuda:0'),tensor(-1.9026, device='cuda:0'),tensor(4.3521, device='cuda:0'),tensor(-1.1747, device='cuda:0')
tensor(-2.4543, device='cuda:0'),tensor(-1.7852, device='cuda:0'),tensor(4.7818, device='cuda:0'),tensor(-1.1383, device='cuda:0')
tensor(-0.0141, device='cuda:0'),tensor(-0.4006, device='cuda:0'),tensor(-1.6444, device='cuda:0'),tensor(1.5765, device='cuda:0')
tensor(2.5889, device='cuda:0'),tensor(-0.7317, device='cuda:0'),tensor(-2.7883, device='cuda:0'),tensor(0.3753, device='cuda:0')
tensor(-0.7496, device='cuda:0'),tensor(0.5120, device='cuda:0'),tensor(-0.3196, device='cuda:0'),tensor(0.1195, device='cuda:0')
tensor(-2.4667, device='cuda:0'),tensor(-1.4437, device='cuda:0'),tensor(4.7654, device='cuda:0'),tensor(-1.4780, device='cuda:0')
tensor(6.1516, device='cuda:0'),tensor(-1.3261, device='cuda:0'),tensor(-3.3636, device='cuda:0'),tensor(-2.1855, device='cuda:0')
tensor(-2.1595, device='cuda:0'),tensor(-2.2482, device='cuda:0'),tensor(4.8394, device='cuda:0'),tensor(-1.0138, device='cuda:0')
tensor(-0.5213, device='cuda:0'),tensor(-1.5511, device='cuda:0'),tensor(-2.7446, device='cuda:0'),tensor(4.1402, device='cuda:0')
tensor(4.6525, device='cuda:0'),tensor(-0.9994, device='cuda:0'),tensor(-2.3170, device='cuda:0'),tensor(-1.9305, device='cuda:0')
tensor(-1.6656, device='cuda:0'),tensor(-1.7179, device='cuda:0'),tensor(3.7455, device='cuda:0'),tensor(-0.8981, device='cuda:0')
tensor(0.6053, device='cuda:0'),tensor(-1.8946, device='cuda:0'),tensor(-2.9051, device='cuda:0'),tensor(3.5274, device='cuda:0')
tensor(-2.0928, device='cuda:0'),tensor(3.5924, device='cuda:0'),tensor(1.2779, device='cuda:0'),tensor(-3.1457, device='cuda:0')
tensor(-0.4843, device='cuda:0'),tensor(-2.0266, device='cuda:0'),tensor(-1.1449, device='cuda:0'),tensor(3.1353, device='cuda:0')
tensor(-0.8800, device='cuda:0'),tensor(3.5717, device='cuda:0'),tensor(-0.2551, device='cuda:0'),tensor(-2.7667, device='cuda:0')
tensor(-0.1201, device='cuda:0'),tensor(-2.4116, device='cuda:0'),tensor(-0.9757, device='cuda:0'),tensor(2.9538, device='cuda:0')
tensor(-2.1716, device='cuda:0'),tensor(-1.6761, device='cuda:0'),tensor(3.7491, device='cuda:0'),tensor(-0.5098, device='cuda:0')
tensor(-3.9545, device='cuda:0'),tensor(0.3962, device='cuda:0'),tensor(5.2174, device='cuda:0'),tensor(-2.2724, device='cuda:0')
tensor(2.6903, device='cuda:0'),tensor(-0.2212, device='cuda:0'),tensor(-0.8853, device='cuda:0'),tensor(-2.1413, device='cuda:0')
tensor(-0.4103, device='cuda:0'),tensor(-1.8070, device='cuda:0'),tensor(-1.6334, device='cuda:0'),tensor(3.3419, device='cuda:0')
tensor(-0.4287, device='cuda:0'),tensor(-2.1217, device='cuda:0'),tensor(-1.2336, device='cuda:0'),tensor(3.2491, device='cuda:0')
tensor(-1.7702, device='cuda:0'),tensor(-1.9940, device='cuda:0'),tensor(4.3090, device='cuda:0'),tensor(-1.1024, device='cuda:0')
tensor(-1.8619, device='cuda:0'),tensor(-2.3038, device='cuda:0'),tensor(3.9212, device='cuda:0'),tensor(-0.3421, device='cuda:0')
tensor(1.6345, device='cuda:0'),tensor(1.8019, device='cuda:0'),tensor(-1.2575, device='cuda:0'),tensor(-2.5871, device='cuda:0')
tensor(-1.5201, device='cuda:0'),tensor(-2.0330, device='cuda:0'),tensor(4.2950, device='cuda:0'),tensor(-1.2892, device='cuda:0')
tensor(-1.0335, device='cuda:0'),tensor(-1.3283, device='cuda:0'),tensor(-1.9009, device='cuda:0'),tensor(3.7559, device='cuda:0')
tensor(-1.3113, device='cuda:0'),tensor(-1.7124, device='cuda:0'),tensor(3.3751, device='cuda:0'),tensor(-0.9189, device='cuda:0')
tensor(-1.6636, device='cuda:0'),tensor(2.6598, device='cuda:0'),tensor(0.0151, device='cuda:0'),tensor(-1.4245, device='cuda:0')
tensor(-0.2094, device='cuda:0'),tensor(-0.9266, device='cuda:0'),tensor(-3.0850, device='cuda:0'),tensor(3.6020, device='cuda:0')
tensor(-0.2303, device='cuda:0'),tensor(-1.8059, device='cuda:0'),tensor(-1.6892, device='cuda:0'),tensor(3.2143, device='cuda:0')
tensor(5.3006, device='cuda:0'),tensor(-0.5090, device='cuda:0'),tensor(-3.1366, device='cuda:0'),tensor(-2.2330, device='cuda:0')
tensor(-1.0587, device='cuda:0'),tensor(3.9337, device='cuda:0'),tensor(-0.0239, device='cuda:0'),tensor(-3.1472, device='cuda:0')
tensor(-0.3521, device='cuda:0'),tensor(-1.5400, device='cuda:0'),tensor(-1.9234, device='cuda:0'),tensor(3.3276, device='cuda:0')
tensor(3.5288, device='cuda:0'),tensor(0.2265, device='cuda:0'),tensor(-2.1977, device='cuda:0'),tensor(-2.1188, device='cuda:0')
tensor(-0.1541, device='cuda:0'),tensor(-1.5550, device='cuda:0'),tensor(-0.1511, device='cuda:0'),tensor(1.2788, device='cuda:0')
tensor(-1.7795, device='cuda:0'),tensor(-2.6023, device='cuda:0'),tensor(1.1484, device='cuda:0'),tensor(2.5749, device='cuda:0')
tensor(-1.9788, device='cuda:0'),tensor(-1.6811, device='cuda:0'),tensor(4.2040, device='cuda:0'),tensor(-1.0925, device='cuda:0')
tensor(3.3940, device='cuda:0'),tensor(2.4776, device='cuda:0'),tensor(-4.1613, device='cuda:0'),tensor(-2.5145, device='cuda:0')
tensor(5.1374, device='cuda:0'),tensor(-1.2252, device='cuda:0'),tensor(-2.2054, device='cuda:0'),tensor(-2.3029, device='cuda:0')
tensor(-1.1001, device='cuda:0'),tensor(5.0252, device='cuda:0'),tensor(-1.1211, device='cuda:0'),tensor(-3.0883, device='cuda:0')
tensor(-1.9021, device='cuda:0'),tensor(-1.6474, device='cuda:0'),tensor(4.5878, device='cuda:0'),tensor(-1.5583, device='cuda:0')
tensor(5.2109, device='cuda:0'),tensor(-1.0198, device='cuda:0'),tensor(-2.7470, device='cuda:0'),tensor(-2.0090, device='cuda:0')
tensor(-0.9843, device='cuda:0'),tensor(2.9978, device='cuda:0'),tensor(-0.1302, device='cuda:0'),tensor(-2.2603, device='cuda:0')
tensor(-0.4321, device='cuda:0'),tensor(-1.7230, device='cuda:0'),tensor(-2.0257, device='cuda:0'),tensor(3.5780, device='cuda:0')
tensor(0.9085, device='cuda:0'),tensor(-2.1139, device='cuda:0'),tensor(-2.8482, device='cuda:0'),tensor(3.1952, device='cuda:0')
tensor(5.9921, device='cuda:0'),tensor(-0.9870, device='cuda:0'),tensor(-3.0279, device='cuda:0'),tensor(-2.7098, device='cuda:0')
tensor(2.2226, device='cuda:0'),tensor(-1.7226, device='cuda:0'),tensor(-3.1142, device='cuda:0'),tensor(1.9566, device='cuda:0')
tensor(5.2349, device='cuda:0'),tensor(-0.7072, device='cuda:0'),tensor(-2.9364, device='cuda:0'),tensor(-2.1482, device='cuda:0')
tensor(-2.2667, device='cuda:0'),tensor(-1.7862, device='cuda:0'),tensor(4.4540, device='cuda:0'),tensor(-1.0041, device='cuda:0')
tensor(-2.5428, device='cuda:0'),tensor(-2.0899, device='cuda:0'),tensor(4.8466, device='cuda:0'),tensor(-0.8258, device='cuda:0')
tensor(0.7315, device='cuda:0'),tensor(-1.0632, device='cuda:0'),tensor(-2.4829, device='cuda:0'),tensor(2.1510, device='cuda:0')
tensor(5.8128, device='cuda:0'),tensor(-1.3440, device='cuda:0'),tensor(-2.9336, device='cuda:0'),tensor(-2.2467, device='cuda:0')
tensor(-1.4167, device='cuda:0'),tensor(-2.2753, device='cuda:0'),tensor(4.2852, device='cuda:0'),tensor(-1.1489, device='cuda:0')
tensor(5.7847, device='cuda:0'),tensor(-0.8029, device='cuda:0'),tensor(-3.1472, device='cuda:0'),tensor(-2.4117, device='cuda:0')
tensor(-1.2353, device='cuda:0'),tensor(-1.7801, device='cuda:0'),tensor(-0.3794, device='cuda:0'),tensor(2.6982, device='cuda:0')
tensor(-0.8807, device='cuda:0'),tensor(-1.6231, device='cuda:0'),tensor(-1.6202, device='cuda:0'),tensor(3.5682, device='cuda:0')
tensor(-2.2246, device='cuda:0'),tensor(-1.9754, device='cuda:0'),tensor(5.5905, device='cuda:0'),tensor(-2.0662, device='cuda:0')
tensor(-2.0113, device='cuda:0'),tensor(-1.2417, device='cuda:0'),tensor(3.9952, device='cuda:0'),tensor(-1.2765, device='cuda:0')
tensor(-1.8545, device='cuda:0'),tensor(-2.0698, device='cuda:0'),tensor(4.3721, device='cuda:0'),tensor(-1.0374, device='cuda:0')
tensor(-0.8746, device='cuda:0'),tensor(3.4043, device='cuda:0'),tensor(-0.7586, device='cuda:0'),tensor(-2.0291, device='cuda:0')
tensor(-1.3705, device='cuda:0'),tensor(-2.2870, device='cuda:0'),tensor(0.8732, device='cuda:0'),tensor(2.0895, device='cuda:0')
tensor(-0.3803, device='cuda:0'),tensor(3.3820, device='cuda:0'),tensor(-1.0691, device='cuda:0'),tensor(-2.2226, device='cuda:0')
tensor(4.7520, device='cuda:0'),tensor(-0.9977, device='cuda:0'),tensor(-2.3997, device='cuda:0'),tensor(-1.9010, device='cuda:0')
tensor(-1.6773, device='cuda:0'),tensor(-1.4155, device='cuda:0'),tensor(0.9337, device='cuda:0'),tensor(1.5348, device='cuda:0')
tensor(-1.0855, device='cuda:0'),tensor(3.7908, device='cuda:0'),tensor(-0.0263, device='cuda:0'),tensor(-2.9552, device='cuda:0')
tensor(-1.5695, device='cuda:0'),tensor(-1.5426, device='cuda:0'),tensor(4.2487, device='cuda:0'),tensor(-1.6995, device='cuda:0')
tensor(-2.8205, device='cuda:0'),tensor(-0.8608, device='cuda:0'),tensor(4.2051, device='cuda:0'),tensor(-1.2069, device='cuda:0')
tensor(-0.7476, device='cuda:0'),tensor(-1.5239, device='cuda:0'),tensor(-1.2044, device='cuda:0'),tensor(2.9557, device='cuda:0')
tensor(3.0732, device='cuda:0'),tensor(-1.3431, device='cuda:0'),tensor(-2.8354, device='cuda:0'),tensor(0.4880, device='cuda:0')
tensor(4.9204, device='cuda:0'),tensor(-0.2426, device='cuda:0'),tensor(-2.9267, device='cuda:0'),tensor(-2.2962, device='cuda:0')
tensor(5.1641, device='cuda:0'),tensor(-0.5985, device='cuda:0'),tensor(-2.7162, device='cuda:0'),tensor(-2.4274, device='cuda:0')
tensor(5.5367, device='cuda:0'),tensor(-0.1259, device='cuda:0'),tensor(-3.2712, device='cuda:0'),tensor(-2.7772, device='cuda:0')
tensor(5.3138, device='cuda:0'),tensor(-0.7371, device='cuda:0'),tensor(-2.7836, device='cuda:0'),tensor(-2.4051, device='cuda:0')
tensor(4.7834, device='cuda:0'),tensor(-0.8635, device='cuda:0'),tensor(-2.3494, device='cuda:0'),tensor(-2.1329, device='cuda:0')
tensor(-1.6016, device='cuda:0'),tensor(-2.4768, device='cuda:0'),tensor(4.1637, device='cuda:0'),tensor(-0.7174, device='cuda:0')
tensor(-2.4799, device='cuda:0'),tensor(-0.0637, device='cuda:0'),tensor(3.8718, device='cuda:0'),tensor(-1.9155, device='cuda:0')
tensor(-1.6211, device='cuda:0'),tensor(-2.0395, device='cuda:0'),tensor(0.2352, device='cuda:0'),tensor(2.7249, device='cuda:0')
tensor(-1.5467, device='cuda:0'),tensor(-1.8996, device='cuda:0'),tensor(4.1998, device='cuda:0'),tensor(-1.2962, device='cuda:0')
tensor(6.7350, device='cuda:0'),tensor(-1.1602, device='cuda:0'),tensor(-4.0970, device='cuda:0'),tensor(-2.1812, device='cuda:0')
tensor(-2.1303, device='cuda:0'),tensor(-2.6516, device='cuda:0'),tensor(4.9087, device='cuda:0'),tensor(-0.7237, device='cuda:0')
tensor(-1.2249, device='cuda:0'),tensor(1.9579, device='cuda:0'),tensor(-1.2411, device='cuda:0'),tensor(0.0222, device='cuda:0')
tensor(-2.8014, device='cuda:0'),tensor(-0.2763, device='cuda:0'),tensor(3.7817, device='cuda:0'),tensor(-1.3513, device='cuda:0')
tensor(-0.9645, device='cuda:0'),tensor(-1.3823, device='cuda:0'),tensor(-1.1763, device='cuda:0'),tensor(2.8762, device='cuda:0')
tensor(5.1104, device='cuda:0'),tensor(-0.0191, device='cuda:0'),tensor(-3.4786, device='cuda:0'),tensor(-2.3781, device='cuda:0')
tensor(-0.4552, device='cuda:0'),tensor(-1.2809, device='cuda:0'),tensor(-2.6994, device='cuda:0'),tensor(3.7963, device='cuda:0')
tensor(4.8309, device='cuda:0'),tensor(-0.8584, device='cuda:0'),tensor(-2.4408, device='cuda:0'),tensor(-2.1007, device='cuda:0')
tensor(4.8687, device='cuda:0'),tensor(-0.4394, device='cuda:0'),tensor(-2.8842, device='cuda:0'),tensor(-2.2088, device='cuda:0')
tensor(4.2828, device='cuda:0'),tensor(-0.2532, device='cuda:0'),tensor(-4.5234, device='cuda:0'),tensor(-0.3272, device='cuda:0')
tensor(-0.5125, device='cuda:0'),tensor(-2.4026, device='cuda:0'),tensor(-2.2768, device='cuda:0'),tensor(4.5339, device='cuda:0')
tensor(-0.5157, device='cuda:0'),tensor(-1.7993, device='cuda:0'),tensor(-1.1245, device='cuda:0'),tensor(2.9454, device='cuda:0')
tensor(0.5767, device='cuda:0'),tensor(1.6172, device='cuda:0'),tensor(-2.4518, device='cuda:0'),tensor(-0.3745, device='cuda:0')
tensor(-2.3451, device='cuda:0'),tensor(-2.1932, device='cuda:0'),tensor(4.9929, device='cuda:0'),tensor(-1.0407, device='cuda:0')
tensor(-2.0704, device='cuda:0'),tensor(-1.7427, device='cuda:0'),tensor(4.5052, device='cuda:0'),tensor(-1.2429, device='cuda:0')
tensor(-1.6081, device='cuda:0'),tensor(-2.0222, device='cuda:0'),tensor(3.4050, device='cuda:0'),tensor(-0.3515, device='cuda:0')
tensor(4.7353, device='cuda:0'),tensor(-0.1599, device='cuda:0'),tensor(-2.6035, device='cuda:0'),tensor(-2.5436, device='cuda:0')
tensor(6.6439, device='cuda:0'),tensor(-0.6378, device='cuda:0'),tensor(-3.6978, device='cuda:0'),tensor(-2.9550, device='cuda:0')
tensor(-0.6061, device='cuda:0'),tensor(-2.0929, device='cuda:0'),tensor(-1.4808, device='cuda:0'),tensor(3.6140, device='cuda:0')
tensor(-0.7415, device='cuda:0'),tensor(2.1873, device='cuda:0'),tensor(-0.0120, device='cuda:0'),tensor(-1.9335, device='cuda:0')
tensor(4.1438, device='cuda:0'),tensor(-1.0523, device='cuda:0'),tensor(-3.0865, device='cuda:0'),tensor(-0.5970, device='cuda:0')
tensor(1.6252, device='cuda:0'),tensor(-1.1771, device='cuda:0'),tensor(-2.4804, device='cuda:0'),tensor(1.3878, device='cuda:0')
tensor(-1.8694, device='cuda:0'),tensor(-2.0261, device='cuda:0'),tensor(4.2976, device='cuda:0'),tensor(-0.9750, device='cuda:0')
tensor(-1.4095, device='cuda:0'),tensor(3.9796, device='cuda:0'),tensor(0.1310, device='cuda:0'),tensor(-3.0040, device='cuda:0')
tensor(-1.8517, device='cuda:0'),tensor(-2.7229, device='cuda:0'),tensor(4.2102, device='cuda:0'),tensor(-0.3153, device='cuda:0')
tensor(2.3667, device='cuda:0'),tensor(0.1689, device='cuda:0'),tensor(-2.9428, device='cuda:0'),tensor(-0.2621, device='cuda:0')
tensor(-2.5801, device='cuda:0'),tensor(-1.2780, device='cuda:0'),tensor(3.5592, device='cuda:0'),tensor(-0.3122, device='cuda:0')
tensor(4.4623, device='cuda:0'),tensor(-1.3614, device='cuda:0'),tensor(-3.0579, device='cuda:0'),tensor(-0.7385, device='cuda:0')
tensor(-2.2260, device='cuda:0'),tensor(-1.4172, device='cuda:0'),tensor(4.6034, device='cuda:0'),tensor(-1.5466, device='cuda:0')
tensor(-2.4951, device='cuda:0'),tensor(-2.0438, device='cuda:0'),tensor(-0.3450, device='cuda:0'),tensor(4.0835, device='cuda:0')
tensor(-1.2636, device='cuda:0'),tensor(-2.2039, device='cuda:0'),tensor(4.0047, device='cuda:0'),tensor(-1.1759, device='cuda:0')
tensor(-1.6653, device='cuda:0'),tensor(-2.5497, device='cuda:0'),tensor(4.5100, device='cuda:0'),tensor(-0.9015, device='cuda:0')
tensor(2.3164, device='cuda:0'),tensor(1.7020, device='cuda:0'),tensor(-3.5186, device='cuda:0'),tensor(-1.1816, device='cuda:0')
tensor(0.3769, device='cuda:0'),tensor(-1.3729, device='cuda:0'),tensor(-2.6631, device='cuda:0'),tensor(3.1459, device='cuda:0')
tensor(-2.0439, device='cuda:0'),tensor(0.3792, device='cuda:0'),tensor(-1.0986, device='cuda:0'),tensor(2.0160, device='cuda:0')
tensor(4.7905, device='cuda:0'),tensor(0.2824, device='cuda:0'),tensor(-3.9369, device='cuda:0'),tensor(-1.9244, device='cuda:0')
tensor(5.0613, device='cuda:0'),tensor(-0.5782, device='cuda:0'),tensor(-2.9197, device='cuda:0'),tensor(-2.1685, device='cuda:0')
tensor(1.1796, device='cuda:0'),tensor(-1.5417, device='cuda:0'),tensor(-2.5771, device='cuda:0'),tensor(2.2983, device='cuda:0')
tensor(4.9940, device='cuda:0'),tensor(-0.8174, device='cuda:0'),tensor(-2.6835, device='cuda:0'),tensor(-2.0538, device='cuda:0')
tensor(0.4082, device='cuda:0'),tensor(2.6950, device='cuda:0'),tensor(-2.6694, device='cuda:0'),tensor(-1.0991, device='cuda:0')
tensor(4.4921, device='cuda:0'),tensor(-1.2473, device='cuda:0'),tensor(-2.7383, device='cuda:0'),tensor(-1.1240, device='cuda:0')
tensor(-0.6932, device='cuda:0'),tensor(-2.2654, device='cuda:0'),tensor(-1.3612, device='cuda:0'),tensor(3.7391, device='cuda:0')
tensor(-0.1619, device='cuda:0'),tensor(-2.0138, device='cuda:0'),tensor(-1.6754, device='cuda:0'),tensor(3.2866, device='cuda:0')
tensor(-0.9359, device='cuda:0'),tensor(4.0345, device='cuda:0'),tensor(0.0024, device='cuda:0'),tensor(-3.3816, device='cuda:0')
tensor(-0.0260, device='cuda:0'),tensor(-2.1174, device='cuda:0'),tensor(-1.5710, device='cuda:0'),tensor(3.1769, device='cuda:0')
tensor(5.3286, device='cuda:0'),tensor(-1.1037, device='cuda:0'),tensor(-2.6190, device='cuda:0'),tensor(-2.1928, device='cuda:0')
tensor(4.8920, device='cuda:0'),tensor(-1.1445, device='cuda:0'),tensor(-2.4585, device='cuda:0'),tensor(-1.8969, device='cuda:0')
tensor(2.6672, device='cuda:0'),tensor(-0.8620, device='cuda:0'),tensor(-1.5310, device='cuda:0'),tensor(-0.9439, device='cuda:0')
tensor(5.0968, device='cuda:0'),tensor(-0.8743, device='cuda:0'),tensor(-2.4475, device='cuda:0'),tensor(-2.4073, device='cuda:0')
tensor(-1.1666, device='cuda:0'),tensor(2.6204, device='cuda:0'),tensor(-0.3469, device='cuda:0'),tensor(-1.5014, device='cuda:0')
tensor(-1.0627, device='cuda:0'),tensor(-1.6085, device='cuda:0'),tensor(0.1473, device='cuda:0'),tensor(1.9410, device='cuda:0')
tensor(4.7132, device='cuda:0'),tensor(-0.5574, device='cuda:0'),tensor(-4.0153, device='cuda:0'),tensor(-0.8458, device='cuda:0')
tensor(5.2505, device='cuda:0'),tensor(-0.9855, device='cuda:0'),tensor(-2.6793, device='cuda:0'),tensor(-2.1708, device='cuda:0')
tensor(0.8905, device='cuda:0'),tensor(1.0932, device='cuda:0'),tensor(-1.3386, device='cuda:0'),tensor(-1.2935, device='cuda:0')
tensor(-0.6244, device='cuda:0'),tensor(-2.1054, device='cuda:0'),tensor(-1.7048, device='cuda:0'),tensor(3.7612, device='cuda:0')
tensor(4.6977, device='cuda:0'),tensor(-0.7453, device='cuda:0'),tensor(-2.9527, device='cuda:0'),tensor(-1.6269, device='cuda:0')
tensor(2.4688, device='cuda:0'),tensor(-1.9334, device='cuda:0'),tensor(-2.5389, device='cuda:0'),tensor(1.4260, device='cuda:0')
tensor(5.4282, device='cuda:0'),tensor(-0.7145, device='cuda:0'),tensor(-2.9519, device='cuda:0'),tensor(-2.3418, device='cuda:0')
tensor(-2.5929, device='cuda:0'),tensor(-1.2784, device='cuda:0'),tensor(5.2557, device='cuda:0'),tensor(-2.0629, device='cuda:0')
tensor(-2.4843, device='cuda:0'),tensor(-0.9183, device='cuda:0'),tensor(4.4290, device='cuda:0'),tensor(-1.5932, device='cuda:0')
tensor(5.5134, device='cuda:0'),tensor(-0.8872, device='cuda:0'),tensor(-2.8711, device='cuda:0'),tensor(-2.4146, device='cuda:0')
tensor(6.3768, device='cuda:0'),tensor(-0.6371, device='cuda:0'),tensor(-5.3332, device='cuda:0'),tensor(-1.3450, device='cuda:0')
tensor(-1.7284, device='cuda:0'),tensor(-1.6454, device='cuda:0'),tensor(0.0614, device='cuda:0'),tensor(2.7509, device='cuda:0')
tensor(-0.4427, device='cuda:0'),tensor(-2.9131, device='cuda:0'),tensor(-2.0079, device='cuda:0'),tensor(4.6351, device='cuda:0')
tensor(5.9328, device='cuda:0'),tensor(-1.1825, device='cuda:0'),tensor(-2.8637, device='cuda:0'),tensor(-2.5262, device='cuda:0')
tensor(-2.1192, device='cuda:0'),tensor(-1.9108, device='cuda:0'),tensor(4.8282, device='cuda:0'),tensor(-1.3504, device='cuda:0')
tensor(-1.8065, device='cuda:0'),tensor(-1.7898, device='cuda:0'),tensor(3.9289, device='cuda:0'),tensor(-0.8800, device='cuda:0')
tensor(5.5850, device='cuda:0'),tensor(-1.3805, device='cuda:0'),tensor(-2.9610, device='cuda:0'),tensor(-1.8848, device='cuda:0')
tensor(2.8911, device='cuda:0'),tensor(0.1951, device='cuda:0'),tensor(-4.1059, device='cuda:0'),tensor(0.3861, device='cuda:0')
tensor(-0.4626, device='cuda:0'),tensor(2.1223, device='cuda:0'),tensor(-1.4197, device='cuda:0'),tensor(-0.8924, device='cuda:0')
tensor(-1.9337, device='cuda:0'),tensor(-1.3775, device='cuda:0'),tensor(4.0323, device='cuda:0'),tensor(-1.2284, device='cuda:0')
tensor(5.9416, device='cuda:0'),tensor(-0.9396, device='cuda:0'),tensor(-3.0931, device='cuda:0'),tensor(-2.5651, device='cuda:0')
tensor(-2.1827, device='cuda:0'),tensor(-1.9835, device='cuda:0'),tensor(4.6053, device='cuda:0'),tensor(-1.0337, device='cuda:0')
tensor(1.4170, device='cuda:0'),tensor(0.2401, device='cuda:0'),tensor(-2.9286, device='cuda:0'),tensor(0.7312, device='cuda:0')
tensor(-0.8089, device='cuda:0'),tensor(3.8355, device='cuda:0'),tensor(-1.1971, device='cuda:0'),tensor(-2.1336, device='cuda:0')
tensor(5.3023, device='cuda:0'),tensor(-0.8510, device='cuda:0'),tensor(-2.4357, device='cuda:0'),tensor(-2.6417, device='cuda:0')
tensor(-1.4848, device='cuda:0'),tensor(-2.4149, device='cuda:0'),tensor(4.5043, device='cuda:0'),tensor(-1.1553, device='cuda:0')
tensor(-1.9478, device='cuda:0'),tensor(-1.6928, device='cuda:0'),tensor(3.8556, device='cuda:0'),tensor(-0.7655, device='cuda:0')
tensor(5.4048, device='cuda:0'),tensor(-0.3234, device='cuda:0'),tensor(-3.0189, device='cuda:0'),tensor(-2.6666, device='cuda:0')
tensor(-1.2084, device='cuda:0'),tensor(3.6211, device='cuda:0'),tensor(-0.3295, device='cuda:0'),tensor(-2.3731, device='cuda:0')
tensor(-1.8229, device='cuda:0'),tensor(-1.8648, device='cuda:0'),tensor(4.6173, device='cuda:0'),tensor(-1.4854, device='cuda:0')
tensor(-1.8375, device='cuda:0'),tensor(4.7810, device='cuda:0'),tensor(-1.0202, device='cuda:0'),tensor(-2.2217, device='cuda:0')
tensor(-1.0899, device='cuda:0'),tensor(-1.1277, device='cuda:0'),tensor(-0.9571, device='cuda:0'),tensor(2.6976, device='cuda:0')
tensor(6.2639, device='cuda:0'),tensor(-1.1718, device='cuda:0'),tensor(-3.1178, device='cuda:0'),tensor(-2.6526, device='cuda:0')
tensor(-2.5348, device='cuda:0'),tensor(-1.1118, device='cuda:0'),tensor(-0.2944, device='cuda:0'),tensor(3.2136, device='cuda:0')
tensor(1.1671, device='cuda:0'),tensor(-1.3578, device='cuda:0'),tensor(-2.2247, device='cuda:0'),tensor(1.8544, device='cuda:0')
tensor(4.5381, device='cuda:0'),tensor(-0.7604, device='cuda:0'),tensor(-3.2132, device='cuda:0'),tensor(-1.2659, device='cuda:0')
tensor(-0.9120, device='cuda:0'),tensor(3.4957, device='cuda:0'),tensor(-0.4329, device='cuda:0'),tensor(-2.4339, device='cuda:0')
tensor(-1.9727, device='cuda:0'),tensor(-2.2540, device='cuda:0'),tensor(4.1556, device='cuda:0'),tensor(-0.5217, device='cuda:0')
tensor(-0.0952, device='cuda:0'),tensor(-1.4107, device='cuda:0'),tensor(2.3982, device='cuda:0'),tensor(-1.4683, device='cuda:0')
tensor(-2.2588, device='cuda:0'),tensor(-2.2314, device='cuda:0'),tensor(5.0818, device='cuda:0'),tensor(-1.1624, device='cuda:0')
tensor(-1.3558, device='cuda:0'),tensor(-2.3445, device='cuda:0'),tensor(3.6943, device='cuda:0'),tensor(-0.5523, device='cuda:0')
tensor(-1.5980, device='cuda:0'),tensor(3.2151, device='cuda:0'),tensor(0.0247, device='cuda:0'),tensor(-2.0459, device='cuda:0')
tensor(0.4225, device='cuda:0'),tensor(-1.5024, device='cuda:0'),tensor(2.1075, device='cuda:0'),tensor(-1.6119, device='cuda:0')
