"tensor(-0.3664, device='cuda:0')","tensor(2.1599, device='cuda:0')","tensor(-1.3132, device='cuda:0')"
"tensor(-0.5911, device='cuda:0')","tensor(1.7669, device='cuda:0')","tensor(-0.7702, device='cuda:0')"
"tensor(-0.0372, device='cuda:0')","tensor(-0.9261, device='cuda:0')","tensor(1.1381, device='cuda:0')"
"tensor(-0.4584, device='cuda:0')","tensor(0.0128, device='cuda:0')","tensor(0.7316, device='cuda:0')"
"tensor(0.1354, device='cuda:0')","tensor(-0.7511, device='cuda:0')","tensor(0.7087, device='cuda:0')"
"tensor(0.1681, device='cuda:0')","tensor(-0.5299, device='cuda:0')","tensor(0.5592, device='cuda:0')"
"tensor(-0.9792, device='cuda:0')","tensor(2.4160, device='cuda:0')","tensor(-0.9882, device='cuda:0')"
"tensor(-0.4628, device='cuda:0')","tensor(0.2934, device='cuda:0')","tensor(0.3937, device='cuda:0')"
"tensor(-0.9110, device='cuda:0')","tensor(1.3856, device='cuda:0')","tensor(-0.1585, device='cuda:0')"
"tensor(-0.4135, device='cuda:0')","tensor(0.3794, device='cuda:0')","tensor(0.3332, device='cuda:0')"
"tensor(0.9897, device='cuda:0')","tensor(-0.9284, device='cuda:0')","tensor(0.1327, device='cuda:0')"
"tensor(-1.0214, device='cuda:0')","tensor(1.7142, device='cuda:0')","tensor(-0.3051, device='cuda:0')"
"tensor(-0.7201, device='cuda:0')","tensor(0.9798, device='cuda:0')","tensor(-0.0208, device='cuda:0')"
"tensor(0.2923, device='cuda:0')","tensor(0.2390, device='cuda:0')","tensor(-0.2759, device='cuda:0')"
"tensor(-0.3594, device='cuda:0')","tensor(-0.0253, device='cuda:0')","tensor(0.6489, device='cuda:0')"
"tensor(-0.5698, device='cuda:0')","tensor(-0.0029, device='cuda:0')","tensor(1.0103, device='cuda:0')"
"tensor(-1.1966, device='cuda:0')","tensor(1.4501, device='cuda:0')","tensor(0.0822, device='cuda:0')"
"tensor(-0.4304, device='cuda:0')","tensor(0.3930, device='cuda:0')","tensor(0.3053, device='cuda:0')"
"tensor(0.0622, device='cuda:0')","tensor(-0.7991, device='cuda:0')","tensor(0.9493, device='cuda:0')"
"tensor(-1.1497, device='cuda:0')","tensor(1.6847, device='cuda:0')","tensor(-0.0369, device='cuda:0')"
"tensor(-0.5997, device='cuda:0')","tensor(0.5454, device='cuda:0')","tensor(0.5897, device='cuda:0')"
"tensor(-0.0640, device='cuda:0')","tensor(0.4810, device='cuda:0')","tensor(-0.0649, device='cuda:0')"
"tensor(-0.1740, device='cuda:0')","tensor(-0.0395, device='cuda:0')","tensor(0.3479, device='cuda:0')"
"tensor(-0.6958, device='cuda:0')","tensor(1.3538, device='cuda:0')","tensor(-0.3689, device='cuda:0')"
"tensor(0.3090, device='cuda:0')","tensor(0.2039, device='cuda:0')","tensor(-0.2484, device='cuda:0')"
"tensor(-0.7157, device='cuda:0')","tensor(1.6655, device='cuda:0')","tensor(-0.5888, device='cuda:0')"
"tensor(-0.4534, device='cuda:0')","tensor(2.1291, device='cuda:0')","tensor(-1.1797, device='cuda:0')"
"tensor(0.3405, device='cuda:0')","tensor(-0.2071, device='cuda:0')","tensor(0.0557, device='cuda:0')"
"tensor(-0.0658, device='cuda:0')","tensor(-0.1283, device='cuda:0')","tensor(0.4515, device='cuda:0')"
"tensor(-0.0970, device='cuda:0')","tensor(1.1193, device='cuda:0')","tensor(-0.7157, device='cuda:0')"
"tensor(0.0733, device='cuda:0')","tensor(0.2240, device='cuda:0')","tensor(0.1606, device='cuda:0')"
"tensor(-0.6726, device='cuda:0')","tensor(1.3012, device='cuda:0')","tensor(-0.2055, device='cuda:0')"
"tensor(-0.6892, device='cuda:0')","tensor(0.9651, device='cuda:0')","tensor(-0.0813, device='cuda:0')"
"tensor(0.7864, device='cuda:0')","tensor(-0.9399, device='cuda:0')","tensor(0.2796, device='cuda:0')"
"tensor(-0.3972, device='cuda:0')","tensor(0.5233, device='cuda:0')","tensor(0.2368, device='cuda:0')"
"tensor(0.0971, device='cuda:0')","tensor(-0.3199, device='cuda:0')","tensor(0.4028, device='cuda:0')"
"tensor(-0.5551, device='cuda:0')","tensor(0.4542, device='cuda:0')","tensor(0.4655, device='cuda:0')"
"tensor(-0.2354, device='cuda:0')","tensor(-0.9423, device='cuda:0')","tensor(1.4151, device='cuda:0')"
"tensor(-0.8137, device='cuda:0')","tensor(1.7482, device='cuda:0')","tensor(-0.6226, device='cuda:0')"
"tensor(-0.0413, device='cuda:0')","tensor(0.2677, device='cuda:0')","tensor(-0.1906, device='cuda:0')"
"tensor(-0.0775, device='cuda:0')","tensor(0.3128, device='cuda:0')","tensor(0.0499, device='cuda:0')"
"tensor(-0.4919, device='cuda:0')","tensor(0.5704, device='cuda:0')","tensor(0.0998, device='cuda:0')"
"tensor(0.7881, device='cuda:0')","tensor(-0.1786, device='cuda:0')","tensor(-0.4347, device='cuda:0')"
"tensor(0.8435, device='cuda:0')","tensor(-0.7118, device='cuda:0')","tensor(-0.0874, device='cuda:0')"
"tensor(0.5398, device='cuda:0')","tensor(1.3253, device='cuda:0')","tensor(-1.7005, device='cuda:0')"
"tensor(-1.6287, device='cuda:0')","tensor(0.4834, device='cuda:0')","tensor(1.5858, device='cuda:0')"
"tensor(-1.6082, device='cuda:0')","tensor(2.5694, device='cuda:0')","tensor(-0.4220, device='cuda:0')"
"tensor(-0.3594, device='cuda:0')","tensor(0.2655, device='cuda:0')","tensor(0.4376, device='cuda:0')"
"tensor(0.3967, device='cuda:0')","tensor(-0.7037, device='cuda:0')","tensor(0.5062, device='cuda:0')"
"tensor(-0.4400, device='cuda:0')","tensor(0.7446, device='cuda:0')","tensor(-0.0288, device='cuda:0')"
"tensor(0.2292, device='cuda:0')","tensor(-0.1922, device='cuda:0')","tensor(0.1473, device='cuda:0')"
"tensor(-0.2765, device='cuda:0')","tensor(0.5521, device='cuda:0')","tensor(-0.0282, device='cuda:0')"
"tensor(-1.1797, device='cuda:0')","tensor(0.8415, device='cuda:0')","tensor(0.6527, device='cuda:0')"
"tensor(-0.4728, device='cuda:0')","tensor(-2.1387, device='cuda:0')","tensor(2.7647, device='cuda:0')"
"tensor(-0.7586, device='cuda:0')","tensor(0.7947, device='cuda:0')","tensor(0.3012, device='cuda:0')"
"tensor(-0.2101, device='cuda:0')","tensor(0.1578, device='cuda:0')","tensor(0.3816, device='cuda:0')"
"tensor(-0.4568, device='cuda:0')","tensor(0.2372, device='cuda:0')","tensor(0.3961, device='cuda:0')"
"tensor(1.5588, device='cuda:0')","tensor(-1.2842, device='cuda:0')","tensor(-0.0137, device='cuda:0')"
"tensor(0.0726, device='cuda:0')","tensor(0.1809, device='cuda:0')","tensor(-0.0245, device='cuda:0')"
"tensor(0.4012, device='cuda:0')","tensor(-0.3993, device='cuda:0')","tensor(0.1665, device='cuda:0')"
"tensor(0.0786, device='cuda:0')","tensor(0.0382, device='cuda:0')","tensor(0.1337, device='cuda:0')"
"tensor(-0.0180, device='cuda:0')","tensor(0.1444, device='cuda:0')","tensor(0.1548, device='cuda:0')"
"tensor(-0.2778, device='cuda:0')","tensor(1.1602, device='cuda:0')","tensor(-0.3031, device='cuda:0')"
"tensor(-0.3848, device='cuda:0')","tensor(0.3732, device='cuda:0')","tensor(0.2364, device='cuda:0')"
"tensor(-0.6063, device='cuda:0')","tensor(0.8187, device='cuda:0')","tensor(0.0825, device='cuda:0')"
"tensor(0.1091, device='cuda:0')","tensor(-0.6469, device='cuda:0')","tensor(0.6987, device='cuda:0')"
"tensor(-1.6774, device='cuda:0')","tensor(1.7026, device='cuda:0')","tensor(0.4672, device='cuda:0')"
"tensor(-0.3180, device='cuda:0')","tensor(0.0172, device='cuda:0')","tensor(0.5345, device='cuda:0')"
"tensor(0.4722, device='cuda:0')","tensor(-1.3563, device='cuda:0')","tensor(0.8400, device='cuda:0')"
"tensor(-1.0660, device='cuda:0')","tensor(2.7676, device='cuda:0')","tensor(-1.2207, device='cuda:0')"
"tensor(-0.4401, device='cuda:0')","tensor(0.7459, device='cuda:0')","tensor(-0.0287, device='cuda:0')"
"tensor(-0.3928, device='cuda:0')","tensor(0.9930, device='cuda:0')","tensor(-0.2179, device='cuda:0')"
"tensor(0.3791, device='cuda:0')","tensor(-0.1459, device='cuda:0')","tensor(-0.0669, device='cuda:0')"
"tensor(0.3799, device='cuda:0')","tensor(-0.1449, device='cuda:0')","tensor(-0.0684, device='cuda:0')"
"tensor(0.8455, device='cuda:0')","tensor(-1.2280, device='cuda:0')","tensor(0.5482, device='cuda:0')"
"tensor(-1.1138, device='cuda:0')","tensor(1.1422, device='cuda:0')","tensor(0.3164, device='cuda:0')"
"tensor(1.6560, device='cuda:0')","tensor(-1.3143, device='cuda:0')","tensor(-0.2435, device='cuda:0')"
"tensor(1.0839, device='cuda:0')","tensor(0.0612, device='cuda:0')","tensor(-0.8714, device='cuda:0')"
"tensor(-0.5627, device='cuda:0')","tensor(0.3626, device='cuda:0')","tensor(0.3344, device='cuda:0')"
"tensor(-1.1261, device='cuda:0')","tensor(1.8471, device='cuda:0')","tensor(-0.2786, device='cuda:0')"
"tensor(-1.3088, device='cuda:0')","tensor(1.5297, device='cuda:0')","tensor(0.2738, device='cuda:0')"
"tensor(-0.6858, device='cuda:0')","tensor(0.9665, device='cuda:0')","tensor(0.0003, device='cuda:0')"
"tensor(-0.1222, device='cuda:0')","tensor(2.6164, device='cuda:0')","tensor(-2.2202, device='cuda:0')"
"tensor(-0.6016, device='cuda:0')","tensor(1.0093, device='cuda:0')","tensor(-0.1320, device='cuda:0')"
"tensor(-0.1871, device='cuda:0')","tensor(0.9524, device='cuda:0')","tensor(-0.4461, device='cuda:0')"
"tensor(1.2054, device='cuda:0')","tensor(-0.8753, device='cuda:0')","tensor(-0.0987, device='cuda:0')"
"tensor(-0.4819, device='cuda:0')","tensor(0.6042, device='cuda:0')","tensor(0.3054, device='cuda:0')"
"tensor(-0.0987, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.1924, device='cuda:0')"
"tensor(-0.2419, device='cuda:0')","tensor(0.1735, device='cuda:0')","tensor(0.2968, device='cuda:0')"
"tensor(-0.2387, device='cuda:0')","tensor(0.2416, device='cuda:0')","tensor(0.3147, device='cuda:0')"
"tensor(-0.6730, device='cuda:0')","tensor(0.5404, device='cuda:0')","tensor(0.4844, device='cuda:0')"
"tensor(0.2278, device='cuda:0')","tensor(0.0956, device='cuda:0')","tensor(-0.0938, device='cuda:0')"
"tensor(0.2239, device='cuda:0')","tensor(0.3721, device='cuda:0')","tensor(-0.3393, device='cuda:0')"
"tensor(-0.0587, device='cuda:0')","tensor(-0.5400, device='cuda:0')","tensor(0.7748, device='cuda:0')"
"tensor(0.0340, device='cuda:0')","tensor(0.6070, device='cuda:0')","tensor(-0.3538, device='cuda:0')"
"tensor(-0.5901, device='cuda:0')","tensor(1.3081, device='cuda:0')","tensor(-0.3877, device='cuda:0')"
"tensor(-0.3192, device='cuda:0')","tensor(-0.0723, device='cuda:0')","tensor(0.6161, device='cuda:0')"
"tensor(-0.3320, device='cuda:0')","tensor(0.1737, device='cuda:0')","tensor(0.4044, device='cuda:0')"
"tensor(-0.7159, device='cuda:0')","tensor(-0.2449, device='cuda:0')","tensor(1.3191, device='cuda:0')"
"tensor(-0.3774, device='cuda:0')","tensor(0.2975, device='cuda:0')","tensor(0.3439, device='cuda:0')"
"tensor(-0.8040, device='cuda:0')","tensor(-0.2958, device='cuda:0')","tensor(1.2675, device='cuda:0')"
"tensor(-0.3186, device='cuda:0')","tensor(-0.7578, device='cuda:0')","tensor(1.3940, device='cuda:0')"
"tensor(-1.2115, device='cuda:0')","tensor(1.1970, device='cuda:0')","tensor(0.3854, device='cuda:0')"
"tensor(0.2127, device='cuda:0')","tensor(-0.5465, device='cuda:0')","tensor(0.6517, device='cuda:0')"
"tensor(-0.5096, device='cuda:0')","tensor(-0.3395, device='cuda:0')","tensor(1.0378, device='cuda:0')"
"tensor(-0.7318, device='cuda:0')","tensor(-1.1019, device='cuda:0')","tensor(2.0097, device='cuda:0')"
"tensor(-0.7978, device='cuda:0')","tensor(0.5601, device='cuda:0')","tensor(0.6728, device='cuda:0')"
"tensor(0.8279, device='cuda:0')","tensor(-1.2588, device='cuda:0')","tensor(0.8083, device='cuda:0')"
"tensor(-0.3694, device='cuda:0')","tensor(0.8799, device='cuda:0')","tensor(-0.1911, device='cuda:0')"
"tensor(-0.3882, device='cuda:0')","tensor(0.7134, device='cuda:0')","tensor(-0.0711, device='cuda:0')"
"tensor(-1.1930, device='cuda:0')","tensor(0.4668, device='cuda:0')","tensor(0.9867, device='cuda:0')"
"tensor(-0.6617, device='cuda:0')","tensor(1.6758, device='cuda:0')","tensor(-0.5663, device='cuda:0')"
"tensor(-0.2065, device='cuda:0')","tensor(0.6226, device='cuda:0')","tensor(-0.1336, device='cuda:0')"
"tensor(0.0075, device='cuda:0')","tensor(0.3841, device='cuda:0')","tensor(-0.0220, device='cuda:0')"
"tensor(-0.7053, device='cuda:0')","tensor(0.8501, device='cuda:0')","tensor(0.2353, device='cuda:0')"
"tensor(-0.1178, device='cuda:0')","tensor(-0.3218, device='cuda:0')","tensor(0.5585, device='cuda:0')"
"tensor(-0.6720, device='cuda:0')","tensor(1.3655, device='cuda:0')","tensor(-0.1377, device='cuda:0')"
"tensor(-0.9496, device='cuda:0')","tensor(1.8824, device='cuda:0')","tensor(-0.3538, device='cuda:0')"
"tensor(0.8510, device='cuda:0')","tensor(-0.1554, device='cuda:0')","tensor(-0.4798, device='cuda:0')"
"tensor(-0.3446, device='cuda:0')","tensor(-0.1419, device='cuda:0')","tensor(0.7990, device='cuda:0')"
"tensor(0.0375, device='cuda:0')","tensor(0.1345, device='cuda:0')","tensor(-0.0418, device='cuda:0')"
"tensor(-0.1292, device='cuda:0')","tensor(-0.5773, device='cuda:0')","tensor(0.9374, device='cuda:0')"
"tensor(1.4237, device='cuda:0')","tensor(-0.6980, device='cuda:0')","tensor(-0.5871, device='cuda:0')"
"tensor(-0.7455, device='cuda:0')","tensor(0.2815, device='cuda:0')","tensor(0.6934, device='cuda:0')"
"tensor(-0.5351, device='cuda:0')","tensor(1.2634, device='cuda:0')","tensor(-0.4408, device='cuda:0')"
"tensor(-0.4715, device='cuda:0')","tensor(-0.2592, device='cuda:0')","tensor(1.0780, device='cuda:0')"
"tensor(-0.6177, device='cuda:0')","tensor(0.1839, device='cuda:0')","tensor(0.6712, device='cuda:0')"
"tensor(-0.5509, device='cuda:0')","tensor(-0.4680, device='cuda:0')","tensor(1.3344, device='cuda:0')"
"tensor(-0.5199, device='cuda:0')","tensor(-0.3352, device='cuda:0')","tensor(1.0430, device='cuda:0')"
"tensor(-0.1444, device='cuda:0')","tensor(1.0078, device='cuda:0')","tensor(-0.5045, device='cuda:0')"
"tensor(0.3794, device='cuda:0')","tensor(-0.1590, device='cuda:0')","tensor(0.0762, device='cuda:0')"
"tensor(0.6104, device='cuda:0')","tensor(-0.7626, device='cuda:0')","tensor(0.3371, device='cuda:0')"
"tensor(0.4057, device='cuda:0')","tensor(-0.2882, device='cuda:0')","tensor(0.1512, device='cuda:0')"
"tensor(0.3888, device='cuda:0')","tensor(0.0821, device='cuda:0')","tensor(-0.2640, device='cuda:0')"
"tensor(0.4661, device='cuda:0')","tensor(-0.9940, device='cuda:0')","tensor(0.8660, device='cuda:0')"
"tensor(-1.0363, device='cuda:0')","tensor(0.4288, device='cuda:0')","tensor(1.0117, device='cuda:0')"
"tensor(0.4389, device='cuda:0')","tensor(-0.8655, device='cuda:0')","tensor(0.7012, device='cuda:0')"
"tensor(0.1498, device='cuda:0')","tensor(0.2891, device='cuda:0')","tensor(-0.1203, device='cuda:0')"
"tensor(-0.5251, device='cuda:0')","tensor(1.0742, device='cuda:0')","tensor(-0.2418, device='cuda:0')"
"tensor(-0.2690, device='cuda:0')","tensor(-0.1064, device='cuda:0')","tensor(0.6207, device='cuda:0')"
"tensor(-0.6716, device='cuda:0')","tensor(1.8538, device='cuda:0')","tensor(-0.7032, device='cuda:0')"
"tensor(-0.5484, device='cuda:0')","tensor(1.9209, device='cuda:0')","tensor(-0.8538, device='cuda:0')"
"tensor(0.0079, device='cuda:0')","tensor(-0.9442, device='cuda:0')","tensor(1.0134, device='cuda:0')"
"tensor(0.3063, device='cuda:0')","tensor(1.7305, device='cuda:0')","tensor(-1.5995, device='cuda:0')"
"tensor(-0.2978, device='cuda:0')","tensor(0.2859, device='cuda:0')","tensor(0.1786, device='cuda:0')"
"tensor(-0.3083, device='cuda:0')","tensor(0.4390, device='cuda:0')","tensor(0.1136, device='cuda:0')"
"tensor(-1.0841, device='cuda:0')","tensor(1.8098, device='cuda:0')","tensor(-0.2943, device='cuda:0')"
"tensor(-0.4297, device='cuda:0')","tensor(0.5477, device='cuda:0')","tensor(0.1181, device='cuda:0')"
"tensor(-0.0660, device='cuda:0')","tensor(1.2865, device='cuda:0')","tensor(-0.8617, device='cuda:0')"
"tensor(-1.1770, device='cuda:0')","tensor(0.9336, device='cuda:0')","tensor(0.6557, device='cuda:0')"
"tensor(0.5922, device='cuda:0')","tensor(0.0689, device='cuda:0')","tensor(-0.4259, device='cuda:0')"
"tensor(-0.0298, device='cuda:0')","tensor(0.0892, device='cuda:0')","tensor(0.2006, device='cuda:0')"
"tensor(-0.3548, device='cuda:0')","tensor(-0.1696, device='cuda:0')","tensor(0.7408, device='cuda:0')"
"tensor(-0.2794, device='cuda:0')","tensor(0.5617, device='cuda:0')","tensor(-0.0495, device='cuda:0')"
"tensor(-0.6312, device='cuda:0')","tensor(1.0101, device='cuda:0')","tensor(-0.0636, device='cuda:0')"
"tensor(-0.2930, device='cuda:0')","tensor(1.2821, device='cuda:0')","tensor(-0.6836, device='cuda:0')"
"tensor(2.0186, device='cuda:0')","tensor(-0.4361, device='cuda:0')","tensor(-1.1778, device='cuda:0')"
"tensor(0.8751, device='cuda:0')","tensor(-0.8822, device='cuda:0')","tensor(0.2577, device='cuda:0')"
"tensor(-0.8272, device='cuda:0')","tensor(0.7507, device='cuda:0')","tensor(0.3319, device='cuda:0')"
"tensor(-0.6795, device='cuda:0')","tensor(0.7743, device='cuda:0')","tensor(0.1836, device='cuda:0')"
"tensor(-0.8132, device='cuda:0')","tensor(1.7459, device='cuda:0')","tensor(-0.6213, device='cuda:0')"
"tensor(-0.7905, device='cuda:0')","tensor(0.5417, device='cuda:0')","tensor(0.5408, device='cuda:0')"
"tensor(-0.3783, device='cuda:0')","tensor(0.4491, device='cuda:0')","tensor(0.1998, device='cuda:0')"
"tensor(-1.0807, device='cuda:0')","tensor(1.0426, device='cuda:0')","tensor(0.3617, device='cuda:0')"
"tensor(-0.3834, device='cuda:0')","tensor(-0.2015, device='cuda:0')","tensor(0.8257, device='cuda:0')"
"tensor(-0.0999, device='cuda:0')","tensor(0.2235, device='cuda:0')","tensor(-0.0030, device='cuda:0')"
"tensor(-0.3887, device='cuda:0')","tensor(2.3949, device='cuda:0')","tensor(-1.5173, device='cuda:0')"
"tensor(-1.2538, device='cuda:0')","tensor(2.7358, device='cuda:0')","tensor(-1.0731, device='cuda:0')"
"tensor(-0.2928, device='cuda:0')","tensor(0.4209, device='cuda:0')","tensor(0.1159, device='cuda:0')"
"tensor(-1.2726, device='cuda:0')","tensor(1.3117, device='cuda:0')","tensor(0.2620, device='cuda:0')"
"tensor(-0.5686, device='cuda:0')","tensor(1.1486, device='cuda:0')","tensor(-0.0613, device='cuda:0')"
"tensor(-0.1313, device='cuda:0')","tensor(0.3371, device='cuda:0')","tensor(0.0215, device='cuda:0')"
"tensor(-0.1757, device='cuda:0')","tensor(-0.0374, device='cuda:0')","tensor(0.3497, device='cuda:0')"
"tensor(0.4782, device='cuda:0')","tensor(-0.6499, device='cuda:0')","tensor(0.4698, device='cuda:0')"
"tensor(-1.3351, device='cuda:0')","tensor(1.9589, device='cuda:0')","tensor(-0.2266, device='cuda:0')"
"tensor(-0.6832, device='cuda:0')","tensor(0.7244, device='cuda:0')","tensor(0.2319, device='cuda:0')"
"tensor(-0.5132, device='cuda:0')","tensor(0.2818, device='cuda:0')","tensor(0.4274, device='cuda:0')"
"tensor(-0.1616, device='cuda:0')","tensor(0.3961, device='cuda:0')","tensor(0.0791, device='cuda:0')"
"tensor(-0.0056, device='cuda:0')","tensor(0.9101, device='cuda:0')","tensor(-0.5321, device='cuda:0')"
"tensor(0.6073, device='cuda:0')","tensor(0.0228, device='cuda:0')","tensor(-0.3897, device='cuda:0')"
"tensor(-0.6589, device='cuda:0')","tensor(1.6724, device='cuda:0')","tensor(-0.5653, device='cuda:0')"
"tensor(-1.1529, device='cuda:0')","tensor(1.2984, device='cuda:0')","tensor(0.1239, device='cuda:0')"
"tensor(-0.3367, device='cuda:0')","tensor(1.0243, device='cuda:0')","tensor(-0.2821, device='cuda:0')"
"tensor(-0.1183, device='cuda:0')","tensor(0.5962, device='cuda:0')","tensor(-0.2051, device='cuda:0')"
"tensor(-0.4419, device='cuda:0')","tensor(0.4354, device='cuda:0')","tensor(0.2821, device='cuda:0')"
"tensor(0.8900, device='cuda:0')","tensor(-0.5585, device='cuda:0')","tensor(-0.0960, device='cuda:0')"
"tensor(-0.6292, device='cuda:0')","tensor(0.8602, device='cuda:0')","tensor(0.1086, device='cuda:0')"
"tensor(-1.0796, device='cuda:0')","tensor(1.8891, device='cuda:0')","tensor(-0.3289, device='cuda:0')"
"tensor(-0.4890, device='cuda:0')","tensor(0.4232, device='cuda:0')","tensor(0.3583, device='cuda:0')"
"tensor(-0.0600, device='cuda:0')","tensor(-0.3104, device='cuda:0')","tensor(0.5356, device='cuda:0')"
"tensor(1.8007, device='cuda:0')","tensor(-1.3662, device='cuda:0')","tensor(-0.2150, device='cuda:0')"
"tensor(0.3351, device='cuda:0')","tensor(-0.1561, device='cuda:0')","tensor(0.1087, device='cuda:0')"
"tensor(-0.3808, device='cuda:0')","tensor(0.8839, device='cuda:0')","tensor(-0.1586, device='cuda:0')"
"tensor(-0.0480, device='cuda:0')","tensor(0.3216, device='cuda:0')","tensor(-0.1152, device='cuda:0')"
"tensor(0.3888, device='cuda:0')","tensor(0.0821, device='cuda:0')","tensor(-0.2640, device='cuda:0')"
"tensor(-1.1787, device='cuda:0')","tensor(2.6097, device='cuda:0')","tensor(-0.8421, device='cuda:0')"
"tensor(-0.8435, device='cuda:0')","tensor(1.2927, device='cuda:0')","tensor(-0.2578, device='cuda:0')"
"tensor(-0.1086, device='cuda:0')","tensor(0.6270, device='cuda:0')","tensor(-0.3090, device='cuda:0')"
"tensor(-0.2160, device='cuda:0')","tensor(1.1073, device='cuda:0')","tensor(-0.5399, device='cuda:0')"
"tensor(-0.3333, device='cuda:0')","tensor(0.0056, device='cuda:0')","tensor(0.5772, device='cuda:0')"
"tensor(-0.8098, device='cuda:0')","tensor(1.1662, device='cuda:0')","tensor(0.0551, device='cuda:0')"
"tensor(-0.9387, device='cuda:0')","tensor(2.2115, device='cuda:0')","tensor(-0.7266, device='cuda:0')"
"tensor(-0.3603, device='cuda:0')","tensor(-0.2752, device='cuda:0')","tensor(0.7612, device='cuda:0')"
"tensor(-0.8959, device='cuda:0')","tensor(1.5776, device='cuda:0')","tensor(-0.2735, device='cuda:0')"
"tensor(-0.1595, device='cuda:0')","tensor(1.4415, device='cuda:0')","tensor(-1.0350, device='cuda:0')"
"tensor(0.2571, device='cuda:0')","tensor(-0.3236, device='cuda:0')","tensor(0.2304, device='cuda:0')"
"tensor(-0.4772, device='cuda:0')","tensor(0.5982, device='cuda:0')","tensor(0.1648, device='cuda:0')"
"tensor(-0.9208, device='cuda:0')","tensor(0.7987, device='cuda:0')","tensor(0.3844, device='cuda:0')"
"tensor(0.9341, device='cuda:0')","tensor(-0.8595, device='cuda:0')","tensor(0.1056, device='cuda:0')"
"tensor(-0.0568, device='cuda:0')","tensor(-0.3103, device='cuda:0')","tensor(0.5322, device='cuda:0')"
"tensor(-0.7149, device='cuda:0')","tensor(0.8884, device='cuda:0')","tensor(0.0700, device='cuda:0')"
"tensor(-0.2378, device='cuda:0')","tensor(0.5982, device='cuda:0')","tensor(-0.0858, device='cuda:0')"
"tensor(-0.1968, device='cuda:0')","tensor(0.6070, device='cuda:0')","tensor(-0.1246, device='cuda:0')"
"tensor(0.5445, device='cuda:0')","tensor(0.0075, device='cuda:0')","tensor(-0.2166, device='cuda:0')"
"tensor(1.0447, device='cuda:0')","tensor(-1.2968, device='cuda:0')","tensor(0.5808, device='cuda:0')"
"tensor(0.7733, device='cuda:0')","tensor(0.1998, device='cuda:0')","tensor(-0.6676, device='cuda:0')"
"tensor(0.5153, device='cuda:0')","tensor(0.0076, device='cuda:0')","tensor(-0.2377, device='cuda:0')"
"tensor(-1.1756, device='cuda:0')","tensor(1.3422, device='cuda:0')","tensor(0.3184, device='cuda:0')"
"tensor(-0.3210, device='cuda:0')","tensor(0.6128, device='cuda:0')","tensor(-0.0119, device='cuda:0')"
"tensor(-0.6020, device='cuda:0')","tensor(1.3731, device='cuda:0')","tensor(-0.4016, device='cuda:0')"
"tensor(-0.2816, device='cuda:0')","tensor(0.4635, device='cuda:0')","tensor(-0.0490, device='cuda:0')"
"tensor(-0.6135, device='cuda:0')","tensor(1.0276, device='cuda:0')","tensor(0.0111, device='cuda:0')"
"tensor(-0.0854, device='cuda:0')","tensor(0.7699, device='cuda:0')","tensor(-0.3587, device='cuda:0')"
"tensor(-1.1874, device='cuda:0')","tensor(1.3612, device='cuda:0')","tensor(0.3642, device='cuda:0')"
"tensor(1.0616, device='cuda:0')","tensor(-0.5847, device='cuda:0')","tensor(-0.2789, device='cuda:0')"
"tensor(-1.3688, device='cuda:0')","tensor(2.0763, device='cuda:0')","tensor(-0.2793, device='cuda:0')"
"tensor(0.7560, device='cuda:0')","tensor(-0.7786, device='cuda:0')","tensor(0.2816, device='cuda:0')"
"tensor(-0.3248, device='cuda:0')","tensor(0.1313, device='cuda:0')","tensor(0.4655, device='cuda:0')"
"tensor(-0.8905, device='cuda:0')","tensor(0.8508, device='cuda:0')","tensor(0.4284, device='cuda:0')"
"tensor(-0.7345, device='cuda:0')","tensor(0.9053, device='cuda:0')","tensor(0.1908, device='cuda:0')"
"tensor(0.4992, device='cuda:0')","tensor(-1.0791, device='cuda:0')","tensor(0.7762, device='cuda:0')"
"tensor(0.0217, device='cuda:0')","tensor(-0.1283, device='cuda:0')","tensor(0.2117, device='cuda:0')"
"tensor(0.9961, device='cuda:0')","tensor(-0.1915, device='cuda:0')","tensor(-0.7454, device='cuda:0')"
"tensor(-0.5119, device='cuda:0')","tensor(1.1095, device='cuda:0')","tensor(-0.3663, device='cuda:0')"
"tensor(-0.0220, device='cuda:0')","tensor(0.2290, device='cuda:0')","tensor(-0.0105, device='cuda:0')"
"tensor(0.7861, device='cuda:0')","tensor(-1.1086, device='cuda:0')","tensor(0.5422, device='cuda:0')"
"tensor(-0.2419, device='cuda:0')","tensor(0.1728, device='cuda:0')","tensor(0.2972, device='cuda:0')"
"tensor(-0.6803, device='cuda:0')","tensor(0.6593, device='cuda:0')","tensor(0.3439, device='cuda:0')"
"tensor(-0.5895, device='cuda:0')","tensor(1.0412, device='cuda:0')","tensor(-0.2723, device='cuda:0')"
"tensor(-0.6960, device='cuda:0')","tensor(1.1714, device='cuda:0')","tensor(-0.1131, device='cuda:0')"
"tensor(-1.0542, device='cuda:0')","tensor(1.9605, device='cuda:0')","tensor(-0.4671, device='cuda:0')"
"tensor(1.6140, device='cuda:0')","tensor(-0.3180, device='cuda:0')","tensor(-1.0205, device='cuda:0')"
"tensor(0.2952, device='cuda:0')","tensor(-0.5082, device='cuda:0')","tensor(0.4488, device='cuda:0')"
