"tensor(5.8984, device='cuda:0')","tensor(-0.9090, device='cuda:0')","tensor(-4.6708, device='cuda:0')"
"tensor(-4.8677, device='cuda:0')","tensor(6.5158, device='cuda:0')","tensor(-2.7159, device='cuda:0')"
"tensor(-3.1781, device='cuda:0')","tensor(3.0324, device='cuda:0')","tensor(-0.7838, device='cuda:0')"
"tensor(-2.0036, device='cuda:0')","tensor(5.3157, device='cuda:0')","tensor(-3.7996, device='cuda:0')"
"tensor(-3.7720, device='cuda:0')","tensor(2.8377, device='cuda:0')","tensor(-0.0766, device='cuda:0')"
"tensor(-2.4766, device='cuda:0')","tensor(4.8726, device='cuda:0')","tensor(-3.1619, device='cuda:0')"
"tensor(-3.4999, device='cuda:0')","tensor(4.7416, device='cuda:0')","tensor(-2.0750, device='cuda:0')"
"tensor(-3.6323, device='cuda:0')","tensor(6.2496, device='cuda:0')","tensor(-3.6493, device='cuda:0')"
"tensor(-3.6037, device='cuda:0')","tensor(6.2351, device='cuda:0')","tensor(-3.6513, device='cuda:0')"
"tensor(-2.4237, device='cuda:0')","tensor(4.6723, device='cuda:0')","tensor(-2.6990, device='cuda:0')"
"tensor(-3.4156, device='cuda:0')","tensor(7.4782, device='cuda:0')","tensor(-5.0549, device='cuda:0')"
"tensor(-3.0553, device='cuda:0')","tensor(4.7327, device='cuda:0')","tensor(-2.4808, device='cuda:0')"
"tensor(-0.6444, device='cuda:0')","tensor(3.0350, device='cuda:0')","tensor(-2.9239, device='cuda:0')"
"tensor(1.1401, device='cuda:0')","tensor(3.3211, device='cuda:0')","tensor(-5.0539, device='cuda:0')"
"tensor(-3.1696, device='cuda:0')","tensor(5.6195, device='cuda:0')","tensor(-3.3301, device='cuda:0')"
"tensor(-2.4581, device='cuda:0')","tensor(5.7692, device='cuda:0')","tensor(-3.9329, device='cuda:0')"
"tensor(-2.2928, device='cuda:0')","tensor(3.9812, device='cuda:0')","tensor(-2.6354, device='cuda:0')"
"tensor(-3.2170, device='cuda:0')","tensor(5.6599, device='cuda:0')","tensor(-3.3356, device='cuda:0')"
"tensor(-1.4102, device='cuda:0')","tensor(4.5793, device='cuda:0')","tensor(-3.6124, device='cuda:0')"
"tensor(-4.2109, device='cuda:0')","tensor(3.0914, device='cuda:0')","tensor(0.1576, device='cuda:0')"
"tensor(-3.4041, device='cuda:0')","tensor(1.4902, device='cuda:0')","tensor(1.1429, device='cuda:0')"
"tensor(-3.3969, device='cuda:0')","tensor(5.6069, device='cuda:0')","tensor(-2.9174, device='cuda:0')"
"tensor(-3.1036, device='cuda:0')","tensor(3.9929, device='cuda:0')","tensor(-1.3727, device='cuda:0')"
"tensor(-4.0224, device='cuda:0')","tensor(2.3641, device='cuda:0')","tensor(0.7886, device='cuda:0')"
"tensor(-3.7321, device='cuda:0')","tensor(5.5935, device='cuda:0')","tensor(-2.8465, device='cuda:0')"
"tensor(-3.0787, device='cuda:0')","tensor(3.2026, device='cuda:0')","tensor(-0.9750, device='cuda:0')"
"tensor(-4.3582, device='cuda:0')","tensor(4.8922, device='cuda:0')","tensor(-1.5867, device='cuda:0')"
"tensor(-5.4131, device='cuda:0')","tensor(2.4868, device='cuda:0')","tensor(1.7354, device='cuda:0')"
"tensor(-3.9387, device='cuda:0')","tensor(3.4656, device='cuda:0')","tensor(-0.3893, device='cuda:0')"
"tensor(-6.1356, device='cuda:0')","tensor(1.3193, device='cuda:0')","tensor(3.7910, device='cuda:0')"
"tensor(-5.0136, device='cuda:0')","tensor(3.3560, device='cuda:0')","tensor(0.6280, device='cuda:0')"
"tensor(-3.3729, device='cuda:0')","tensor(2.5212, device='cuda:0')","tensor(-0.0092, device='cuda:0')"
"tensor(-3.5963, device='cuda:0')","tensor(-0.0824, device='cuda:0')","tensor(2.5951, device='cuda:0')"
"tensor(-2.9982, device='cuda:0')","tensor(4.2313, device='cuda:0')","tensor(-1.6499, device='cuda:0')"
"tensor(-2.9701, device='cuda:0')","tensor(2.6967, device='cuda:0')","tensor(-0.6865, device='cuda:0')"
"tensor(-3.4743, device='cuda:0')","tensor(2.5431, device='cuda:0')","tensor(0.0426, device='cuda:0')"
"tensor(-5.5687, device='cuda:0')","tensor(0.7191, device='cuda:0')","tensor(3.9051, device='cuda:0')"
"tensor(-3.3147, device='cuda:0')","tensor(5.9997, device='cuda:0')","tensor(-3.4967, device='cuda:0')"
"tensor(-6.3683, device='cuda:0')","tensor(2.4290, device='cuda:0')","tensor(2.8424, device='cuda:0')"
"tensor(-4.2474, device='cuda:0')","tensor(2.5572, device='cuda:0')","tensor(0.5778, device='cuda:0')"
"tensor(-3.7929, device='cuda:0')","tensor(3.2645, device='cuda:0')","tensor(-0.4445, device='cuda:0')"
"tensor(-1.5598, device='cuda:0')","tensor(0.2426, device='cuda:0')","tensor(0.8869, device='cuda:0')"
"tensor(-4.2278, device='cuda:0')","tensor(1.5522, device='cuda:0')","tensor(1.9502, device='cuda:0')"
"tensor(-5.4122, device='cuda:0')","tensor(3.0088, device='cuda:0')","tensor(1.3627, device='cuda:0')"
"tensor(-4.4325, device='cuda:0')","tensor(2.8092, device='cuda:0')","tensor(0.8173, device='cuda:0')"
"tensor(-4.8942, device='cuda:0')","tensor(2.9787, device='cuda:0')","tensor(0.7917, device='cuda:0')"
"tensor(-4.5510, device='cuda:0')","tensor(2.6062, device='cuda:0')","tensor(1.0326, device='cuda:0')"
"tensor(-4.4417, device='cuda:0')","tensor(4.1105, device='cuda:0')","tensor(-0.7508, device='cuda:0')"
"tensor(-4.5754, device='cuda:0')","tensor(2.0725, device='cuda:0')","tensor(1.6002, device='cuda:0')"
"tensor(-1.1214, device='cuda:0')","tensor(3.3137, device='cuda:0')","tensor(-2.5546, device='cuda:0')"
"tensor(-4.6903, device='cuda:0')","tensor(3.6559, device='cuda:0')","tensor(0.0677, device='cuda:0')"
"tensor(-3.8081, device='cuda:0')","tensor(2.9930, device='cuda:0')","tensor(0.0547, device='cuda:0')"
"tensor(-5.0449, device='cuda:0')","tensor(4.5109, device='cuda:0')","tensor(-0.3338, device='cuda:0')"
"tensor(-4.2664, device='cuda:0')","tensor(4.8531, device='cuda:0')","tensor(-1.6154, device='cuda:0')"
"tensor(-5.6416, device='cuda:0')","tensor(3.2203, device='cuda:0')","tensor(1.3090, device='cuda:0')"
"tensor(-2.9552, device='cuda:0')","tensor(4.5225, device='cuda:0')","tensor(-2.4861, device='cuda:0')"
"tensor(-3.8513, device='cuda:0')","tensor(3.5655, device='cuda:0')","tensor(-0.5510, device='cuda:0')"
"tensor(-6.5284, device='cuda:0')","tensor(3.0039, device='cuda:0')","tensor(2.2085, device='cuda:0')"
"tensor(-3.4507, device='cuda:0')","tensor(1.5985, device='cuda:0')","tensor(1.0898, device='cuda:0')"
"tensor(-0.8000, device='cuda:0')","tensor(0.4820, device='cuda:0')","tensor(-0.3643, device='cuda:0')"
"tensor(-3.1237, device='cuda:0')","tensor(-1.3595, device='cuda:0')","tensor(3.9238, device='cuda:0')"
"tensor(-3.6322, device='cuda:0')","tensor(-0.4171, device='cuda:0')","tensor(2.7862, device='cuda:0')"
"tensor(-2.7310, device='cuda:0')","tensor(-2.1253, device='cuda:0')","tensor(4.3326, device='cuda:0')"
"tensor(-2.2354, device='cuda:0')","tensor(4.4948, device='cuda:0')","tensor(-3.0604, device='cuda:0')"
"tensor(-3.9026, device='cuda:0')","tensor(-0.0112, device='cuda:0')","tensor(3.3552, device='cuda:0')"
"tensor(-4.4302, device='cuda:0')","tensor(4.1202, device='cuda:0')","tensor(-0.7705, device='cuda:0')"
"tensor(-4.0231, device='cuda:0')","tensor(-1.1033, device='cuda:0')","tensor(4.2708, device='cuda:0')"
"tensor(-4.3814, device='cuda:0')","tensor(0.9691, device='cuda:0')","tensor(2.2939, device='cuda:0')"
"tensor(-4.4233, device='cuda:0')","tensor(4.3325, device='cuda:0')","tensor(-0.7837, device='cuda:0')"
"tensor(-3.5609, device='cuda:0')","tensor(0.6296, device='cuda:0')","tensor(2.1679, device='cuda:0')"
"tensor(-4.2733, device='cuda:0')","tensor(5.2339, device='cuda:0')","tensor(-1.9742, device='cuda:0')"
"tensor(-4.4074, device='cuda:0')","tensor(0.6570, device='cuda:0')","tensor(2.9701, device='cuda:0')"
"tensor(-3.2492, device='cuda:0')","tensor(0.5611, device='cuda:0')","tensor(1.7841, device='cuda:0')"
"tensor(-4.7456, device='cuda:0')","tensor(-0.4141, device='cuda:0')","tensor(4.3349, device='cuda:0')"
"tensor(-1.1246, device='cuda:0')","tensor(2.1614, device='cuda:0')","tensor(-1.4235, device='cuda:0')"
"tensor(-4.8745, device='cuda:0')","tensor(4.5951, device='cuda:0')","tensor(-0.9008, device='cuda:0')"
"tensor(-0.5110, device='cuda:0')","tensor(2.6165, device='cuda:0')","tensor(-2.7877, device='cuda:0')"
"tensor(-1.7048, device='cuda:0')","tensor(1.3269, device='cuda:0')","tensor(-0.4523, device='cuda:0')"
"tensor(-4.8329, device='cuda:0')","tensor(6.0212, device='cuda:0')","tensor(-2.1313, device='cuda:0')"
"tensor(-1.6058, device='cuda:0')","tensor(4.8223, device='cuda:0')","tensor(-3.8814, device='cuda:0')"
"tensor(-4.6673, device='cuda:0')","tensor(4.7592, device='cuda:0')","tensor(-1.3645, device='cuda:0')"
"tensor(-3.8750, device='cuda:0')","tensor(2.2953, device='cuda:0')","tensor(0.5188, device='cuda:0')"
"tensor(-6.2443, device='cuda:0')","tensor(5.4914, device='cuda:0')","tensor(-0.1218, device='cuda:0')"
"tensor(-3.9030, device='cuda:0')","tensor(3.3672, device='cuda:0')","tensor(-0.5584, device='cuda:0')"
"tensor(-3.3259, device='cuda:0')","tensor(4.6595, device='cuda:0')","tensor(-2.1041, device='cuda:0')"
"tensor(-5.1936, device='cuda:0')","tensor(5.4066, device='cuda:0')","tensor(-1.4999, device='cuda:0')"
"tensor(-4.0141, device='cuda:0')","tensor(5.8176, device='cuda:0')","tensor(-2.9112, device='cuda:0')"
"tensor(-5.1383, device='cuda:0')","tensor(1.8778, device='cuda:0')","tensor(2.0341, device='cuda:0')"
"tensor(-3.6997, device='cuda:0')","tensor(2.5019, device='cuda:0')","tensor(0.3273, device='cuda:0')"
"tensor(-4.8520, device='cuda:0')","tensor(3.6471, device='cuda:0')","tensor(0.0969, device='cuda:0')"
"tensor(-3.0721, device='cuda:0')","tensor(4.8195, device='cuda:0')","tensor(-2.5361, device='cuda:0')"
"tensor(-1.9721, device='cuda:0')","tensor(2.3247, device='cuda:0')","tensor(-0.8868, device='cuda:0')"
"tensor(-1.0834, device='cuda:0')","tensor(0.3614, device='cuda:0')","tensor(0.1555, device='cuda:0')"
"tensor(-4.5247, device='cuda:0')","tensor(3.9608, device='cuda:0')","tensor(-0.3293, device='cuda:0')"
"tensor(-2.2002, device='cuda:0')","tensor(2.7222, device='cuda:0')","tensor(-1.2475, device='cuda:0')"
"tensor(-5.9867, device='cuda:0')","tensor(4.2658, device='cuda:0')","tensor(0.6557, device='cuda:0')"
"tensor(0.3113, device='cuda:0')","tensor(-1.7600, device='cuda:0')","tensor(1.2091, device='cuda:0')"
"tensor(-1.5190, device='cuda:0')","tensor(3.3371, device='cuda:0')","tensor(-2.2389, device='cuda:0')"
"tensor(-4.7447, device='cuda:0')","tensor(4.6670, device='cuda:0')","tensor(-0.9578, device='cuda:0')"
"tensor(-2.6278, device='cuda:0')","tensor(3.9366, device='cuda:0')","tensor(-1.9881, device='cuda:0')"
"tensor(-0.8102, device='cuda:0')","tensor(4.4553, device='cuda:0')","tensor(-4.0816, device='cuda:0')"
"tensor(-4.4138, device='cuda:0')","tensor(4.1082, device='cuda:0')","tensor(-0.7676, device='cuda:0')"
"tensor(-1.8692, device='cuda:0')","tensor(3.2238, device='cuda:0')","tensor(-2.0159, device='cuda:0')"
"tensor(-7.0643, device='cuda:0')","tensor(6.9053, device='cuda:0')","tensor(-0.9667, device='cuda:0')"
"tensor(-1.8427, device='cuda:0')","tensor(4.1016, device='cuda:0')","tensor(-2.9543, device='cuda:0')"
"tensor(-2.6120, device='cuda:0')","tensor(2.0744, device='cuda:0')","tensor(-0.0515, device='cuda:0')"
"tensor(-3.7054, device='cuda:0')","tensor(5.2764, device='cuda:0')","tensor(-2.3878, device='cuda:0')"
"tensor(-4.6966, device='cuda:0')","tensor(4.0494, device='cuda:0')","tensor(-0.3445, device='cuda:0')"
"tensor(-2.9326, device='cuda:0')","tensor(4.0429, device='cuda:0')","tensor(-1.6284, device='cuda:0')"
"tensor(-3.7215, device='cuda:0')","tensor(3.5936, device='cuda:0')","tensor(-0.4036, device='cuda:0')"
"tensor(-4.3590, device='cuda:0')","tensor(4.8930, device='cuda:0')","tensor(-1.5872, device='cuda:0')"
"tensor(-2.9848, device='cuda:0')","tensor(2.7388, device='cuda:0')","tensor(-0.7345, device='cuda:0')"
"tensor(-4.3991, device='cuda:0')","tensor(2.6954, device='cuda:0')","tensor(0.8963, device='cuda:0')"
"tensor(-2.3974, device='cuda:0')","tensor(4.5349, device='cuda:0')","tensor(-2.9749, device='cuda:0')"
"tensor(-5.9998, device='cuda:0')","tensor(3.1656, device='cuda:0')","tensor(1.4897, device='cuda:0')"
"tensor(-2.1165, device='cuda:0')","tensor(1.8312, device='cuda:0')","tensor(-0.3589, device='cuda:0')"
"tensor(-2.3995, device='cuda:0')","tensor(4.9386, device='cuda:0')","tensor(-3.2471, device='cuda:0')"
"tensor(-3.2133, device='cuda:0')","tensor(1.4430, device='cuda:0')","tensor(0.8169, device='cuda:0')"
"tensor(-1.0340, device='cuda:0')","tensor(-0.3458, device='cuda:0')","tensor(0.8608, device='cuda:0')"
"tensor(-2.6371, device='cuda:0')","tensor(2.7634, device='cuda:0')","tensor(-0.7254, device='cuda:0')"
"tensor(-2.0325, device='cuda:0')","tensor(2.6990, device='cuda:0')","tensor(-1.2155, device='cuda:0')"
"tensor(-6.2422, device='cuda:0')","tensor(1.7027, device='cuda:0')","tensor(3.6517, device='cuda:0')"
"tensor(-4.5509, device='cuda:0')","tensor(0.8848, device='cuda:0')","tensor(2.9086, device='cuda:0')"
"tensor(-6.2661, device='cuda:0')","tensor(4.6944, device='cuda:0')","tensor(0.4649, device='cuda:0')"
"tensor(-3.2514, device='cuda:0')","tensor(0.1577, device='cuda:0')","tensor(2.4272, device='cuda:0')"
"tensor(-5.7025, device='cuda:0')","tensor(3.1611, device='cuda:0')","tensor(1.7089, device='cuda:0')"
"tensor(-4.0787, device='cuda:0')","tensor(1.2363, device='cuda:0')","tensor(2.1804, device='cuda:0')"
"tensor(-5.1290, device='cuda:0')","tensor(1.7403, device='cuda:0')","tensor(2.3206, device='cuda:0')"
"tensor(-2.0661, device='cuda:0')","tensor(3.9072, device='cuda:0')","tensor(-2.3193, device='cuda:0')"
"tensor(-3.4682, device='cuda:0')","tensor(5.7304, device='cuda:0')","tensor(-2.9714, device='cuda:0')"
"tensor(-2.7969, device='cuda:0')","tensor(4.6635, device='cuda:0')","tensor(-2.6299, device='cuda:0')"
"tensor(-3.0764, device='cuda:0')","tensor(4.8123, device='cuda:0')","tensor(-2.5312, device='cuda:0')"
"tensor(-4.1133, device='cuda:0')","tensor(3.0114, device='cuda:0')","tensor(0.2228, device='cuda:0')"
"tensor(-4.4315, device='cuda:0')","tensor(0.2280, device='cuda:0')","tensor(3.5727, device='cuda:0')"
"tensor(-3.7438, device='cuda:0')","tensor(5.4121, device='cuda:0')","tensor(-2.5666, device='cuda:0')"
"tensor(-4.1513, device='cuda:0')","tensor(4.2880, device='cuda:0')","tensor(-1.0693, device='cuda:0')"
"tensor(-1.8695, device='cuda:0')","tensor(4.0037, device='cuda:0')","tensor(-2.8201, device='cuda:0')"
"tensor(-3.6177, device='cuda:0')","tensor(2.1933, device='cuda:0')","tensor(0.7868, device='cuda:0')"
"tensor(-2.7285, device='cuda:0')","tensor(7.1398, device='cuda:0')","tensor(-5.3959, device='cuda:0')"
"tensor(-0.5806, device='cuda:0')","tensor(5.0735, device='cuda:0')","tensor(-5.2258, device='cuda:0')"
"tensor(2.4933, device='cuda:0')","tensor(2.1751, device='cuda:0')","tensor(-4.8354, device='cuda:0')"
"tensor(-3.8007, device='cuda:0')","tensor(5.0653, device='cuda:0')","tensor(-2.4744, device='cuda:0')"
"tensor(-5.6857, device='cuda:0')","tensor(2.5489, device='cuda:0')","tensor(1.9106, device='cuda:0')"
"tensor(-1.1514, device='cuda:0')","tensor(4.2224, device='cuda:0')","tensor(-3.6461, device='cuda:0')"
"tensor(-2.4351, device='cuda:0')","tensor(4.0563, device='cuda:0')","tensor(-2.4030, device='cuda:0')"
"tensor(-3.6143, device='cuda:0')","tensor(-1.6896, device='cuda:0')","tensor(4.4247, device='cuda:0')"
"tensor(-1.6789, device='cuda:0')","tensor(2.7889, device='cuda:0')","tensor(-1.7138, device='cuda:0')"
"tensor(-4.8172, device='cuda:0')","tensor(4.1892, device='cuda:0')","tensor(-0.5526, device='cuda:0')"
"tensor(-4.1811, device='cuda:0')","tensor(4.7000, device='cuda:0')","tensor(-1.7071, device='cuda:0')"
"tensor(-3.8487, device='cuda:0')","tensor(5.7025, device='cuda:0')","tensor(-2.7298, device='cuda:0')"
"tensor(-2.4509, device='cuda:0')","tensor(4.1172, device='cuda:0')","tensor(-2.4557, device='cuda:0')"
"tensor(-4.2600, device='cuda:0')","tensor(5.2714, device='cuda:0')","tensor(-1.6795, device='cuda:0')"
"tensor(-4.5019, device='cuda:0')","tensor(4.4200, device='cuda:0')","tensor(-1.1531, device='cuda:0')"
"tensor(-4.9685, device='cuda:0')","tensor(7.1665, device='cuda:0')","tensor(-3.3168, device='cuda:0')"
"tensor(-2.5200, device='cuda:0')","tensor(4.7457, device='cuda:0')","tensor(-2.9844, device='cuda:0')"
"tensor(-1.0929, device='cuda:0')","tensor(4.0682, device='cuda:0')","tensor(-3.6590, device='cuda:0')"
"tensor(-2.5850, device='cuda:0')","tensor(3.9243, device='cuda:0')","tensor(-2.0072, device='cuda:0')"
"tensor(-3.0883, device='cuda:0')","tensor(4.9444, device='cuda:0')","tensor(-2.6455, device='cuda:0')"
"tensor(-4.4387, device='cuda:0')","tensor(3.6494, device='cuda:0')","tensor(-0.1990, device='cuda:0')"
"tensor(-2.1940, device='cuda:0')","tensor(4.7677, device='cuda:0')","tensor(-3.2915, device='cuda:0')"
"tensor(-3.9415, device='cuda:0')","tensor(4.6221, device='cuda:0')","tensor(-1.6159, device='cuda:0')"
"tensor(-4.7818, device='cuda:0')","tensor(4.4302, device='cuda:0')","tensor(-0.8901, device='cuda:0')"
"tensor(-2.2297, device='cuda:0')","tensor(1.9730, device='cuda:0')","tensor(-0.3319, device='cuda:0')"
"tensor(-2.9098, device='cuda:0')","tensor(-0.4903, device='cuda:0')","tensor(2.7165, device='cuda:0')"
"tensor(-3.0646, device='cuda:0')","tensor(4.7169, device='cuda:0')","tensor(-2.4129, device='cuda:0')"
"tensor(-1.9905, device='cuda:0')","tensor(3.8169, device='cuda:0')","tensor(-2.5970, device='cuda:0')"
"tensor(-0.5830, device='cuda:0')","tensor(3.6162, device='cuda:0')","tensor(-3.5014, device='cuda:0')"
"tensor(-2.6725, device='cuda:0')","tensor(2.6482, device='cuda:0')","tensor(-0.5709, device='cuda:0')"
"tensor(-2.4355, device='cuda:0')","tensor(4.1078, device='cuda:0')","tensor(-2.4510, device='cuda:0')"
"tensor(-1.1467, device='cuda:0')","tensor(3.0733, device='cuda:0')","tensor(-2.3077, device='cuda:0')"
"tensor(-2.9172, device='cuda:0')","tensor(4.6365, device='cuda:0')","tensor(-2.4808, device='cuda:0')"
"tensor(-3.4855, device='cuda:0')","tensor(5.1471, device='cuda:0')","tensor(-2.5420, device='cuda:0')"
"tensor(-5.0656, device='cuda:0')","tensor(7.0718, device='cuda:0')","tensor(-3.1258, device='cuda:0')"
"tensor(-4.1650, device='cuda:0')","tensor(6.0895, device='cuda:0')","tensor(-2.8116, device='cuda:0')"
"tensor(-3.8020, device='cuda:0')","tensor(2.8222, device='cuda:0')","tensor(0.2455, device='cuda:0')"
"tensor(-6.4695, device='cuda:0')","tensor(7.2697, device='cuda:0')","tensor(-1.7528, device='cuda:0')"
"tensor(-1.1927, device='cuda:0')","tensor(1.8508, device='cuda:0')","tensor(-1.1345, device='cuda:0')"
"tensor(-4.8791, device='cuda:0')","tensor(4.1191, device='cuda:0')","tensor(-0.0584, device='cuda:0')"
"tensor(-0.7675, device='cuda:0')","tensor(3.1748, device='cuda:0')","tensor(-3.3292, device='cuda:0')"
"tensor(-3.0460, device='cuda:0')","tensor(5.0194, device='cuda:0')","tensor(-2.7616, device='cuda:0')"
"tensor(-3.0831, device='cuda:0')","tensor(4.7517, device='cuda:0')","tensor(-2.4452, device='cuda:0')"
"tensor(-4.8512, device='cuda:0')","tensor(5.5194, device='cuda:0')","tensor(-1.3890, device='cuda:0')"
"tensor(-1.5135, device='cuda:0')","tensor(1.7579, device='cuda:0')","tensor(-0.8696, device='cuda:0')"
"tensor(-1.5959, device='cuda:0')","tensor(3.3845, device='cuda:0')","tensor(-2.2861, device='cuda:0')"
"tensor(-0.5468, device='cuda:0')","tensor(5.0061, device='cuda:0')","tensor(-5.1704, device='cuda:0')"
"tensor(0.1775, device='cuda:0')","tensor(1.8544, device='cuda:0')","tensor(-2.3810, device='cuda:0')"
"tensor(-1.2317, device='cuda:0')","tensor(-0.1381, device='cuda:0')","tensor(0.8983, device='cuda:0')"
"tensor(-2.4945, device='cuda:0')","tensor(-1.7191, device='cuda:0')","tensor(3.5477, device='cuda:0')"
"tensor(-2.3944, device='cuda:0')","tensor(4.9271, device='cuda:0')","tensor(-3.2395, device='cuda:0')"
"tensor(-3.5390, device='cuda:0')","tensor(1.9621, device='cuda:0')","tensor(1.1406, device='cuda:0')"
"tensor(-4.6994, device='cuda:0')","tensor(3.7233, device='cuda:0')","tensor(-0.0116, device='cuda:0')"
"tensor(-5.7478, device='cuda:0')","tensor(4.5950, device='cuda:0')","tensor(0.5261, device='cuda:0')"
"tensor(-5.1083, device='cuda:0')","tensor(4.5444, device='cuda:0')","tensor(-0.6982, device='cuda:0')"
"tensor(-4.3846, device='cuda:0')","tensor(2.9683, device='cuda:0')","tensor(0.6176, device='cuda:0')"
"tensor(-6.0235, device='cuda:0')","tensor(0.3619, device='cuda:0')","tensor(4.8337, device='cuda:0')"
"tensor(-3.2455, device='cuda:0')","tensor(4.0582, device='cuda:0')","tensor(-1.5247, device='cuda:0')"
"tensor(-3.8171, device='cuda:0')","tensor(3.2666, device='cuda:0')","tensor(-0.4858, device='cuda:0')"
"tensor(-3.3514, device='cuda:0')","tensor(3.4786, device='cuda:0')","tensor(-0.9054, device='cuda:0')"
"tensor(-4.6529, device='cuda:0')","tensor(1.4908, device='cuda:0')","tensor(1.8439, device='cuda:0')"
"tensor(-3.4716, device='cuda:0')","tensor(3.6160, device='cuda:0')","tensor(-1.1485, device='cuda:0')"
"tensor(-4.2052, device='cuda:0')","tensor(2.9387, device='cuda:0')","tensor(0.4468, device='cuda:0')"
"tensor(-3.0119, device='cuda:0')","tensor(2.6983, device='cuda:0')","tensor(-0.6547, device='cuda:0')"
"tensor(-2.7692, device='cuda:0')","tensor(2.7099, device='cuda:0')","tensor(-0.4552, device='cuda:0')"
"tensor(-4.6736, device='cuda:0')","tensor(4.5037, device='cuda:0')","tensor(-0.7742, device='cuda:0')"
"tensor(-2.7846, device='cuda:0')","tensor(-0.5304, device='cuda:0')","tensor(2.7888, device='cuda:0')"
"tensor(-5.8770, device='cuda:0')","tensor(-0.1664, device='cuda:0')","tensor(5.0698, device='cuda:0')"
"tensor(-5.4490, device='cuda:0')","tensor(4.0487, device='cuda:0')","tensor(0.2136, device='cuda:0')"
"tensor(-3.0502, device='cuda:0')","tensor(0.9838, device='cuda:0')","tensor(1.2669, device='cuda:0')"
"tensor(-3.9452, device='cuda:0')","tensor(-0.2379, device='cuda:0')","tensor(3.5370, device='cuda:0')"
"tensor(-5.0207, device='cuda:0')","tensor(1.1834, device='cuda:0')","tensor(2.6527, device='cuda:0')"
"tensor(-3.8834, device='cuda:0')","tensor(-0.1416, device='cuda:0')","tensor(3.5321, device='cuda:0')"
"tensor(-1.8813, device='cuda:0')","tensor(1.4398, device='cuda:0')","tensor(0.2500, device='cuda:0')"
"tensor(-4.7494, device='cuda:0')","tensor(6.4285, device='cuda:0')","tensor(-2.8092, device='cuda:0')"
"tensor(-3.5079, device='cuda:0')","tensor(6.3078, device='cuda:0')","tensor(-3.8412, device='cuda:0')"
"tensor(-1.9117, device='cuda:0')","tensor(2.5456, device='cuda:0')","tensor(-1.2654, device='cuda:0')"
"tensor(-1.0877, device='cuda:0')","tensor(-0.8880, device='cuda:0')","tensor(1.7228, device='cuda:0')"
"tensor(-3.6824, device='cuda:0')","tensor(2.1671, device='cuda:0')","tensor(0.8077, device='cuda:0')"
"tensor(-3.0352, device='cuda:0')","tensor(1.7165, device='cuda:0')","tensor(0.6211, device='cuda:0')"
"tensor(-4.7183, device='cuda:0')","tensor(0.6980, device='cuda:0')","tensor(3.0786, device='cuda:0')"
"tensor(-1.4771, device='cuda:0')","tensor(-3.0084, device='cuda:0')","tensor(3.9148, device='cuda:0')"
"tensor(-5.0959, device='cuda:0')","tensor(2.7987, device='cuda:0')","tensor(1.3029, device='cuda:0')"
"tensor(-3.6291, device='cuda:0')","tensor(1.7630, device='cuda:0')","tensor(1.0053, device='cuda:0')"
"tensor(-2.9855, device='cuda:0')","tensor(2.9131, device='cuda:0')","tensor(-0.7534, device='cuda:0')"
"tensor(-3.3414, device='cuda:0')","tensor(0.9137, device='cuda:0')","tensor(1.7860, device='cuda:0')"
"tensor(-7.6230, device='cuda:0')","tensor(3.7421, device='cuda:0')","tensor(2.5283, device='cuda:0')"
"tensor(-3.1597, device='cuda:0')","tensor(5.7790, device='cuda:0')","tensor(-3.6306, device='cuda:0')"
"tensor(-5.2818, device='cuda:0')","tensor(3.5589, device='cuda:0')","tensor(0.6595, device='cuda:0')"
"tensor(-3.7456, device='cuda:0')","tensor(3.2296, device='cuda:0')","tensor(-0.5244, device='cuda:0')"
"tensor(-4.4856, device='cuda:0')","tensor(4.6115, device='cuda:0')","tensor(-1.2488, device='cuda:0')"
"tensor(-3.1753, device='cuda:0')","tensor(-0.4887, device='cuda:0')","tensor(2.7354, device='cuda:0')"
"tensor(-3.7865, device='cuda:0')","tensor(2.0367, device='cuda:0')","tensor(0.8172, device='cuda:0')"
"tensor(-3.1243, device='cuda:0')","tensor(3.6159, device='cuda:0')","tensor(-1.3247, device='cuda:0')"
"tensor(-3.5635, device='cuda:0')","tensor(5.2353, device='cuda:0')","tensor(-2.7320, device='cuda:0')"
"tensor(-4.5438, device='cuda:0')","tensor(4.0017, device='cuda:0')","tensor(-0.4385, device='cuda:0')"
"tensor(-3.7496, device='cuda:0')","tensor(3.4657, device='cuda:0')","tensor(-0.5453, device='cuda:0')"
"tensor(-5.0015, device='cuda:0')","tensor(2.1406, device='cuda:0')","tensor(1.9325, device='cuda:0')"
"tensor(-4.8409, device='cuda:0')","tensor(1.8204, device='cuda:0')","tensor(1.7881, device='cuda:0')"
"tensor(-2.7426, device='cuda:0')","tensor(4.3906, device='cuda:0')","tensor(-2.2988, device='cuda:0')"
"tensor(-2.8098, device='cuda:0')","tensor(1.1514, device='cuda:0')","tensor(0.9923, device='cuda:0')"
"tensor(-2.9022, device='cuda:0')","tensor(3.9660, device='cuda:0')","tensor(-1.6098, device='cuda:0')"
"tensor(-4.0646, device='cuda:0')","tensor(3.3767, device='cuda:0')","tensor(-0.2041, device='cuda:0')"
"tensor(1.1640, device='cuda:0')","tensor(-2.2072, device='cuda:0')","tensor(0.8246, device='cuda:0')"
