"tensor(3.2402, device='cuda:0')","tensor(-2.1888, device='cuda:0')","tensor(-2.0661, device='cuda:0')"
"tensor(-1.7737, device='cuda:0')","tensor(4.1215, device='cuda:0')","tensor(-2.1520, device='cuda:0')"
"tensor(-2.6284, device='cuda:0')","tensor(3.8816, device='cuda:0')","tensor(-1.1050, device='cuda:0')"
"tensor(-2.4251, device='cuda:0')","tensor(4.4490, device='cuda:0')","tensor(-1.7621, device='cuda:0')"
"tensor(-2.0029, device='cuda:0')","tensor(4.2455, device='cuda:0')","tensor(-2.0478, device='cuda:0')"
"tensor(-2.1815, device='cuda:0')","tensor(4.4667, device='cuda:0')","tensor(-2.0099, device='cuda:0')"
"tensor(-2.2792, device='cuda:0')","tensor(4.2785, device='cuda:0')","tensor(-1.7973, device='cuda:0')"
"tensor(-2.2324, device='cuda:0')","tensor(4.0583, device='cuda:0')","tensor(-1.6593, device='cuda:0')"
"tensor(-2.1691, device='cuda:0')","tensor(4.6383, device='cuda:0')","tensor(-2.2300, device='cuda:0')"
"tensor(-2.2101, device='cuda:0')","tensor(4.5012, device='cuda:0')","tensor(-2.0675, device='cuda:0')"
"tensor(-2.1646, device='cuda:0')","tensor(4.7746, device='cuda:0')","tensor(-2.4059, device='cuda:0')"
"tensor(-1.9126, device='cuda:0')","tensor(4.1666, device='cuda:0')","tensor(-2.0894, device='cuda:0')"
"tensor(-2.2827, device='cuda:0')","tensor(4.6335, device='cuda:0')","tensor(-2.1378, device='cuda:0')"
"tensor(-2.0009, device='cuda:0')","tensor(4.3413, device='cuda:0')","tensor(-2.1530, device='cuda:0')"
"tensor(-2.3508, device='cuda:0')","tensor(5.0142, device='cuda:0')","tensor(-2.3507, device='cuda:0')"
"tensor(-2.6008, device='cuda:0')","tensor(5.3848, device='cuda:0')","tensor(-2.4533, device='cuda:0')"
"tensor(-2.5822, device='cuda:0')","tensor(4.9015, device='cuda:0')","tensor(-2.0684, device='cuda:0')"
"tensor(0.4958, device='cuda:0')","tensor(1.6915, device='cuda:0')","tensor(-2.6093, device='cuda:0')"
"tensor(-1.6562, device='cuda:0')","tensor(3.6571, device='cuda:0')","tensor(-1.8435, device='cuda:0')"
"tensor(-2.6805, device='cuda:0')","tensor(4.8108, device='cuda:0')","tensor(-1.8566, device='cuda:0')"
"tensor(-1.9240, device='cuda:0')","tensor(3.5866, device='cuda:0')","tensor(-1.5736, device='cuda:0')"
"tensor(-2.3337, device='cuda:0')","tensor(4.7433, device='cuda:0')","tensor(-2.1252, device='cuda:0')"
"tensor(-2.1739, device='cuda:0')","tensor(4.3230, device='cuda:0')","tensor(-1.9134, device='cuda:0')"
"tensor(-1.7662, device='cuda:0')","tensor(4.1023, device='cuda:0')","tensor(-2.1915, device='cuda:0')"
"tensor(-2.6808, device='cuda:0')","tensor(5.1364, device='cuda:0')","tensor(-2.1641, device='cuda:0')"
"tensor(-2.3063, device='cuda:0')","tensor(3.5997, device='cuda:0')","tensor(-1.1887, device='cuda:0')"
"tensor(-0.1119, device='cuda:0')","tensor(3.8537, device='cuda:0')","tensor(-3.7051, device='cuda:0')"
"tensor(0.0744, device='cuda:0')","tensor(2.7489, device='cuda:0')","tensor(-3.0194, device='cuda:0')"
"tensor(-1.9577, device='cuda:0')","tensor(4.0336, device='cuda:0')","tensor(-1.9124, device='cuda:0')"
"tensor(-1.7210, device='cuda:0')","tensor(4.1450, device='cuda:0')","tensor(-2.1988, device='cuda:0')"
"tensor(-1.9105, device='cuda:0')","tensor(4.0512, device='cuda:0')","tensor(-1.9426, device='cuda:0')"
"tensor(-2.4200, device='cuda:0')","tensor(4.2097, device='cuda:0')","tensor(-1.6045, device='cuda:0')"
"tensor(-2.2413, device='cuda:0')","tensor(4.8390, device='cuda:0')","tensor(-2.3175, device='cuda:0')"
"tensor(-1.8400, device='cuda:0')","tensor(5.3799, device='cuda:0')","tensor(-3.2536, device='cuda:0')"
"tensor(-2.3898, device='cuda:0')","tensor(4.6149, device='cuda:0')","tensor(-2.0134, device='cuda:0')"
"tensor(-2.1699, device='cuda:0')","tensor(4.8224, device='cuda:0')","tensor(-2.3975, device='cuda:0')"
"tensor(-2.7454, device='cuda:0')","tensor(5.1802, device='cuda:0')","tensor(-2.1312, device='cuda:0')"
"tensor(-1.8853, device='cuda:0')","tensor(4.6626, device='cuda:0')","tensor(-2.5370, device='cuda:0')"
"tensor(-1.7881, device='cuda:0')","tensor(4.6797, device='cuda:0')","tensor(-2.6276, device='cuda:0')"
"tensor(-2.6834, device='cuda:0')","tensor(4.9782, device='cuda:0')","tensor(-2.0106, device='cuda:0')"
"tensor(-3.0622, device='cuda:0')","tensor(5.0091, device='cuda:0')","tensor(-1.6749, device='cuda:0')"
"tensor(-2.3626, device='cuda:0')","tensor(4.9677, device='cuda:0')","tensor(-2.3068, device='cuda:0')"
"tensor(-2.2975, device='cuda:0')","tensor(4.6196, device='cuda:0')","tensor(-2.0669, device='cuda:0')"
"tensor(-2.4023, device='cuda:0')","tensor(4.9513, device='cuda:0')","tensor(-2.2576, device='cuda:0')"
"tensor(-2.3483, device='cuda:0')","tensor(4.7301, device='cuda:0')","tensor(-2.1526, device='cuda:0')"
"tensor(-0.7463, device='cuda:0')","tensor(3.1235, device='cuda:0')","tensor(-2.3526, device='cuda:0')"
"tensor(-2.2547, device='cuda:0')","tensor(5.1306, device='cuda:0')","tensor(-2.5932, device='cuda:0')"
"tensor(-2.6324, device='cuda:0')","tensor(5.0793, device='cuda:0')","tensor(-2.1826, device='cuda:0')"
"tensor(-2.2232, device='cuda:0')","tensor(4.1425, device='cuda:0')","tensor(-1.7258, device='cuda:0')"
"tensor(-2.4948, device='cuda:0')","tensor(4.6122, device='cuda:0')","tensor(-1.8927, device='cuda:0')"
"tensor(-1.7638, device='cuda:0')","tensor(4.0446, device='cuda:0')","tensor(-2.1575, device='cuda:0')"
"tensor(-2.8447, device='cuda:0')","tensor(4.9429, device='cuda:0')","tensor(-1.8796, device='cuda:0')"
"tensor(-2.4523, device='cuda:0')","tensor(4.7869, device='cuda:0')","tensor(-2.1386, device='cuda:0')"
"tensor(-2.1107, device='cuda:0')","tensor(4.9442, device='cuda:0')","tensor(-2.5271, device='cuda:0')"
"tensor(-1.0343, device='cuda:0')","tensor(3.6203, device='cuda:0')","tensor(-2.5209, device='cuda:0')"
"tensor(-2.1312, device='cuda:0')","tensor(3.5582, device='cuda:0')","tensor(-1.3366, device='cuda:0')"
"tensor(-1.8721, device='cuda:0')","tensor(3.3052, device='cuda:0')","tensor(-1.2785, device='cuda:0')"
"tensor(-1.6129, device='cuda:0')","tensor(4.0345, device='cuda:0')","tensor(-2.2752, device='cuda:0')"
"tensor(-1.7270, device='cuda:0')","tensor(4.1412, device='cuda:0')","tensor(-2.2744, device='cuda:0')"
"tensor(-1.8838, device='cuda:0')","tensor(4.3514, device='cuda:0')","tensor(-2.2331, device='cuda:0')"
"tensor(-2.1773, device='cuda:0')","tensor(4.0299, device='cuda:0')","tensor(-1.6772, device='cuda:0')"
"tensor(-1.2001, device='cuda:0')","tensor(4.0653, device='cuda:0')","tensor(-2.7844, device='cuda:0')"
"tensor(-1.3414, device='cuda:0')","tensor(4.9211, device='cuda:0')","tensor(-3.3571, device='cuda:0')"
"tensor(-2.0057, device='cuda:0')","tensor(3.9740, device='cuda:0')","tensor(-1.8404, device='cuda:0')"
"tensor(-2.0777, device='cuda:0')","tensor(2.6252, device='cuda:0')","tensor(-0.5663, device='cuda:0')"
"tensor(-1.7134, device='cuda:0')","tensor(4.4078, device='cuda:0')","tensor(-2.5394, device='cuda:0')"
"tensor(0.3185, device='cuda:0')","tensor(1.6811, device='cuda:0')","tensor(-2.0422, device='cuda:0')"
"tensor(-2.3258, device='cuda:0')","tensor(4.9104, device='cuda:0')","tensor(-2.3116, device='cuda:0')"
"tensor(-1.0179, device='cuda:0')","tensor(4.1079, device='cuda:0')","tensor(-2.9244, device='cuda:0')"
"tensor(-2.2901, device='cuda:0')","tensor(4.6321, device='cuda:0')","tensor(-2.1313, device='cuda:0')"
"tensor(-2.7491, device='cuda:0')","tensor(5.1024, device='cuda:0')","tensor(-2.0833, device='cuda:0')"
"tensor(-2.0017, device='cuda:0')","tensor(4.7440, device='cuda:0')","tensor(-2.5147, device='cuda:0')"
"tensor(-1.6753, device='cuda:0')","tensor(3.9664, device='cuda:0')","tensor(-2.1107, device='cuda:0')"
"tensor(-2.2076, device='cuda:0')","tensor(4.1219, device='cuda:0')","tensor(-1.7327, device='cuda:0')"
"tensor(-0.9813, device='cuda:0')","tensor(3.6803, device='cuda:0')","tensor(-2.6580, device='cuda:0')"
"tensor(-2.1193, device='cuda:0')","tensor(4.3518, device='cuda:0')","tensor(-2.0300, device='cuda:0')"
"tensor(-1.2699, device='cuda:0')","tensor(3.5100, device='cuda:0')","tensor(-2.0977, device='cuda:0')"
"tensor(-2.6341, device='cuda:0')","tensor(2.2117, device='cuda:0')","tensor(0.3884, device='cuda:0')"
"tensor(-2.4450, device='cuda:0')","tensor(5.0131, device='cuda:0')","tensor(-2.2887, device='cuda:0')"
"tensor(-2.0211, device='cuda:0')","tensor(4.8267, device='cuda:0')","tensor(-2.5564, device='cuda:0')"
"tensor(-2.7223, device='cuda:0')","tensor(5.3951, device='cuda:0')","tensor(-2.3523, device='cuda:0')"
"tensor(-2.1317, device='cuda:0')","tensor(4.6237, device='cuda:0')","tensor(-2.2322, device='cuda:0')"
"tensor(-2.4214, device='cuda:0')","tensor(3.4602, device='cuda:0')","tensor(-0.9330, device='cuda:0')"
"tensor(-2.7940, device='cuda:0')","tensor(3.6759, device='cuda:0')","tensor(-0.8387, device='cuda:0')"
"tensor(-2.2438, device='cuda:0')","tensor(4.5301, device='cuda:0')","tensor(-2.0336, device='cuda:0')"
"tensor(-1.4006, device='cuda:0')","tensor(2.3658, device='cuda:0')","tensor(-0.8098, device='cuda:0')"
"tensor(-1.8572, device='cuda:0')","tensor(4.0967, device='cuda:0')","tensor(-2.0710, device='cuda:0')"
"tensor(-2.5616, device='cuda:0')","tensor(5.0315, device='cuda:0')","tensor(-2.1679, device='cuda:0')"
"tensor(-1.4807, device='cuda:0')","tensor(3.6376, device='cuda:0')","tensor(-2.0200, device='cuda:0')"
"tensor(-2.0176, device='cuda:0')","tensor(3.6471, device='cuda:0')","tensor(-1.5292, device='cuda:0')"
"tensor(-2.1580, device='cuda:0')","tensor(4.6683, device='cuda:0')","tensor(-2.2563, device='cuda:0')"
"tensor(-1.7170, device='cuda:0')","tensor(4.1602, device='cuda:0')","tensor(-2.2877, device='cuda:0')"
"tensor(-1.8657, device='cuda:0')","tensor(4.2113, device='cuda:0')","tensor(-2.2050, device='cuda:0')"
"tensor(-1.9379, device='cuda:0')","tensor(4.6067, device='cuda:0')","tensor(-2.4357, device='cuda:0')"
"tensor(-2.1564, device='cuda:0')","tensor(4.4547, device='cuda:0')","tensor(-2.0936, device='cuda:0')"
"tensor(-2.0227, device='cuda:0')","tensor(4.1249, device='cuda:0')","tensor(-1.9328, device='cuda:0')"
"tensor(-1.2509, device='cuda:0')","tensor(3.5365, device='cuda:0')","tensor(-2.2123, device='cuda:0')"
"tensor(-1.5444, device='cuda:0')","tensor(2.4840, device='cuda:0')","tensor(-0.7472, device='cuda:0')"
"tensor(-1.7507, device='cuda:0')","tensor(4.5302, device='cuda:0')","tensor(-2.5982, device='cuda:0')"
"tensor(-2.9402, device='cuda:0')","tensor(4.6018, device='cuda:0')","tensor(-1.4463, device='cuda:0')"
"tensor(-0.3958, device='cuda:0')","tensor(2.1621, device='cuda:0')","tensor(-1.7490, device='cuda:0')"
"tensor(-2.9718, device='cuda:0')","tensor(5.3439, device='cuda:0')","tensor(-2.1010, device='cuda:0')"
"tensor(-1.4695, device='cuda:0')","tensor(3.0978, device='cuda:0')","tensor(-1.5689, device='cuda:0')"
"tensor(-2.4159, device='cuda:0')","tensor(4.9365, device='cuda:0')","tensor(-2.2947, device='cuda:0')"
"tensor(-1.8074, device='cuda:0')","tensor(2.7403, device='cuda:0')","tensor(-0.7951, device='cuda:0')"
"tensor(-1.5048, device='cuda:0')","tensor(3.7372, device='cuda:0')","tensor(-2.0794, device='cuda:0')"
"tensor(-2.8858, device='cuda:0')","tensor(3.7327, device='cuda:0')","tensor(-0.7203, device='cuda:0')"
"tensor(-2.6312, device='cuda:0')","tensor(5.0126, device='cuda:0')","tensor(-2.1832, device='cuda:0')"
"tensor(-2.3820, device='cuda:0')","tensor(4.0978, device='cuda:0')","tensor(-1.5390, device='cuda:0')"
"tensor(-2.4663, device='cuda:0')","tensor(3.2899, device='cuda:0')","tensor(-0.7637, device='cuda:0')"
"tensor(-2.5265, device='cuda:0')","tensor(4.3711, device='cuda:0')","tensor(-1.6307, device='cuda:0')"
"tensor(-1.2028, device='cuda:0')","tensor(2.7089, device='cuda:0')","tensor(-1.4830, device='cuda:0')"
"tensor(-2.7636, device='cuda:0')","tensor(3.3129, device='cuda:0')","tensor(-0.4951, device='cuda:0')"
"tensor(-1.9915, device='cuda:0')","tensor(3.5235, device='cuda:0')","tensor(-1.3873, device='cuda:0')"
"tensor(-0.8616, device='cuda:0')","tensor(1.8565, device='cuda:0')","tensor(-0.9604, device='cuda:0')"
"tensor(-2.6201, device='cuda:0')","tensor(4.9797, device='cuda:0')","tensor(-2.1065, device='cuda:0')"
"tensor(-2.3867, device='cuda:0')","tensor(3.5135, device='cuda:0')","tensor(-1.0072, device='cuda:0')"
"tensor(-2.0306, device='cuda:0')","tensor(3.7343, device='cuda:0')","tensor(-1.5316, device='cuda:0')"
"tensor(-1.9768, device='cuda:0')","tensor(3.1887, device='cuda:0')","tensor(-1.1268, device='cuda:0')"
"tensor(-2.0474, device='cuda:0')","tensor(4.0044, device='cuda:0')","tensor(-1.7776, device='cuda:0')"
"tensor(-1.9649, device='cuda:0')","tensor(4.3604, device='cuda:0')","tensor(-2.1628, device='cuda:0')"
"tensor(-2.5818, device='cuda:0')","tensor(4.9806, device='cuda:0')","tensor(-2.1561, device='cuda:0')"
"tensor(-2.4928, device='cuda:0')","tensor(4.9934, device='cuda:0')","tensor(-2.2743, device='cuda:0')"
"tensor(-1.7302, device='cuda:0')","tensor(2.8940, device='cuda:0')","tensor(-1.0427, device='cuda:0')"
"tensor(-2.2431, device='cuda:0')","tensor(4.9252, device='cuda:0')","tensor(-2.4718, device='cuda:0')"
"tensor(-2.0750, device='cuda:0')","tensor(4.1041, device='cuda:0')","tensor(-1.8726, device='cuda:0')"
"tensor(-0.5810, device='cuda:0')","tensor(2.4079, device='cuda:0')","tensor(-1.8957, device='cuda:0')"
"tensor(-0.0810, device='cuda:0')","tensor(2.3187, device='cuda:0')","tensor(-2.4229, device='cuda:0')"
"tensor(-2.3839, device='cuda:0')","tensor(4.4377, device='cuda:0')","tensor(-1.8905, device='cuda:0')"
"tensor(-1.9660, device='cuda:0')","tensor(4.3083, device='cuda:0')","tensor(-2.1645, device='cuda:0')"
"tensor(-1.3964, device='cuda:0')","tensor(3.3455, device='cuda:0')","tensor(-1.8593, device='cuda:0')"
"tensor(-2.5119, device='cuda:0')","tensor(4.6525, device='cuda:0')","tensor(-1.8941, device='cuda:0')"
"tensor(-2.3301, device='cuda:0')","tensor(4.5337, device='cuda:0')","tensor(-1.9663, device='cuda:0')"
"tensor(-2.6000, device='cuda:0')","tensor(2.9571, device='cuda:0')","tensor(-0.3464, device='cuda:0')"
"tensor(-2.5322, device='cuda:0')","tensor(1.5335, device='cuda:0')","tensor(0.7467, device='cuda:0')"
"tensor(-2.5416, device='cuda:0')","tensor(4.1282, device='cuda:0')","tensor(-1.4439, device='cuda:0')"
"tensor(-1.6101, device='cuda:0')","tensor(2.8159, device='cuda:0')","tensor(-1.0754, device='cuda:0')"
"tensor(-2.2949, device='cuda:0')","tensor(2.5172, device='cuda:0')","tensor(-0.1756, device='cuda:0')"
"tensor(-2.6501, device='cuda:0')","tensor(3.9326, device='cuda:0')","tensor(-1.1322, device='cuda:0')"
"tensor(-2.9119, device='cuda:0')","tensor(2.7940, device='cuda:0')","tensor(0.0390, device='cuda:0')"
"tensor(-2.5769, device='cuda:0')","tensor(4.2803, device='cuda:0')","tensor(-1.5283, device='cuda:0')"
"tensor(-2.8716, device='cuda:0')","tensor(2.0094, device='cuda:0')","tensor(0.6820, device='cuda:0')"
"tensor(-1.5497, device='cuda:0')","tensor(2.3605, device='cuda:0')","tensor(-0.7423, device='cuda:0')"
"tensor(-3.2734, device='cuda:0')","tensor(1.2901, device='cuda:0')","tensor(1.7848, device='cuda:0')"
"tensor(-2.8247, device='cuda:0')","tensor(2.8661, device='cuda:0')","tensor(-0.0650, device='cuda:0')"
"tensor(-1.4965, device='cuda:0')","tensor(2.6423, device='cuda:0')","tensor(-1.2378, device='cuda:0')"
"tensor(-2.6363, device='cuda:0')","tensor(0.8818, device='cuda:0')","tensor(1.4314, device='cuda:0')"
"tensor(-2.6955, device='cuda:0')","tensor(3.7365, device='cuda:0')","tensor(-0.8019, device='cuda:0')"
"tensor(-1.7722, device='cuda:0')","tensor(2.7315, device='cuda:0')","tensor(-0.9281, device='cuda:0')"
"tensor(-1.5740, device='cuda:0')","tensor(2.5250, device='cuda:0')","tensor(-1.0067, device='cuda:0')"
"tensor(-2.4033, device='cuda:0')","tensor(-0.0358, device='cuda:0')","tensor(2.0897, device='cuda:0')"
"tensor(-2.1136, device='cuda:0')","tensor(4.1249, device='cuda:0')","tensor(-1.8270, device='cuda:0')"
"tensor(-3.0270, device='cuda:0')","tensor(2.4500, device='cuda:0')","tensor(0.5912, device='cuda:0')"
"tensor(-2.6966, device='cuda:0')","tensor(2.0026, device='cuda:0')","tensor(0.5224, device='cuda:0')"
"tensor(-2.6410, device='cuda:0')","tensor(2.7107, device='cuda:0')","tensor(-0.1495, device='cuda:0')"
"tensor(-1.1967, device='cuda:0')","tensor(-0.2461, device='cuda:0')","tensor(0.9039, device='cuda:0')"
"tensor(-2.7470, device='cuda:0')","tensor(1.2894, device='cuda:0')","tensor(1.2698, device='cuda:0')"
"tensor(-3.0504, device='cuda:0')","tensor(2.2834, device='cuda:0')","tensor(0.6291, device='cuda:0')"
"tensor(-3.1671, device='cuda:0')","tensor(2.1427, device='cuda:0')","tensor(0.8431, device='cuda:0')"
"tensor(-2.8371, device='cuda:0')","tensor(3.2951, device='cuda:0')","tensor(-0.3971, device='cuda:0')"
"tensor(-2.8563, device='cuda:0')","tensor(3.1589, device='cuda:0')","tensor(-0.2853, device='cuda:0')"
"tensor(-3.1456, device='cuda:0')","tensor(3.5303, device='cuda:0')","tensor(-0.3187, device='cuda:0')"
"tensor(-2.5504, device='cuda:0')","tensor(2.5205, device='cuda:0')","tensor(-0.0301, device='cuda:0')"
"tensor(-1.5659, device='cuda:0')","tensor(3.0433, device='cuda:0')","tensor(-1.3369, device='cuda:0')"
"tensor(-2.8604, device='cuda:0')","tensor(2.7816, device='cuda:0')","tensor(0.0652, device='cuda:0')"
"tensor(-2.4320, device='cuda:0')","tensor(3.4404, device='cuda:0')","tensor(-0.8714, device='cuda:0')"
"tensor(-2.5729, device='cuda:0')","tensor(2.6113, device='cuda:0')","tensor(0.0342, device='cuda:0')"
"tensor(-2.4301, device='cuda:0')","tensor(4.2553, device='cuda:0')","tensor(-1.6083, device='cuda:0')"
"tensor(-3.6316, device='cuda:0')","tensor(3.0036, device='cuda:0')","tensor(0.5226, device='cuda:0')"
"tensor(-2.0454, device='cuda:0')","tensor(4.0272, device='cuda:0')","tensor(-1.8282, device='cuda:0')"
"tensor(-2.5293, device='cuda:0')","tensor(3.6583, device='cuda:0')","tensor(-1.0132, device='cuda:0')"
"tensor(-3.1676, device='cuda:0')","tensor(2.2131, device='cuda:0')","tensor(0.8060, device='cuda:0')"
"tensor(-1.9394, device='cuda:0')","tensor(1.7907, device='cuda:0')","tensor(-0.0021, device='cuda:0')"
"tensor(-1.1439, device='cuda:0')","tensor(0.7588, device='cuda:0')","tensor(0.0129, device='cuda:0')"
"tensor(-2.0525, device='cuda:0')","tensor(-2.2249, device='cuda:0')","tensor(3.7472, device='cuda:0')"
"tensor(-2.3517, device='cuda:0')","tensor(0.0530, device='cuda:0')","tensor(1.7833, device='cuda:0')"
"tensor(-1.6866, device='cuda:0')","tensor(-0.9188, device='cuda:0')","tensor(2.2912, device='cuda:0')"
"tensor(-2.0209, device='cuda:0')","tensor(4.1731, device='cuda:0')","tensor(-1.9434, device='cuda:0')"
"tensor(-2.9237, device='cuda:0')","tensor(0.1235, device='cuda:0')","tensor(2.4399, device='cuda:0')"
"tensor(-3.0402, device='cuda:0')","tensor(3.6605, device='cuda:0')","tensor(-0.5825, device='cuda:0')"
"tensor(-2.0438, device='cuda:0')","tensor(-0.7663, device='cuda:0')","tensor(2.5201, device='cuda:0')"
"tensor(-2.5847, device='cuda:0')","tensor(1.3090, device='cuda:0')","tensor(1.0271, device='cuda:0')"
"tensor(-2.5579, device='cuda:0')","tensor(3.5936, device='cuda:0')","tensor(-0.9188, device='cuda:0')"
"tensor(-2.2105, device='cuda:0')","tensor(-0.2160, device='cuda:0')","tensor(2.1539, device='cuda:0')"
"tensor(-1.8528, device='cuda:0')","tensor(3.6021, device='cuda:0')","tensor(-1.6088, device='cuda:0')"
"tensor(-2.3718, device='cuda:0')","tensor(0.3612, device='cuda:0')","tensor(1.7463, device='cuda:0')"
"tensor(-2.3796, device='cuda:0')","tensor(0.8609, device='cuda:0')","tensor(1.2047, device='cuda:0')"
"tensor(-2.9840, device='cuda:0')","tensor(-0.7944, device='cuda:0')","tensor(3.0778, device='cuda:0')"
"tensor(-2.4061, device='cuda:0')","tensor(1.8500, device='cuda:0')","tensor(0.5243, device='cuda:0')"
"tensor(-3.2893, device='cuda:0')","tensor(3.1919, device='cuda:0')","tensor(0.0868, device='cuda:0')"
"tensor(-1.6163, device='cuda:0')","tensor(2.4956, device='cuda:0')","tensor(-0.9324, device='cuda:0')"
"tensor(-2.1546, device='cuda:0')","tensor(2.8617, device='cuda:0')","tensor(-0.6760, device='cuda:0')"
"tensor(-2.3006, device='cuda:0')","tensor(4.5201, device='cuda:0')","tensor(-1.9738, device='cuda:0')"
"tensor(-1.7159, device='cuda:0')","tensor(3.9134, device='cuda:0')","tensor(-2.0271, device='cuda:0')"
"tensor(-2.5933, device='cuda:0')","tensor(3.4206, device='cuda:0')","tensor(-0.7498, device='cuda:0')"
"tensor(-2.6378, device='cuda:0')","tensor(2.0455, device='cuda:0')","tensor(0.4618, device='cuda:0')"
"tensor(-2.7869, device='cuda:0')","tensor(3.9032, device='cuda:0')","tensor(-0.9727, device='cuda:0')"
"tensor(-2.6634, device='cuda:0')","tensor(1.5668, device='cuda:0')","tensor(0.8565, device='cuda:0')"
"tensor(-2.4520, device='cuda:0')","tensor(4.0550, device='cuda:0')","tensor(-1.4252, device='cuda:0')"
"tensor(-2.8308, device='cuda:0')","tensor(4.2798, device='cuda:0')","tensor(-1.2343, device='cuda:0')"
"tensor(-2.6628, device='cuda:0')","tensor(3.9188, device='cuda:0')","tensor(-1.1512, device='cuda:0')"
"tensor(-2.4968, device='cuda:0')","tensor(0.9926, device='cuda:0')","tensor(1.1796, device='cuda:0')"
"tensor(-1.9106, device='cuda:0')","tensor(2.8421, device='cuda:0')","tensor(-0.9081, device='cuda:0')"
"tensor(-2.6548, device='cuda:0')","tensor(3.0689, device='cuda:0')","tensor(-0.3854, device='cuda:0')"
"tensor(-2.1828, device='cuda:0')","tensor(4.1943, device='cuda:0')","tensor(-1.8300, device='cuda:0')"
"tensor(-1.5062, device='cuda:0')","tensor(2.6555, device='cuda:0')","tensor(-1.0181, device='cuda:0')"
"tensor(-1.4861, device='cuda:0')","tensor(-0.3302, device='cuda:0')","tensor(1.4711, device='cuda:0')"
"tensor(-3.3276, device='cuda:0')","tensor(2.4235, device='cuda:0')","tensor(0.7206, device='cuda:0')"
"tensor(-1.9579, device='cuda:0')","tensor(3.0972, device='cuda:0')","tensor(-1.0715, device='cuda:0')"
"tensor(-3.3532, device='cuda:0')","tensor(2.5928, device='cuda:0')","tensor(0.6264, device='cuda:0')"
"tensor(0.2665, device='cuda:0')","tensor(-1.9141, device='cuda:0')","tensor(1.0274, device='cuda:0')"
"tensor(-1.3923, device='cuda:0')","tensor(2.7660, device='cuda:0')","tensor(-1.2522, device='cuda:0')"
"tensor(-2.9543, device='cuda:0')","tensor(4.0410, device='cuda:0')","tensor(-0.9276, device='cuda:0')"
"tensor(-1.5816, device='cuda:0')","tensor(3.4495, device='cuda:0')","tensor(-1.7618, device='cuda:0')"
"tensor(-1.9275, device='cuda:0')","tensor(3.5101, device='cuda:0')","tensor(-1.4865, device='cuda:0')"
"tensor(-3.0174, device='cuda:0')","tensor(3.5581, device='cuda:0')","tensor(-0.4929, device='cuda:0')"
"tensor(-2.2218, device='cuda:0')","tensor(3.6859, device='cuda:0')","tensor(-1.2949, device='cuda:0')"
"tensor(-3.3236, device='cuda:0')","tensor(4.8909, device='cuda:0')","tensor(-1.3518, device='cuda:0')"
"tensor(-1.4553, device='cuda:0')","tensor(3.2726, device='cuda:0')","tensor(-1.7239, device='cuda:0')"
"tensor(-2.2348, device='cuda:0')","tensor(2.1774, device='cuda:0')","tensor(0.0043, device='cuda:0')"
"tensor(-2.9638, device='cuda:0')","tensor(4.8786, device='cuda:0')","tensor(-1.6630, device='cuda:0')"
"tensor(-2.3353, device='cuda:0')","tensor(3.9175, device='cuda:0')","tensor(-1.3854, device='cuda:0')"
"tensor(-2.5109, device='cuda:0')","tensor(3.6968, device='cuda:0')","tensor(-1.0458, device='cuda:0')"
"tensor(-2.2416, device='cuda:0')","tensor(2.8332, device='cuda:0')","tensor(-0.5811, device='cuda:0')"
"tensor(-2.6609, device='cuda:0')","tensor(4.2146, device='cuda:0')","tensor(-1.3374, device='cuda:0')"
"tensor(-1.7102, device='cuda:0')","tensor(2.5092, device='cuda:0')","tensor(-0.8410, device='cuda:0')"
"tensor(-2.6435, device='cuda:0')","tensor(2.7334, device='cuda:0')","tensor(-0.0808, device='cuda:0')"
"tensor(-1.6458, device='cuda:0')","tensor(3.8802, device='cuda:0')","tensor(-2.1004, device='cuda:0')"
"tensor(-3.0648, device='cuda:0')","tensor(3.2098, device='cuda:0')","tensor(-0.1262, device='cuda:0')"
"tensor(-1.4937, device='cuda:0')","tensor(0.6442, device='cuda:0')","tensor(0.6704, device='cuda:0')"
"tensor(-2.5561, device='cuda:0')","tensor(4.4902, device='cuda:0')","tensor(-1.7013, device='cuda:0')"
"tensor(-1.2680, device='cuda:0')","tensor(0.8468, device='cuda:0')","tensor(0.0146, device='cuda:0')"
"tensor(-0.9105, device='cuda:0')","tensor(-0.9377, device='cuda:0')","tensor(1.4701, device='cuda:0')"
"tensor(-2.1904, device='cuda:0')","tensor(3.3332, device='cuda:0')","tensor(-1.0035, device='cuda:0')"
"tensor(-2.0730, device='cuda:0')","tensor(3.2042, device='cuda:0')","tensor(-1.0571, device='cuda:0')"
"tensor(-3.3178, device='cuda:0')","tensor(2.2526, device='cuda:0')","tensor(0.9094, device='cuda:0')"
"tensor(-2.7270, device='cuda:0')","tensor(1.2400, device='cuda:0')","tensor(1.3274, device='cuda:0')"
"tensor(-3.5435, device='cuda:0')","tensor(3.7375, device='cuda:0')","tensor(-0.1567, device='cuda:0')"
"tensor(-2.9005, device='cuda:0')","tensor(-0.3425, device='cuda:0')","tensor(2.6436, device='cuda:0')"
"tensor(-3.3895, device='cuda:0')","tensor(2.9559, device='cuda:0')","tensor(0.4733, device='cuda:0')"
"tensor(-2.4647, device='cuda:0')","tensor(2.3495, device='cuda:0')","tensor(0.0717, device='cuda:0')"
"tensor(-3.2993, device='cuda:0')","tensor(1.6403, device='cuda:0')","tensor(1.3852, device='cuda:0')"
