"tensor(4.7526, device='cuda:0')","tensor(-3.2140, device='cuda:0')","tensor(-1.5920, device='cuda:0')"
"tensor(-3.3570, device='cuda:0')","tensor(5.1903, device='cuda:0')","tensor(-2.6642, device='cuda:0')"
"tensor(-4.1114, device='cuda:0')","tensor(5.5572, device='cuda:0')","tensor(-2.2068, device='cuda:0')"
"tensor(-4.8565, device='cuda:0')","tensor(6.3435, device='cuda:0')","tensor(-2.4261, device='cuda:0')"
"tensor(-4.0819, device='cuda:0')","tensor(3.3514, device='cuda:0')","tensor(-0.3556, device='cuda:0')"
"tensor(-3.1901, device='cuda:0')","tensor(4.8000, device='cuda:0')","tensor(-2.3913, device='cuda:0')"
"tensor(-8.5926, device='cuda:0')","tensor(7.7300, device='cuda:0')","tensor(-0.6126, device='cuda:0')"
"tensor(-2.3711, device='cuda:0')","tensor(3.1435, device='cuda:0')","tensor(-1.6732, device='cuda:0')"
"tensor(-3.9907, device='cuda:0')","tensor(1.1404, device='cuda:0')","tensor(1.7061, device='cuda:0')"
"tensor(-1.6919, device='cuda:0')","tensor(-0.2863, device='cuda:0')","tensor(1.0540, device='cuda:0')"
"tensor(0.7653, device='cuda:0')","tensor(-0.6953, device='cuda:0')","tensor(-0.5849, device='cuda:0')"
"tensor(-3.3421, device='cuda:0')","tensor(3.0420, device='cuda:0')","tensor(-0.7216, device='cuda:0')"
"tensor(-2.3028, device='cuda:0')","tensor(6.0156, device='cuda:0')","tensor(-3.9895, device='cuda:0')"
"tensor(-5.3091, device='cuda:0')","tensor(5.9043, device='cuda:0')","tensor(-1.5362, device='cuda:0')"
"tensor(-3.3044, device='cuda:0')","tensor(5.2211, device='cuda:0')","tensor(-2.6085, device='cuda:0')"
"tensor(-2.4774, device='cuda:0')","tensor(3.3016, device='cuda:0')","tensor(-1.5206, device='cuda:0')"
"tensor(-4.0692, device='cuda:0')","tensor(4.9805, device='cuda:0')","tensor(-1.8341, device='cuda:0')"
"tensor(-2.4383, device='cuda:0')","tensor(5.0474, device='cuda:0')","tensor(-3.2319, device='cuda:0')"
"tensor(-3.3199, device='cuda:0')","tensor(5.4563, device='cuda:0')","tensor(-2.8278, device='cuda:0')"
"tensor(-3.3317, device='cuda:0')","tensor(5.2373, device='cuda:0')","tensor(-2.6387, device='cuda:0')"
"tensor(-3.9262, device='cuda:0')","tensor(4.2872, device='cuda:0')","tensor(-1.2605, device='cuda:0')"
"tensor(-3.6833, device='cuda:0')","tensor(5.4850, device='cuda:0')","tensor(-2.5263, device='cuda:0')"
"tensor(-3.3543, device='cuda:0')","tensor(5.6485, device='cuda:0')","tensor(-2.9751, device='cuda:0')"
"tensor(-3.9077, device='cuda:0')","tensor(6.4120, device='cuda:0')","tensor(-3.2553, device='cuda:0')"
"tensor(-3.1503, device='cuda:0')","tensor(5.5076, device='cuda:0')","tensor(-3.0149, device='cuda:0')"
"tensor(-3.4588, device='cuda:0')","tensor(5.8664, device='cuda:0')","tensor(-3.1110, device='cuda:0')"
"tensor(-2.3945, device='cuda:0')","tensor(4.2514, device='cuda:0')","tensor(-2.4836, device='cuda:0')"
"tensor(-3.1909, device='cuda:0')","tensor(5.7506, device='cuda:0')","tensor(-3.2028, device='cuda:0')"
"tensor(-4.0375, device='cuda:0')","tensor(6.6392, device='cuda:0')","tensor(-3.3732, device='cuda:0')"
"tensor(-4.0375, device='cuda:0')","tensor(6.6392, device='cuda:0')","tensor(-3.3732, device='cuda:0')"
"tensor(-0.5584, device='cuda:0')","tensor(2.3388, device='cuda:0')","tensor(-2.4121, device='cuda:0')"
"tensor(-2.7152, device='cuda:0')","tensor(4.2327, device='cuda:0')","tensor(-2.2593, device='cuda:0')"
"tensor(-4.4252, device='cuda:0')","tensor(5.8735, device='cuda:0')","tensor(-2.3797, device='cuda:0')"
"tensor(-4.1196, device='cuda:0')","tensor(4.8120, device='cuda:0')","tensor(-1.5928, device='cuda:0')"
"tensor(-3.7762, device='cuda:0')","tensor(5.2369, device='cuda:0')","tensor(-2.2842, device='cuda:0')"
"tensor(-3.9864, device='cuda:0')","tensor(4.7463, device='cuda:0')","tensor(-1.7043, device='cuda:0')"
"tensor(-2.1565, device='cuda:0')","tensor(4.4354, device='cuda:0')","tensor(-2.8547, device='cuda:0')"
"tensor(-6.5319, device='cuda:0')","tensor(6.6492, device='cuda:0')","tensor(-1.2523, device='cuda:0')"
"tensor(-4.3001, device='cuda:0')","tensor(3.9109, device='cuda:0')","tensor(-0.6234, device='cuda:0')"
"tensor(-4.2029, device='cuda:0')","tensor(8.4590, device='cuda:0')","tensor(-4.9261, device='cuda:0')"
"tensor(-0.0278, device='cuda:0')","tensor(3.9377, device='cuda:0')","tensor(-4.2996, device='cuda:0')"
"tensor(-2.0949, device='cuda:0')","tensor(4.1436, device='cuda:0')","tensor(-2.6330, device='cuda:0')"
"tensor(-0.7503, device='cuda:0')","tensor(2.6183, device='cuda:0')","tensor(-2.3468, device='cuda:0')"
"tensor(-3.2633, device='cuda:0')","tensor(4.8936, device='cuda:0')","tensor(-2.3372, device='cuda:0')"
"tensor(-3.9361, device='cuda:0')","tensor(5.3104, device='cuda:0')","tensor(-2.2013, device='cuda:0')"
"tensor(-3.7055, device='cuda:0')","tensor(5.7876, device='cuda:0')","tensor(-2.8246, device='cuda:0')"
"tensor(-4.0308, device='cuda:0')","tensor(7.1343, device='cuda:0')","tensor(-3.8185, device='cuda:0')"
"tensor(-5.9200, device='cuda:0')","tensor(6.5822, device='cuda:0')","tensor(-1.9109, device='cuda:0')"
"tensor(-4.1044, device='cuda:0')","tensor(6.7172, device='cuda:0')","tensor(-3.3583, device='cuda:0')"
"tensor(-4.3242, device='cuda:0')","tensor(6.4798, device='cuda:0')","tensor(-2.9703, device='cuda:0')"
"tensor(-2.8738, device='cuda:0')","tensor(5.2670, device='cuda:0')","tensor(-3.0331, device='cuda:0')"
"tensor(-3.1445, device='cuda:0')","tensor(5.3650, device='cuda:0')","tensor(-2.8687, device='cuda:0')"
"tensor(-4.4368, device='cuda:0')","tensor(6.3891, device='cuda:0')","tensor(-2.7694, device='cuda:0')"
"tensor(-4.1878, device='cuda:0')","tensor(7.5585, device='cuda:0')","tensor(-3.9681, device='cuda:0')"
"tensor(-3.3698, device='cuda:0')","tensor(6.0849, device='cuda:0')","tensor(-3.3566, device='cuda:0')"
"tensor(-3.6833, device='cuda:0')","tensor(5.4850, device='cuda:0')","tensor(-2.5263, device='cuda:0')"
"tensor(-2.8951, device='cuda:0')","tensor(5.0021, device='cuda:0')","tensor(-2.7951, device='cuda:0')"
"tensor(-3.5443, device='cuda:0')","tensor(5.6818, device='cuda:0')","tensor(-2.8455, device='cuda:0')"
"tensor(-1.5039, device='cuda:0')","tensor(3.8999, device='cuda:0')","tensor(-3.0622, device='cuda:0')"
"tensor(-4.2892, device='cuda:0')","tensor(7.7609, device='cuda:0')","tensor(-4.2047, device='cuda:0')"
"tensor(-4.6703, device='cuda:0')","tensor(7.7191, device='cuda:0')","tensor(-3.7434, device='cuda:0')"
"tensor(-3.6526, device='cuda:0')","tensor(4.6886, device='cuda:0')","tensor(-1.8831, device='cuda:0')"
"tensor(-4.1620, device='cuda:0')","tensor(6.3128, device='cuda:0')","tensor(-2.9493, device='cuda:0')"
"tensor(-2.1565, device='cuda:0')","tensor(4.4354, device='cuda:0')","tensor(-2.8547, device='cuda:0')"
"tensor(-4.7871, device='cuda:0')","tensor(7.0129, device='cuda:0')","tensor(-3.0683, device='cuda:0')"
"tensor(-4.0375, device='cuda:0')","tensor(6.6392, device='cuda:0')","tensor(-3.3732, device='cuda:0')"
"tensor(-4.0966, device='cuda:0')","tensor(6.4871, device='cuda:0')","tensor(-3.1273, device='cuda:0')"
"tensor(-2.2755, device='cuda:0')","tensor(4.4094, device='cuda:0')","tensor(-2.6507, device='cuda:0')"
"tensor(-5.8692, device='cuda:0')","tensor(4.3374, device='cuda:0')","tensor(0.3424, device='cuda:0')"
"tensor(-3.9709, device='cuda:0')","tensor(3.3817, device='cuda:0')","tensor(-0.3052, device='cuda:0')"
"tensor(-2.5234, device='cuda:0')","tensor(4.0698, device='cuda:0')","tensor(-2.1616, device='cuda:0')"
"tensor(-2.7696, device='cuda:0')","tensor(5.1588, device='cuda:0')","tensor(-3.0323, device='cuda:0')"
"tensor(-3.1550, device='cuda:0')","tensor(4.9988, device='cuda:0')","tensor(-2.5417, device='cuda:0')"
"tensor(-3.4561, device='cuda:0')","tensor(5.3168, device='cuda:0')","tensor(-2.6247, device='cuda:0')"
"tensor(-3.0891, device='cuda:0')","tensor(5.2026, device='cuda:0')","tensor(-2.8120, device='cuda:0')"
"tensor(-3.6608, device='cuda:0')","tensor(6.6445, device='cuda:0')","tensor(-3.6687, device='cuda:0')"
"tensor(-3.0120, device='cuda:0')","tensor(4.3810, device='cuda:0')","tensor(-2.1309, device='cuda:0')"
"tensor(-3.7252, device='cuda:0')","tensor(3.6391, device='cuda:0')","tensor(-0.8681, device='cuda:0')"
"tensor(-2.3989, device='cuda:0')","tensor(5.8540, device='cuda:0')","tensor(-3.9810, device='cuda:0')"
"tensor(1.3151, device='cuda:0')","tensor(-0.7719, device='cuda:0')","tensor(-0.9599, device='cuda:0')"
"tensor(-4.7329, device='cuda:0')","tensor(6.8711, device='cuda:0')","tensor(-2.9356, device='cuda:0')"
"tensor(-1.2947, device='cuda:0')","tensor(5.0435, device='cuda:0')","tensor(-4.1785, device='cuda:0')"
"tensor(-3.2962, device='cuda:0')","tensor(5.8411, device='cuda:0')","tensor(-3.2168, device='cuda:0')"
"tensor(-4.1774, device='cuda:0')","tensor(5.8150, device='cuda:0')","tensor(-2.4683, device='cuda:0')"
"tensor(-3.2604, device='cuda:0')","tensor(5.1594, device='cuda:0')","tensor(-2.6448, device='cuda:0')"
"tensor(-2.3711, device='cuda:0')","tensor(3.1435, device='cuda:0')","tensor(-1.6732, device='cuda:0')"
"tensor(-3.9094, device='cuda:0')","tensor(4.6827, device='cuda:0')","tensor(-1.6993, device='cuda:0')"
"tensor(-1.7083, device='cuda:0')","tensor(3.8503, device='cuda:0')","tensor(-2.6325, device='cuda:0')"
"tensor(-3.8758, device='cuda:0')","tensor(5.1883, device='cuda:0')","tensor(-2.0919, device='cuda:0')"
"tensor(-0.9392, device='cuda:0')","tensor(2.1038, device='cuda:0')","tensor(-1.6743, device='cuda:0')"
"tensor(-5.0009, device='cuda:0')","tensor(3.9940, device='cuda:0')","tensor(-0.1611, device='cuda:0')"
"tensor(-3.6736, device='cuda:0')","tensor(5.2269, device='cuda:0')","tensor(-2.3196, device='cuda:0')"
"tensor(-3.4165, device='cuda:0')","tensor(6.1884, device='cuda:0')","tensor(-3.3901, device='cuda:0')"
"tensor(-4.0375, device='cuda:0')","tensor(6.6392, device='cuda:0')","tensor(-3.3732, device='cuda:0')"
"tensor(-2.9524, device='cuda:0')","tensor(6.7560, device='cuda:0')","tensor(-4.2295, device='cuda:0')"
"tensor(-3.9198, device='cuda:0')","tensor(4.4756, device='cuda:0')","tensor(-1.5494, device='cuda:0')"
"tensor(-4.1250, device='cuda:0')","tensor(5.3049, device='cuda:0')","tensor(-1.9190, device='cuda:0')"
"tensor(-5.0139, device='cuda:0')","tensor(6.2168, device='cuda:0')","tensor(-2.1309, device='cuda:0')"
"tensor(-1.4721, device='cuda:0')","tensor(0.0729, device='cuda:0')","tensor(0.5467, device='cuda:0')"
"tensor(-3.1943, device='cuda:0')","tensor(4.2832, device='cuda:0')","tensor(-1.8176, device='cuda:0')"
"tensor(-4.5517, device='cuda:0')","tensor(6.5195, device='cuda:0')","tensor(-2.8115, device='cuda:0')"
"tensor(-2.4099, device='cuda:0')","tensor(4.2009, device='cuda:0')","tensor(-2.4751, device='cuda:0')"
"tensor(-2.1977, device='cuda:0')","tensor(4.4370, device='cuda:0')","tensor(-2.9026, device='cuda:0')"
"tensor(-3.0505, device='cuda:0')","tensor(5.7233, device='cuda:0')","tensor(-3.3139, device='cuda:0')"
"tensor(-2.8244, device='cuda:0')","tensor(5.0613, device='cuda:0')","tensor(-2.8981, device='cuda:0')"
"tensor(-3.0839, device='cuda:0')","tensor(5.4987, device='cuda:0')","tensor(-3.0680, device='cuda:0')"
"tensor(-4.1718, device='cuda:0')","tensor(5.7842, device='cuda:0')","tensor(-2.4134, device='cuda:0')"
"tensor(-3.6833, device='cuda:0')","tensor(5.4850, device='cuda:0')","tensor(-2.5263, device='cuda:0')"
"tensor(-3.2870, device='cuda:0')","tensor(4.9853, device='cuda:0')","tensor(-2.4811, device='cuda:0')"
"tensor(-1.2997, device='cuda:0')","tensor(2.6295, device='cuda:0')","tensor(-1.9204, device='cuda:0')"
"tensor(-2.6818, device='cuda:0')","tensor(1.4314, device='cuda:0')","tensor(0.4235, device='cuda:0')"
"tensor(-2.6391, device='cuda:0')","tensor(6.4743, device='cuda:0')","tensor(-4.4272, device='cuda:0')"
"tensor(-5.1260, device='cuda:0')","tensor(4.5321, device='cuda:0')","tensor(-0.4952, device='cuda:0')"
"tensor(0.9462, device='cuda:0')","tensor(-1.1778, device='cuda:0')","tensor(-0.3969, device='cuda:0')"
"tensor(-5.2604, device='cuda:0')","tensor(7.2545, device='cuda:0')","tensor(-2.7808, device='cuda:0')"
"tensor(-1.5907, device='cuda:0')","tensor(3.4012, device='cuda:0')","tensor(-2.4436, device='cuda:0')"
"tensor(-3.7158, device='cuda:0')","tensor(7.0410, device='cuda:0')","tensor(-3.9942, device='cuda:0')"
"tensor(-2.4174, device='cuda:0')","tensor(2.7369, device='cuda:0')","tensor(-1.0722, device='cuda:0')"
"tensor(-2.2730, device='cuda:0')","tensor(4.1153, device='cuda:0')","tensor(-2.4874, device='cuda:0')"
"tensor(-4.1432, device='cuda:0')","tensor(4.1087, device='cuda:0')","tensor(-0.9182, device='cuda:0')"
"tensor(-4.5166, device='cuda:0')","tensor(7.4191, device='cuda:0')","tensor(-3.5944, device='cuda:0')"
"tensor(-3.0986, device='cuda:0')","tensor(5.4787, device='cuda:0')","tensor(-3.0288, device='cuda:0')"
"tensor(-5.5539, device='cuda:0')","tensor(4.6740, device='cuda:0')","tensor(-0.2152, device='cuda:0')"
"tensor(-3.0432, device='cuda:0')","tensor(4.0692, device='cuda:0')","tensor(-1.7776, device='cuda:0')"
"tensor(-2.3736, device='cuda:0')","tensor(2.7439, device='cuda:0')","tensor(-1.2021, device='cuda:0')"
"tensor(-4.0592, device='cuda:0')","tensor(4.9980, device='cuda:0')","tensor(-1.7621, device='cuda:0')"
"tensor(-3.7018, device='cuda:0')","tensor(4.4333, device='cuda:0')","tensor(-1.7971, device='cuda:0')"
"tensor(-2.0086, device='cuda:0')","tensor(0.5148, device='cuda:0')","tensor(0.7252, device='cuda:0')"
"tensor(-5.1932, device='cuda:0')","tensor(6.9488, device='cuda:0')","tensor(-2.6219, device='cuda:0')"
"tensor(-3.9198, device='cuda:0')","tensor(4.4756, device='cuda:0')","tensor(-1.5494, device='cuda:0')"
"tensor(-2.6543, device='cuda:0')","tensor(5.9828, device='cuda:0')","tensor(-3.9369, device='cuda:0')"
"tensor(-2.4902, device='cuda:0')","tensor(2.5787, device='cuda:0')","tensor(-0.9823, device='cuda:0')"
"tensor(-3.0120, device='cuda:0')","tensor(4.3810, device='cuda:0')","tensor(-2.1309, device='cuda:0')"
"tensor(-4.4342, device='cuda:0')","tensor(5.6905, device='cuda:0')","tensor(-2.1437, device='cuda:0')"
"tensor(-4.0375, device='cuda:0')","tensor(6.6392, device='cuda:0')","tensor(-3.3732, device='cuda:0')"
"tensor(-4.0375, device='cuda:0')","tensor(6.6392, device='cuda:0')","tensor(-3.3732, device='cuda:0')"
"tensor(-3.1780, device='cuda:0')","tensor(4.2785, device='cuda:0')","tensor(-1.6881, device='cuda:0')"
"tensor(-4.4426, device='cuda:0')","tensor(7.0630, device='cuda:0')","tensor(-3.3940, device='cuda:0')"
"tensor(-3.6687, device='cuda:0')","tensor(4.6299, device='cuda:0')","tensor(-1.8298, device='cuda:0')"
"tensor(-1.1611, device='cuda:0')","tensor(2.9076, device='cuda:0')","tensor(-2.2885, device='cuda:0')"
"tensor(-1.0687, device='cuda:0')","tensor(3.6788, device='cuda:0')","tensor(-3.2641, device='cuda:0')"
"tensor(-3.6736, device='cuda:0')","tensor(5.2269, device='cuda:0')","tensor(-2.3196, device='cuda:0')"
"tensor(-3.0611, device='cuda:0')","tensor(4.2618, device='cuda:0')","tensor(-1.9179, device='cuda:0')"
"tensor(-1.7622, device='cuda:0')","tensor(2.1853, device='cuda:0')","tensor(-1.2240, device='cuda:0')"
"tensor(-3.6736, device='cuda:0')","tensor(5.2269, device='cuda:0')","tensor(-2.3196, device='cuda:0')"
"tensor(-2.5785, device='cuda:0')","tensor(3.5959, device='cuda:0')","tensor(-1.6194, device='cuda:0')"
"tensor(-2.8180, device='cuda:0')","tensor(2.8350, device='cuda:0')","tensor(-0.9460, device='cuda:0')"
"tensor(-4.6265, device='cuda:0')","tensor(2.5277, device='cuda:0')","tensor(0.8778, device='cuda:0')"
"tensor(-4.2246, device='cuda:0')","tensor(6.0151, device='cuda:0')","tensor(-2.5325, device='cuda:0')"
"tensor(-3.3341, device='cuda:0')","tensor(4.0257, device='cuda:0')","tensor(-1.2633, device='cuda:0')"
"tensor(-4.3449, device='cuda:0')","tensor(3.7511, device='cuda:0')","tensor(-0.4619, device='cuda:0')"
"tensor(-5.2944, device='cuda:0')","tensor(5.2113, device='cuda:0')","tensor(-1.1682, device='cuda:0')"
"tensor(-4.2383, device='cuda:0')","tensor(4.2720, device='cuda:0')","tensor(-1.0228, device='cuda:0')"
"tensor(-2.5711, device='cuda:0')","tensor(4.2553, device='cuda:0')","tensor(-2.4485, device='cuda:0')"
"tensor(-4.7019, device='cuda:0')","tensor(4.4183, device='cuda:0')","tensor(-0.7972, device='cuda:0')"
"tensor(-3.2633, device='cuda:0')","tensor(2.5348, device='cuda:0')","tensor(-0.2431, device='cuda:0')"
"tensor(-7.4259, device='cuda:0')","tensor(4.3088, device='cuda:0')","tensor(1.6549, device='cuda:0')"
"tensor(-3.9050, device='cuda:0')","tensor(3.9738, device='cuda:0')","tensor(-1.1085, device='cuda:0')"
"tensor(-4.5869, device='cuda:0')","tensor(3.8063, device='cuda:0')","tensor(-0.2145, device='cuda:0')"
"tensor(-4.8572, device='cuda:0')","tensor(2.2672, device='cuda:0')","tensor(1.3080, device='cuda:0')"
"tensor(-4.0759, device='cuda:0')","tensor(4.5848, device='cuda:0')","tensor(-1.2449, device='cuda:0')"
"tensor(-2.6197, device='cuda:0')","tensor(2.6438, device='cuda:0')","tensor(-0.8303, device='cuda:0')"
"tensor(-4.5869, device='cuda:0')","tensor(3.8063, device='cuda:0')","tensor(-0.2145, device='cuda:0')"
"tensor(-4.5645, device='cuda:0')","tensor(1.7238, device='cuda:0')","tensor(1.5894, device='cuda:0')"
"tensor(-3.4898, device='cuda:0')","tensor(5.1470, device='cuda:0')","tensor(-2.4207, device='cuda:0')"
"tensor(-4.9030, device='cuda:0')","tensor(2.7949, device='cuda:0')","tensor(1.1003, device='cuda:0')"
"tensor(-3.1151, device='cuda:0')","tensor(3.1193, device='cuda:0')","tensor(-1.0866, device='cuda:0')"
"tensor(-4.7602, device='cuda:0')","tensor(5.2782, device='cuda:0')","tensor(-1.5959, device='cuda:0')"
"tensor(-2.2944, device='cuda:0')","tensor(0.6712, device='cuda:0')","tensor(0.7353, device='cuda:0')"
"tensor(-3.6321, device='cuda:0')","tensor(1.6162, device='cuda:0')","tensor(0.8909, device='cuda:0')"
"tensor(-5.5331, device='cuda:0')","tensor(4.8937, device='cuda:0')","tensor(-0.7139, device='cuda:0')"
"tensor(-3.5607, device='cuda:0')","tensor(2.4864, device='cuda:0')","tensor(0.0300, device='cuda:0')"
"tensor(-4.4155, device='cuda:0')","tensor(4.1919, device='cuda:0')","tensor(-0.8637, device='cuda:0')"
"tensor(-4.6122, device='cuda:0')","tensor(2.8160, device='cuda:0')","tensor(0.6998, device='cuda:0')"
"tensor(-4.5179, device='cuda:0')","tensor(4.2497, device='cuda:0')","tensor(-0.8302, device='cuda:0')"
"tensor(-3.4260, device='cuda:0')","tensor(2.6706, device='cuda:0')","tensor(-0.1914, device='cuda:0')"
"tensor(-2.1376, device='cuda:0')","tensor(3.4837, device='cuda:0')","tensor(-1.9174, device='cuda:0')"
"tensor(-4.1351, device='cuda:0')","tensor(3.8195, device='cuda:0')","tensor(-0.6818, device='cuda:0')"
"tensor(-3.9642, device='cuda:0')","tensor(4.3481, device='cuda:0')","tensor(-1.3371, device='cuda:0')"
"tensor(-3.8469, device='cuda:0')","tensor(5.4748, device='cuda:0')","tensor(-2.4146, device='cuda:0')"
"tensor(-4.3111, device='cuda:0')","tensor(6.1709, device='cuda:0')","tensor(-2.6459, device='cuda:0')"
"tensor(-4.9871, device='cuda:0')","tensor(3.7111, device='cuda:0')","tensor(0.1651, device='cuda:0')"
"tensor(-3.5561, device='cuda:0')","tensor(5.0898, device='cuda:0')","tensor(-2.3319, device='cuda:0')"
"tensor(-4.0125, device='cuda:0')","tensor(5.0169, device='cuda:0')","tensor(-1.8807, device='cuda:0')"
"tensor(-7.5746, device='cuda:0')","tensor(5.7391, device='cuda:0')","tensor(0.3673, device='cuda:0')"
"tensor(-3.2370, device='cuda:0')","tensor(1.7923, device='cuda:0')","tensor(0.4537, device='cuda:0')"
"tensor(-1.9397, device='cuda:0')","tensor(2.7670, device='cuda:0')","tensor(-1.5745, device='cuda:0')"
"tensor(-3.6786, device='cuda:0')","tensor(0.5054, device='cuda:0')","tensor(2.1295, device='cuda:0')"
"tensor(-3.0564, device='cuda:0')","tensor(2.0755, device='cuda:0')","tensor(-0.3873, device='cuda:0')"
"tensor(-2.4696, device='cuda:0')","tensor(-1.0606, device='cuda:0')","tensor(2.3125, device='cuda:0')"
"tensor(-2.7258, device='cuda:0')","tensor(5.5515, device='cuda:0')","tensor(-3.4319, device='cuda:0')"
"tensor(-4.2483, device='cuda:0')","tensor(1.2619, device='cuda:0')","tensor(1.7294, device='cuda:0')"
"tensor(-4.5179, device='cuda:0')","tensor(4.2497, device='cuda:0')","tensor(-0.8302, device='cuda:0')"
"tensor(-2.9364, device='cuda:0')","tensor(-0.5562, device='cuda:0')","tensor(2.4190, device='cuda:0')"
"tensor(-4.2658, device='cuda:0')","tensor(3.3426, device='cuda:0')","tensor(-0.2402, device='cuda:0')"
"tensor(-3.6745, device='cuda:0')","tensor(4.1822, device='cuda:0')","tensor(-1.3362, device='cuda:0')"
"tensor(-3.1733, device='cuda:0')","tensor(-1.3843, device='cuda:0')","tensor(3.1859, device='cuda:0')"
"tensor(-2.9399, device='cuda:0')","tensor(3.1346, device='cuda:0')","tensor(-1.2045, device='cuda:0')"
"tensor(-4.6477, device='cuda:0')","tensor(3.0617, device='cuda:0')","tensor(0.4305, device='cuda:0')"
"tensor(-3.4327, device='cuda:0')","tensor(2.9643, device='cuda:0')","tensor(-0.5034, device='cuda:0')"
"tensor(-4.2946, device='cuda:0')","tensor(0.3313, device='cuda:0')","tensor(2.5291, device='cuda:0')"
"tensor(-1.4985, device='cuda:0')","tensor(1.8603, device='cuda:0')","tensor(-0.9274, device='cuda:0')"
"tensor(-4.3614, device='cuda:0')","tensor(4.1658, device='cuda:0')","tensor(-0.9379, device='cuda:0')"
"tensor(-1.1908, device='cuda:0')","tensor(2.9448, device='cuda:0')","tensor(-2.5839, device='cuda:0')"
"tensor(-3.8506, device='cuda:0')","tensor(3.8953, device='cuda:0')","tensor(-0.8881, device='cuda:0')"
"tensor(-5.0412, device='cuda:0')","tensor(5.8841, device='cuda:0')","tensor(-1.9337, device='cuda:0')"
"tensor(-2.2863, device='cuda:0')","tensor(4.9139, device='cuda:0')","tensor(-3.2050, device='cuda:0')"
"tensor(-0.9280, device='cuda:0')","tensor(2.6151, device='cuda:0')","tensor(-2.2703, device='cuda:0')"
"tensor(-4.1252, device='cuda:0')","tensor(2.9536, device='cuda:0')","tensor(0.0793, device='cuda:0')"
"tensor(-5.9156, device='cuda:0')","tensor(5.3656, device='cuda:0')","tensor(-0.6480, device='cuda:0')"
"tensor(-2.5295, device='cuda:0')","tensor(2.6161, device='cuda:0')","tensor(-0.9190, device='cuda:0')"
"tensor(-4.0464, device='cuda:0')","tensor(5.9608, device='cuda:0')","tensor(-2.6636, device='cuda:0')"
"tensor(-5.5686, device='cuda:0')","tensor(5.5276, device='cuda:0')","tensor(-0.9844, device='cuda:0')"
"tensor(-3.3747, device='cuda:0')","tensor(5.6104, device='cuda:0')","tensor(-3.0031, device='cuda:0')"
"tensor(-3.6368, device='cuda:0')","tensor(2.7682, device='cuda:0')","tensor(-0.1279, device='cuda:0')"
"tensor(-5.2601, device='cuda:0')","tensor(4.7587, device='cuda:0')","tensor(-0.6598, device='cuda:0')"
"tensor(-3.8743, device='cuda:0')","tensor(4.7607, device='cuda:0')","tensor(-1.6554, device='cuda:0')"
"tensor(-3.5914, device='cuda:0')","tensor(4.6492, device='cuda:0')","tensor(-1.9039, device='cuda:0')"
"tensor(-1.5420, device='cuda:0')","tensor(1.2653, device='cuda:0')","tensor(-0.4601, device='cuda:0')"
"tensor(-0.4706, device='cuda:0')","tensor(-0.9695, device='cuda:0')","tensor(0.6469, device='cuda:0')"
"tensor(-5.9381, device='cuda:0')","tensor(6.9582, device='cuda:0')","tensor(-1.8561, device='cuda:0')"
"tensor(-2.8555, device='cuda:0')","tensor(3.8508, device='cuda:0')","tensor(-1.7693, device='cuda:0')"
"tensor(-6.0590, device='cuda:0')","tensor(3.1195, device='cuda:0')","tensor(1.5357, device='cuda:0')"
"tensor(0.1787, device='cuda:0')","tensor(-3.0063, device='cuda:0')","tensor(1.9992, device='cuda:0')"
"tensor(-1.9729, device='cuda:0')","tensor(1.7158, device='cuda:0')","tensor(-0.5056, device='cuda:0')"
"tensor(-5.3545, device='cuda:0')","tensor(4.5764, device='cuda:0')","tensor(-0.3021, device='cuda:0')"
"tensor(-3.3937, device='cuda:0')","tensor(3.4019, device='cuda:0')","tensor(-0.9411, device='cuda:0')"
"tensor(-2.7688, device='cuda:0')","tensor(3.9179, device='cuda:0')","tensor(-1.9578, device='cuda:0')"
"tensor(-4.5179, device='cuda:0')","tensor(4.2497, device='cuda:0')","tensor(-0.8302, device='cuda:0')"
"tensor(-2.4724, device='cuda:0')","tensor(4.4502, device='cuda:0')","tensor(-2.6040, device='cuda:0')"
"tensor(-6.0468, device='cuda:0')","tensor(7.0892, device='cuda:0')","tensor(-1.9727, device='cuda:0')"
"tensor(-2.1164, device='cuda:0')","tensor(4.0342, device='cuda:0')","tensor(-2.6115, device='cuda:0')"
"tensor(-3.4587, device='cuda:0')","tensor(2.2177, device='cuda:0')","tensor(0.1403, device='cuda:0')"
"tensor(-6.1932, device='cuda:0')","tensor(6.7673, device='cuda:0')","tensor(-1.6200, device='cuda:0')"
"tensor(-6.9279, device='cuda:0')","tensor(5.7620, device='cuda:0')","tensor(-0.3753, device='cuda:0')"
"tensor(-5.5582, device='cuda:0')","tensor(5.2373, device='cuda:0')","tensor(-0.8301, device='cuda:0')"
"tensor(-4.8531, device='cuda:0')","tensor(5.6399, device='cuda:0')","tensor(-1.6354, device='cuda:0')"
"tensor(-2.5711, device='cuda:0')","tensor(4.2553, device='cuda:0')","tensor(-2.4485, device='cuda:0')"
"tensor(-2.6197, device='cuda:0')","tensor(2.6438, device='cuda:0')","tensor(-0.8303, device='cuda:0')"
"tensor(-3.7124, device='cuda:0')","tensor(3.2053, device='cuda:0')","tensor(-0.5321, device='cuda:0')"
"tensor(-3.6274, device='cuda:0')","tensor(4.9895, device='cuda:0')","tensor(-2.1716, device='cuda:0')"
