"tensor(4.8923, device='cuda:0')","tensor(-3.0591, device='cuda:0')","tensor(-1.2468, device='cuda:0')"
"tensor(-5.4877, device='cuda:0')","tensor(5.8326, device='cuda:0')","tensor(-0.7660, device='cuda:0')"
"tensor(-4.6681, device='cuda:0')","tensor(6.3151, device='cuda:0')","tensor(-2.0817, device='cuda:0')"
"tensor(-5.4584, device='cuda:0')","tensor(7.0838, device='cuda:0')","tensor(-2.0752, device='cuda:0')"
"tensor(-5.7845, device='cuda:0')","tensor(7.4237, device='cuda:0')","tensor(-2.1501, device='cuda:0')"
"tensor(-4.4044, device='cuda:0')","tensor(5.5667, device='cuda:0')","tensor(-1.4936, device='cuda:0')"
"tensor(-5.0006, device='cuda:0')","tensor(6.8461, device='cuda:0')","tensor(-2.3582, device='cuda:0')"
"tensor(-3.8527, device='cuda:0')","tensor(5.8365, device='cuda:0')","tensor(-2.2068, device='cuda:0')"
"tensor(-5.0670, device='cuda:0')","tensor(7.0404, device='cuda:0')","tensor(-2.4333, device='cuda:0')"
"tensor(-6.1131, device='cuda:0')","tensor(7.8252, device='cuda:0')","tensor(-2.2358, device='cuda:0')"
"tensor(-6.0104, device='cuda:0')","tensor(7.6289, device='cuda:0')","tensor(-2.1306, device='cuda:0')"
"tensor(-1.6322, device='cuda:0')","tensor(3.4295, device='cuda:0')","tensor(-1.8423, device='cuda:0')"
"tensor(-3.6440, device='cuda:0')","tensor(4.8685, device='cuda:0')","tensor(-1.4699, device='cuda:0')"
"tensor(-5.3730, device='cuda:0')","tensor(6.5754, device='cuda:0')","tensor(-1.6998, device='cuda:0')"
"tensor(-4.4852, device='cuda:0')","tensor(5.7292, device='cuda:0')","tensor(-1.5107, device='cuda:0')"
"tensor(-5.3866, device='cuda:0')","tensor(6.5543, device='cuda:0')","tensor(-1.6167, device='cuda:0')"
"tensor(-4.8793, device='cuda:0')","tensor(6.2154, device='cuda:0')","tensor(-1.7462, device='cuda:0')"
"tensor(-4.2110, device='cuda:0')","tensor(5.8622, device='cuda:0')","tensor(-2.0411, device='cuda:0')"
"tensor(-7.5591, device='cuda:0')","tensor(7.7532, device='cuda:0')","tensor(-0.9445, device='cuda:0')"
"tensor(-5.1064, device='cuda:0')","tensor(5.4244, device='cuda:0')","tensor(-0.7459, device='cuda:0')"
"tensor(-2.7956, device='cuda:0')","tensor(5.7488, device='cuda:0')","tensor(-3.2025, device='cuda:0')"
"tensor(-2.7822, device='cuda:0')","tensor(4.9331, device='cuda:0')","tensor(-2.4634, device='cuda:0')"
"tensor(-4.1220, device='cuda:0')","tensor(5.5610, device='cuda:0')","tensor(-1.8207, device='cuda:0')"
"tensor(-3.0509, device='cuda:0')","tensor(4.6214, device='cuda:0')","tensor(-1.9949, device='cuda:0')"
"tensor(-4.6296, device='cuda:0')","tensor(6.1117, device='cuda:0')","tensor(-1.8518, device='cuda:0')"
"tensor(-5.4560, device='cuda:0')","tensor(6.4059, device='cuda:0')","tensor(-1.3875, device='cuda:0')"
"tensor(-5.2567, device='cuda:0')","tensor(6.8562, device='cuda:0')","tensor(-2.1277, device='cuda:0')"
"tensor(-6.1513, device='cuda:0')","tensor(9.0933, device='cuda:0')","tensor(-3.4873, device='cuda:0')"
"tensor(-6.0719, device='cuda:0')","tensor(6.9025, device='cuda:0')","tensor(-1.4892, device='cuda:0')"
"tensor(-5.8926, device='cuda:0')","tensor(7.6799, device='cuda:0')","tensor(-2.3242, device='cuda:0')"
"tensor(-6.2694, device='cuda:0')","tensor(7.6796, device='cuda:0')","tensor(-1.9298, device='cuda:0')"
"tensor(-4.4200, device='cuda:0')","tensor(6.6747, device='cuda:0')","tensor(-2.6914, device='cuda:0')"
"tensor(-4.5443, device='cuda:0')","tensor(6.8265, device='cuda:0')","tensor(-2.7314, device='cuda:0')"
"tensor(-6.3085, device='cuda:0')","tensor(7.5516, device='cuda:0')","tensor(-1.7490, device='cuda:0')"
"tensor(-7.4277, device='cuda:0')","tensor(8.3116, device='cuda:0')","tensor(-1.5382, device='cuda:0')"
"tensor(-5.4752, device='cuda:0')","tensor(7.2843, device='cuda:0')","tensor(-2.2744, device='cuda:0')"
"tensor(-4.6394, device='cuda:0')","tensor(6.3013, device='cuda:0')","tensor(-2.0835, device='cuda:0')"
"tensor(-4.6698, device='cuda:0')","tensor(6.2149, device='cuda:0')","tensor(-1.9241, device='cuda:0')"
"tensor(-5.7119, device='cuda:0')","tensor(7.1534, device='cuda:0')","tensor(-1.8950, device='cuda:0')"
"tensor(-2.8097, device='cuda:0')","tensor(4.6322, device='cuda:0')","tensor(-2.0468, device='cuda:0')"
"tensor(-5.6779, device='cuda:0')","tensor(8.1358, device='cuda:0')","tensor(-3.0457, device='cuda:0')"
"tensor(-7.1841, device='cuda:0')","tensor(9.1366, device='cuda:0')","tensor(-2.6333, device='cuda:0')"
"tensor(-5.1752, device='cuda:0')","tensor(5.9933, device='cuda:0')","tensor(-1.2388, device='cuda:0')"
"tensor(-5.9487, device='cuda:0')","tensor(7.3472, device='cuda:0')","tensor(-1.8807, device='cuda:0')"
"tensor(-4.0892, device='cuda:0')","tensor(5.6288, device='cuda:0')","tensor(-1.9118, device='cuda:0')"
"tensor(-6.5466, device='cuda:0')","tensor(8.0154, device='cuda:0')","tensor(-1.9683, device='cuda:0')"
"tensor(-5.9153, device='cuda:0')","tensor(7.5024, device='cuda:0')","tensor(-2.0898, device='cuda:0')"
"tensor(-5.8125, device='cuda:0')","tensor(7.8107, device='cuda:0')","tensor(-2.5156, device='cuda:0')"
"tensor(-2.9872, device='cuda:0')","tensor(4.6038, device='cuda:0')","tensor(-1.8400, device='cuda:0')"
"tensor(-4.2302, device='cuda:0')","tensor(4.0687, device='cuda:0')","tensor(-0.3029, device='cuda:0')"
"tensor(-4.1553, device='cuda:0')","tensor(3.8696, device='cuda:0')","tensor(0.1082, device='cuda:0')"
"tensor(-4.1104, device='cuda:0')","tensor(5.5170, device='cuda:0')","tensor(-1.7519, device='cuda:0')"
"tensor(-4.3131, device='cuda:0')","tensor(6.2931, device='cuda:0')","tensor(-2.3623, device='cuda:0')"
"tensor(-4.3693, device='cuda:0')","tensor(5.7316, device='cuda:0')","tensor(-1.7409, device='cuda:0')"
"tensor(-5.0757, device='cuda:0')","tensor(6.2740, device='cuda:0')","tensor(-1.6160, device='cuda:0')"
"tensor(-3.9468, device='cuda:0')","tensor(6.0073, device='cuda:0')","tensor(-2.4410, device='cuda:0')"
"tensor(-4.3205, device='cuda:0')","tensor(6.4649, device='cuda:0')","tensor(-2.6270, device='cuda:0')"
"tensor(-4.5803, device='cuda:0')","tensor(5.0524, device='cuda:0')","tensor(-0.8096, device='cuda:0')"
"tensor(-5.3236, device='cuda:0')","tensor(4.4983, device='cuda:0')","tensor(0.4813, device='cuda:0')"
"tensor(-3.6566, device='cuda:0')","tensor(5.5595, device='cuda:0')","tensor(-2.1760, device='cuda:0')"
"tensor(0.4566, device='cuda:0')","tensor(0.8496, device='cuda:0')","tensor(-1.1856, device='cuda:0')"
"tensor(-6.3885, device='cuda:0')","tensor(8.1465, device='cuda:0')","tensor(-2.3905, device='cuda:0')"
"tensor(-4.2684, device='cuda:0')","tensor(6.4102, device='cuda:0')","tensor(-2.6420, device='cuda:0')"
"tensor(-5.4697, device='cuda:0')","tensor(7.3132, device='cuda:0')","tensor(-2.3212, device='cuda:0')"
"tensor(-5.9081, device='cuda:0')","tensor(7.6370, device='cuda:0')","tensor(-1.9782, device='cuda:0')"
"tensor(-5.2077, device='cuda:0')","tensor(6.8813, device='cuda:0')","tensor(-2.1897, device='cuda:0')"
"tensor(-4.1951, device='cuda:0')","tensor(5.4685, device='cuda:0')","tensor(-1.6589, device='cuda:0')"
"tensor(-4.8869, device='cuda:0')","tensor(6.2326, device='cuda:0')","tensor(-1.7589, device='cuda:0')"
"tensor(-2.8788, device='cuda:0')","tensor(5.0689, device='cuda:0')","tensor(-2.4731, device='cuda:0')"
"tensor(-5.4624, device='cuda:0')","tensor(6.3075, device='cuda:0')","tensor(-1.3963, device='cuda:0')"
"tensor(-1.9669, device='cuda:0')","tensor(2.7556, device='cuda:0')","tensor(-0.9317, device='cuda:0')"
"tensor(-5.0269, device='cuda:0')","tensor(4.1002, device='cuda:0')","tensor(0.6854, device='cuda:0')"
"tensor(-5.8920, device='cuda:0')","tensor(6.9801, device='cuda:0')","tensor(-1.5526, device='cuda:0')"
"tensor(-5.1424, device='cuda:0')","tensor(7.4180, device='cuda:0')","tensor(-2.7913, device='cuda:0')"
"tensor(-6.0937, device='cuda:0')","tensor(7.8120, device='cuda:0')","tensor(-2.2417, device='cuda:0')"
"tensor(-4.5936, device='cuda:0')","tensor(6.3312, device='cuda:0')","tensor(-2.1400, device='cuda:0')"
"tensor(-4.7512, device='cuda:0')","tensor(4.3783, device='cuda:0')","tensor(-0.0612, device='cuda:0')"
"tensor(-5.3948, device='cuda:0')","tensor(5.1937, device='cuda:0')","tensor(-0.0666, device='cuda:0')"
"tensor(-6.3558, device='cuda:0')","tensor(7.3244, device='cuda:0')","tensor(-1.5942, device='cuda:0')"
"tensor(-1.5542, device='cuda:0')","tensor(1.5519, device='cuda:0')","tensor(-0.0623, device='cuda:0')"
"tensor(-4.5838, device='cuda:0')","tensor(5.1560, device='cuda:0')","tensor(-0.9161, device='cuda:0')"
"tensor(-5.9674, device='cuda:0')","tensor(7.6685, device='cuda:0')","tensor(-2.3010, device='cuda:0')"
"tensor(-4.2082, device='cuda:0')","tensor(5.7385, device='cuda:0')","tensor(-1.8699, device='cuda:0')"
"tensor(-4.1998, device='cuda:0')","tensor(6.2991, device='cuda:0')","tensor(-2.4721, device='cuda:0')"
"tensor(-4.7008, device='cuda:0')","tensor(6.8997, device='cuda:0')","tensor(-2.6789, device='cuda:0')"
"tensor(-4.2606, device='cuda:0')","tensor(6.2093, device='cuda:0')","tensor(-2.3215, device='cuda:0')"
"tensor(-4.4356, device='cuda:0')","tensor(6.1633, device='cuda:0')","tensor(-2.1247, device='cuda:0')"
"tensor(-5.7183, device='cuda:0')","tensor(7.1280, device='cuda:0')","tensor(-1.8678, device='cuda:0')"
"tensor(-4.5376, device='cuda:0')","tensor(6.1910, device='cuda:0')","tensor(-2.0709, device='cuda:0')"
"tensor(-4.6909, device='cuda:0')","tensor(6.2234, device='cuda:0')","tensor(-1.9273, device='cuda:0')"
"tensor(-2.2915, device='cuda:0')","tensor(3.5203, device='cuda:0')","tensor(-1.5402, device='cuda:0')"
"tensor(-2.6523, device='cuda:0')","tensor(1.8330, device='cuda:0')","tensor(0.7786, device='cuda:0')"
"tensor(-4.6153, device='cuda:0')","tensor(7.5687, device='cuda:0')","tensor(-3.3250, device='cuda:0')"
"tensor(-5.7201, device='cuda:0')","tensor(5.7777, device='cuda:0')","tensor(-0.6000, device='cuda:0')"
"tensor(0.8989, device='cuda:0')","tensor(-0.3342, device='cuda:0')","tensor(-0.3655, device='cuda:0')"
"tensor(-7.4493, device='cuda:0')","tensor(7.6610, device='cuda:0')","tensor(-0.9244, device='cuda:0')"
"tensor(-4.0576, device='cuda:0')","tensor(5.1907, device='cuda:0')","tensor(-1.4550, device='cuda:0')"
"tensor(-6.4641, device='cuda:0')","tensor(8.5182, device='cuda:0')","tensor(-2.6746, device='cuda:0')"
"tensor(-2.9352, device='cuda:0')","tensor(3.0466, device='cuda:0')","tensor(-0.3906, device='cuda:0')"
"tensor(-4.2691, device='cuda:0')","tensor(5.4266, device='cuda:0')","tensor(-1.3776, device='cuda:0')"
"tensor(-5.9651, device='cuda:0')","tensor(6.2971, device='cuda:0')","tensor(-0.7025, device='cuda:0')"
"tensor(-6.4443, device='cuda:0')","tensor(8.0876, device='cuda:0')","tensor(-2.1433, device='cuda:0')"
"tensor(-4.4043, device='cuda:0')","tensor(5.5731, device='cuda:0')","tensor(-1.5345, device='cuda:0')"
"tensor(-5.1094, device='cuda:0')","tensor(3.9679, device='cuda:0')","tensor(0.7494, device='cuda:0')"
"tensor(-5.8168, device='cuda:0')","tensor(5.3776, device='cuda:0')","tensor(-0.0535, device='cuda:0')"
"tensor(-2.7935, device='cuda:0')","tensor(3.3415, device='cuda:0')","tensor(-0.8439, device='cuda:0')"
"tensor(-5.4656, device='cuda:0')","tensor(5.2895, device='cuda:0')","tensor(-0.2722, device='cuda:0')"
"tensor(-5.2097, device='cuda:0')","tensor(5.3082, device='cuda:0')","tensor(-0.4216, device='cuda:0')"
"tensor(-1.8655, device='cuda:0')","tensor(0.9502, device='cuda:0')","tensor(0.7289, device='cuda:0')"
"tensor(-6.7712, device='cuda:0')","tensor(7.7573, device='cuda:0')","tensor(-1.5049, device='cuda:0')"
"tensor(-4.7766, device='cuda:0')","tensor(4.4201, device='cuda:0')","tensor(-0.0813, device='cuda:0')"
"tensor(-5.4552, device='cuda:0')","tensor(6.4233, device='cuda:0')","tensor(-1.5298, device='cuda:0')"
"tensor(-4.2029, device='cuda:0')","tensor(3.6198, device='cuda:0')","tensor(0.2719, device='cuda:0')"
"tensor(-4.5670, device='cuda:0')","tensor(5.0075, device='cuda:0')","tensor(-0.7719, device='cuda:0')"
"tensor(-4.9963, device='cuda:0')","tensor(5.5399, device='cuda:0')","tensor(-1.0221, device='cuda:0')"
"tensor(-5.9929, device='cuda:0')","tensor(7.6382, device='cuda:0')","tensor(-2.1543, device='cuda:0')"
"tensor(-5.9646, device='cuda:0')","tensor(7.6262, device='cuda:0')","tensor(-2.1810, device='cuda:0')"
"tensor(-4.2232, device='cuda:0')","tensor(4.0886, device='cuda:0')","tensor(-0.1511, device='cuda:0')"
"tensor(-6.0262, device='cuda:0')","tensor(7.8772, device='cuda:0')","tensor(-2.3868, device='cuda:0')"
"tensor(-5.1261, device='cuda:0')","tensor(5.9219, device='cuda:0')","tensor(-1.2093, device='cuda:0')"
"tensor(-2.2419, device='cuda:0')","tensor(2.9001, device='cuda:0')","tensor(-0.8496, device='cuda:0')"
"tensor(-0.6363, device='cuda:0')","tensor(3.0446, device='cuda:0')","tensor(-2.5225, device='cuda:0')"
"tensor(-5.7213, device='cuda:0')","tensor(6.6442, device='cuda:0')","tensor(-1.3701, device='cuda:0')"
"tensor(-5.1066, device='cuda:0')","tensor(6.1613, device='cuda:0')","tensor(-1.4040, device='cuda:0')"
"tensor(-3.5596, device='cuda:0')","tensor(4.3625, device='cuda:0')","tensor(-1.0229, device='cuda:0')"
"tensor(-5.7846, device='cuda:0')","tensor(6.6837, device='cuda:0')","tensor(-1.3538, device='cuda:0')"
"tensor(-5.2046, device='cuda:0')","tensor(5.2021, device='cuda:0')","tensor(-0.3974, device='cuda:0')"
"tensor(-4.9956, device='cuda:0')","tensor(3.8175, device='cuda:0')","tensor(0.7822, device='cuda:0')"
"tensor(-4.9218, device='cuda:0')","tensor(3.4876, device='cuda:0')","tensor(1.1230, device='cuda:0')"
"tensor(-6.1600, device='cuda:0')","tensor(6.4545, device='cuda:0')","tensor(-0.7174, device='cuda:0')"
"tensor(-3.8572, device='cuda:0')","tensor(2.8780, device='cuda:0')","tensor(0.8642, device='cuda:0')"
"tensor(-4.2694, device='cuda:0')","tensor(2.8160, device='cuda:0')","tensor(1.1799, device='cuda:0')"
"tensor(-5.0810, device='cuda:0')","tensor(5.0530, device='cuda:0')","tensor(-0.3357, device='cuda:0')"
"tensor(-4.6232, device='cuda:0')","tensor(3.8639, device='cuda:0')","tensor(0.4449, device='cuda:0')"
"tensor(-4.9728, device='cuda:0')","tensor(5.1551, device='cuda:0')","tensor(-0.5616, device='cuda:0')"
"tensor(-5.3566, device='cuda:0')","tensor(3.1592, device='cuda:0')","tensor(1.7253, device='cuda:0')"
"tensor(-4.4759, device='cuda:0')","tensor(3.3163, device='cuda:0')","tensor(1.0770, device='cuda:0')"
"tensor(-5.4516, device='cuda:0')","tensor(1.6664, device='cuda:0')","tensor(3.5132, device='cuda:0')"
"tensor(-4.9282, device='cuda:0')","tensor(3.4911, device='cuda:0')","tensor(1.1087, device='cuda:0')"
"tensor(-4.0975, device='cuda:0')","tensor(3.2664, device='cuda:0')","tensor(0.6674, device='cuda:0')"
"tensor(-4.3139, device='cuda:0')","tensor(1.0018, device='cuda:0')","tensor(3.0803, device='cuda:0')"
"tensor(-5.8270, device='cuda:0')","tensor(4.4567, device='cuda:0')","tensor(1.0651, device='cuda:0')"
"tensor(-3.4014, device='cuda:0')","tensor(3.3180, device='cuda:0')","tensor(-0.0269, device='cuda:0')"
"tensor(-4.1020, device='cuda:0')","tensor(3.1988, device='cuda:0')","tensor(0.7635, device='cuda:0')"
"tensor(-4.7623, device='cuda:0')","tensor(0.5207, device='cuda:0')","tensor(4.0245, device='cuda:0')"
"tensor(-5.6122, device='cuda:0')","tensor(6.7222, device='cuda:0')","tensor(-1.5602, device='cuda:0')"
"tensor(-5.5848, device='cuda:0')","tensor(1.9130, device='cuda:0')","tensor(3.5362, device='cuda:0')"
"tensor(-3.9365, device='cuda:0')","tensor(3.1395, device='cuda:0')","tensor(0.5028, device='cuda:0')"
"tensor(-4.9408, device='cuda:0')","tensor(4.1890, device='cuda:0')","tensor(0.3730, device='cuda:0')"
"tensor(-2.9364, device='cuda:0')","tensor(1.3237, device='cuda:0')","tensor(1.6412, device='cuda:0')"
"tensor(-4.3526, device='cuda:0')","tensor(0.2906, device='cuda:0')","tensor(4.0510, device='cuda:0')"
"tensor(-6.1371, device='cuda:0')","tensor(4.6801, device='cuda:0')","tensor(1.0675, device='cuda:0')"
"tensor(-5.6423, device='cuda:0')","tensor(3.7766, device='cuda:0')","tensor(1.6278, device='cuda:0')"
"tensor(-5.4747, device='cuda:0')","tensor(4.4371, device='cuda:0')","tensor(0.6068, device='cuda:0')"
"tensor(-6.2724, device='cuda:0')","tensor(4.3826, device='cuda:0')","tensor(1.7890, device='cuda:0')"
"tensor(-6.1163, device='cuda:0')","tensor(5.0977, device='cuda:0')","tensor(0.5238, device='cuda:0')"
"tensor(-4.7106, device='cuda:0')","tensor(2.4918, device='cuda:0')","tensor(2.0062, device='cuda:0')"
"tensor(-3.6777, device='cuda:0')","tensor(3.5167, device='cuda:0')","tensor(-0.0433, device='cuda:0')"
"tensor(-5.6168, device='cuda:0')","tensor(4.1842, device='cuda:0')","tensor(1.0579, device='cuda:0')"
"tensor(-5.0807, device='cuda:0')","tensor(4.4816, device='cuda:0')","tensor(0.2281, device='cuda:0')"
"tensor(-5.1628, device='cuda:0')","tensor(3.4726, device='cuda:0')","tensor(1.3944, device='cuda:0')"
"tensor(-5.7001, device='cuda:0')","tensor(6.1734, device='cuda:0')","tensor(-0.9035, device='cuda:0')"
"tensor(-6.9305, device='cuda:0')","tensor(4.7469, device='cuda:0')","tensor(1.6396, device='cuda:0')"
"tensor(-4.4988, device='cuda:0')","tensor(5.3723, device='cuda:0')","tensor(-1.2233, device='cuda:0')"
"tensor(-5.0252, device='cuda:0')","tensor(4.7988, device='cuda:0')","tensor(-0.1400, device='cuda:0')"
"tensor(-5.9891, device='cuda:0')","tensor(3.9765, device='cuda:0')","tensor(1.6089, device='cuda:0')"
"tensor(-3.1618, device='cuda:0')","tensor(2.4455, device='cuda:0')","tensor(0.5126, device='cuda:0')"
"tensor(-2.4423, device='cuda:0')","tensor(1.7107, device='cuda:0')","tensor(0.6180, device='cuda:0')"
"tensor(-3.5672, device='cuda:0')","tensor(-1.4362, device='cuda:0')","tensor(4.7930, device='cuda:0')"
"tensor(-3.9310, device='cuda:0')","tensor(1.5825, device='cuda:0')","tensor(2.0082, device='cuda:0')"
"tensor(-2.5595, device='cuda:0')","tensor(-1.4862, device='cuda:0')","tensor(3.9588, device='cuda:0')"
"tensor(-3.2766, device='cuda:0')","tensor(4.1819, device='cuda:0')","tensor(-1.1205, device='cuda:0')"
"tensor(-4.8016, device='cuda:0')","tensor(0.9226, device='cuda:0')","tensor(3.6434, device='cuda:0')"
"tensor(-6.1401, device='cuda:0')","tensor(5.1785, device='cuda:0')","tensor(0.4618, device='cuda:0')"
"tensor(-3.5087, device='cuda:0')","tensor(-0.8256, device='cuda:0')","tensor(4.2034, device='cuda:0')"
"tensor(-3.4780, device='cuda:0')","tensor(1.3868, device='cuda:0')","tensor(1.9335, device='cuda:0')"
"tensor(-4.7213, device='cuda:0')","tensor(4.7413, device='cuda:0')","tensor(-0.3873, device='cuda:0')"
"tensor(-3.5717, device='cuda:0')","tensor(0.1022, device='cuda:0')","tensor(3.4415, device='cuda:0')"
"tensor(-5.0433, device='cuda:0')","tensor(5.4516, device='cuda:0')","tensor(-0.7235, device='cuda:0')"
"tensor(-4.4741, device='cuda:0')","tensor(1.2440, device='cuda:0')","tensor(2.9488, device='cuda:0')"
"tensor(-4.5506, device='cuda:0')","tensor(1.8703, device='cuda:0')","tensor(2.5714, device='cuda:0')"
"tensor(-5.1616, device='cuda:0')","tensor(1.0422, device='cuda:0')","tensor(4.1712, device='cuda:0')"
"tensor(-3.4191, device='cuda:0')","tensor(1.9009, device='cuda:0')","tensor(1.5112, device='cuda:0')"
"tensor(-6.2504, device='cuda:0')","tensor(5.6430, device='cuda:0')","tensor(0.2517, device='cuda:0')"
"tensor(-2.7645, device='cuda:0')","tensor(3.7029, device='cuda:0')","tensor(-0.8989, device='cuda:0')"
"tensor(-3.8685, device='cuda:0')","tensor(3.5218, device='cuda:0')","tensor(0.2271, device='cuda:0')"
"tensor(-5.4523, device='cuda:0')","tensor(6.3654, device='cuda:0')","tensor(-1.1354, device='cuda:0')"
"tensor(-4.2397, device='cuda:0')","tensor(5.7946, device='cuda:0')","tensor(-1.8874, device='cuda:0')"
"tensor(-4.7034, device='cuda:0')","tensor(5.4138, device='cuda:0')","tensor(-0.9804, device='cuda:0')"
"tensor(-5.4448, device='cuda:0')","tensor(3.4998, device='cuda:0')","tensor(1.6542, device='cuda:0')"
"tensor(-6.2989, device='cuda:0')","tensor(5.7349, device='cuda:0')","tensor(0.1872, device='cuda:0')"
"tensor(-3.9074, device='cuda:0')","tensor(3.4954, device='cuda:0')","tensor(0.3806, device='cuda:0')"
"tensor(-5.9672, device='cuda:0')","tensor(4.6398, device='cuda:0')","tensor(0.9325, device='cuda:0')"
"tensor(-6.1021, device='cuda:0')","tensor(6.5108, device='cuda:0')","tensor(-0.9683, device='cuda:0')"
"tensor(-5.6153, device='cuda:0')","tensor(6.2575, device='cuda:0')","tensor(-0.9549, device='cuda:0')"
"tensor(-4.7996, device='cuda:0')","tensor(2.8691, device='cuda:0')","tensor(1.6225, device='cuda:0')"
"tensor(-4.1862, device='cuda:0')","tensor(3.1906, device='cuda:0')","tensor(0.7526, device='cuda:0')"
"tensor(-4.8860, device='cuda:0')","tensor(4.7023, device='cuda:0')","tensor(-0.1786, device='cuda:0')"
"tensor(-5.0978, device='cuda:0')","tensor(5.9303, device='cuda:0')","tensor(-1.2507, device='cuda:0')"
"tensor(-3.0281, device='cuda:0')","tensor(1.9952, device='cuda:0')","tensor(0.8154, device='cuda:0')"
"tensor(-1.3462, device='cuda:0')","tensor(-0.0568, device='cuda:0')","tensor(1.5748, device='cuda:0')"
"tensor(-5.6334, device='cuda:0')","tensor(4.3480, device='cuda:0')","tensor(1.1956, device='cuda:0')"
"tensor(-4.1812, device='cuda:0')","tensor(4.3751, device='cuda:0')","tensor(-0.4478, device='cuda:0')"
"tensor(-6.6975, device='cuda:0')","tensor(3.8685, device='cuda:0')","tensor(2.3376, device='cuda:0')"
"tensor(-0.2971, device='cuda:0')","tensor(-1.8011, device='cuda:0')","tensor(2.3720, device='cuda:0')"
"tensor(-2.8849, device='cuda:0')","tensor(2.6937, device='cuda:0')","tensor(0.0503, device='cuda:0')"
"tensor(-6.1132, device='cuda:0')","tensor(6.0707, device='cuda:0')","tensor(-0.2912, device='cuda:0')"
"tensor(-3.9394, device='cuda:0')","tensor(4.2318, device='cuda:0')","tensor(-0.5477, device='cuda:0')"
"tensor(-5.0490, device='cuda:0')","tensor(4.8247, device='cuda:0')","tensor(0.1021, device='cuda:0')"
"tensor(-6.1911, device='cuda:0')","tensor(5.2732, device='cuda:0')","tensor(0.4036, device='cuda:0')"
"tensor(-4.3963, device='cuda:0')","tensor(5.0104, device='cuda:0')","tensor(-0.9857, device='cuda:0')"
"tensor(-7.4269, device='cuda:0')","tensor(6.5570, device='cuda:0')","tensor(0.3995, device='cuda:0')"
"tensor(-3.0163, device='cuda:0')","tensor(4.4472, device='cuda:0')","tensor(-1.4915, device='cuda:0')"
"tensor(-4.2790, device='cuda:0')","tensor(2.6876, device='cuda:0')","tensor(1.3041, device='cuda:0')"
"tensor(-5.7517, device='cuda:0')","tensor(6.7132, device='cuda:0')","tensor(-1.5302, device='cuda:0')"
"tensor(-5.6037, device='cuda:0')","tensor(4.0225, device='cuda:0')","tensor(1.2900, device='cuda:0')"
"tensor(-5.3128, device='cuda:0')","tensor(4.6325, device='cuda:0')","tensor(0.2253, device='cuda:0')"
"tensor(-4.2592, device='cuda:0')","tensor(3.1417, device='cuda:0')","tensor(1.0573, device='cuda:0')"
"tensor(-5.0692, device='cuda:0')","tensor(5.1857, device='cuda:0')","tensor(-0.4938, device='cuda:0')"
"tensor(-3.2945, device='cuda:0')","tensor(3.1603, device='cuda:0')","tensor(0.0481, device='cuda:0')"
"tensor(-4.2749, device='cuda:0')","tensor(2.3421, device='cuda:0')","tensor(1.6804, device='cuda:0')"
"tensor(-4.3524, device='cuda:0')","tensor(5.3704, device='cuda:0')","tensor(-1.3903, device='cuda:0')"
"tensor(-6.6780, device='cuda:0')","tensor(5.2874, device='cuda:0')","tensor(0.8744, device='cuda:0')"
"tensor(-2.3645, device='cuda:0')","tensor(0.9696, device='cuda:0')","tensor(1.4089, device='cuda:0')"
"tensor(-4.8067, device='cuda:0')","tensor(5.6162, device='cuda:0')","tensor(-1.1735, device='cuda:0')"
"tensor(-2.5527, device='cuda:0')","tensor(1.3388, device='cuda:0')","tensor(1.0612, device='cuda:0')"
"tensor(-2.5489, device='cuda:0')","tensor(-0.0419, device='cuda:0')","tensor(2.5321, device='cuda:0')"
"tensor(-3.9629, device='cuda:0')","tensor(3.1060, device='cuda:0')","tensor(0.5783, device='cuda:0')"
"tensor(-4.4629, device='cuda:0')","tensor(3.1757, device='cuda:0')","tensor(0.8999, device='cuda:0')"
"tensor(-5.4110, device='cuda:0')","tensor(1.7168, device='cuda:0')","tensor(3.5849, device='cuda:0')"
"tensor(-3.6412, device='cuda:0')","tensor(0.5306, device='cuda:0')","tensor(2.9980, device='cuda:0')"
"tensor(-7.6594, device='cuda:0')","tensor(5.9630, device='cuda:0')","tensor(1.1464, device='cuda:0')"
"tensor(-5.0873, device='cuda:0')","tensor(1.6377, device='cuda:0')","tensor(3.4203, device='cuda:0')"
"tensor(-6.6907, device='cuda:0')","tensor(3.3405, device='cuda:0')","tensor(2.9645, device='cuda:0')"
"tensor(-4.1307, device='cuda:0')","tensor(1.4084, device='cuda:0')","tensor(2.5765, device='cuda:0')"
"tensor(-6.1079, device='cuda:0')","tensor(2.8611, device='cuda:0')","tensor(2.8336, device='cuda:0')"
"tensor(-3.1643, device='cuda:0')","tensor(4.1219, device='cuda:0')","tensor(-1.1144, device='cuda:0')"
"tensor(-6.3339, device='cuda:0')","tensor(6.6652, device='cuda:0')","tensor(-0.7693, device='cuda:0')"
"tensor(-4.8009, device='cuda:0')","tensor(5.6447, device='cuda:0')","tensor(-1.2285, device='cuda:0')"
"tensor(-5.1638, device='cuda:0')","tensor(5.9759, device='cuda:0')","tensor(-1.2397, device='cuda:0')"
"tensor(-6.3099, device='cuda:0')","tensor(4.4219, device='cuda:0')","tensor(1.4872, device='cuda:0')"
"tensor(-4.7568, device='cuda:0')","tensor(1.0911, device='cuda:0')","tensor(3.4254, device='cuda:0')"
