"tensor(3.6345, device='cuda:0')","tensor(-3.4260, device='cuda:0')","tensor(-0.8172, device='cuda:0')"
"tensor(-5.1704, device='cuda:0')","tensor(5.2199, device='cuda:0')","tensor(-1.6430, device='cuda:0')"
"tensor(-5.2583, device='cuda:0')","tensor(5.6360, device='cuda:0')","tensor(-2.0037, device='cuda:0')"
"tensor(-4.6456, device='cuda:0')","tensor(5.1884, device='cuda:0')","tensor(-2.3926, device='cuda:0')"
"tensor(-5.5625, device='cuda:0')","tensor(6.0962, device='cuda:0')","tensor(-1.9264, device='cuda:0')"
"tensor(-5.4561, device='cuda:0')","tensor(5.8614, device='cuda:0')","tensor(-1.9471, device='cuda:0')"
"tensor(-5.2692, device='cuda:0')","tensor(5.9958, device='cuda:0')","tensor(-2.4015, device='cuda:0')"
"tensor(-5.1748, device='cuda:0')","tensor(5.4634, device='cuda:0')","tensor(-1.9134, device='cuda:0')"
"tensor(-5.0567, device='cuda:0')","tensor(5.2923, device='cuda:0')","tensor(-1.8435, device='cuda:0')"
"tensor(-3.9152, device='cuda:0')","tensor(3.4153, device='cuda:0')","tensor(-0.3434, device='cuda:0')"
"tensor(-5.1998, device='cuda:0')","tensor(5.6815, device='cuda:0')","tensor(-2.1996, device='cuda:0')"
"tensor(-4.6780, device='cuda:0')","tensor(5.2027, device='cuda:0')","tensor(-2.1491, device='cuda:0')"
"tensor(-3.6960, device='cuda:0')","tensor(4.1605, device='cuda:0')","tensor(-1.4931, device='cuda:0')"
"tensor(-5.0196, device='cuda:0')","tensor(5.4100, device='cuda:0')","tensor(-2.1737, device='cuda:0')"
"tensor(-4.5219, device='cuda:0')","tensor(5.1818, device='cuda:0')","tensor(-2.2264, device='cuda:0')"
"tensor(-5.0347, device='cuda:0')","tensor(6.1408, device='cuda:0')","tensor(-2.8915, device='cuda:0')"
"tensor(-5.1045, device='cuda:0')","tensor(5.3881, device='cuda:0')","tensor(-1.9096, device='cuda:0')"
"tensor(-5.1280, device='cuda:0')","tensor(5.2109, device='cuda:0')","tensor(-1.8143, device='cuda:0')"
"tensor(-4.7068, device='cuda:0')","tensor(5.6502, device='cuda:0')","tensor(-2.3922, device='cuda:0')"
"tensor(-1.1868, device='cuda:0')","tensor(0.5008, device='cuda:0')","tensor(0.0360, device='cuda:0')"
"tensor(-5.0827, device='cuda:0')","tensor(5.9510, device='cuda:0')","tensor(-2.6255, device='cuda:0')"
"tensor(-5.0273, device='cuda:0')","tensor(5.7355, device='cuda:0')","tensor(-2.3507, device='cuda:0')"
"tensor(-5.0799, device='cuda:0')","tensor(5.7691, device='cuda:0')","tensor(-2.3527, device='cuda:0')"
"tensor(-5.7674, device='cuda:0')","tensor(5.8898, device='cuda:0')","tensor(-1.6365, device='cuda:0')"
"tensor(-5.1711, device='cuda:0')","tensor(5.8863, device='cuda:0')","tensor(-2.3488, device='cuda:0')"
"tensor(-4.8128, device='cuda:0')","tensor(5.2782, device='cuda:0')","tensor(-1.9994, device='cuda:0')"
"tensor(-5.3008, device='cuda:0')","tensor(5.6489, device='cuda:0')","tensor(-1.9664, device='cuda:0')"
"tensor(-4.5856, device='cuda:0')","tensor(4.9499, device='cuda:0')","tensor(-2.0635, device='cuda:0')"
"tensor(-5.2094, device='cuda:0')","tensor(5.6021, device='cuda:0')","tensor(-2.0968, device='cuda:0')"
"tensor(-1.1022, device='cuda:0')","tensor(2.0480, device='cuda:0')","tensor(-0.6497, device='cuda:0')"
"tensor(-3.9784, device='cuda:0')","tensor(3.1481, device='cuda:0')","tensor(0.2909, device='cuda:0')"
"tensor(-5.9037, device='cuda:0')","tensor(6.6239, device='cuda:0')","tensor(-2.4049, device='cuda:0')"
"tensor(-5.0419, device='cuda:0')","tensor(5.8901, device='cuda:0')","tensor(-2.5586, device='cuda:0')"
"tensor(-5.9813, device='cuda:0')","tensor(6.6805, device='cuda:0')","tensor(-2.2456, device='cuda:0')"
"tensor(-5.5409, device='cuda:0')","tensor(5.7854, device='cuda:0')","tensor(-1.8594, device='cuda:0')"
"tensor(-5.6650, device='cuda:0')","tensor(5.1334, device='cuda:0')","tensor(-0.9057, device='cuda:0')"
"tensor(-5.0340, device='cuda:0')","tensor(5.6830, device='cuda:0')","tensor(-2.1527, device='cuda:0')"
"tensor(-5.2321, device='cuda:0')","tensor(5.8139, device='cuda:0')","tensor(-2.1678, device='cuda:0')"
"tensor(-1.9031, device='cuda:0')","tensor(0.8339, device='cuda:0')","tensor(0.7090, device='cuda:0')"
"tensor(-4.1791, device='cuda:0')","tensor(4.5112, device='cuda:0')","tensor(-1.5350, device='cuda:0')"
"tensor(-5.3221, device='cuda:0')","tensor(5.7266, device='cuda:0')","tensor(-2.0867, device='cuda:0')"
"tensor(-4.9879, device='cuda:0')","tensor(5.5371, device='cuda:0')","tensor(-2.0586, device='cuda:0')"
"tensor(-5.0176, device='cuda:0')","tensor(5.1559, device='cuda:0')","tensor(-1.9522, device='cuda:0')"
"tensor(-5.4889, device='cuda:0')","tensor(5.5807, device='cuda:0')","tensor(-1.8531, device='cuda:0')"
"tensor(-4.8344, device='cuda:0')","tensor(5.3692, device='cuda:0')","tensor(-2.1117, device='cuda:0')"
"tensor(-4.6930, device='cuda:0')","tensor(5.2346, device='cuda:0')","tensor(-2.1161, device='cuda:0')"
"tensor(-4.9779, device='cuda:0')","tensor(5.7615, device='cuda:0')","tensor(-2.2497, device='cuda:0')"
"tensor(-5.2614, device='cuda:0')","tensor(5.8055, device='cuda:0')","tensor(-2.2384, device='cuda:0')"
"tensor(-5.1333, device='cuda:0')","tensor(5.4326, device='cuda:0')","tensor(-1.9880, device='cuda:0')"
"tensor(-3.7589, device='cuda:0')","tensor(4.2153, device='cuda:0')","tensor(-1.3914, device='cuda:0')"
"tensor(-2.1229, device='cuda:0')","tensor(1.4570, device='cuda:0')","tensor(0.2251, device='cuda:0')"
"tensor(-5.2841, device='cuda:0')","tensor(5.8556, device='cuda:0')","tensor(-2.2959, device='cuda:0')"
"tensor(-5.8358, device='cuda:0')","tensor(5.9238, device='cuda:0')","tensor(-1.6913, device='cuda:0')"
"tensor(-0.2114, device='cuda:0')","tensor(0.7416, device='cuda:0')","tensor(-0.5390, device='cuda:0')"
"tensor(-6.1519, device='cuda:0')","tensor(6.2165, device='cuda:0')","tensor(-1.3630, device='cuda:0')"
"tensor(-5.2095, device='cuda:0')","tensor(4.9597, device='cuda:0')","tensor(-1.3079, device='cuda:0')"
"tensor(-5.4804, device='cuda:0')","tensor(6.0041, device='cuda:0')","tensor(-2.4011, device='cuda:0')"
"tensor(-1.6741, device='cuda:0')","tensor(1.5541, device='cuda:0')","tensor(-0.1409, device='cuda:0')"
"tensor(-5.0257, device='cuda:0')","tensor(5.4730, device='cuda:0')","tensor(-2.0560, device='cuda:0')"
"tensor(-5.9770, device='cuda:0')","tensor(6.2456, device='cuda:0')","tensor(-1.7036, device='cuda:0')"
"tensor(-5.4826, device='cuda:0')","tensor(5.8905, device='cuda:0')","tensor(-2.2348, device='cuda:0')"
"tensor(-5.3426, device='cuda:0')","tensor(5.4005, device='cuda:0')","tensor(-1.8237, device='cuda:0')"
"tensor(-5.3740, device='cuda:0')","tensor(5.7068, device='cuda:0')","tensor(-1.7606, device='cuda:0')"
"tensor(-5.6964, device='cuda:0')","tensor(5.7046, device='cuda:0')","tensor(-1.5753, device='cuda:0')"
"tensor(-4.4301, device='cuda:0')","tensor(4.3545, device='cuda:0')","tensor(-1.5364, device='cuda:0')"
"tensor(-5.5198, device='cuda:0')","tensor(5.4484, device='cuda:0')","tensor(-1.6403, device='cuda:0')"
"tensor(-4.7580, device='cuda:0')","tensor(5.1411, device='cuda:0')","tensor(-1.9730, device='cuda:0')"
"tensor(-2.8793, device='cuda:0')","tensor(2.2424, device='cuda:0')","tensor(-0.1926, device='cuda:0')"
"tensor(-5.5135, device='cuda:0')","tensor(6.0746, device='cuda:0')","tensor(-2.2662, device='cuda:0')"
"tensor(-5.7365, device='cuda:0')","tensor(5.3088, device='cuda:0')","tensor(-0.9909, device='cuda:0')"
"tensor(-5.9799, device='cuda:0')","tensor(5.8977, device='cuda:0')","tensor(-1.5863, device='cuda:0')"
"tensor(-4.7159, device='cuda:0')","tensor(4.7413, device='cuda:0')","tensor(-1.7323, device='cuda:0')"
"tensor(-5.1832, device='cuda:0')","tensor(5.5191, device='cuda:0')","tensor(-1.8977, device='cuda:0')"
"tensor(-5.0361, device='cuda:0')","tensor(5.5424, device='cuda:0')","tensor(-1.9679, device='cuda:0')"
"tensor(-5.5029, device='cuda:0')","tensor(5.9815, device='cuda:0')","tensor(-2.1130, device='cuda:0')"
"tensor(-5.4223, device='cuda:0')","tensor(6.1719, device='cuda:0')","tensor(-2.2682, device='cuda:0')"
"tensor(-2.8381, device='cuda:0')","tensor(2.8252, device='cuda:0')","tensor(-0.7354, device='cuda:0')"
"tensor(-5.2754, device='cuda:0')","tensor(5.4977, device='cuda:0')","tensor(-2.1808, device='cuda:0')"
"tensor(-5.2446, device='cuda:0')","tensor(5.5982, device='cuda:0')","tensor(-2.1180, device='cuda:0')"
"tensor(-3.9236, device='cuda:0')","tensor(4.2883, device='cuda:0')","tensor(-2.1042, device='cuda:0')"
"tensor(-3.4661, device='cuda:0')","tensor(3.8379, device='cuda:0')","tensor(-2.4186, device='cuda:0')"
"tensor(-5.2328, device='cuda:0')","tensor(5.6171, device='cuda:0')","tensor(-2.2410, device='cuda:0')"
"tensor(-5.2273, device='cuda:0')","tensor(5.6923, device='cuda:0')","tensor(-2.1025, device='cuda:0')"
"tensor(-4.5205, device='cuda:0')","tensor(4.5863, device='cuda:0')","tensor(-1.8806, device='cuda:0')"
"tensor(-5.2963, device='cuda:0')","tensor(5.8126, device='cuda:0')","tensor(-2.2148, device='cuda:0')"
"tensor(-4.0170, device='cuda:0')","tensor(4.3120, device='cuda:0')","tensor(-1.2400, device='cuda:0')"
"tensor(-5.5187, device='cuda:0')","tensor(5.3290, device='cuda:0')","tensor(-1.3942, device='cuda:0')"
"tensor(-5.2441, device='cuda:0')","tensor(4.8241, device='cuda:0')","tensor(-1.0366, device='cuda:0')"
"tensor(-5.5121, device='cuda:0')","tensor(5.7492, device='cuda:0')","tensor(-1.8191, device='cuda:0')"
"tensor(-3.5947, device='cuda:0')","tensor(3.2575, device='cuda:0')","tensor(-0.5657, device='cuda:0')"
"tensor(-3.9596, device='cuda:0')","tensor(2.4968, device='cuda:0')","tensor(0.9828, device='cuda:0')"
"tensor(-5.7055, device='cuda:0')","tensor(5.0802, device='cuda:0')","tensor(-0.8285, device='cuda:0')"
"tensor(-5.4404, device='cuda:0')","tensor(5.0078, device='cuda:0')","tensor(-0.9143, device='cuda:0')"
"tensor(-4.8798, device='cuda:0')","tensor(5.2333, device='cuda:0')","tensor(-1.9233, device='cuda:0')"
"tensor(-5.5325, device='cuda:0')","tensor(4.5025, device='cuda:0')","tensor(-0.2407, device='cuda:0')"
"tensor(-3.8128, device='cuda:0')","tensor(2.6969, device='cuda:0')","tensor(0.6383, device='cuda:0')"
"tensor(-4.0509, device='cuda:0')","tensor(2.0205, device='cuda:0')","tensor(1.1690, device='cuda:0')"
"tensor(-5.4478, device='cuda:0')","tensor(4.6568, device='cuda:0')","tensor(-0.3908, device='cuda:0')"
"tensor(-4.2001, device='cuda:0')","tensor(3.9686, device='cuda:0')","tensor(-1.4540, device='cuda:0')"
"tensor(-5.0387, device='cuda:0')","tensor(3.0915, device='cuda:0')","tensor(0.4830, device='cuda:0')"
"tensor(-4.5905, device='cuda:0')","tensor(4.0727, device='cuda:0')","tensor(-0.1476, device='cuda:0')"
"tensor(-5.3810, device='cuda:0')","tensor(4.5603, device='cuda:0')","tensor(-0.6923, device='cuda:0')"
"tensor(-4.3329, device='cuda:0')","tensor(4.4929, device='cuda:0')","tensor(-1.7217, device='cuda:0')"
"tensor(-3.1651, device='cuda:0')","tensor(-0.0460, device='cuda:0')","tensor(3.0464, device='cuda:0')"
"tensor(-5.4189, device='cuda:0')","tensor(5.3091, device='cuda:0')","tensor(-1.4623, device='cuda:0')"
"tensor(-4.5873, device='cuda:0')","tensor(2.0440, device='cuda:0')","tensor(1.9100, device='cuda:0')"
"tensor(-5.5202, device='cuda:0')","tensor(4.9092, device='cuda:0')","tensor(-0.8076, device='cuda:0')"
"tensor(-5.5133, device='cuda:0')","tensor(5.4877, device='cuda:0')","tensor(-1.3486, device='cuda:0')"
"tensor(-4.5866, device='cuda:0')","tensor(1.9491, device='cuda:0')","tensor(0.6411, device='cuda:0')"
"tensor(-4.4672, device='cuda:0')","tensor(2.2045, device='cuda:0')","tensor(1.7167, device='cuda:0')"
"tensor(-5.3425, device='cuda:0')","tensor(4.1483, device='cuda:0')","tensor(-0.1355, device='cuda:0')"
"tensor(-6.2544, device='cuda:0')","tensor(4.3139, device='cuda:0')","tensor(0.4883, device='cuda:0')"
"tensor(-5.4341, device='cuda:0')","tensor(5.0394, device='cuda:0')","tensor(-1.2076, device='cuda:0')"
"tensor(-5.4542, device='cuda:0')","tensor(4.8682, device='cuda:0')","tensor(-1.0031, device='cuda:0')"
"tensor(-5.5033, device='cuda:0')","tensor(5.4807, device='cuda:0')","tensor(-1.3839, device='cuda:0')"
"tensor(-5.3907, device='cuda:0')","tensor(4.3296, device='cuda:0')","tensor(-0.5691, device='cuda:0')"
"tensor(-3.4963, device='cuda:0')","tensor(3.0186, device='cuda:0')","tensor(-0.7807, device='cuda:0')"
"tensor(-5.4057, device='cuda:0')","tensor(4.2445, device='cuda:0')","tensor(-0.7880, device='cuda:0')"
"tensor(-5.4887, device='cuda:0')","tensor(5.4855, device='cuda:0')","tensor(-1.4446, device='cuda:0')"
"tensor(-3.9668, device='cuda:0')","tensor(2.6068, device='cuda:0')","tensor(0.7499, device='cuda:0')"
"tensor(-5.5838, device='cuda:0')","tensor(5.5577, device='cuda:0')","tensor(-1.3799, device='cuda:0')"
"tensor(-6.0194, device='cuda:0')","tensor(5.1723, device='cuda:0')","tensor(-0.4757, device='cuda:0')"
"tensor(-5.3070, device='cuda:0')","tensor(5.8139, device='cuda:0')","tensor(-2.0155, device='cuda:0')"
"tensor(-5.5607, device='cuda:0')","tensor(5.3645, device='cuda:0')","tensor(-1.2445, device='cuda:0')"
"tensor(-4.9745, device='cuda:0')","tensor(4.1681, device='cuda:0')","tensor(-0.8645, device='cuda:0')"
"tensor(-5.2399, device='cuda:0')","tensor(4.3178, device='cuda:0')","tensor(-0.5277, device='cuda:0')"
"tensor(-4.0214, device='cuda:0')","tensor(3.6548, device='cuda:0')","tensor(-1.0966, device='cuda:0')"
"tensor(-1.9280, device='cuda:0')","tensor(-2.0954, device='cuda:0')","tensor(3.4162, device='cuda:0')"
"tensor(-5.0484, device='cuda:0')","tensor(3.6082, device='cuda:0')","tensor(-0.0131, device='cuda:0')"
"tensor(-1.7183, device='cuda:0')","tensor(-0.4920, device='cuda:0')","tensor(2.0711, device='cuda:0')"
"tensor(-5.2519, device='cuda:0')","tensor(5.4019, device='cuda:0')","tensor(-1.8775, device='cuda:0')"
"tensor(-4.1741, device='cuda:0')","tensor(1.4115, device='cuda:0')","tensor(2.0854, device='cuda:0')"
"tensor(-5.5164, device='cuda:0')","tensor(5.3379, device='cuda:0')","tensor(-1.3486, device='cuda:0')"
"tensor(-2.5189, device='cuda:0')","tensor(-0.1790, device='cuda:0')","tensor(2.5169, device='cuda:0')"
"tensor(-5.1773, device='cuda:0')","tensor(3.3930, device='cuda:0')","tensor(0.2635, device='cuda:0')"
"tensor(-5.3251, device='cuda:0')","tensor(5.0883, device='cuda:0')","tensor(-1.2490, device='cuda:0')"
"tensor(-1.7509, device='cuda:0')","tensor(-0.6755, device='cuda:0')","tensor(2.2999, device='cuda:0')"
"tensor(-5.2798, device='cuda:0')","tensor(5.2880, device='cuda:0')","tensor(-1.4893, device='cuda:0')"
"tensor(-3.3098, device='cuda:0')","tensor(0.9942, device='cuda:0')","tensor(1.5111, device='cuda:0')"
"tensor(-5.5326, device='cuda:0')","tensor(3.7100, device='cuda:0')","tensor(0.5506, device='cuda:0')"
"tensor(-5.2180, device='cuda:0')","tensor(2.7154, device='cuda:0')","tensor(0.9966, device='cuda:0')"
"tensor(-3.1616, device='cuda:0')","tensor(1.8949, device='cuda:0')","tensor(0.7011, device='cuda:0')"
"tensor(-5.6235, device='cuda:0')","tensor(5.6716, device='cuda:0')","tensor(-1.4851, device='cuda:0')"
"tensor(-4.4501, device='cuda:0')","tensor(4.1262, device='cuda:0')","tensor(-1.3860, device='cuda:0')"
"tensor(-4.9713, device='cuda:0')","tensor(4.9866, device='cuda:0')","tensor(-1.1097, device='cuda:0')"
"tensor(-6.0713, device='cuda:0')","tensor(5.9430, device='cuda:0')","tensor(-1.2950, device='cuda:0')"
"tensor(-4.9151, device='cuda:0')","tensor(5.3342, device='cuda:0')","tensor(-2.1397, device='cuda:0')"
"tensor(-5.2792, device='cuda:0')","tensor(5.5454, device='cuda:0')","tensor(-1.8551, device='cuda:0')"
"tensor(-5.7275, device='cuda:0')","tensor(4.5046, device='cuda:0')","tensor(-0.6789, device='cuda:0')"
"tensor(-5.4901, device='cuda:0')","tensor(5.3873, device='cuda:0')","tensor(-1.6703, device='cuda:0')"
"tensor(-5.0740, device='cuda:0')","tensor(4.4422, device='cuda:0')","tensor(-0.8578, device='cuda:0')"
"tensor(-3.9721, device='cuda:0')","tensor(4.2332, device='cuda:0')","tensor(-0.7006, device='cuda:0')"
"tensor(-5.7497, device='cuda:0')","tensor(6.0979, device='cuda:0')","tensor(-1.8744, device='cuda:0')"
"tensor(-5.5750, device='cuda:0')","tensor(5.7959, device='cuda:0')","tensor(-1.9662, device='cuda:0')"
"tensor(-4.6965, device='cuda:0')","tensor(3.3225, device='cuda:0')","tensor(-0.0596, device='cuda:0')"
"tensor(-4.9867, device='cuda:0')","tensor(5.1250, device='cuda:0')","tensor(-1.5188, device='cuda:0')"
"tensor(-5.4192, device='cuda:0')","tensor(4.6236, device='cuda:0')","tensor(-0.6466, device='cuda:0')"
"tensor(-5.2711, device='cuda:0')","tensor(5.6216, device='cuda:0')","tensor(-2.0325, device='cuda:0')"
"tensor(-3.0844, device='cuda:0')","tensor(2.7674, device='cuda:0')","tensor(-0.1289, device='cuda:0')"
"tensor(-1.7663, device='cuda:0')","tensor(-0.1114, device='cuda:0')","tensor(1.5171, device='cuda:0')"
"tensor(-6.0476, device='cuda:0')","tensor(5.4601, device='cuda:0')","tensor(-0.6985, device='cuda:0')"
"tensor(-5.4205, device='cuda:0')","tensor(5.1239, device='cuda:0')","tensor(-1.2032, device='cuda:0')"
"tensor(-5.9329, device='cuda:0')","tensor(4.8841, device='cuda:0')","tensor(-0.3549, device='cuda:0')"
"tensor(0.3306, device='cuda:0')","tensor(-2.0563, device='cuda:0')","tensor(1.6681, device='cuda:0')"
"tensor(-2.6481, device='cuda:0')","tensor(2.1019, device='cuda:0')","tensor(-0.0234, device='cuda:0')"
"tensor(-5.3657, device='cuda:0')","tensor(5.3568, device='cuda:0')","tensor(-1.6254, device='cuda:0')"
"tensor(-4.9984, device='cuda:0')","tensor(4.9797, device='cuda:0')","tensor(-1.8210, device='cuda:0')"
"tensor(-4.7872, device='cuda:0')","tensor(4.7513, device='cuda:0')","tensor(-1.4015, device='cuda:0')"
"tensor(-5.4498, device='cuda:0')","tensor(5.2795, device='cuda:0')","tensor(-1.4578, device='cuda:0')"
"tensor(-5.3863, device='cuda:0')","tensor(5.4792, device='cuda:0')","tensor(-1.6512, device='cuda:0')"
"tensor(-6.2709, device='cuda:0')","tensor(6.0293, device='cuda:0')","tensor(-1.2290, device='cuda:0')"
"tensor(-5.1851, device='cuda:0')","tensor(5.0680, device='cuda:0')","tensor(-1.5426, device='cuda:0')"
"tensor(-3.7897, device='cuda:0')","tensor(3.0687, device='cuda:0')","tensor(0.0804, device='cuda:0')"
"tensor(-5.9120, device='cuda:0')","tensor(6.8056, device='cuda:0')","tensor(-2.5152, device='cuda:0')"
"tensor(-4.2174, device='cuda:0')","tensor(4.5124, device='cuda:0')","tensor(-0.9738, device='cuda:0')"
"tensor(-5.0482, device='cuda:0')","tensor(5.3679, device='cuda:0')","tensor(-1.7831, device='cuda:0')"
"tensor(-5.4873, device='cuda:0')","tensor(5.6321, device='cuda:0')","tensor(-1.3988, device='cuda:0')"
"tensor(-5.1143, device='cuda:0')","tensor(5.5646, device='cuda:0')","tensor(-1.9600, device='cuda:0')"
"tensor(-5.2095, device='cuda:0')","tensor(4.2030, device='cuda:0')","tensor(-0.7603, device='cuda:0')"
"tensor(-4.2527, device='cuda:0')","tensor(3.2616, device='cuda:0')","tensor(0.2378, device='cuda:0')"
"tensor(-4.7033, device='cuda:0')","tensor(4.9952, device='cuda:0')","tensor(-1.9619, device='cuda:0')"
"tensor(-5.4248, device='cuda:0')","tensor(5.4515, device='cuda:0')","tensor(-1.4563, device='cuda:0')"
"tensor(-1.9136, device='cuda:0')","tensor(0.5408, device='cuda:0')","tensor(1.0676, device='cuda:0')"
"tensor(-5.5578, device='cuda:0')","tensor(5.8465, device='cuda:0')","tensor(-1.8777, device='cuda:0')"
"tensor(-4.7969, device='cuda:0')","tensor(3.3498, device='cuda:0')","tensor(-0.0624, device='cuda:0')"
"tensor(-0.6109, device='cuda:0')","tensor(-1.6436, device='cuda:0')","tensor(2.1481, device='cuda:0')"
"tensor(-3.8729, device='cuda:0')","tensor(3.3865, device='cuda:0')","tensor(-0.4304, device='cuda:0')"
"tensor(-5.2778, device='cuda:0')","tensor(4.4939, device='cuda:0')","tensor(-0.7641, device='cuda:0')"
"tensor(-4.6777, device='cuda:0')","tensor(2.8349, device='cuda:0')","tensor(0.8971, device='cuda:0')"
"tensor(-3.4960, device='cuda:0')","tensor(1.7423, device='cuda:0')","tensor(1.3248, device='cuda:0')"
"tensor(-6.1357, device='cuda:0')","tensor(5.5799, device='cuda:0')","tensor(-0.9549, device='cuda:0')"
"tensor(-5.6839, device='cuda:0')","tensor(3.3742, device='cuda:0')","tensor(0.9084, device='cuda:0')"
"tensor(-4.8326, device='cuda:0')","tensor(3.2330, device='cuda:0')","tensor(0.9064, device='cuda:0')"
"tensor(-4.3502, device='cuda:0')","tensor(3.2078, device='cuda:0')","tensor(0.1484, device='cuda:0')"
"tensor(-5.8522, device='cuda:0')","tensor(4.7244, device='cuda:0')","tensor(-0.2939, device='cuda:0')"
"tensor(-5.2278, device='cuda:0')","tensor(5.3888, device='cuda:0')","tensor(-1.6021, device='cuda:0')"
"tensor(-5.7681, device='cuda:0')","tensor(5.9060, device='cuda:0')","tensor(-1.7478, device='cuda:0')"
"tensor(-5.0439, device='cuda:0')","tensor(5.3764, device='cuda:0')","tensor(-2.1244, device='cuda:0')"
"tensor(-5.4615, device='cuda:0')","tensor(5.6042, device='cuda:0')","tensor(-1.9890, device='cuda:0')"
"tensor(-5.6079, device='cuda:0')","tensor(4.5137, device='cuda:0')","tensor(-0.8077, device='cuda:0')"
"tensor(-3.5341, device='cuda:0')","tensor(1.5192, device='cuda:0')","tensor(1.5505, device='cuda:0')"
"tensor(-5.5264, device='cuda:0')","tensor(5.5406, device='cuda:0')","tensor(-1.6487, device='cuda:0')"
"tensor(-5.4636, device='cuda:0')","tensor(4.9908, device='cuda:0')","tensor(-1.4078, device='cuda:0')"
"tensor(-5.1821, device='cuda:0')","tensor(5.0093, device='cuda:0')","tensor(-1.3799, device='cuda:0')"
"tensor(-5.8772, device='cuda:0')","tensor(5.0411, device='cuda:0')","tensor(-0.8225, device='cuda:0')"
"tensor(-5.3254, device='cuda:0')","tensor(5.8571, device='cuda:0')","tensor(-2.2257, device='cuda:0')"
"tensor(-4.8986, device='cuda:0')","tensor(5.5037, device='cuda:0')","tensor(-2.1745, device='cuda:0')"
"tensor(2.3719, device='cuda:0')","tensor(-1.1245, device='cuda:0')","tensor(-1.5612, device='cuda:0')"
"tensor(-5.6283, device='cuda:0')","tensor(5.7615, device='cuda:0')","tensor(-1.7432, device='cuda:0')"
"tensor(-5.8779, device='cuda:0')","tensor(4.3422, device='cuda:0')","tensor(0.3621, device='cuda:0')"
"tensor(-4.8460, device='cuda:0')","tensor(5.2161, device='cuda:0')","tensor(-2.0945, device='cuda:0')"
"tensor(-5.2330, device='cuda:0')","tensor(5.3452, device='cuda:0')","tensor(-1.7472, device='cuda:0')"
"tensor(-2.0475, device='cuda:0')","tensor(-1.1447, device='cuda:0')","tensor(3.0355, device='cuda:0')"
"tensor(-4.1102, device='cuda:0')","tensor(4.0220, device='cuda:0')","tensor(-0.8324, device='cuda:0')"
"tensor(-5.3402, device='cuda:0')","tensor(5.0830, device='cuda:0')","tensor(-1.2681, device='cuda:0')"
"tensor(-5.4558, device='cuda:0')","tensor(5.9588, device='cuda:0')","tensor(-1.9435, device='cuda:0')"
"tensor(-5.3113, device='cuda:0')","tensor(5.7345, device='cuda:0')","tensor(-2.4028, device='cuda:0')"
"tensor(-5.2496, device='cuda:0')","tensor(5.6837, device='cuda:0')","tensor(-1.9285, device='cuda:0')"
"tensor(-3.7156, device='cuda:0')","tensor(3.5850, device='cuda:0')","tensor(-0.7835, device='cuda:0')"
"tensor(-5.2766, device='cuda:0')","tensor(5.1380, device='cuda:0')","tensor(-1.6439, device='cuda:0')"
"tensor(-5.5987, device='cuda:0')","tensor(6.2251, device='cuda:0')","tensor(-2.1891, device='cuda:0')"
"tensor(-5.2159, device='cuda:0')","tensor(5.2655, device='cuda:0')","tensor(-1.7547, device='cuda:0')"
"tensor(-4.8570, device='cuda:0')","tensor(5.5440, device='cuda:0')","tensor(-2.2338, device='cuda:0')"
"tensor(-5.0541, device='cuda:0')","tensor(4.8968, device='cuda:0')","tensor(-1.7225, device='cuda:0')"
"tensor(-5.3088, device='cuda:0')","tensor(5.6364, device='cuda:0')","tensor(-2.2147, device='cuda:0')"
"tensor(-5.3597, device='cuda:0')","tensor(4.4727, device='cuda:0')","tensor(-0.8678, device='cuda:0')"
"tensor(-5.0703, device='cuda:0')","tensor(5.4648, device='cuda:0')","tensor(-1.8593, device='cuda:0')"
"tensor(-5.4912, device='cuda:0')","tensor(5.6821, device='cuda:0')","tensor(-1.8594, device='cuda:0')"
"tensor(-5.5017, device='cuda:0')","tensor(5.5219, device='cuda:0')","tensor(-1.4406, device='cuda:0')"
"tensor(-3.4497, device='cuda:0')","tensor(2.6208, device='cuda:0')","tensor(0.3734, device='cuda:0')"
"tensor(-1.8710, device='cuda:0')","tensor(-1.3737, device='cuda:0')","tensor(2.6321, device='cuda:0')"
"tensor(-5.3427, device='cuda:0')","tensor(5.6671, device='cuda:0')","tensor(-1.9958, device='cuda:0')"
"tensor(-3.2864, device='cuda:0')","tensor(3.4362, device='cuda:0')","tensor(-2.0778, device='cuda:0')"
"tensor(-1.0058, device='cuda:0')","tensor(0.7969, device='cuda:0')","tensor(-0.6243, device='cuda:0')"
"tensor(-3.9006, device='cuda:0')","tensor(3.7340, device='cuda:0')","tensor(-0.4223, device='cuda:0')"
"tensor(-5.3289, device='cuda:0')","tensor(5.5399, device='cuda:0')","tensor(-1.8154, device='cuda:0')"
"tensor(-3.2443, device='cuda:0')","tensor(3.1114, device='cuda:0')","tensor(-0.6357, device='cuda:0')"
"tensor(-5.2551, device='cuda:0')","tensor(5.4054, device='cuda:0')","tensor(-1.9360, device='cuda:0')"
"tensor(-5.3690, device='cuda:0')","tensor(5.8300, device='cuda:0')","tensor(-2.0390, device='cuda:0')"
"tensor(-5.5401, device='cuda:0')","tensor(5.8798, device='cuda:0')","tensor(-1.9563, device='cuda:0')"
"tensor(-5.6166, device='cuda:0')","tensor(6.0635, device='cuda:0')","tensor(-2.4265, device='cuda:0')"
