tensor(1.6056, device='cuda:0'),tensor(1.3695, device='cuda:0'),tensor(-2.0579, device='cuda:0'),tensor(-0.9957, device='cuda:0')
tensor(-3.7346, device='cuda:0'),tensor(0.1553, device='cuda:0'),tensor(-0.0227, device='cuda:0'),tensor(3.2642, device='cuda:0')
tensor(-1.7765, device='cuda:0'),tensor(-0.8592, device='cuda:0'),tensor(-1.0567, device='cuda:0'),tensor(3.4334, device='cuda:0')
tensor(-0.5647, device='cuda:0'),tensor(-0.4400, device='cuda:0'),tensor(3.7750, device='cuda:0'),tensor(-3.0798, device='cuda:0')
tensor(2.0544, device='cuda:0'),tensor(3.0601, device='cuda:0'),tensor(-3.6903, device='cuda:0'),tensor(-1.6452, device='cuda:0')
tensor(-3.9421, device='cuda:0'),tensor(1.1797, device='cuda:0'),tensor(5.4318, device='cuda:0'),tensor(-3.3143, device='cuda:0')
tensor(3.3203, device='cuda:0'),tensor(-0.5629, device='cuda:0'),tensor(-1.5841, device='cuda:0'),tensor(-1.1561, device='cuda:0')
tensor(-0.9081, device='cuda:0'),tensor(-2.4316, device='cuda:0'),tensor(-1.7373, device='cuda:0'),tensor(4.8556, device='cuda:0')
tensor(-0.2696, device='cuda:0'),tensor(3.8270, device='cuda:0'),tensor(-2.3726, device='cuda:0'),tensor(-1.5883, device='cuda:0')
tensor(-1.1256, device='cuda:0'),tensor(0.0360, device='cuda:0'),tensor(-0.4262, device='cuda:0'),tensor(1.2535, device='cuda:0')
tensor(-3.0972, device='cuda:0'),tensor(1.2118, device='cuda:0'),tensor(3.1517, device='cuda:0'),tensor(-1.7842, device='cuda:0')
tensor(-1.9330, device='cuda:0'),tensor(-0.9355, device='cuda:0'),tensor(-0.8558, device='cuda:0'),tensor(3.4611, device='cuda:0')
tensor(-1.5751, device='cuda:0'),tensor(2.0771, device='cuda:0'),tensor(0.0535, device='cuda:0'),tensor(-0.9873, device='cuda:0')
tensor(0.8011, device='cuda:0'),tensor(-0.7945, device='cuda:0'),tensor(0.2099, device='cuda:0'),tensor(-0.3614, device='cuda:0')
tensor(2.6244, device='cuda:0'),tensor(-0.7680, device='cuda:0'),tensor(-0.7675, device='cuda:0'),tensor(-0.9611, device='cuda:0')
tensor(2.1917, device='cuda:0'),tensor(-0.5642, device='cuda:0'),tensor(-1.5386, device='cuda:0'),tensor(-0.1037, device='cuda:0')
tensor(-0.2056, device='cuda:0'),tensor(-0.6270, device='cuda:0'),tensor(2.5884, device='cuda:0'),tensor(-2.1255, device='cuda:0')
tensor(1.1130, device='cuda:0'),tensor(-0.9370, device='cuda:0'),tensor(-1.3812, device='cuda:0'),tensor(1.1533, device='cuda:0')
tensor(0.6791, device='cuda:0'),tensor(-0.6654, device='cuda:0'),tensor(-0.2555, device='cuda:0'),tensor(0.1950, device='cuda:0')
tensor(-3.9539, device='cuda:0'),tensor(0.3634, device='cuda:0'),tensor(2.2043, device='cuda:0'),tensor(0.8510, device='cuda:0')
tensor(-0.5143, device='cuda:0'),tensor(-2.1139, device='cuda:0'),tensor(0.0643, device='cuda:0'),tensor(2.3932, device='cuda:0')
tensor(0.1138, device='cuda:0'),tensor(1.1308, device='cuda:0'),tensor(-0.4674, device='cuda:0'),tensor(-0.9581, device='cuda:0')
tensor(-3.7460, device='cuda:0'),tensor(-0.1254, device='cuda:0'),tensor(0.5229, device='cuda:0'),tensor(3.0229, device='cuda:0')
tensor(-1.1666, device='cuda:0'),tensor(-1.6801, device='cuda:0'),tensor(-0.9173, device='cuda:0'),tensor(3.4700, device='cuda:0')
tensor(-1.1439, device='cuda:0'),tensor(-0.7679, device='cuda:0'),tensor(3.2891, device='cuda:0'),tensor(-1.6264, device='cuda:0')
tensor(-2.1533, device='cuda:0'),tensor(-0.9225, device='cuda:0'),tensor(-1.0606, device='cuda:0'),tensor(3.8375, device='cuda:0')
tensor(3.2214, device='cuda:0'),tensor(-2.0218, device='cuda:0'),tensor(-0.6621, device='cuda:0'),tensor(-0.3546, device='cuda:0')
tensor(-0.9452, device='cuda:0'),tensor(-2.1871, device='cuda:0'),tensor(-2.1716, device='cuda:0'),tensor(5.1230, device='cuda:0')
tensor(-0.0599, device='cuda:0'),tensor(-0.1738, device='cuda:0'),tensor(0.1360, device='cuda:0'),tensor(-0.0936, device='cuda:0')
tensor(-2.2374, device='cuda:0'),tensor(0.1189, device='cuda:0'),tensor(0.0460, device='cuda:0'),tensor(1.7914, device='cuda:0')
tensor(-0.8541, device='cuda:0'),tensor(-2.2817, device='cuda:0'),tensor(-3.4740, device='cuda:0'),tensor(6.4563, device='cuda:0')
tensor(-1.0095, device='cuda:0'),tensor(-0.6894, device='cuda:0'),tensor(1.3836, device='cuda:0'),tensor(-0.0648, device='cuda:0')
tensor(-0.3548, device='cuda:0'),tensor(-0.7718, device='cuda:0'),tensor(-0.1259, device='cuda:0'),tensor(1.0478, device='cuda:0')
tensor(0.7407, device='cuda:0'),tensor(-0.7871, device='cuda:0'),tensor(-0.5876, device='cuda:0'),tensor(0.5052, device='cuda:0')
tensor(1.1113, device='cuda:0'),tensor(-0.1430, device='cuda:0'),tensor(-0.6638, device='cuda:0'),tensor(-0.3830, device='cuda:0')
tensor(-0.9060, device='cuda:0'),tensor(0.7485, device='cuda:0'),tensor(-1.9016, device='cuda:0'),tensor(1.7610, device='cuda:0')
tensor(-0.7885, device='cuda:0'),tensor(-0.2061, device='cuda:0'),tensor(3.4593, device='cuda:0'),tensor(-2.8860, device='cuda:0')
tensor(-0.1490, device='cuda:0'),tensor(-0.4074, device='cuda:0'),tensor(0.3044, device='cuda:0'),tensor(0.0556, device='cuda:0')
tensor(3.6455, device='cuda:0'),tensor(0.3790, device='cuda:0'),tensor(-3.5033, device='cuda:0'),tensor(-0.4309, device='cuda:0')
tensor(-0.3262, device='cuda:0'),tensor(-0.6155, device='cuda:0'),tensor(0.9030, device='cuda:0'),tensor(-0.1680, device='cuda:0')
tensor(4.9864, device='cuda:0'),tensor(-0.6931, device='cuda:0'),tensor(-2.8857, device='cuda:0'),tensor(-1.2061, device='cuda:0')
tensor(-1.5864, device='cuda:0'),tensor(0.5996, device='cuda:0'),tensor(2.4020, device='cuda:0'),tensor(-1.8351, device='cuda:0')
tensor(1.5100, device='cuda:0'),tensor(-1.1319, device='cuda:0'),tensor(0.1440, device='cuda:0'),tensor(-0.6497, device='cuda:0')
tensor(-1.8182, device='cuda:0'),tensor(-1.2474, device='cuda:0'),tensor(-0.3930, device='cuda:0'),tensor(3.1354, device='cuda:0')
tensor(-3.1436, device='cuda:0'),tensor(-0.2221, device='cuda:0'),tensor(1.7172, device='cuda:0'),tensor(1.2803, device='cuda:0')
tensor(0.0462, device='cuda:0'),tensor(2.7051, device='cuda:0'),tensor(-1.7520, device='cuda:0'),tensor(-1.3352, device='cuda:0')
tensor(0.0223, device='cuda:0'),tensor(-0.3071, device='cuda:0'),tensor(0.4221, device='cuda:0'),tensor(-0.3052, device='cuda:0')
tensor(-0.4337, device='cuda:0'),tensor(-0.9140, device='cuda:0'),tensor(2.2081, device='cuda:0'),tensor(-1.1170, device='cuda:0')
tensor(0.6998, device='cuda:0'),tensor(-1.6531, device='cuda:0'),tensor(-0.9976, device='cuda:0'),tensor(1.8911, device='cuda:0')
tensor(-2.3959, device='cuda:0'),tensor(-1.4778, device='cuda:0'),tensor(-1.9281, device='cuda:0'),tensor(5.5237, device='cuda:0')
tensor(0.3036, device='cuda:0'),tensor(3.0111, device='cuda:0'),tensor(-1.2442, device='cuda:0'),tensor(-2.4002, device='cuda:0')
tensor(2.1955, device='cuda:0'),tensor(2.4654, device='cuda:0'),tensor(-3.2218, device='cuda:0'),tensor(-1.6005, device='cuda:0')
tensor(-2.1612, device='cuda:0'),tensor(-0.9994, device='cuda:0'),tensor(4.4558, device='cuda:0'),tensor(-1.7009, device='cuda:0')
tensor(1.2680, device='cuda:0'),tensor(-1.3039, device='cuda:0'),tensor(-3.6425, device='cuda:0'),tensor(3.6170, device='cuda:0')
tensor(-2.4880, device='cuda:0'),tensor(-2.3120, device='cuda:0'),tensor(-1.7348, device='cuda:0'),tensor(6.1151, device='cuda:0')
tensor(-1.9269, device='cuda:0'),tensor(0.9125, device='cuda:0'),tensor(0.4778, device='cuda:0'),tensor(0.2052, device='cuda:0')
tensor(1.4033, device='cuda:0'),tensor(-1.7570, device='cuda:0'),tensor(-1.5466, device='cuda:0'),tensor(2.0029, device='cuda:0')
tensor(-0.9467, device='cuda:0'),tensor(1.6169, device='cuda:0'),tensor(0.2429, device='cuda:0'),tensor(-1.3738, device='cuda:0')
tensor(5.4958, device='cuda:0'),tensor(-0.7065, device='cuda:0'),tensor(-2.9561, device='cuda:0'),tensor(-1.6441, device='cuda:0')
tensor(3.1848, device='cuda:0'),tensor(0.4381, device='cuda:0'),tensor(-1.4881, device='cuda:0'),tensor(-2.1597, device='cuda:0')
tensor(3.2585, device='cuda:0'),tensor(0.0909, device='cuda:0'),tensor(-2.4060, device='cuda:0'),tensor(-0.9855, device='cuda:0')
tensor(-1.2710, device='cuda:0'),tensor(0.9659, device='cuda:0'),tensor(0.0655, device='cuda:0'),tensor(-0.1281, device='cuda:0')
tensor(2.5896, device='cuda:0'),tensor(2.2345, device='cuda:0'),tensor(-3.0374, device='cuda:0'),tensor(-1.8730, device='cuda:0')
tensor(-1.2953, device='cuda:0'),tensor(-1.7892, device='cuda:0'),tensor(-2.4486, device='cuda:0'),tensor(5.2934, device='cuda:0')
tensor(-0.7857, device='cuda:0'),tensor(-0.1241, device='cuda:0'),tensor(0.9622, device='cuda:0'),tensor(-0.3167, device='cuda:0')
tensor(-3.5451, device='cuda:0'),tensor(-0.2113, device='cuda:0'),tensor(-0.8996, device='cuda:0'),tensor(4.1611, device='cuda:0')
tensor(7.3057, device='cuda:0'),tensor(-1.8547, device='cuda:0'),tensor(-4.8868, device='cuda:0'),tensor(-0.2716, device='cuda:0')
tensor(-3.8038, device='cuda:0'),tensor(1.8130, device='cuda:0'),tensor(3.2687, device='cuda:0'),tensor(-1.9161, device='cuda:0')
tensor(-0.4743, device='cuda:0'),tensor(-1.9483, device='cuda:0'),tensor(-1.5284, device='cuda:0'),tensor(3.7898, device='cuda:0')
tensor(1.1670, device='cuda:0'),tensor(1.8716, device='cuda:0'),tensor(-1.9232, device='cuda:0'),tensor(-1.3006, device='cuda:0')
tensor(-1.1381, device='cuda:0'),tensor(1.2652, device='cuda:0'),tensor(-0.4965, device='cuda:0'),tensor(0.0505, device='cuda:0')
tensor(0.1946, device='cuda:0'),tensor(-0.9303, device='cuda:0'),tensor(-0.0330, device='cuda:0'),tensor(0.6011, device='cuda:0')
tensor(-1.4686, device='cuda:0'),tensor(-0.7666, device='cuda:0'),tensor(-0.7833, device='cuda:0'),tensor(2.7061, device='cuda:0')
tensor(3.6425, device='cuda:0'),tensor(-0.5783, device='cuda:0'),tensor(-2.0727, device='cuda:0'),tensor(-0.9592, device='cuda:0')
tensor(-6.2567, device='cuda:0'),tensor(4.4136, device='cuda:0'),tensor(1.5871, device='cuda:0'),tensor(-0.6898, device='cuda:0')
tensor(0.3760, device='cuda:0'),tensor(-0.1639, device='cuda:0'),tensor(-0.1199, device='cuda:0'),tensor(-0.2733, device='cuda:0')
tensor(-2.3425, device='cuda:0'),tensor(-0.1945, device='cuda:0'),tensor(0.7449, device='cuda:0'),tensor(1.5586, device='cuda:0')
tensor(-1.8684, device='cuda:0'),tensor(-0.9410, device='cuda:0'),tensor(-1.0860, device='cuda:0'),tensor(3.6430, device='cuda:0')
tensor(1.3863, device='cuda:0'),tensor(-1.7610, device='cuda:0'),tensor(1.6086, device='cuda:0'),tensor(-1.1356, device='cuda:0')
tensor(-3.4211, device='cuda:0'),tensor(1.7252, device='cuda:0'),tensor(3.0439, device='cuda:0'),tensor(-2.1129, device='cuda:0')
tensor(4.1528, device='cuda:0'),tensor(-0.3032, device='cuda:0'),tensor(-2.9263, device='cuda:0'),tensor(-0.9177, device='cuda:0')
tensor(-1.4964, device='cuda:0'),tensor(-0.1647, device='cuda:0'),tensor(1.7884, device='cuda:0'),tensor(-0.4803, device='cuda:0')
tensor(-1.7611, device='cuda:0'),tensor(-2.0043, device='cuda:0'),tensor(3.4680, device='cuda:0'),tensor(-0.0530, device='cuda:0')
tensor(3.5618, device='cuda:0'),tensor(1.1476, device='cuda:0'),tensor(-2.7016, device='cuda:0'),tensor(-1.9833, device='cuda:0')
tensor(0.9811, device='cuda:0'),tensor(0.4739, device='cuda:0'),tensor(-1.5036, device='cuda:0'),tensor(-0.0670, device='cuda:0')
tensor(-1.8129, device='cuda:0'),tensor(0.8380, device='cuda:0'),tensor(1.2447, device='cuda:0'),tensor(-0.7199, device='cuda:0')
tensor(-1.3611, device='cuda:0'),tensor(-0.5879, device='cuda:0'),tensor(3.1833, device='cuda:0'),tensor(-1.5646, device='cuda:0')
tensor(-0.7582, device='cuda:0'),tensor(-0.9426, device='cuda:0'),tensor(-0.2681, device='cuda:0'),tensor(1.7135, device='cuda:0')
tensor(0.4819, device='cuda:0'),tensor(1.9438, device='cuda:0'),tensor(-1.4352, device='cuda:0'),tensor(-1.2028, device='cuda:0')
tensor(3.4013, device='cuda:0'),tensor(-0.2235, device='cuda:0'),tensor(-2.6801, device='cuda:0'),tensor(-0.3747, device='cuda:0')
tensor(-0.5444, device='cuda:0'),tensor(0.3891, device='cuda:0'),tensor(0.8021, device='cuda:0'),tensor(-0.9351, device='cuda:0')
tensor(-0.4528, device='cuda:0'),tensor(-1.5542, device='cuda:0'),tensor(-1.6867, device='cuda:0'),tensor(3.5148, device='cuda:0')
tensor(-0.6461, device='cuda:0'),tensor(-0.6225, device='cuda:0'),tensor(0.2589, device='cuda:0'),tensor(0.8391, device='cuda:0')
tensor(-3.0996, device='cuda:0'),tensor(-1.9793, device='cuda:0'),tensor(-2.6973, device='cuda:0'),tensor(7.3339, device='cuda:0')
tensor(4.6075, device='cuda:0'),tensor(-0.6652, device='cuda:0'),tensor(-2.4306, device='cuda:0'),tensor(-1.2636, device='cuda:0')
tensor(1.0361, device='cuda:0'),tensor(-1.2832, device='cuda:0'),tensor(0.4844, device='cuda:0'),tensor(-0.4301, device='cuda:0')
tensor(1.2364, device='cuda:0'),tensor(1.7449, device='cuda:0'),tensor(-1.8913, device='cuda:0'),tensor(-1.2310, device='cuda:0')
tensor(3.5697, device='cuda:0'),tensor(1.3736, device='cuda:0'),tensor(-3.6122, device='cuda:0'),tensor(-1.2941, device='cuda:0')
tensor(-2.9429, device='cuda:0'),tensor(0.5554, device='cuda:0'),tensor(1.1968, device='cuda:0'),tensor(0.8305, device='cuda:0')
tensor(-4.6573, device='cuda:0'),tensor(0.5550, device='cuda:0'),tensor(5.2481, device='cuda:0'),tensor(-1.8610, device='cuda:0')
tensor(2.2071, device='cuda:0'),tensor(-0.8555, device='cuda:0'),tensor(-0.4970, device='cuda:0'),tensor(-0.8891, device='cuda:0')
tensor(0.6865, device='cuda:0'),tensor(-0.5408, device='cuda:0'),tensor(0.9289, device='cuda:0'),tensor(-1.2974, device='cuda:0')
tensor(0.0413, device='cuda:0'),tensor(-0.2763, device='cuda:0'),tensor(0.1009, device='cuda:0'),tensor(-0.0441, device='cuda:0')
tensor(-0.0599, device='cuda:0'),tensor(-0.1738, device='cuda:0'),tensor(0.1360, device='cuda:0'),tensor(-0.0936, device='cuda:0')
tensor(4.1836, device='cuda:0'),tensor(-0.4614, device='cuda:0'),tensor(-2.6981, device='cuda:0'),tensor(-0.8960, device='cuda:0')
tensor(4.8539, device='cuda:0'),tensor(-0.5852, device='cuda:0'),tensor(-3.0089, device='cuda:0'),tensor(-1.0882, device='cuda:0')
tensor(1.5835, device='cuda:0'),tensor(0.0328, device='cuda:0'),tensor(-1.1679, device='cuda:0'),tensor(-0.6274, device='cuda:0')
tensor(-1.5951, device='cuda:0'),tensor(-0.7131, device='cuda:0'),tensor(3.9638, device='cuda:0'),tensor(-2.0748, device='cuda:0')
tensor(4.5572, device='cuda:0'),tensor(-1.4092, device='cuda:0'),tensor(-2.5311, device='cuda:0'),tensor(-0.4622, device='cuda:0')
tensor(-3.5704, device='cuda:0'),tensor(0.9785, device='cuda:0'),tensor(2.1014, device='cuda:0'),tensor(-0.0651, device='cuda:0')
tensor(-2.0016, device='cuda:0'),tensor(0.3548, device='cuda:0'),tensor(3.7370, device='cuda:0'),tensor(-2.5297, device='cuda:0')
tensor(1.2714, device='cuda:0'),tensor(0.9012, device='cuda:0'),tensor(-1.9849, device='cuda:0'),tensor(-0.3070, device='cuda:0')
tensor(-5.2356, device='cuda:0'),tensor(2.0353, device='cuda:0'),tensor(3.1736, device='cuda:0'),tensor(-0.7416, device='cuda:0')
tensor(4.1145, device='cuda:0'),tensor(-0.6620, device='cuda:0'),tensor(-2.7181, device='cuda:0'),tensor(-0.5459, device='cuda:0')
tensor(-0.7241, device='cuda:0'),tensor(2.0503, device='cuda:0'),tensor(-0.7371, device='cuda:0'),tensor(-0.8716, device='cuda:0')
tensor(1.5757, device='cuda:0'),tensor(0.5328, device='cuda:0'),tensor(-1.6238, device='cuda:0'),tensor(-0.4910, device='cuda:0')
tensor(-1.3648, device='cuda:0'),tensor(-1.0193, device='cuda:0'),tensor(-0.6160, device='cuda:0'),tensor(2.6469, device='cuda:0')
tensor(-2.0617, device='cuda:0'),tensor(0.1680, device='cuda:0'),tensor(-0.0273, device='cuda:0'),tensor(1.6070, device='cuda:0')
tensor(1.3235, device='cuda:0'),tensor(-0.5946, device='cuda:0'),tensor(-0.8481, device='cuda:0'),tensor(0.0538, device='cuda:0')
tensor(-0.9654, device='cuda:0'),tensor(-0.0007, device='cuda:0'),tensor(-0.6251, device='cuda:0'),tensor(1.4986, device='cuda:0')
tensor(0.9743, device='cuda:0'),tensor(0.3332, device='cuda:0'),tensor(-1.5853, device='cuda:0'),tensor(0.1140, device='cuda:0')
tensor(-0.0429, device='cuda:0'),tensor(0.5277, device='cuda:0'),tensor(2.0192, device='cuda:0'),tensor(-2.7592, device='cuda:0')
tensor(-0.5949, device='cuda:0'),tensor(-0.2925, device='cuda:0'),tensor(1.4765, device='cuda:0'),tensor(-0.7771, device='cuda:0')
tensor(-1.2793, device='cuda:0'),tensor(-1.4868, device='cuda:0'),tensor(-1.8243, device='cuda:0'),tensor(4.3856, device='cuda:0')
tensor(1.9878, device='cuda:0'),tensor(0.2949, device='cuda:0'),tensor(-1.7133, device='cuda:0'),tensor(-0.7101, device='cuda:0')
tensor(-0.8251, device='cuda:0'),tensor(1.9311, device='cuda:0'),tensor(0.7192, device='cuda:0'),tensor(-2.2844, device='cuda:0')
tensor(-3.1735, device='cuda:0'),tensor(-0.1851, device='cuda:0'),tensor(1.7879, device='cuda:0'),tensor(1.2087, device='cuda:0')
tensor(-2.0011, device='cuda:0'),tensor(1.3459, device='cuda:0'),tensor(0.2756, device='cuda:0'),tensor(0.0329, device='cuda:0')
tensor(-0.8078, device='cuda:0'),tensor(1.2579, device='cuda:0'),tensor(-0.3276, device='cuda:0'),tensor(-0.4469, device='cuda:0')
tensor(-0.3342, device='cuda:0'),tensor(3.0244, device='cuda:0'),tensor(-0.6174, device='cuda:0'),tensor(-2.3981, device='cuda:0')
tensor(3.6608, device='cuda:0'),tensor(0.1702, device='cuda:0'),tensor(-1.7079, device='cuda:0'),tensor(-2.1137, device='cuda:0')
tensor(-1.6897, device='cuda:0'),tensor(-0.5222, device='cuda:0'),tensor(1.5663, device='cuda:0'),tensor(0.3576, device='cuda:0')
tensor(-0.7882, device='cuda:0'),tensor(2.9495, device='cuda:0'),tensor(-0.8582, device='cuda:0'),tensor(-1.7007, device='cuda:0')
tensor(-0.6018, device='cuda:0'),tensor(-0.9632, device='cuda:0'),tensor(2.6349, device='cuda:0'),tensor(-1.3057, device='cuda:0')
tensor(2.0389, device='cuda:0'),tensor(-0.6248, device='cuda:0'),tensor(-1.3026, device='cuda:0'),tensor(-0.2250, device='cuda:0')
tensor(-1.7497, device='cuda:0'),tensor(-2.7124, device='cuda:0'),tensor(-0.6330, device='cuda:0'),tensor(4.9051, device='cuda:0')
tensor(-1.3418, device='cuda:0'),tensor(4.6767, device='cuda:0'),tensor(-1.0054, device='cuda:0'),tensor(-2.9168, device='cuda:0')
tensor(-1.0292, device='cuda:0'),tensor(-0.5027, device='cuda:0'),tensor(2.3152, device='cuda:0'),tensor(-1.0936, device='cuda:0')
tensor(0.4806, device='cuda:0'),tensor(2.2313, device='cuda:0'),tensor(-1.5820, device='cuda:0'),tensor(-1.3438, device='cuda:0')
tensor(4.9508, device='cuda:0'),tensor(-0.6579, device='cuda:0'),tensor(-3.2084, device='cuda:0'),tensor(-0.8982, device='cuda:0')
tensor(0.3424, device='cuda:0'),tensor(-0.2393, device='cuda:0'),tensor(-0.2488, device='cuda:0'),tensor(-0.0933, device='cuda:0')
tensor(-0.8555, device='cuda:0'),tensor(-1.4248, device='cuda:0'),tensor(-1.9172, device='cuda:0'),tensor(4.0345, device='cuda:0')
tensor(-3.1319, device='cuda:0'),tensor(-0.3116, device='cuda:0'),tensor(0.5688, device='cuda:0'),tensor(2.5159, device='cuda:0')
tensor(2.7231, device='cuda:0'),tensor(-0.0352, device='cuda:0'),tensor(-2.6749, device='cuda:0'),tensor(0.0662, device='cuda:0')
tensor(-1.8787, device='cuda:0'),tensor(2.3696, device='cuda:0'),tensor(0.6986, device='cuda:0'),tensor(-1.6101, device='cuda:0')
tensor(-2.1708, device='cuda:0'),tensor(2.6275, device='cuda:0'),tensor(-1.5463, device='cuda:0'),tensor(0.7071, device='cuda:0')
tensor(-0.4318, device='cuda:0'),tensor(-0.4273, device='cuda:0'),tensor(0.2056, device='cuda:0'),tensor(0.4467, device='cuda:0')
tensor(0.1640, device='cuda:0'),tensor(-0.2797, device='cuda:0'),tensor(-1.3022, device='cuda:0'),tensor(1.2755, device='cuda:0')
tensor(-2.3198, device='cuda:0'),tensor(0.0078, device='cuda:0'),tensor(-1.0618, device='cuda:0'),tensor(3.0452, device='cuda:0')
tensor(0.2780, device='cuda:0'),tensor(-1.6400, device='cuda:0'),tensor(-1.7531, device='cuda:0'),tensor(3.0082, device='cuda:0')
tensor(4.5361, device='cuda:0'),tensor(-1.8145, device='cuda:0'),tensor(-1.5304, device='cuda:0'),tensor(-0.9631, device='cuda:0')
tensor(1.9419, device='cuda:0'),tensor(-1.9540, device='cuda:0'),tensor(-1.3395, device='cuda:0'),tensor(1.4452, device='cuda:0')
tensor(-0.6392, device='cuda:0'),tensor(2.3010, device='cuda:0'),tensor(-1.0720, device='cuda:0'),tensor(-0.9961, device='cuda:0')
tensor(5.4215, device='cuda:0'),tensor(-0.6341, device='cuda:0'),tensor(-2.8867, device='cuda:0'),tensor(-1.7437, device='cuda:0')
tensor(2.7991, device='cuda:0'),tensor(-1.4544, device='cuda:0'),tensor(-0.7892, device='cuda:0'),tensor(-0.6514, device='cuda:0')
tensor(2.6353, device='cuda:0'),tensor(0.2730, device='cuda:0'),tensor(-2.7263, device='cuda:0'),tensor(-0.1315, device='cuda:0')
tensor(-1.6363, device='cuda:0'),tensor(2.6384, device='cuda:0'),tensor(-0.0623, device='cuda:0'),tensor(-1.4928, device='cuda:0')
tensor(-3.2479, device='cuda:0'),tensor(1.8005, device='cuda:0'),tensor(2.4068, device='cuda:0'),tensor(-1.4647, device='cuda:0')
tensor(4.1288, device='cuda:0'),tensor(-0.2967, device='cuda:0'),tensor(-3.2152, device='cuda:0'),tensor(-0.5288, device='cuda:0')
tensor(0.0712, device='cuda:0'),tensor(-0.2849, device='cuda:0'),tensor(0.1179, device='cuda:0'),tensor(-0.0892, device='cuda:0')
tensor(-0.0599, device='cuda:0'),tensor(-0.1738, device='cuda:0'),tensor(0.1360, device='cuda:0'),tensor(-0.0936, device='cuda:0')
tensor(0.8199, device='cuda:0'),tensor(-1.1460, device='cuda:0'),tensor(1.2037, device='cuda:0'),tensor(-0.8253, device='cuda:0')
tensor(-2.1463, device='cuda:0'),tensor(0.1153, device='cuda:0'),tensor(1.7452, device='cuda:0'),tensor(-0.1780, device='cuda:0')
tensor(-0.5901, device='cuda:0'),tensor(-0.2153, device='cuda:0'),tensor(-0.1206, device='cuda:0'),tensor(0.7285, device='cuda:0')
tensor(-0.1196, device='cuda:0'),tensor(1.5716, device='cuda:0'),tensor(-0.2888, device='cuda:0'),tensor(-1.4855, device='cuda:0')
tensor(-3.7772, device='cuda:0'),tensor(-0.5567, device='cuda:0'),tensor(2.8172, device='cuda:0'),tensor(1.0742, device='cuda:0')
tensor(-1.7637, device='cuda:0'),tensor(1.5235, device='cuda:0'),tensor(0.6674, device='cuda:0'),tensor(-0.8382, device='cuda:0')
tensor(0.9156, device='cuda:0'),tensor(2.2832, device='cuda:0'),tensor(-3.0866, device='cuda:0'),tensor(-0.3437, device='cuda:0')
tensor(2.3499, device='cuda:0'),tensor(1.3383, device='cuda:0'),tensor(-3.1127, device='cuda:0'),tensor(-0.6852, device='cuda:0')
tensor(-0.5452, device='cuda:0'),tensor(1.9444, device='cuda:0'),tensor(1.1364, device='cuda:0'),tensor(-3.0452, device='cuda:0')
tensor(-0.9866, device='cuda:0'),tensor(3.1407, device='cuda:0'),tensor(-0.1688, device='cuda:0'),tensor(-2.4457, device='cuda:0')
tensor(0.9904, device='cuda:0'),tensor(2.2351, device='cuda:0'),tensor(-2.9420, device='cuda:0'),tensor(-0.4869, device='cuda:0')
tensor(-3.2454, device='cuda:0'),tensor(1.7568, device='cuda:0'),tensor(2.3975, device='cuda:0'),tensor(-1.4133, device='cuda:0')
tensor(-1.8086, device='cuda:0'),tensor(0.1186, device='cuda:0'),tensor(2.9697, device='cuda:0'),tensor(-1.6575, device='cuda:0')
tensor(2.7840, device='cuda:0'),tensor(-0.3556, device='cuda:0'),tensor(-1.7485, device='cuda:0'),tensor(-0.7447, device='cuda:0')
tensor(0.3684, device='cuda:0'),tensor(-0.0200, device='cuda:0'),tensor(1.5801, device='cuda:0'),tensor(-1.8998, device='cuda:0')
tensor(0.8861, device='cuda:0'),tensor(1.2256, device='cuda:0'),tensor(-0.3754, device='cuda:0'),tensor(-1.9627, device='cuda:0')
tensor(-2.3564, device='cuda:0'),tensor(2.5586, device='cuda:0'),tensor(1.1872, device='cuda:0'),tensor(-1.8401, device='cuda:0')
tensor(-2.5500, device='cuda:0'),tensor(-0.1463, device='cuda:0'),tensor(-0.1184, device='cuda:0'),tensor(2.5375, device='cuda:0')
tensor(0.0413, device='cuda:0'),tensor(-0.2763, device='cuda:0'),tensor(0.1009, device='cuda:0'),tensor(-0.0441, device='cuda:0')
tensor(2.8736, device='cuda:0'),tensor(-1.0838, device='cuda:0'),tensor(-1.8080, device='cuda:0'),tensor(0.0514, device='cuda:0')
tensor(-2.2474, device='cuda:0'),tensor(2.3136, device='cuda:0'),tensor(-0.0407, device='cuda:0'),tensor(-0.5192, device='cuda:0')
tensor(-1.6568, device='cuda:0'),tensor(-1.7012, device='cuda:0'),tensor(-0.5193, device='cuda:0'),tensor(3.5878, device='cuda:0')
tensor(-2.3714, device='cuda:0'),tensor(-1.8331, device='cuda:0'),tensor(2.5209, device='cuda:0'),tensor(1.3262, device='cuda:0')
tensor(-0.9277, device='cuda:0'),tensor(-0.1922, device='cuda:0'),tensor(1.2952, device='cuda:0'),tensor(-0.4330, device='cuda:0')
tensor(0.4248, device='cuda:0'),tensor(3.0256, device='cuda:0'),tensor(-1.9266, device='cuda:0'),tensor(-1.8493, device='cuda:0')
tensor(-0.4777, device='cuda:0'),tensor(-0.2552, device='cuda:0'),tensor(3.3022, device='cuda:0'),tensor(-2.8430, device='cuda:0')
tensor(-0.3597, device='cuda:0'),tensor(-0.7913, device='cuda:0'),tensor(2.2143, device='cuda:0'),tensor(-1.3075, device='cuda:0')
