tensor(4.1135, device='cuda:0'),tensor(1.3803, device='cuda:0'),tensor(-2.8593, device='cuda:0'),tensor(-1.8390, device='cuda:0')
tensor(-1.3525, device='cuda:0'),tensor(2.1273, device='cuda:0'),tensor(-0.0692, device='cuda:0'),tensor(-0.7211, device='cuda:0')
tensor(-1.0862, device='cuda:0'),tensor(-2.0159, device='cuda:0'),tensor(-0.4649, device='cuda:0'),tensor(3.6513, device='cuda:0')
tensor(3.4693, device='cuda:0'),tensor(0.4942, device='cuda:0'),tensor(-2.6804, device='cuda:0'),tensor(-1.0079, device='cuda:0')
tensor(-2.5876, device='cuda:0'),tensor(-1.0072, device='cuda:0'),tensor(3.8481, device='cuda:0'),tensor(-0.6106, device='cuda:0')
tensor(-3.2914, device='cuda:0'),tensor(0.1114, device='cuda:0'),tensor(3.3903, device='cuda:0'),tensor(-0.7193, device='cuda:0')
tensor(-2.0640, device='cuda:0'),tensor(-0.1708, device='cuda:0'),tensor(0.2024, device='cuda:0'),tensor(1.9072, device='cuda:0')
tensor(0.7185, device='cuda:0'),tensor(-0.4043, device='cuda:0'),tensor(-1.1262, device='cuda:0'),tensor(0.9438, device='cuda:0')
tensor(-2.2234, device='cuda:0'),tensor(0.3561, device='cuda:0'),tensor(1.0053, device='cuda:0'),tensor(0.6694, device='cuda:0')
tensor(-2.9259, device='cuda:0'),tensor(-0.3183, device='cuda:0'),tensor(2.8784, device='cuda:0'),tensor(0.0128, device='cuda:0')
tensor(5.0008, device='cuda:0'),tensor(-0.4175, device='cuda:0'),tensor(-2.7922, device='cuda:0'),tensor(-1.1875, device='cuda:0')
tensor(-3.2485, device='cuda:0'),tensor(-0.5008, device='cuda:0'),tensor(4.2325, device='cuda:0'),tensor(-0.8547, device='cuda:0')
tensor(-1.8314, device='cuda:0'),tensor(-2.0511, device='cuda:0'),tensor(-1.4960, device='cuda:0'),tensor(5.4246, device='cuda:0')
tensor(2.8441, device='cuda:0'),tensor(-0.4425, device='cuda:0'),tensor(-1.6239, device='cuda:0'),tensor(-0.6164, device='cuda:0')
tensor(-2.3931, device='cuda:0'),tensor(-0.6569, device='cuda:0'),tensor(2.9258, device='cuda:0'),tensor(-0.2056, device='cuda:0')
tensor(-0.1511, device='cuda:0'),tensor(-2.3229, device='cuda:0'),tensor(-1.7579, device='cuda:0'),tensor(4.4040, device='cuda:0')
tensor(-3.3340, device='cuda:0'),tensor(3.1609, device='cuda:0'),tensor(2.0509, device='cuda:0'),tensor(-2.2435, device='cuda:0')
tensor(-1.2766, device='cuda:0'),tensor(-1.3395, device='cuda:0'),tensor(-0.2863, device='cuda:0'),tensor(2.8759, device='cuda:0')
tensor(-2.7142, device='cuda:0'),tensor(3.1215, device='cuda:0'),tensor(1.0979, device='cuda:0'),tensor(-1.8667, device='cuda:0')
tensor(-0.7019, device='cuda:0'),tensor(-1.9277, device='cuda:0'),tensor(-0.5361, device='cuda:0'),tensor(3.2818, device='cuda:0')
tensor(-4.0971, device='cuda:0'),tensor(-0.7497, device='cuda:0'),tensor(4.0271, device='cuda:0'),tensor(0.4437, device='cuda:0')
tensor(-4.9562, device='cuda:0'),tensor(2.6728, device='cuda:0'),tensor(3.9804, device='cuda:0'),tensor(-2.2530, device='cuda:0')
tensor(1.0261, device='cuda:0'),tensor(0.7827, device='cuda:0'),tensor(-0.1891, device='cuda:0'),tensor(-1.6428, device='cuda:0')
tensor(-1.1156, device='cuda:0'),tensor(-1.5159, device='cuda:0'),tensor(-0.4795, device='cuda:0'),tensor(3.1560, device='cuda:0')
tensor(-1.4061, device='cuda:0'),tensor(-1.7860, device='cuda:0'),tensor(-0.0708, device='cuda:0'),tensor(3.2484, device='cuda:0')
tensor(-2.3909, device='cuda:0'),tensor(-0.6817, device='cuda:0'),tensor(3.3047, device='cuda:0'),tensor(-0.6025, device='cuda:0')
tensor(-2.5691, device='cuda:0'),tensor(-1.4861, device='cuda:0'),tensor(2.9740, device='cuda:0'),tensor(0.6574, device='cuda:0')
tensor(0.3219, device='cuda:0'),tensor(1.9051, device='cuda:0'),tensor(-0.4108, device='cuda:0'),tensor(-1.8044, device='cuda:0')
tensor(-1.9824, device='cuda:0'),tensor(-0.4693, device='cuda:0'),tensor(2.8159, device='cuda:0'),tensor(-0.6695, device='cuda:0')
tensor(-2.3373, device='cuda:0'),tensor(-1.1199, device='cuda:0'),tensor(-0.2773, device='cuda:0'),tensor(3.5702, device='cuda:0')
tensor(-1.6251, device='cuda:0'),tensor(-0.9042, device='cuda:0'),tensor(2.5179, device='cuda:0'),tensor(-0.3138, device='cuda:0')
tensor(-3.1754, device='cuda:0'),tensor(2.7563, device='cuda:0'),tensor(1.4132, device='cuda:0'),tensor(-1.2836, device='cuda:0')
tensor(-1.6254, device='cuda:0'),tensor(-0.8359, device='cuda:0'),tensor(0.0669, device='cuda:0'),tensor(2.4440, device='cuda:0')
tensor(-0.9970, device='cuda:0'),tensor(-1.6685, device='cuda:0'),tensor(-0.3481, device='cuda:0'),tensor(2.9811, device='cuda:0')
tensor(2.7157, device='cuda:0'),tensor(0.3488, device='cuda:0'),tensor(-1.8117, device='cuda:0'),tensor(-1.0045, device='cuda:0')
tensor(-2.3706, device='cuda:0'),tensor(4.2584, device='cuda:0'),tensor(0.6924, device='cuda:0'),tensor(-2.7182, device='cuda:0')
tensor(-1.2956, device='cuda:0'),tensor(-1.5645, device='cuda:0'),tensor(-0.3666, device='cuda:0'),tensor(3.1290, device='cuda:0')
tensor(2.7309, device='cuda:0'),tensor(0.7883, device='cuda:0'),tensor(-1.7262, device='cuda:0'),tensor(-1.5647, device='cuda:0')
tensor(-1.1470, device='cuda:0'),tensor(-0.8773, device='cuda:0'),tensor(0.3170, device='cuda:0'),tensor(1.6575, device='cuda:0')
tensor(-2.2689, device='cuda:0'),tensor(-1.9577, device='cuda:0'),tensor(-0.1452, device='cuda:0'),tensor(4.2375, device='cuda:0')
tensor(-2.4098, device='cuda:0'),tensor(-0.7194, device='cuda:0'),tensor(2.9908, device='cuda:0'),tensor(-0.2370, device='cuda:0')
tensor(5.5969, device='cuda:0'),tensor(3.1631, device='cuda:0'),tensor(-4.1405, device='cuda:0'),tensor(-3.7382, device='cuda:0')
tensor(2.9930, device='cuda:0'),tensor(-0.4957, device='cuda:0'),tensor(-1.2654, device='cuda:0'),tensor(-1.0819, device='cuda:0')
tensor(-2.0813, device='cuda:0'),tensor(4.9518, device='cuda:0'),tensor(0.1754, device='cuda:0'),tensor(-3.0276, device='cuda:0')
tensor(-2.3290, device='cuda:0'),tensor(-0.4342, device='cuda:0'),tensor(3.3686, device='cuda:0'),tensor(-1.0144, device='cuda:0')
tensor(2.5708, device='cuda:0'),tensor(-0.3229, device='cuda:0'),tensor(-1.4516, device='cuda:0'),tensor(-0.5964, device='cuda:0')
tensor(-2.9196, device='cuda:0'),tensor(2.5597, device='cuda:0'),tensor(1.4198, device='cuda:0'),tensor(-1.3231, device='cuda:0')
tensor(-1.7601, device='cuda:0'),tensor(-1.5453, device='cuda:0'),tensor(-0.7251, device='cuda:0'),tensor(4.0481, device='cuda:0')
tensor(0.1073, device='cuda:0'),tensor(-2.1556, device='cuda:0'),tensor(-2.0568, device='cuda:0'),tensor(4.5094, device='cuda:0')
tensor(5.8452, device='cuda:0'),tensor(-0.6623, device='cuda:0'),tensor(-3.1831, device='cuda:0'),tensor(-1.6349, device='cuda:0')
tensor(2.0699, device='cuda:0'),tensor(-0.8094, device='cuda:0'),tensor(-2.4572, device='cuda:0'),tensor(1.6985, device='cuda:0')
tensor(2.6011, device='cuda:0'),tensor(-0.0149, device='cuda:0'),tensor(-1.5583, device='cuda:0'),tensor(-0.7558, device='cuda:0')
tensor(-4.4986, device='cuda:0'),tensor(-0.4050, device='cuda:0'),tensor(4.9724, device='cuda:0'),tensor(-0.7845, device='cuda:0')
tensor(-3.5628, device='cuda:0'),tensor(-0.4444, device='cuda:0'),tensor(4.1068, device='cuda:0'),tensor(-0.6121, device='cuda:0')
tensor(1.1775, device='cuda:0'),tensor(-0.1095, device='cuda:0'),tensor(-2.7582, device='cuda:0'),tensor(1.9483, device='cuda:0')
tensor(5.5300, device='cuda:0'),tensor(-0.4999, device='cuda:0'),tensor(-3.5322, device='cuda:0'),tensor(-1.0160, device='cuda:0')
tensor(-1.8535, device='cuda:0'),tensor(-0.8883, device='cuda:0'),tensor(2.7730, device='cuda:0'),tensor(-0.3640, device='cuda:0')
tensor(3.3073, device='cuda:0'),tensor(-0.0478, device='cuda:0'),tensor(-2.1079, device='cuda:0'),tensor(-0.8807, device='cuda:0')
tensor(-2.3915, device='cuda:0'),tensor(-1.7494, device='cuda:0'),tensor(0.2016, device='cuda:0'),tensor(4.0108, device='cuda:0')
tensor(-2.2381, device='cuda:0'),tensor(-1.6346, device='cuda:0'),tensor(-0.1380, device='cuda:0'),tensor(3.8765, device='cuda:0')
tensor(-4.0921, device='cuda:0'),tensor(-0.4878, device='cuda:0'),tensor(5.3460, device='cuda:0'),tensor(-1.3682, device='cuda:0')
tensor(-2.6332, device='cuda:0'),tensor(-0.2531, device='cuda:0'),tensor(3.1827, device='cuda:0'),tensor(-0.7441, device='cuda:0')
tensor(-2.4610, device='cuda:0'),tensor(-1.8486, device='cuda:0'),tensor(4.0152, device='cuda:0'),tensor(-0.1582, device='cuda:0')
tensor(-1.6126, device='cuda:0'),tensor(2.9565, device='cuda:0'),tensor(0.2959, device='cuda:0'),tensor(-1.7872, device='cuda:0')
tensor(-2.4850, device='cuda:0'),tensor(-1.8691, device='cuda:0'),tensor(1.2999, device='cuda:0'),tensor(2.7938, device='cuda:0')
tensor(-0.2574, device='cuda:0'),tensor(2.9767, device='cuda:0'),tensor(-0.7393, device='cuda:0'),tensor(-1.9453, device='cuda:0')
tensor(2.2805, device='cuda:0'),tensor(-0.2304, device='cuda:0'),tensor(-0.9937, device='cuda:0'),tensor(-0.9419, device='cuda:0')
tensor(-3.1585, device='cuda:0'),tensor(-0.5305, device='cuda:0'),tensor(1.8405, device='cuda:0'),tensor(1.5730, device='cuda:0')
tensor(-1.4326, device='cuda:0'),tensor(2.8563, device='cuda:0'),tensor(0.6696, device='cuda:0'),tensor(-2.2470, device='cuda:0')
tensor(-2.6816, device='cuda:0'),tensor(-0.7440, device='cuda:0'),tensor(3.9154, device='cuda:0'),tensor(-0.9255, device='cuda:0')
tensor(-4.9748, device='cuda:0'),tensor(1.3076, device='cuda:0'),tensor(4.1474, device='cuda:0'),tensor(-1.2148, device='cuda:0')
tensor(-1.9589, device='cuda:0'),tensor(-0.9895, device='cuda:0'),tensor(0.3668, device='cuda:0'),tensor(2.5061, device='cuda:0')
tensor(2.6948, device='cuda:0'),tensor(-1.2565, device='cuda:0'),tensor(-2.2937, device='cuda:0'),tensor(1.2115, device='cuda:0')
tensor(2.8173, device='cuda:0'),tensor(0.0881, device='cuda:0'),tensor(-1.8022, device='cuda:0'),tensor(-0.8771, device='cuda:0')
tensor(2.2601, device='cuda:0'),tensor(0.1905, device='cuda:0'),tensor(-1.3017, device='cuda:0'),tensor(-0.9648, device='cuda:0')
tensor(3.4230, device='cuda:0'),tensor(0.8591, device='cuda:0'),tensor(-1.9178, device='cuda:0'),tensor(-1.9937, device='cuda:0')
tensor(2.7285, device='cuda:0'),tensor(-0.1552, device='cuda:0'),tensor(-1.4748, device='cuda:0'),tensor(-0.8896, device='cuda:0')
tensor(2.6048, device='cuda:0'),tensor(0.1434, device='cuda:0'),tensor(-1.4412, device='cuda:0'),tensor(-1.1535, device='cuda:0')
tensor(-1.8264, device='cuda:0'),tensor(-1.2090, device='cuda:0'),tensor(3.4016, device='cuda:0'),tensor(-0.5895, device='cuda:0')
tensor(-4.1911, device='cuda:0'),tensor(2.1069, device='cuda:0'),tensor(3.4926, device='cuda:0'),tensor(-1.8805, device='cuda:0')
tensor(-2.5918, device='cuda:0'),tensor(-1.6166, device='cuda:0'),tensor(0.3578, device='cuda:0'),tensor(3.6899, device='cuda:0')
tensor(-2.3786, device='cuda:0'),tensor(-0.5699, device='cuda:0'),tensor(3.4010, device='cuda:0'),tensor(-0.7785, device='cuda:0')
tensor(6.0629, device='cuda:0'),tensor(-0.0542, device='cuda:0'),tensor(-3.6306, device='cuda:0'),tensor(-1.7996, device='cuda:0')
tensor(-2.8628, device='cuda:0'),tensor(-1.5915, device='cuda:0'),tensor(3.8439, device='cuda:0'),tensor(0.2127, device='cuda:0')
tensor(-2.0122, device='cuda:0'),tensor(1.1073, device='cuda:0'),tensor(0.1802, device='cuda:0'),tensor(0.6138, device='cuda:0')
tensor(-5.0672, device='cuda:0'),tensor(1.6517, device='cuda:0'),tensor(4.3559, device='cuda:0'),tensor(-1.6891, device='cuda:0')
tensor(-3.0867, device='cuda:0'),tensor(-0.5166, device='cuda:0'),tensor(0.3400, device='cuda:0'),tensor(3.1660, device='cuda:0')
tensor(5.3016, device='cuda:0'),tensor(1.0118, device='cuda:0'),tensor(-3.3538, device='cuda:0'),tensor(-2.3914, device='cuda:0')
tensor(-1.4140, device='cuda:0'),tensor(-1.6020, device='cuda:0'),tensor(-1.3909, device='cuda:0'),tensor(4.5493, device='cuda:0')
tensor(2.0015, device='cuda:0'),tensor(-0.1299, device='cuda:0'),tensor(-1.0873, device='cuda:0'),tensor(-0.6542, device='cuda:0')
tensor(2.3588, device='cuda:0'),tensor(-0.0943, device='cuda:0'),tensor(-1.2744, device='cuda:0'),tensor(-0.8171, device='cuda:0')
tensor(3.1736, device='cuda:0'),tensor(0.8260, device='cuda:0'),tensor(-3.6587, device='cuda:0'),tensor(0.0112, device='cuda:0')
tensor(-1.4987, device='cuda:0'),tensor(-2.7603, device='cuda:0'),tensor(-1.1909, device='cuda:0'),tensor(5.4762, device='cuda:0')
tensor(-1.3751, device='cuda:0'),tensor(-1.2263, device='cuda:0'),tensor(-0.0028, device='cuda:0'),tensor(2.5539, device='cuda:0')
tensor(-0.8923, device='cuda:0'),tensor(2.7508, device='cuda:0'),tensor(-0.9071, device='cuda:0'),tensor(-0.8097, device='cuda:0')
tensor(-2.3651, device='cuda:0'),tensor(-0.9934, device='cuda:0'),tensor(3.4373, device='cuda:0'),tensor(-0.3799, device='cuda:0')
tensor(-2.6230, device='cuda:0'),tensor(-0.5156, device='cuda:0'),tensor(3.4326, device='cuda:0'),tensor(-0.7202, device='cuda:0')
tensor(-2.3877, device='cuda:0'),tensor(-0.5566, device='cuda:0'),tensor(2.7075, device='cuda:0'),tensor(-0.0399, device='cuda:0')
tensor(2.0967, device='cuda:0'),tensor(0.4426, device='cuda:0'),tensor(-1.3514, device='cuda:0'),tensor(-1.0233, device='cuda:0')
tensor(3.8204, device='cuda:0'),tensor(-0.0678, device='cuda:0'),tensor(-2.2502, device='cuda:0'),tensor(-1.2157, device='cuda:0')
tensor(-1.6679, device='cuda:0'),tensor(-2.1098, device='cuda:0'),tensor(-0.1731, device='cuda:0'),tensor(3.9078, device='cuda:0')
tensor(-1.6997, device='cuda:0'),tensor(2.9420, device='cuda:0'),tensor(1.3384, device='cuda:0'),tensor(-2.6667, device='cuda:0')
tensor(3.1605, device='cuda:0'),tensor(-0.6958, device='cuda:0'),tensor(-2.8205, device='cuda:0'),tensor(0.7905, device='cuda:0')
tensor(0.7945, device='cuda:0'),tensor(-0.6263, device='cuda:0'),tensor(-1.7535, device='cuda:0'),tensor(1.9228, device='cuda:0')
tensor(-2.2133, device='cuda:0'),tensor(-0.7686, device='cuda:0'),tensor(3.4310, device='cuda:0'),tensor(-0.7627, device='cuda:0')
tensor(-2.5445, device='cuda:0'),tensor(3.4641, device='cuda:0'),tensor(1.3962, device='cuda:0'),tensor(-2.5659, device='cuda:0')
tensor(-2.8185, device='cuda:0'),tensor(-2.0244, device='cuda:0'),tensor(3.2356, device='cuda:0'),tensor(1.1729, device='cuda:0')
tensor(1.4883, device='cuda:0'),tensor(1.9646, device='cuda:0'),tensor(-1.8152, device='cuda:0'),tensor(-1.5576, device='cuda:0')
tensor(-4.7829, device='cuda:0'),tensor(0.4884, device='cuda:0'),tensor(4.0227, device='cuda:0'),tensor(-0.3169, device='cuda:0')
tensor(4.0981, device='cuda:0'),tensor(-0.9650, device='cuda:0'),tensor(-2.9131, device='cuda:0'),tensor(0.1723, device='cuda:0')
tensor(-2.3782, device='cuda:0'),tensor(-0.8362, device='cuda:0'),tensor(3.8538, device='cuda:0'),tensor(-1.0886, device='cuda:0')
tensor(-3.8849, device='cuda:0'),tensor(-0.4757, device='cuda:0'),tensor(0.4380, device='cuda:0'),tensor(3.9480, device='cuda:0')
tensor(-2.6196, device='cuda:0'),tensor(-0.5542, device='cuda:0'),tensor(3.6106, device='cuda:0'),tensor(-0.8981, device='cuda:0')
tensor(-2.3387, device='cuda:0'),tensor(-1.0092, device='cuda:0'),tensor(3.9518, device='cuda:0'),tensor(-0.9331, device='cuda:0')
tensor(1.2776, device='cuda:0'),tensor(3.6914, device='cuda:0'),tensor(-2.4597, device='cuda:0'),tensor(-2.1401, device='cuda:0')
tensor(-1.3524, device='cuda:0'),tensor(-1.4813, device='cuda:0'),tensor(-0.4534, device='cuda:0'),tensor(3.3945, device='cuda:0')
tensor(-3.2029, device='cuda:0'),tensor(2.9942, device='cuda:0'),tensor(-0.0997, device='cuda:0'),tensor(0.3418, device='cuda:0')
tensor(5.6698, device='cuda:0'),tensor(1.5947, device='cuda:0'),tensor(-4.0317, device='cuda:0'),tensor(-2.4670, device='cuda:0')
tensor(2.7937, device='cuda:0'),tensor(0.1453, device='cuda:0'),tensor(-1.8067, device='cuda:0'),tensor(-1.0040, device='cuda:0')
tensor(-0.3635, device='cuda:0'),tensor(-0.8828, device='cuda:0'),tensor(-1.2051, device='cuda:0'),tensor(2.6417, device='cuda:0')
tensor(2.3580, device='cuda:0'),tensor(-0.2955, device='cuda:0'),tensor(-1.3856, device='cuda:0'),tensor(-0.5061, device='cuda:0')
tensor(0.0415, device='cuda:0'),tensor(4.5668, device='cuda:0'),tensor(-1.9721, device='cuda:0'),tensor(-2.4193, device='cuda:0')
tensor(3.3797, device='cuda:0'),tensor(-0.9444, device='cuda:0'),tensor(-2.0359, device='cuda:0'),tensor(-0.0570, device='cuda:0')
tensor(-1.7497, device='cuda:0'),tensor(-2.2854, device='cuda:0'),tensor(-0.0518, device='cuda:0'),tensor(4.0187, device='cuda:0')
tensor(-1.4758, device='cuda:0'),tensor(-1.7520, device='cuda:0'),tensor(-0.6409, device='cuda:0'),tensor(3.9403, device='cuda:0')
tensor(-1.5785, device='cuda:0'),tensor(3.3251, device='cuda:0'),tensor(0.6156, device='cuda:0'),tensor(-2.4907, device='cuda:0')
tensor(-1.2864, device='cuda:0'),tensor(-1.7782, device='cuda:0'),tensor(-0.2839, device='cuda:0'),tensor(3.3080, device='cuda:0')
tensor(2.8892, device='cuda:0'),tensor(-0.1951, device='cuda:0'),tensor(-1.5544, device='cuda:0'),tensor(-0.8873, device='cuda:0')
tensor(4.1117, device='cuda:0'),tensor(-0.4740, device='cuda:0'),tensor(-2.3073, device='cuda:0'),tensor(-0.9345, device='cuda:0')
tensor(2.9370, device='cuda:0'),tensor(0.0685, device='cuda:0'),tensor(-1.9920, device='cuda:0'),tensor(-0.7130, device='cuda:0')
tensor(2.6624, device='cuda:0'),tensor(-0.3466, device='cuda:0'),tensor(-1.3170, device='cuda:0'),tensor(-0.8484, device='cuda:0')
tensor(-2.7432, device='cuda:0'),tensor(2.7120, device='cuda:0'),tensor(0.5275, device='cuda:0'),tensor(-0.6454, device='cuda:0')
tensor(-2.1835, device='cuda:0'),tensor(-1.3528, device='cuda:0'),tensor(1.2240, device='cuda:0'),tensor(2.1833, device='cuda:0')
tensor(5.1431, device='cuda:0'),tensor(0.2658, device='cuda:0'),tensor(-3.8309, device='cuda:0'),tensor(-0.9531, device='cuda:0')
tensor(2.7486, device='cuda:0'),tensor(-0.3220, device='cuda:0'),tensor(-1.6071, device='cuda:0'),tensor(-0.6163, device='cuda:0')
tensor(1.8675, device='cuda:0'),tensor(1.7743, device='cuda:0'),tensor(-1.1723, device='cuda:0'),tensor(-1.8581, device='cuda:0')
tensor(-2.1858, device='cuda:0'),tensor(-2.2335, device='cuda:0'),tensor(-0.2244, device='cuda:0'),tensor(4.5105, device='cuda:0')
tensor(3.4847, device='cuda:0'),tensor(0.0356, device='cuda:0'),tensor(-2.5038, device='cuda:0'),tensor(-0.7725, device='cuda:0')
tensor(0.9701, device='cuda:0'),tensor(-1.1244, device='cuda:0'),tensor(-1.1825, device='cuda:0'),tensor(1.5888, device='cuda:0')
tensor(2.3541, device='cuda:0'),tensor(-0.3255, device='cuda:0'),tensor(-1.5463, device='cuda:0'),tensor(-0.3179, device='cuda:0')
tensor(-4.6679, device='cuda:0'),tensor(0.2300, device='cuda:0'),tensor(5.5230, device='cuda:0'),tensor(-1.7359, device='cuda:0')
tensor(-3.6920, device='cuda:0'),tensor(0.1926, device='cuda:0'),tensor(4.1500, device='cuda:0'),tensor(-1.2028, device='cuda:0')
tensor(4.4458, device='cuda:0'),tensor(-0.1687, device='cuda:0'),tensor(-2.6709, device='cuda:0'),tensor(-1.1676, device='cuda:0')
tensor(6.7490, device='cuda:0'),tensor(-0.2113, device='cuda:0'),tensor(-4.5893, device='cuda:0'),tensor(-1.5423, device='cuda:0')
tensor(-2.5743, device='cuda:0'),tensor(-1.4983, device='cuda:0'),tensor(0.6698, device='cuda:0'),tensor(3.1408, device='cuda:0')
tensor(-1.0684, device='cuda:0'),tensor(-3.4011, device='cuda:0'),tensor(-1.2049, device='cuda:0'),tensor(5.6692, device='cuda:0')
tensor(3.8871, device='cuda:0'),tensor(-0.6706, device='cuda:0'),tensor(-1.9286, device='cuda:0'),tensor(-1.0026, device='cuda:0')
tensor(-2.7735, device='cuda:0'),tensor(-0.6575, device='cuda:0'),tensor(3.7177, device='cuda:0'),tensor(-0.7166, device='cuda:0')
tensor(-2.3953, device='cuda:0'),tensor(-0.6211, device='cuda:0'),tensor(3.1004, device='cuda:0'),tensor(-0.5016, device='cuda:0')
tensor(3.5415, device='cuda:0'),tensor(-1.0327, device='cuda:0'),tensor(-1.9836, device='cuda:0'),tensor(-0.2944, device='cuda:0')
tensor(1.1582, device='cuda:0'),tensor(1.5160, device='cuda:0'),tensor(-2.1152, device='cuda:0'),tensor(-0.1856, device='cuda:0')
tensor(-1.6972, device='cuda:0'),tensor(3.7656, device='cuda:0'),tensor(-0.3736, device='cuda:0'),tensor(-1.6189, device='cuda:0')
tensor(-2.3055, device='cuda:0'),tensor(-0.1929, device='cuda:0'),tensor(3.2610, device='cuda:0'),tensor(-1.1307, device='cuda:0')
tensor(3.7784, device='cuda:0'),tensor(-0.5091, device='cuda:0'),tensor(-2.1519, device='cuda:0'),tensor(-0.8535, device='cuda:0')
tensor(-2.4859, device='cuda:0'),tensor(-1.0701, device='cuda:0'),tensor(3.2280, device='cuda:0'),tensor(-0.0607, device='cuda:0')
tensor(0.1003, device='cuda:0'),tensor(0.3410, device='cuda:0'),tensor(-0.6713, device='cuda:0'),tensor(0.3135, device='cuda:0')
tensor(-1.1643, device='cuda:0'),tensor(2.6802, device='cuda:0'),tensor(0.1455, device='cuda:0'),tensor(-1.6211, device='cuda:0')
tensor(3.7662, device='cuda:0'),tensor(-0.3039, device='cuda:0'),tensor(-2.0118, device='cuda:0'),tensor(-1.0693, device='cuda:0')
tensor(-1.9290, device='cuda:0'),tensor(-1.2730, device='cuda:0'),tensor(3.3433, device='cuda:0'),tensor(-0.5795, device='cuda:0')
tensor(-2.5240, device='cuda:0'),tensor(-0.6043, device='cuda:0'),tensor(2.7559, device='cuda:0'),tensor(0.0002, device='cuda:0')
tensor(3.4204, device='cuda:0'),tensor(-0.0329, device='cuda:0'),tensor(-2.0885, device='cuda:0'),tensor(-0.9727, device='cuda:0')
tensor(-1.7830, device='cuda:0'),tensor(2.9515, device='cuda:0'),tensor(0.6715, device='cuda:0'),tensor(-2.0461, device='cuda:0')
tensor(-2.2255, device='cuda:0'),tensor(-0.8755, device='cuda:0'),tensor(3.6832, device='cuda:0'),tensor(-0.9817, device='cuda:0')
tensor(-2.6164, device='cuda:0'),tensor(4.2604, device='cuda:0'),tensor(0.6989, device='cuda:0'),tensor(-2.4518, device='cuda:0')
tensor(-1.9697, device='cuda:0'),tensor(-0.0811, device='cuda:0'),tensor(-0.2192, device='cuda:0'),tensor(2.1001, device='cuda:0')
tensor(6.0429, device='cuda:0'),tensor(-0.8748, device='cuda:0'),tensor(-3.2922, device='cuda:0'),tensor(-1.3120, device='cuda:0')
tensor(-3.7128, device='cuda:0'),tensor(-0.5943, device='cuda:0'),tensor(0.3670, device='cuda:0'),tensor(3.9617, device='cuda:0')
tensor(0.0859, device='cuda:0'),tensor(-1.5971, device='cuda:0'),tensor(-0.9384, device='cuda:0'),tensor(2.6461, device='cuda:0')
tensor(3.8835, device='cuda:0'),tensor(-0.0364, device='cuda:0'),tensor(-2.7531, device='cuda:0'),tensor(-0.6309, device='cuda:0')
tensor(-1.5404, device='cuda:0'),tensor(2.3894, device='cuda:0'),tensor(0.1354, device='cuda:0'),tensor(-1.0829, device='cuda:0')
tensor(-2.9873, device='cuda:0'),tensor(-0.9445, device='cuda:0'),tensor(3.3212, device='cuda:0'),tensor(0.1821, device='cuda:0')
tensor(-0.7067, device='cuda:0'),tensor(-0.6872, device='cuda:0'),tensor(2.0677, device='cuda:0'),tensor(-0.7826, device='cuda:0')
tensor(-3.1960, device='cuda:0'),tensor(-0.7000, device='cuda:0'),tensor(4.4292, device='cuda:0'),tensor(-0.9073, device='cuda:0')
tensor(-1.9497, device='cuda:0'),tensor(-1.8317, device='cuda:0'),tensor(2.7227, device='cuda:0'),tensor(0.6732, device='cuda:0')
tensor(-3.9182, device='cuda:0'),tensor(3.5146, device='cuda:0'),tensor(2.1289, device='cuda:0'),tensor(-1.9709, device='cuda:0')
tensor(0.1168, device='cuda:0'),tensor(-1.0550, device='cuda:0'),tensor(1.6879, device='cuda:0'),tensor(-0.8341, device='cuda:0')
tensor(-1.3237, device='cuda:0'),tensor(1.5692, device='cuda:0'),tensor(1.9853, device='cuda:0'),tensor(-2.4614, device='cuda:0')
tensor(-2.7787, device='cuda:0'),tensor(-3.2682, device='cuda:0'),tensor(-1.1122, device='cuda:0'),tensor(7.0432, device='cuda:0')
tensor(-2.5284, device='cuda:0'),tensor(5.8492, device='cuda:0'),tensor(0.2657, device='cuda:0'),tensor(-3.7855, device='cuda:0')
tensor(-4.1711, device='cuda:0'),tensor(1.6861, device='cuda:0'),tensor(1.3774, device='cuda:0'),tensor(0.7209, device='cuda:0')
tensor(2.6101, device='cuda:0'),tensor(0.5428, device='cuda:0'),tensor(-2.1438, device='cuda:0'),tensor(-0.6533, device='cuda:0')
tensor(-2.0019, device='cuda:0'),tensor(-1.3234, device='cuda:0'),tensor(-0.1227, device='cuda:0'),tensor(3.4081, device='cuda:0')
tensor(-2.5419, device='cuda:0'),tensor(-0.6353, device='cuda:0'),tensor(3.4404, device='cuda:0'),tensor(-0.6843, device='cuda:0')
tensor(4.9223, device='cuda:0'),tensor(-0.0593, device='cuda:0'),tensor(-3.8400, device='cuda:0'),tensor(-0.5130, device='cuda:0')
tensor(3.2941, device='cuda:0'),tensor(0.0967, device='cuda:0'),tensor(-2.8088, device='cuda:0'),tensor(-0.3278, device='cuda:0')
tensor(2.8741, device='cuda:0'),tensor(0.3203, device='cuda:0'),tensor(-1.9043, device='cuda:0'),tensor(-1.0745, device='cuda:0')
tensor(4.3125, device='cuda:0'),tensor(-0.4816, device='cuda:0'),tensor(-2.9438, device='cuda:0'),tensor(-0.5824, device='cuda:0')
